Source,Country,Code,Year,Sex,Age,Deaths,Population
hmd,Hong Kong,HKG,2019,f,43,47.040000000000006,65960
hmd,Hong Kong,HKG,2019,f,44,40.03,67716.5
hmd,Hong Kong,HKG,2019,f,45,55.04999999999999,68626
hmd,Hong Kong,HKG,2019,f,46,61.05,67669.5
hmd,Hong Kong,HKG,2019,f,47,58.04999999999999,66627.5
hmd,Hong Kong,HKG,2019,f,48,92.07999999999998,67409
hmd,Hong Kong,HKG,2019,f,49,85.06000000000002,67659
hmd,Hong Kong,HKG,2019,f,50,101.07999999999998,66189.5
hmd,Hong Kong,HKG,2019,f,51,105.08,63455
hmd,Hong Kong,HKG,2019,f,52,87.07,61884.5
hmd,Hong Kong,HKG,2019,f,53,113.09,64656.49999999999
hmd,Hong Kong,HKG,2019,f,54,184.15,69043.5
hmd,Hong Kong,HKG,2019,f,55,170.13999999999996,72204
hmd,Hong Kong,HKG,2019,f,56,161.13,71620.5
hmd,Hong Kong,HKG,2019,f,57,175.14,67038.5
hmd,Hong Kong,HKG,2019,f,58,174.14,64388.49999999999
hmd,Hong Kong,HKG,2019,f,59,160.13,64071.5
hmd,Hong Kong,HKG,2019,f,60,196.15999999999997,62975.5
hmd,Hong Kong,HKG,2019,f,61,224.18,61143.5
hmd,Hong Kong,HKG,2019,f,62,234.19000000000003,58361.5
hmd,Hong Kong,HKG,2019,f,63,216.17,54854
hmd,Hong Kong,HKG,2019,f,64,233.1899999999999,51626.5
hmd,Hong Kong,HKG,2019,f,65,261.2099999999999,48631
hmd,Hong Kong,HKG,2019,f,66,236.17999999999995,45821
hmd,Hong Kong,HKG,2019,f,67,265.2099999999999,44213
hmd,Hong Kong,HKG,2019,f,68,240.19,43784
hmd,Hong Kong,HKG,2019,f,69,276.22,42809
hmd,Hong Kong,HKG,2019,f,70,303.24,40042.5
hmd,Hong Kong,HKG,2019,f,71,294.2300000000001,37040.5
hmd,Hong Kong,HKG,2019,f,72,306.25,33132.5
hmd,Hong Kong,HKG,2019,f,73,244.18999999999997,27387.5
hmd,Hong Kong,HKG,2019,f,74,249.2,23373.5
hmd,Hong Kong,HKG,2019,f,75,279.21999999999997,21346
hmd,Hong Kong,HKG,2019,f,76,264.2099999999999,19249.5
hmd,Hong Kong,HKG,2019,f,77,304.24,18277
hmd,Hong Kong,HKG,2019,f,78,291.22999999999996,18953
hmd,Hong Kong,HKG,2019,f,79,401.32,19991
hmd,Hong Kong,HKG,2019,f,80,438.35,20597.5
hmd,Hong Kong,HKG,2019,f,81,559.4399999999999,20410.5
hmd,Hong Kong,HKG,2019,f,82,583.46,19741.5
hmd,Hong Kong,HKG,2019,f,83,666.53,18712.5
hmd,Hong Kong,HKG,2019,f,84,655.52,17723
hmd,Hong Kong,HKG,2019,f,85,723.5799999999999,17184.5
hmd,Hong Kong,HKG,2019,f,86,803.6399999999999,16049
hmd,Hong Kong,HKG,2019,f,87,841.67,14599
hmd,Hong Kong,HKG,2019,f,88,865.69,13454.5
hmd,Hong Kong,HKG,2019,f,89,915.73,11964.5
hmd,Hong Kong,HKG,2019,f,90,851.68,10462.5
hmd,Hong Kong,HKG,2019,f,91,882.6999999999999,9322.5
hmd,Hong Kong,HKG,2019,f,92,849.6800000000001,8116
hmd,Hong Kong,HKG,2019,f,93,763.6099999999999,6749.5
hmd,Hong Kong,HKG,2019,f,94,710.56,5485.5
hmd,Hong Kong,HKG,2019,f,95,638.5,4435
hmd,Hong Kong,HKG,2019,f,96,535.43,3549
hmd,Hong Kong,HKG,2019,f,97,436.3400000000001,2807.5
hmd,Hong Kong,HKG,2019,f,98,354.28000000000003,2192.5
hmd,Hong Kong,HKG,2019,f,99,232.18,1679
hmd,Hong Kong,HKG,2019,f,100,700.5600000000001,3811
hmd,Hong Kong,HKG,2019,m,0,42.05,33485
hmd,Hong Kong,HKG,2019,m,1,6.01,35801.5
hmd,Hong Kong,HKG,2019,m,2,6.01,38641
hmd,Hong Kong,HKG,2019,m,3,4,35391
hmd,Hong Kong,HKG,2019,m,4,0,30437
hmd,Hong Kong,HKG,2019,m,5,0,29821
hmd,Hong Kong,HKG,2019,m,6,0,30509.5
hmd,Hong Kong,HKG,2019,m,7,2,32868
hmd,Hong Kong,HKG,2019,m,8,0,33288
hmd,Hong Kong,HKG,2019,m,9,3.999999999999999,31570.5
hmd,Hong Kong,HKG,2019,m,10,2,30450.5
hmd,Hong Kong,HKG,2019,m,11,0,29382
hmd,Hong Kong,HKG,2019,m,12,7.01,27903.5
hmd,Hong Kong,HKG,2019,m,13,2.01,27274
hmd,Hong Kong,HKG,2019,m,14,2.01,26635
hmd,Hong Kong,HKG,2019,m,15,6,26467.5
hmd,Hong Kong,HKG,2019,m,16,4,27123
hmd,Hong Kong,HKG,2019,m,17,11.02,28525.5
hmd,Hong Kong,HKG,2019,m,18,8.01,30901
hmd,Hong Kong,HKG,2019,m,19,8.01,32384.999999999996
hmd,Hong Kong,HKG,2019,m,20,5,34130.5
hmd,Hong Kong,HKG,2019,m,21,9.02,38033.5
hmd,Hong Kong,HKG,2019,m,22,17.02,42138.5
hmd,Hong Kong,HKG,2019,m,23,14.02,44378.5
hmd,Hong Kong,HKG,2019,m,24,8.02,45015.5
hmd,Hong Kong,HKG,2019,m,25,15.02,44900.5
hmd,Hong Kong,HKG,2019,m,26,16.02,44870.5
hmd,Hong Kong,HKG,2019,m,27,21.03,45935
hmd,Hong Kong,HKG,2019,m,28,19.02,47435.5
hmd,Hong Kong,HKG,2019,m,29,29.04,48484
hmd,Hong Kong,HKG,2019,m,30,19.02,48172
hmd,Hong Kong,HKG,2019,m,31,34.05,45919
hmd,Hong Kong,HKG,2019,m,32,26.040000000000006,44693
hmd,Hong Kong,HKG,2019,m,33,32.03999999999999,45701
hmd,Hong Kong,HKG,2019,m,34,25.04,46527
hmd,Hong Kong,HKG,2019,m,35,23.03,47089.5
hmd,Hong Kong,HKG,2019,m,36,32.03999999999999,47771.5
hmd,Hong Kong,HKG,2019,m,37,39.05,47593.5
hmd,Hong Kong,HKG,2019,m,38,50.07,46821.5
hmd,Hong Kong,HKG,2019,m,39,43.059999999999995,45868.5
hmd,Hong Kong,HKG,2019,m,40,45.06,44744.5
hmd,Hong Kong,HKG,2019,m,41,61.08,44330
hmd,Hong Kong,HKG,2019,m,42,73.10000000000001,44277.5
hmd,Hong Kong,HKG,2019,m,43,73.1,44406
hmd,Hong Kong,HKG,2019,m,44,71.1,45816.5
hmd,Hong Kong,HKG,2019,m,45,85.11999999999998,47540.5
hmd,Hong Kong,HKG,2019,m,46,95.14,47893.5
hmd,Hong Kong,HKG,2019,m,47,84.11,47144.5
hmd,Hong Kong,HKG,2019,m,48,113.15,46878
hmd,Hong Kong,HKG,2019,m,49,135.19,47150
hmd,Hong Kong,HKG,2019,m,50,114.16,47611
hmd,Hong Kong,HKG,2019,m,51,136.19000000000003,48172
hmd,Hong Kong,HKG,2019,m,52,177.25,49194.5
hmd,Hong Kong,HKG,2019,m,53,206.29,52472.5
hmd,Hong Kong,HKG,2019,m,54,214.29,56664.5
hmd,Hong Kong,HKG,2019,m,55,274.38,59901.5
hmd,Hong Kong,HKG,2019,m,56,244.34000000000003,61230.5
hmd,Hong Kong,HKG,2019,m,57,263.36,61013
hmd,Hong Kong,HKG,2019,m,58,309.43,62217
hmd,Hong Kong,HKG,2019,m,59,365.5,63064.5
hmd,Hong Kong,HKG,2019,m,60,373.52,61754.5
hmd,Hong Kong,HKG,2019,m,61,437.6,59809.5
hmd,Hong Kong,HKG,2019,m,62,453.6300000000001,57210.5
hmd,Hong Kong,HKG,2019,m,63,461.64,54010
hmd,Hong Kong,HKG,2019,m,64,502.7,50588.5
hmd,Hong Kong,HKG,2019,m,65,488.6799999999999,46994.5
hmd,Hong Kong,HKG,2019,m,66,524.7299999999999,43836.5
hmd,Hong Kong,HKG,2019,m,67,512.7099999999999,42425
hmd,Hong Kong,HKG,2019,m,68,576.8000000000001,42695.5
hmd,Hong Kong,HKG,2019,m,69,548.76,42125.5
hmd,Hong Kong,HKG,2019,m,70,689.95,39520.5
hmd,Hong Kong,HKG,2019,m,71,568.79,36347.5
hmd,Hong Kong,HKG,2019,m,72,620.86,31896.5
hmd,Hong Kong,HKG,2019,m,73,518.7199999999999,26594
hmd,Hong Kong,HKG,2019,m,74,529.74,23699
hmd,Hong Kong,HKG,2019,m,75,595.8199999999999,22240
hmd,Hong Kong,HKG,2019,m,76,601.8399999999999,20104.5
hmd,Hong Kong,HKG,2019,m,77,597.83,18872.5
hmd,Hong Kong,HKG,2019,m,78,589.8199999999999,19285
hmd,Hong Kong,HKG,2019,m,79,736.02,19514.5
hmd,Hong Kong,HKG,2019,m,80,780.08,19125.5
hmd,Hong Kong,HKG,2019,m,81,834.1499999999997,18465.5
hmd,Hong Kong,HKG,2019,m,82,882.2200000000001,17021.5
hmd,Hong Kong,HKG,2019,m,83,846.18,15078
hmd,Hong Kong,HKG,2019,m,84,873.21,13848
hmd,Hong Kong,HKG,2019,m,85,906.25,13229.5
hmd,Hong Kong,HKG,2019,m,86,990.37,11907
hmd,Hong Kong,HKG,2019,m,87,931.2900000000002,10268.5
hmd,Hong Kong,HKG,2019,m,88,891.2400000000001,8969
hmd,Hong Kong,HKG,2019,m,89,811.13,7434.5
hmd,Hong Kong,HKG,2019,m,90,643.9,5834.5
hmd,Hong Kong,HKG,2019,m,91,638.8899999999999,4681
hmd,Hong Kong,HKG,2019,m,92,557.7800000000001,3764.5
hmd,Hong Kong,HKG,2019,m,93,499.69,2922
hmd,Hong Kong,HKG,2019,m,94,406.56,2183
hmd,Hong Kong,HKG,2019,m,95,284.39,1582
hmd,Hong Kong,HKG,2019,m,96,235.32999999999996,1145.5
hmd,Hong Kong,HKG,2019,m,97,186.26,837
hmd,Hong Kong,HKG,2019,m,98,116.16,621
hmd,Hong Kong,HKG,2019,m,99,96.14,462
hmd,Hong Kong,HKG,2019,m,100,161.23000000000002,912
hmd,Hong Kong,HKG,2019,t,0,75.08,64588.5
hmd,Hong Kong,HKG,2019,t,1,10.02,69069
hmd,Hong Kong,HKG,2019,t,2,8.01,74559.5
hmd,Hong Kong,HKG,2019,t,3,7.01,68050
hmd,Hong Kong,HKG,2019,t,4,2,58254.5
hmd,Hong Kong,HKG,2019,t,5,0,57322.5
hmd,Hong Kong,HKG,2019,t,6,2,58830
hmd,Hong Kong,HKG,2019,t,7,4,63213.5
hmd,Hong Kong,HKG,2019,t,8,2,64011
hmd,Hong Kong,HKG,2019,t,9,5.999999999999999,60765
hmd,Hong Kong,HKG,2019,t,10,5,58566
hmd,Hong Kong,HKG,2019,t,11,2.9999999999999996,56822.5
hmd,Hong Kong,HKG,2019,t,12,9.01,54346.5
hmd,Hong Kong,HKG,2019,t,13,4.01,53096
hmd,Hong Kong,HKG,2019,t,14,7.02,52153
hmd,Hong Kong,HKG,2019,t,15,10,52269
hmd,Hong Kong,HKG,2019,t,16,8.01,53476.5
hmd,Hong Kong,HKG,2019,t,17,16.02,55729.5
hmd,Hong Kong,HKG,2019,t,18,10.01,59841
hmd,Hong Kong,HKG,2019,t,19,17.02,62652.5
hmd,Hong Kong,HKG,2019,t,20,7,66203
hmd,Hong Kong,HKG,2019,t,21,18.03,74095.5
hmd,Hong Kong,HKG,2019,t,22,23.02,82635
hmd,Hong Kong,HKG,2019,t,23,18.02,87795.5
hmd,Hong Kong,HKG,2019,t,24,17.02,89960
hmd,Hong Kong,HKG,2019,t,25,24.03,91210.5
hmd,Hong Kong,HKG,2019,t,26,25.03,92518
hmd,Hong Kong,HKG,2019,t,27,28.03,94801
hmd,Hong Kong,HKG,2019,t,28,27.03,99143.5
hmd,Hong Kong,HKG,2019,t,29,44.05,104267.5
hmd,Hong Kong,HKG,2019,t,30,31.03,106627
hmd,Hong Kong,HKG,2019,t,31,50.06,105262.5
hmd,Hong Kong,HKG,2019,t,32,52.06000000000001,106083
hmd,Hong Kong,HKG,2019,t,33,49.04999999999999,110881
hmd,Hong Kong,HKG,2019,t,34,45.05,114712.5
hmd,Hong Kong,HKG,2019,t,35,45.05,117824.5
hmd,Hong Kong,HKG,2019,t,36,57.059999999999995,119653
hmd,Hong Kong,HKG,2019,t,37,71.07,118841.5
hmd,Hong Kong,HKG,2019,t,38,72.08,118474
hmd,Hong Kong,HKG,2019,t,39,76.08,117269.5
hmd,Hong Kong,HKG,2019,t,40,92.09,113574.5
hmd,Hong Kong,HKG,2019,t,41,86.1,110681
hmd,Hong Kong,HKG,2019,t,42,130.15,109528.5
hmd,Hong Kong,HKG,2019,t,43,120.14,110366
hmd,Hong Kong,HKG,2019,t,44,111.13,113533
hmd,Hong Kong,HKG,2019,t,45,140.17,116166.5
hmd,Hong Kong,HKG,2019,t,46,156.19,115563
hmd,Hong Kong,HKG,2019,t,47,142.16,113772
hmd,Hong Kong,HKG,2019,t,48,205.23,114287
hmd,Hong Kong,HKG,2019,t,49,220.25000000000003,114809
hmd,Hong Kong,HKG,2019,t,50,215.24,113800.5
hmd,Hong Kong,HKG,2019,t,51,241.27,111627
hmd,Hong Kong,HKG,2019,t,52,264.32,111079
hmd,Hong Kong,HKG,2019,t,53,319.38,117129
hmd,Hong Kong,HKG,2019,t,54,398.44,125708
hmd,Hong Kong,HKG,2019,t,55,444.52,132105.5
hmd,Hong Kong,HKG,2019,t,56,405.47,132851
hmd,Hong Kong,HKG,2019,t,57,438.5,128051.5
hmd,Hong Kong,HKG,2019,t,58,483.57,126605.5
hmd,Hong Kong,HKG,2019,t,59,525.63,127136
hmd,Hong Kong,HKG,2019,t,60,569.68,124730
hmd,Hong Kong,HKG,2019,t,61,661.78,120953
hmd,Hong Kong,HKG,2019,t,62,687.82,115572
hmd,Hong Kong,HKG,2019,t,63,677.81,108864
hmd,Hong Kong,HKG,2019,t,64,735.89,102215
hmd,Hong Kong,HKG,2019,t,65,749.89,95625.5
hmd,Hong Kong,HKG,2019,t,66,760.91,89657.5
hmd,Hong Kong,HKG,2019,t,67,777.92,86638
hmd,Hong Kong,HKG,2019,t,68,816.99,86479.5
hmd,Hong Kong,HKG,2019,t,69,824.98,84934.5
hmd,Hong Kong,HKG,2019,t,70,993.19,79563
hmd,Hong Kong,HKG,2019,t,71,863.0200000000001,73388
hmd,Hong Kong,HKG,2019,t,72,927.11,65029
hmd,Hong Kong,HKG,2019,t,73,762.91,53981.5
hmd,Hong Kong,HKG,2019,t,74,778.94,47072.5
hmd,Hong Kong,HKG,2019,t,75,875.03999999999985,43586
hmd,Hong Kong,HKG,2019,t,76,866.0499999999998,39354
hmd,Hong Kong,HKG,2019,t,77,902.07,37149.5
hmd,Hong Kong,HKG,2019,t,78,881.0499999999998,38238
hmd,Hong Kong,HKG,2019,t,79,1137.34,39505.5
hmd,Hong Kong,HKG,2019,t,80,1218.43,39723
hmd,Hong Kong,HKG,2019,t,81,1393.59,38876
hmd,Hong Kong,HKG,2019,t,82,1465.68,36763
hmd,Hong Kong,HKG,2019,t,83,1512.71,33790.5
hmd,Hong Kong,HKG,2019,t,84,1528.73,31571
hmd,Hong Kong,HKG,2019,t,85,1629.83,30414
hmd,Hong Kong,HKG,2019,t,86,1794.0099999999998,27956
hmd,Hong Kong,HKG,2019,t,87,1772.96,24867.5
hmd,Hong Kong,HKG,2019,t,88,1756.93,22423.5
hmd,Hong Kong,HKG,2019,t,89,1726.86,19399
hmd,Hong Kong,HKG,2019,t,90,1495.58,16297
hmd,Hong Kong,HKG,2019,t,91,1521.59,14003.5
hmd,Hong Kong,HKG,2019,t,92,1407.46,11880.5
hmd,Hong Kong,HKG,2019,t,93,1263.3,9671.5
hmd,Hong Kong,HKG,2019,t,94,1117.12,7668.5
hmd,Hong Kong,HKG,2019,t,95,922.89,6017
hmd,Hong Kong,HKG,2019,t,96,770.76,4694.5
hmd,Hong Kong,HKG,2019,t,97,622.6,3644.5
hmd,Hong Kong,HKG,2019,t,98,470.44,2813.5
hmd,Hong Kong,HKG,2019,t,99,328.32,2141
hmd,Hong Kong,HKG,2019,t,100,861.79,4723
hmd,Hong Kong,HKG,2020,f,0,30.000000000000007,27434.5
hmd,Hong Kong,HKG,2020,f,1,4,31095
hmd,Hong Kong,HKG,2020,f,2,3,33260.5
hmd,Hong Kong,HKG,2020,f,3,6,35912.5
hmd,Hong Kong,HKG,2020,f,4,5.01,32655
hmd,Hong Kong,HKG,2020,f,5,1,27815
hmd,Hong Kong,HKG,2020,f,6,1,27499.5
hmd,Hong Kong,HKG,2020,f,7,2,28319.5
hmd,Hong Kong,HKG,2020,f,8,3,30344.5
hmd,Hong Kong,HKG,2020,f,9,1,30722
hmd,Hong Kong,HKG,2020,f,10,4,29193.5
hmd,Hong Kong,HKG,2020,f,11,3,28115
hmd,Hong Kong,HKG,2020,f,12,2,27439.5
hmd,Hong Kong,HKG,2020,f,13,1.9999999999999991,26442
hmd,Hong Kong,HKG,2020,f,14,1.9999999999999991,25821.5
hmd,Hong Kong,HKG,2020,f,15,0,25517
hmd,Hong Kong,HKG,2020,f,16,6.009999999999999,25800.5
hmd,Hong Kong,HKG,2020,f,17,7.000000000000001,26352
hmd,Hong Kong,HKG,2020,f,18,3,27202.5
hmd,Hong Kong,HKG,2020,f,19,2,28938.5
hmd,Hong Kong,HKG,2020,f,20,11.000000000000002,30265.5
hmd,Hong Kong,HKG,2020,f,21,5.000000000000001,32070.500000000004
hmd,Hong Kong,HKG,2020,f,22,5.000000000000002,36059.5
hmd,Hong Kong,HKG,2020,f,23,7.000000000000002,40493.5
hmd,Hong Kong,HKG,2020,f,24,4,43413
hmd,Hong Kong,HKG,2020,f,25,8.999999999999998,44940.5
hmd,Hong Kong,HKG,2020,f,26,10.009999999999998,46305.5
hmd,Hong Kong,HKG,2020,f,27,12.01,47642.5
hmd,Hong Kong,HKG,2020,f,28,11.01,48860.5
hmd,Hong Kong,HKG,2020,f,29,15.999999999999998,51702.5
hmd,Hong Kong,HKG,2020,f,30,6.01,55776.5
hmd,Hong Kong,HKG,2020,f,31,12.000000000000002,58447.5
hmd,Hong Kong,HKG,2020,f,32,18.000000000000004,59335.5
hmd,Hong Kong,HKG,2020,f,33,11.01,61380.5
hmd,Hong Kong,HKG,2020,f,34,17.999999999999996,65169.5
hmd,Hong Kong,HKG,2020,f,35,17.010000000000005,68173.5
hmd,Hong Kong,HKG,2020,f,36,19.999999999999996,70720.5
hmd,Hong Kong,HKG,2020,f,37,28.01,71866
hmd,Hong Kong,HKG,2020,f,38,31.01,71230.5
hmd,Hong Kong,HKG,2020,f,39,36.01,71633
hmd,Hong Kong,HKG,2020,f,40,34.01,71379
hmd,Hong Kong,HKG,2020,f,41,36.02,68807
hmd,Hong Kong,HKG,2020,f,42,38.00999999999999,66326.5
hmd,Hong Kong,HKG,2020,f,43,46.02,65224.00000000001
hmd,Hong Kong,HKG,2020,f,44,43.01,65929.5
hmd,Hong Kong,HKG,2020,f,45,46.01,67682.5
hmd,Hong Kong,HKG,2020,f,46,58.02,68586
hmd,Hong Kong,HKG,2020,f,47,80.02,67625.5
hmd,Hong Kong,HKG,2020,f,48,64.02,66579
hmd,Hong Kong,HKG,2020,f,49,81.02,67353
hmd,Hong Kong,HKG,2020,f,50,110.04,67595.5
hmd,Hong Kong,HKG,2020,f,51,99.03000000000002,66120
hmd,Hong Kong,HKG,2020,f,52,111.03,63380
hmd,Hong Kong,HKG,2020,f,53,122.04,61803.5
hmd,Hong Kong,HKG,2020,f,54,136.04,64563
hmd,Hong Kong,HKG,2020,f,55,179.06000000000003,68934.5
hmd,Hong Kong,HKG,2020,f,56,162.04999999999998,72079
hmd,Hong Kong,HKG,2020,f,57,165.06,71485.5
hmd,Hong Kong,HKG,2020,f,58,172.06,66898.5
hmd,Hong Kong,HKG,2020,f,59,196.06,64238.5
hmd,Hong Kong,HKG,2020,f,60,187.05,63903
hmd,Hong Kong,HKG,2020,f,61,223.06999999999996,62788
hmd,Hong Kong,HKG,2020,f,62,199.06,60937
hmd,Hong Kong,HKG,2020,f,63,212.07,58138.5
hmd,Hong Kong,HKG,2020,f,64,234.07999999999996,54618
hmd,Hong Kong,HKG,2020,f,65,217.07,51378
hmd,Hong Kong,HKG,2020,f,66,234.07,48372.5
hmd,Hong Kong,HKG,2020,f,67,294.09000000000003,45553
hmd,Hong Kong,HKG,2020,f,68,296.09000000000003,43929
hmd,Hong Kong,HKG,2020,f,69,306.1,43473
hmd,Hong Kong,HKG,2020,f,70,296.0899999999999,42474
hmd,Hong Kong,HKG,2020,f,71,337.1,39701
hmd,Hong Kong,HKG,2020,f,72,331.11,36693
hmd,Hong Kong,HKG,2020,f,73,332.1,32787.5
hmd,Hong Kong,HKG,2020,f,74,270.08000000000004,27072.5
hmd,Hong Kong,HKG,2020,f,75,274.09000000000003,23077.5
hmd,Hong Kong,HKG,2020,f,76,323.09999999999997,21047.5
hmd,Hong Kong,HKG,2020,f,77,320.09999999999997,18951.5
hmd,Hong Kong,HKG,2020,f,78,333.1,17961.5
hmd,Hong Kong,HKG,2020,f,79,346.11,18585.5
hmd,Hong Kong,HKG,2020,f,80,465.1399999999999,19552.5
hmd,Hong Kong,HKG,2020,f,81,539.17,20084
hmd,Hong Kong,HKG,2020,f,82,610.19,19828
hmd,Hong Kong,HKG,2020,f,83,667.2099999999999,19097.5
hmd,Hong Kong,HKG,2020,f,84,722.23,18015.5
hmd,Hong Kong,HKG,2020,f,85,722.22,16972.5
hmd,Hong Kong,HKG,2020,f,86,881.2700000000001,16361.5
hmd,Hong Kong,HKG,2020,f,87,868.2700000000002,15187
hmd,Hong Kong,HKG,2020,f,88,921.28,13721.5
hmd,Hong Kong,HKG,2020,f,89,934.2899999999996,12554
hmd,Hong Kong,HKG,2020,f,90,968.3,11072
hmd,Hong Kong,HKG,2020,f,91,906.28,9590
hmd,Hong Kong,HKG,2020,f,92,874.2700000000001,8449
hmd,Hong Kong,HKG,2020,f,93,857.27,7259
hmd,Hong Kong,HKG,2020,f,94,738.2199999999999,5943
hmd,Hong Kong,HKG,2020,f,95,675.21,4755.5
hmd,Hong Kong,HKG,2020,f,96,569.17,3785
hmd,Hong Kong,HKG,2020,f,97,409.13000000000005,2974
hmd,Hong Kong,HKG,2020,f,98,369.11000000000007,2306
hmd,Hong Kong,HKG,2020,f,99,322.09000000000003,1762
hmd,Hong Kong,HKG,2020,f,100,752.2,4104
hmd,Hong Kong,HKG,2020,m,0,51.04,29543
hmd,Hong Kong,HKG,2020,m,1,5,33474
hmd,Hong Kong,HKG,2020,m,2,2,35792.5
hmd,Hong Kong,HKG,2020,m,3,2.01,38633.5
hmd,Hong Kong,HKG,2020,m,4,4,35385.5
hmd,Hong Kong,HKG,2020,m,5,2,30433.5
hmd,Hong Kong,HKG,2020,m,6,1.01,29818.5
hmd,Hong Kong,HKG,2020,m,7,1,30507.5
hmd,Hong Kong,HKG,2020,m,8,5,32866
hmd,Hong Kong,HKG,2020,m,9,1.01,33287
hmd,Hong Kong,HKG,2020,m,10,3,31569.5
hmd,Hong Kong,HKG,2020,m,11,3,30449.5
hmd,Hong Kong,HKG,2020,m,12,1,29381
hmd,Hong Kong,HKG,2020,m,13,5.01,27902.5
hmd,Hong Kong,HKG,2020,m,14,5.01,27273
hmd,Hong Kong,HKG,2020,m,15,4.01,26633.5
hmd,Hong Kong,HKG,2020,m,16,6.01,26466
hmd,Hong Kong,HKG,2020,m,17,4.01,27121.5
hmd,Hong Kong,HKG,2020,m,18,5.01,28523
hmd,Hong Kong,HKG,2020,m,19,9.01,30898
hmd,Hong Kong,HKG,2020,m,20,11.010000000000002,32381
hmd,Hong Kong,HKG,2020,m,21,9.010000000000002,34126
hmd,Hong Kong,HKG,2020,m,22,12.010000000000002,38028.5
hmd,Hong Kong,HKG,2020,m,23,10.010000000000003,42132.5
hmd,Hong Kong,HKG,2020,m,24,16.01,44371.5
hmd,Hong Kong,HKG,2020,m,25,14.019999999999998,45007.5
hmd,Hong Kong,HKG,2020,m,26,16.01,44892.5
hmd,Hong Kong,HKG,2020,m,27,23.02,44862
hmd,Hong Kong,HKG,2020,m,28,13.01,45925.5
hmd,Hong Kong,HKG,2020,m,29,25.03,47425
hmd,Hong Kong,HKG,2020,m,30,17.020000000000003,48472.5
hmd,Hong Kong,HKG,2020,m,31,23.020000000000003,48159
hmd,Hong Kong,HKG,2020,m,32,20.020000000000003,45906
hmd,Hong Kong,HKG,2020,m,33,32.03,44679.5
hmd,Hong Kong,HKG,2020,m,34,19.00999999999999,45685.5
hmd,Hong Kong,HKG,2020,m,35,38.04,46510
hmd,Hong Kong,HKG,2020,m,36,38.029999999999994,47070.5
hmd,Hong Kong,HKG,2020,m,37,36.03,47749.5
hmd,Hong Kong,HKG,2020,m,38,38.04,47569
hmd,Hong Kong,HKG,2020,m,39,39.04,46793
hmd,Hong Kong,HKG,2020,m,40,45.05,45838
hmd,Hong Kong,HKG,2020,m,41,44.04,44710.5
hmd,Hong Kong,HKG,2020,m,42,66.05999999999999,44293
hmd,Hong Kong,HKG,2020,m,43,50.04999999999999,44234.5
hmd,Hong Kong,HKG,2020,m,44,77.07,44358
hmd,Hong Kong,HKG,2020,m,45,90.08,45761.5
hmd,Hong Kong,HKG,2020,m,46,79.07,47477
hmd,Hong Kong,HKG,2020,m,47,100.09,47822
hmd,Hong Kong,HKG,2020,m,48,106.09,47067
hmd,Hong Kong,HKG,2020,m,49,115.11,46792.5
hmd,Hong Kong,HKG,2020,m,50,141.12999999999997,47052.5
hmd,Hong Kong,HKG,2020,m,51,134.13000000000002,47501
hmd,Hong Kong,HKG,2020,m,52,170.16,48047
hmd,Hong Kong,HKG,2020,m,53,167.16,49052.5
hmd,Hong Kong,HKG,2020,m,54,185.17,52305
hmd,Hong Kong,HKG,2020,m,55,249.23000000000008,56465.5
hmd,Hong Kong,HKG,2020,m,56,278.25999999999993,59671
hmd,Hong Kong,HKG,2020,m,57,332.31,60970.5
hmd,Hong Kong,HKG,2020,m,58,323.3,60725
hmd,Hong Kong,HKG,2020,m,59,362.34,61888
hmd,Hong Kong,HKG,2020,m,60,394.36,62692.5
hmd,Hong Kong,HKG,2020,m,61,376.35,61348.5
hmd,Hong Kong,HKG,2020,m,62,444.41,59370.5
hmd,Hong Kong,HKG,2020,m,63,464.43,56741
hmd,Hong Kong,HKG,2020,m,64,502.4699999999999,53516
hmd,Hong Kong,HKG,2020,m,65,510.4699999999999,50077
hmd,Hong Kong,HKG,2020,m,66,508.47,46473
hmd,Hong Kong,HKG,2020,m,67,515.48,43307
hmd,Hong Kong,HKG,2020,m,68,536.5000000000001,41867
hmd,Hong Kong,HKG,2020,m,69,658.61,42080.5
hmd,Hong Kong,HKG,2020,m,70,611.5699999999999,41461.5
hmd,Hong Kong,HKG,2020,m,71,648.6,38842.5
hmd,Hong Kong,HKG,2020,m,72,655.61,35662
hmd,Hong Kong,HKG,2020,m,73,642.59,31229
hmd,Hong Kong,HKG,2020,m,74,557.52,25977.5
hmd,Hong Kong,HKG,2020,m,75,564.5200000000001,23091
hmd,Hong Kong,HKG,2020,m,76,626.58,21607
hmd,Hong Kong,HKG,2020,m,77,640.59,19468.5
hmd,Hong Kong,HKG,2020,m,78,702.65,18211
hmd,Hong Kong,HKG,2020,m,79,724.68,18536
hmd,Hong Kong,HKG,2020,m,80,777.7199999999999,18672.5
hmd,Hong Kong,HKG,2020,m,81,781.73,18211
hmd,Hong Kong,HKG,2020,m,82,868.81,17486
hmd,Hong Kong,HKG,2020,m,83,886.8199999999999,16018.5
hmd,Hong Kong,HKG,2020,m,84,864.8000000000001,14090
hmd,Hong Kong,HKG,2020,m,85,912.84,12841
hmd,Hong Kong,HKG,2020,m,86,949.88,12162
hmd,Hong Kong,HKG,2020,m,87,977.91,10843
