Country,Code,Year,Sex,Age,Deaths,Source,age_spn
Albania,ALB,2018,m,10,22.999999999999993,eurs_weekly,5
Albania,ALB,2018,m,15,38,eurs_weekly,5
Albania,ALB,2018,m,20,76,eurs_weekly,5
Albania,ALB,2018,m,25,77,eurs_weekly,5
Albania,ALB,2018,m,30,86,eurs_weekly,5
Albania,ALB,2018,m,35,101.99999999999999,eurs_weekly,5
Albania,ALB,2018,m,40,123,eurs_weekly,5
Albania,ALB,2018,m,45,217.00000000000006,eurs_weekly,5
Albania,ALB,2018,m,50,389,eurs_weekly,5
Albania,ALB,2018,m,55,650,eurs_weekly,5
Albania,ALB,2018,m,60,904.9999999999999,eurs_weekly,5
Albania,ALB,2018,m,65,1090,eurs_weekly,5
Albania,ALB,2018,m,70,1278,eurs_weekly,5
Albania,ALB,2018,m,75,2008.9999999999998,eurs_weekly,5
Albania,ALB,2018,m,80,2254.9999999999995,eurs_weekly,5
Albania,ALB,2018,m,85,1453,eurs_weekly,5
Albania,ALB,2018,m,90,689,eurs_weekly,-1
Albania,ALB,2018,t,0,291,eurs_weekly,5
Albania,ALB,2018,t,5,32,eurs_weekly,5
Albania,ALB,2018,t,10,42.99999999999999,eurs_weekly,5
Albania,ALB,2018,t,15,71,eurs_weekly,5
Albania,ALB,2018,t,20,105,eurs_weekly,5
Albania,ALB,2018,t,25,106,eurs_weekly,5
Albania,ALB,2018,t,30,116,eurs_weekly,5
Albania,ALB,2018,t,35,155,eurs_weekly,5
Albania,ALB,2018,t,40,201,eurs_weekly,5
Albania,ALB,2018,t,45,337,eurs_weekly,5
Albania,ALB,2018,t,50,570,eurs_weekly,5
Albania,ALB,2018,t,55,991.9999999999999,eurs_weekly,5
Albania,ALB,2018,t,60,1380.9999999999998,eurs_weekly,5
Albania,ALB,2018,t,65,1675,eurs_weekly,5
Albania,ALB,2018,t,70,2088,eurs_weekly,5
Albania,ALB,2018,t,75,3703,eurs_weekly,5
Albania,ALB,2018,t,80,4387,eurs_weekly,5
Albania,ALB,2018,t,85,3226,eurs_weekly,5
Albania,ALB,2018,t,90,2258,eurs_weekly,-1
Albania,ALB,2019,f,0,135,eurs_weekly,5
Albania,ALB,2019,f,5,12,eurs_weekly,5
Albania,ALB,2019,f,10,24,eurs_weekly,5
Albania,ALB,2019,f,15,25,eurs_weekly,5
Albania,ALB,2019,f,20,33,eurs_weekly,5
Albania,ALB,2019,f,25,28,eurs_weekly,5
Albania,ALB,2019,f,30,42,eurs_weekly,5
Albania,ALB,2019,f,35,43,eurs_weekly,5
Albania,ALB,2019,f,40,74,eurs_weekly,5
Albania,ALB,2019,f,45,130,eurs_weekly,5
Albania,ALB,2019,f,50,204,eurs_weekly,5
Albania,ALB,2019,f,55,311,eurs_weekly,5
Albania,ALB,2019,f,60,465,eurs_weekly,5
Albania,ALB,2019,f,65,597.9999999999999,eurs_weekly,5
Albania,ALB,2019,f,70,793.0000000000001,eurs_weekly,5
Albania,ALB,2019,f,75,1717.0000000000002,eurs_weekly,5
Albania,ALB,2019,f,80,2069,eurs_weekly,5
Albania,ALB,2019,f,85,1890.9999999999998,eurs_weekly,5
Albania,ALB,2019,f,90,1537,eurs_weekly,-1
Albania,ALB,2019,m,0,175.00000000000003,eurs_weekly,5
Albania,ALB,2019,m,5,12.999999999999998,eurs_weekly,5
Albania,ALB,2019,m,10,17,eurs_weekly,5
Albania,ALB,2019,m,15,45,eurs_weekly,5
Albania,ALB,2019,m,20,53,eurs_weekly,5
Albania,ALB,2019,m,25,71,eurs_weekly,5
Albania,ALB,2019,m,30,94.99999999999999,eurs_weekly,5
Albania,ALB,2019,m,35,84,eurs_weekly,5
Albania,ALB,2019,m,40,138,eurs_weekly,5
Albania,ALB,2019,m,45,224.00000000000003,eurs_weekly,5
Albania,ALB,2019,m,50,341,eurs_weekly,5
Albania,ALB,2019,m,55,674,eurs_weekly,5
Albania,ALB,2019,m,60,896,eurs_weekly,5
Albania,ALB,2019,m,65,1080,eurs_weekly,5
Albania,ALB,2019,m,70,1371,eurs_weekly,5
Albania,ALB,2019,m,75,1991.9999999999998,eurs_weekly,5
Albania,ALB,2019,m,80,2298,eurs_weekly,5
Albania,ALB,2019,m,85,1458,eurs_weekly,5
Albania,ALB,2019,m,90,700,eurs_weekly,-1
Albania,ALB,2019,t,0,310,eurs_weekly,5
Albania,ALB,2019,t,5,25,eurs_weekly,5
Albania,ALB,2019,t,10,41,eurs_weekly,5
Albania,ALB,2019,t,15,70,eurs_weekly,5
Albania,ALB,2019,t,20,86,eurs_weekly,5
Albania,ALB,2019,t,25,99,eurs_weekly,5
Albania,ALB,2019,t,30,137,eurs_weekly,5
Albania,ALB,2019,t,35,127,eurs_weekly,5
Albania,ALB,2019,t,40,212,eurs_weekly,5
Albania,ALB,2019,t,45,354,eurs_weekly,5
Albania,ALB,2019,t,50,545,eurs_weekly,5
Albania,ALB,2019,t,55,985,eurs_weekly,5
Albania,ALB,2019,t,60,1361,eurs_weekly,5
Albania,ALB,2019,t,65,1677.9999999999998,eurs_weekly,5
Albania,ALB,2019,t,70,2164,eurs_weekly,5
Albania,ALB,2019,t,75,3709.0000000000005,eurs_weekly,5
Albania,ALB,2019,t,80,4367,eurs_weekly,5
Albania,ALB,2019,t,85,3349,eurs_weekly,5
Albania,ALB,2019,t,90,2237,eurs_weekly,-1
Albania,ALB,2020,f,0,140,eurs_weekly,5
Albania,ALB,2020,f,5,6,eurs_weekly,5
Albania,ALB,2020,f,10,11,eurs_weekly,5
Albania,ALB,2020,f,15,12,eurs_weekly,5
Albania,ALB,2020,f,20,17,eurs_weekly,5
Albania,ALB,2020,f,25,27,eurs_weekly,5
Albania,ALB,2020,f,30,46,eurs_weekly,5
Albania,ALB,2020,f,35,55.99999999999999,eurs_weekly,5
Albania,ALB,2020,f,40,78,eurs_weekly,5
Albania,ALB,2020,f,45,132,eurs_weekly,5
Albania,ALB,2020,f,50,226,eurs_weekly,5
Albania,ALB,2020,f,55,363.99999999999994,eurs_weekly,5
Albania,ALB,2020,f,60,598.0000000000001,eurs_weekly,5
Albania,ALB,2020,f,65,779,eurs_weekly,5
Albania,ALB,2020,f,70,1158,eurs_weekly,5
Albania,ALB,2020,f,75,1929,eurs_weekly,5
Albania,ALB,2020,f,80,2685,eurs_weekly,5
Albania,ALB,2020,f,85,2282,eurs_weekly,5
Albania,ALB,2020,f,90,1733,eurs_weekly,-1
Albania,ALB,2020,m,0,174,eurs_weekly,5
Albania,ALB,2020,m,5,10,eurs_weekly,5
Albania,ALB,2020,m,10,14.000000000000002,eurs_weekly,5
Albania,ALB,2020,m,15,29,eurs_weekly,5
Albania,ALB,2020,m,20,52,eurs_weekly,5
Albania,ALB,2020,m,25,60.00000000000001,eurs_weekly,5
Albania,ALB,2020,m,30,91,eurs_weekly,5
Albania,ALB,2020,m,35,131,eurs_weekly,5
Albania,ALB,2020,m,40,173.99999999999997,eurs_weekly,5
Albania,ALB,2020,m,45,265,eurs_weekly,5
Albania,ALB,2020,m,50,444,eurs_weekly,5
Albania,ALB,2020,m,55,885,eurs_weekly,5
Albania,ALB,2020,m,60,1254.0000000000002,eurs_weekly,5
Albania,ALB,2020,m,65,1575.0000000000002,eurs_weekly,5
Albania,ALB,2020,m,70,1872,eurs_weekly,5
Albania,ALB,2020,m,75,2634.9999999999995,eurs_weekly,5
Albania,ALB,2020,m,80,3046,eurs_weekly,5
Albania,ALB,2020,m,85,2070,eurs_weekly,5
Albania,ALB,2020,m,90,954,eurs_weekly,-1
Albania,ALB,2020,t,0,314,eurs_weekly,5
Albania,ALB,2020,t,5,16,eurs_weekly,5
Albania,ALB,2020,t,10,25,eurs_weekly,5
Albania,ALB,2020,t,15,41,eurs_weekly,5
Albania,ALB,2020,t,20,69,eurs_weekly,5
Albania,ALB,2020,t,25,87,eurs_weekly,5
Albania,ALB,2020,t,30,137,eurs_weekly,5
Albania,ALB,2020,t,35,187,eurs_weekly,5
Albania,ALB,2020,t,40,251.99999999999997,eurs_weekly,5
Albania,ALB,2020,t,45,397,eurs_weekly,5
Albania,ALB,2020,t,50,670,eurs_weekly,5
Albania,ALB,2020,t,55,1249,eurs_weekly,5
Albania,ALB,2020,t,60,1852.0000000000002,eurs_weekly,5
Albania,ALB,2020,t,65,2354,eurs_weekly,5
Albania,ALB,2020,t,70,3030,eurs_weekly,5
Albania,ALB,2020,t,75,4564,eurs_weekly,5
Albania,ALB,2020,t,80,5731,eurs_weekly,5
Albania,ALB,2020,t,85,4352,eurs_weekly,5
Albania,ALB,2020,t,90,2687,eurs_weekly,-1
Armenia,ARM,2015,f,0,193.99999999999997,eurs_weekly,5
