Year,Age,Deaths,Sex,Source,Country,Code,age_spn
2012,11,471.0286823304111,t,direct,USA,USA,1
2012,12,510.03137101678436,t,direct,USA,USA,1
2012,13,622.0387540362311,t,direct,USA,USA,1
2012,14,823.0518801780906,t,direct,USA,USA,1
2012,15,1088.0691599832328,t,direct,USA,USA,1
2012,16,1459.0939326274608,t,direct,USA,USA,1
2012,17,1839.122814431801,t,direct,USA,USA,1
2012,18,2672.18070802547,t,direct,USA,USA,1
2012,19,3016.2060993402947,t,direct,USA,USA,1
2012,20,3409.2321429068106,t,direct,USA,USA,1
2012,21,3795.259047658204,t,direct,USA,USA,1
2012,22,4095.2796564484834,t,direct,USA,USA,1
2012,23,3839.2595562931783,t,direct,USA,USA,1
2012,24,3970.2675597454827,t,direct,USA,USA,1
2012,25,3957.2664560463245,t,direct,USA,USA,1
2012,26,4127.276567267973,t,direct,USA,USA,1
2012,27,4115.274670709503,t,direct,USA,USA,1
2012,28,4284.282670205318,t,direct,USA,USA,1
2012,29,4509.297182807855,t,direct,USA,USA,1
2012,30,4586.297958810359,t,direct,USA,USA,1
2012,31,4694.306894998186,t,direct,USA,USA,1
2012,32,4666.303825168156,t,direct,USA,USA,1
2012,33,4828.311067579983,t,direct,USA,USA,1
2012,34,4825.310873525361,t,direct,USA,USA,1
2012,35,5011.319460903792,t,direct,USA,USA,1
2012,36,5172.330027313414,t,direct,USA,USA,1
2012,37,5404.344508612544,t,direct,USA,USA,1
2012,38,5622.354446676329,t,direct,USA,USA,1
2012,39,6163.38559607559,t,direct,USA,USA,1
2012,40,7009.440194996627,t,direct,USA,USA,1
2012,41,7924.496186612516,t,direct,USA,USA,1
2012,42,8437.52571847432,t,direct,USA,USA,1
2012,43,8906.553704349313,t,direct,USA,USA,1
2012,44,9514.591981569403,t,direct,USA,USA,1
2012,45,10436.646116142652,t,direct,USA,USA,1
2012,46,11833.735471222266,t,direct,USA,USA,1
2012,47,13724.853322790088,t,direct,USA,USA,1
2012,48,15563.966386114615,t,direct,USA,USA,1
2012,49,16924.05125931886,t,direct,USA,USA,1
2012,50,18902.17760156178,t,direct,USA,USA,1
2012,51,20892.301151532865,t,direct,USA,USA,1
2012,52,22319.393484510525,t,direct,USA,USA,1
2012,53,23539.469730604535,t,direct,USA,USA,1
2012,54,25337.58131751465,t,direct,USA,USA,1
2012,55,27448.720799531155,t,direct,USA,USA,1
2012,56,28608.785114682476,t,direct,USA,USA,1
2012,57,29740.85980408357,t,direct,USA,USA,1
2012,58,31090.948249003224,t,direct,USA,USA,1
2012,59,32098.008310562836,t,direct,USA,USA,1
2012,60,33237.07587317396,t,direct,USA,USA,1
2012,61,34293.134595269745,t,direct,USA,USA,1
2012,62,35564.21725234782,t,direct,USA,USA,1
2012,63,37542.320855838465,t,direct,USA,USA,1
2012,64,40002.47014653265,t,direct,USA,USA,1
2012,65,43334.65964591679,t,direct,USA,USA,1
2012,66,36943.26224776919,t,direct,USA,USA,1
2012,67,38212.33690543492,t,direct,USA,USA,1
2012,68,41712.53183615423,t,direct,USA,USA,1
2012,69,45299.751315755086,t,direct,USA,USA,1
2012,70,43875.650048135874,t,direct,USA,USA,1
2012,71,43901.64092765212,t,direct,USA,USA,1
2012,72,44606.68350142081,t,direct,USA,USA,1
2012,73,46024.76338492959,t,direct,USA,USA,1
2012,74,48460.88991971524,t,direct,USA,USA,1
2012,75,49473.936053928745,t,direct,USA,USA,1
2012,76,52231.081734290026,t,direct,USA,USA,1
2012,77,55338.25477085018,t,direct,USA,USA,1
2012,78,55292.23642870743,t,direct,USA,USA,1
2012,79,59616.46842174868,t,direct,USA,USA,1
2012,80,63074.645946801276,t,direct,USA,USA,1
2012,81,66715.83954158127,t,direct,USA,USA,1
2012,82,70747.03595666238,t,direct,USA,USA,1
2012,83,72325.10844411887,t,direct,USA,USA,1
2012,84,75649.2537051019,t,direct,USA,USA,1
2012,85,77111.29073593883,t,direct,USA,USA,1
2012,86,77505.26362112528,t,direct,USA,USA,1
2012,87,78398.26792651956,t,direct,USA,USA,1
2012,88,77415.17070342635,t,direct,USA,USA,1
2012,89,73852.9272944294,t,direct,USA,USA,1
2012,90,71903.78347797823,t,direct,USA,USA,1
2012,91,65338.4059452177,t,direct,USA,USA,1
2012,92,57026.92451837551,t,direct,USA,USA,1
2012,93,47600.4139695905,t,direct,USA,USA,1
2012,94,42418.11473410471,t,direct,USA,USA,1
2012,95,34397.68711006476,t,direct,USA,USA,1
2012,96,27641.336365236017,t,direct,USA,USA,1
2012,97,22039.042327480547,t,direct,USA,USA,1
2012,98,16723.781238896023,t,direct,USA,USA,1
2012,99,12012.550769015643,t,direct,USA,USA,1
2012,100,23964.056997218737,t,direct,USA,USA,-1
2013,0,10321.295817253094,f,direct,USA,USA,1
2013,1,728.0208657068359,f,direct,USA,USA,1
2013,2,426.0122098779012,f,direct,USA,USA,1
2013,3,320.00917173926854,f,direct,USA,USA,1
2013,4,271.007767316693,f,direct,USA,USA,1
2013,5,250.00716542130354,f,direct,USA,USA,1
2013,6,226.00647754085838,f,direct,USA,USA,1
2013,7,190.0054457201907,f,direct,USA,USA,1
2013,8,195.00558902861675,f,direct,USA,USA,1
2013,9,183.0052450883942,f,direct,USA,USA,1
2013,10,194.00556036693155,f,direct,USA,USA,1
2013,11,198.00567501367237,f,direct,USA,USA,1
2013,12,232.00664951096965,f,direct,USA,USA,1
2013,13,293.0083978737677,f,direct,USA,USA,1
2013,14,302.0086558289347,f,direct,USA,USA,1
2013,15,348.0099742664545,f,direct,USA,USA,1
2013,16,422.01209523116034,f,direct,USA,USA,1
2013,17,539.0154486483303,f,direct,USA,USA,1
2013,18,655.0187734038152,f,direct,USA,USA,1
2013,19,757.021696895707,f,direct,USA,USA,1
2013,20,861.0246777109694,f,direct,USA,USA,1
2013,21,894.0256235465814,f,direct,USA,USA,1
2013,22,976.027973804769,f,direct,USA,USA,1
2013,23,1067.0305820181236,f,direct,USA,USA,1
2013,24,1103.0316138387911,f,direct,USA,USA,1
2013,25,1050.0300947694748,f,direct,USA,USA,1
2013,26,1170.0335341717005,f,direct,USA,USA,1
2013,27,1234.0353685195541,f,direct,USA,USA,1
2013,28,1279.0366582953889,f,direct,USA,USA,1
2013,29,1300.0372601907784,f,direct,USA,USA,1
2013,30,1404.0402410060406,f,direct,USA,USA,1
2013,31,1502.0430498511914,f,direct,USA,USA,1
2013,32,1614.0462599599357,f,direct,USA,USA,1
2013,33,1664.0476930441962,f,direct,USA,USA,1
2013,34,1784.051132446422,f,direct,USA,USA,1
2013,35,1898.0543998785365,f,direct,USA,USA,1
2013,36,1893.0542565701103,f,direct,USA,USA,1
2013,37,2007.057524002225,f,direct,USA,USA,1
2013,38,2163.061995225118,f,direct,USA,USA,1
2013,39,2316.0663804629557,f,direct,USA,USA,1
2013,40,2596.0744057348156,f,direct,USA,USA,1
2013,41,2890.0828322702687,f,direct,USA,USA,1
2013,42,3337.0956440435593,f,direct,USA,USA,1
2013,43,3622.1038126238454,f,direct,USA,USA,1
2013,44,3779.108312508424,f,direct,USA,USA,1
2013,45,4126.118258113193,f,direct,USA,USA,1
2013,46,4486.12857631987,f,direct,USA,USA,1
2013,47,5151.147636340537,f,direct,USA,USA,1
2013,48,5756.164976660093,f,direct,USA,USA,1
2013,49,6783.194412210807,f,direct,USA,USA,1
2013,50,7282.208714391729,f,direct,USA,USA,1
2013,51,8081.231615078215,f,direct,USA,USA,1
2013,52,8749.250761083938,f,direct,USA,USA,1
2013,53,9353.268072741808,f,direct,USA,USA,1
2013,54,9960.285470384733,f,direct,USA,USA,1
2013,55,10694.30650806168,f,direct,USA,USA,1
2013,56,11397.326657226386,f,direct,USA,USA,1
2013,57,11907.341274685845,f,direct,USA,USA,1
2013,58,12323.353197946893,f,direct,USA,USA,1
2013,59,12664.362971581551,f,direct,USA,USA,1
2013,60,13300.381200413349,f,direct,USA,USA,1
2013,61,13757.394298803492,f,direct,USA,USA,1
2013,62,14272.409059571375,f,direct,USA,USA,1
2013,63,15109.4330494019,f,direct,USA,USA,1
2013,64,16379.46944974212,f,direct,USA,USA,1
2013,65,17798.51012067344,f,direct,USA,USA,1
2013,66,19252.55179476374,f,direct,USA,USA,1
2013,67,16422.470682194587,f,direct,USA,USA,1
2013,68,17386.49831205913,f,direct,USA,USA,1
2013,69,19327.553944390133,f,direct,USA,USA,1
2013,70,21123.605420776777,f,direct,USA,USA,1
2013,71,20607.590631347208,f,direct,USA,USA,1
2013,72,20718.593812794268,f,direct,USA,USA,1
2013,73,21322.611124452134,f,direct,USA,USA,1
2013,74,22576.647066205394,f,direct,USA,USA,1
2013,75,23565.67541261207,f,direct,USA,USA,1
2013,76,24641.706252585365,f,direct,USA,USA,1
2013,77,26270.752942470575,f,direct,USA,USA,1
2013,78,28026.80327238981,f,direct,USA,USA,1
2013,79,28646.82104263464,f,direct,USA,USA,1
2013,80,31091.891120454995,f,direct,USA,USA,1
2013,81,33263.95337363528,f,direct,USA,USA,1
2013,82,35798.02600234561,f,direct,USA,USA,1
2013,83,38501.10347488074,f,direct,USA,USA,1
2013,84,39875.142856036226,f,direct,USA,USA,1
2013,85,42950.23099071826,f,direct,USA,USA,1
2013,86,43694.252315012054,f,direct,USA,USA,1
2013,87,45238.29656865403,f,direct,USA,USA,1
2013,88,46318.327523274056,f,direct,USA,USA,1
2013,89,45777.31201730236,f,direct,USA,USA,1
2013,90,44040.262231955145,f,direct,USA,USA,1
2013,91,42635.22196228742,f,direct,USA,USA,1
2013,92,39389.12892645722,f,direct,USA,USA,1
2013,93,34835.99842980444,f,direct,USA,USA,1
2013,94,29241.838096337346,f,direct,USA,USA,1
2013,95,25327.725914501418,f,direct,USA,USA,1
2013,96,20696.593182237193,f,direct,USA,USA,1
2013,97,16709.478908098245,f,direct,USA,USA,1
2013,98,13496.38681810365,f,direct,USA,USA,1
2013,99,9757.279652062634,f,direct,USA,USA,1
2013,100,20642.59163450619,f,direct,USA,USA,-1
2013,0,13119.954336305142,m,direct,USA,USA,1
2013,1,929.0675797261587,m,direct,USA,USA,1
2013,2,589.042846564809,m,direct,USA,USA,1
2013,3,431.0313529192405,m,direct,USA,USA,1
2013,4,374.0272064774848,m,direct,USA,USA,1
2013,5,315.02291454654465,m,direct,USA,USA,1
2013,6,275.02000476285644,m,direct,USA,USA,1
2013,7,252.01833163723575,m,direct,USA,USA,1
2013,8,260.01891359397337,m,direct,USA,USA,1
2013,9,281.0204412304097,m,direct,USA,USA,1
2013,10,232.0168767453916,m,direct,USA,USA,1
2013,11,259.0188408493812,m,direct,USA,USA,1
2013,12,324.0235692478745,m,direct,USA,USA,1
2013,13,381.0277156896302,m,direct,USA,USA,1
2013,14,498.03622680691825,m,direct,USA,USA,1
2013,15,698.0507757253594,m,direct,USA,USA,1
2013,16,931.0677252153431,m,direct,USA,USA,1
2013,17,1301.094640714459,m,direct,USA,USA,1
2013,18,1729.125775399923,m,direct,USA,USA,1
2013,19,2100.1527636436313,m,direct,USA,USA,1
2013,20,2411.175387211807,m,direct,USA,USA,1
2013,21,2787.2027391784763,m,direct,USA,USA,1
2013,22,2933.213359888938,m,direct,USA,USA,1
2013,23,3025.220052391421,m,direct,USA,USA,1
2013,24,2949.214523802413,m,direct,USA,USA,1
2013,25,2913.211904997094,m,direct,USA,USA,1
2013,26,2986.217215352325,m,direct,USA,USA,1
2013,27,3056.2223074737794,m,direct,USA,USA,1
2013,28,3014.219252200907,m,direct,USA,USA,1
2013,29,3054.222161984595,m,direct,USA,USA,1
2013,30,3203.233000928834,m,direct,USA,USA,1
2013,31,3221.2343103314934,m,direct,USA,USA,1
2013,32,3208.2333646517945,m,direct,USA,USA,1
2013,33,3400.247331613498,m,direct,USA,USA,1
2013,34,3407.247840825644,m,direct,USA,USA,1
2013,35,3363.2446400635863,m,direct,USA,USA,1
2013,36,3386.246313189207,m,direct,USA,USA,1
2013,37,3435.2498776742254,m,direct,USA,USA,1
2013,38,3576.260134661726,m,direct,USA,USA,1
2013,39,3784.275265536905,m,direct,USA,USA,1
2013,40,4146.301599079284,m,direct,USA,USA,1
2013,41,4564.332006318825,m,direct,USA,USA,1
2013,42,5329.387655931862,m,direct,USA,USA,1
2013,43,5597.407151482573,m,direct,USA,USA,1
2013,44,5892.428611137273,m,direct,USA,USA,1
2013,45,6220.452471363517,m,direct,USA,USA,1
2013,46,7100.516486604658,m,direct,USA,USA,1
2013,47,7960.579046953954,m,direct,USA,USA,1
2013,48,9052.658484048643,m,direct,USA,USA,1
2013,49,10199.741922095902,m,direct,USA,USA,1
2013,50,11307.822523104065,m,direct,USA,USA,1
2013,51,12453.905888406733,m,direct,USA,USA,1
2013,52,13472.98001514619,m,direct,USA,USA,1
2013,53,14623.063671427226,m,direct,USA,USA,1
2013,54,15613.13568857351,m,direct,USA,USA,1
2013,55,16880.227855971832,m,direct,USA,USA,1
2013,56,18075.314785759518,m,direct,USA,USA,1
2013,57,18657.357123112182,m,direct,USA,USA,1
2013,58,19913.448490319992,m,direct,USA,USA,1
2013,59,20476.489445525403,m,direct,USA,USA,1
2013,60,21149.53840263596,m,direct,USA,USA,1
2013,61,21785.5846681966,m,direct,USA,USA,1
2013,62,22433.63180669235,m,direct,USA,USA,1
2013,63,23059.677344807067,m,direct,USA,USA,1
2013,64,23908.73910496585,m,direct,USA,USA,1
2013,65,25037.82123361045,m,direct,USA,USA,1
2013,66,27467.99800296951,m,direct,USA,USA,1
2013,67,22838.66126825219,m,direct,USA,USA,1
2013,68,23614.717718055745,m,direct,USA,USA,1
2013,69,25373.845675793433,m,direct,USA,USA,1
2013,70,27598.007459766497,m,direct,USA,USA,1
2013,71,26560.93202362438,m,direct,USA,USA,1
2013,72,25972.889249804164,m,direct,USA,USA,1
2013,73,26304.913401008776,m,direct,USA,USA,1
2013,74,27146.974651955414,m,direct,USA,USA,1
2013,75,27947.032847629176,m,direct,USA,USA,1
2013,76,28158.04819673813,m,direct,USA,USA,1
2013,77,29589.152294249576,m,direct,USA,USA,1
2013,78,30529.22067416625,m,direct,USA,USA,1
2013,79,29953.178773281143,m,direct,USA,USA,1
2013,80,31638.301347919005,m,direct,USA,USA,1
2013,81,33027.40239015758,m,direct,USA,USA,1
2013,82,34663.52140031043,m,direct,USA,USA,1
2013,83,34786.53034789527,m,direct,USA,USA,1
2013,84,35070.551007359456,m,direct,USA,USA,1
2013,85,35043.549043255465,m,direct,USA,USA,1
2013,86,34796.53107534119,m,direct,USA,USA,1
2013,87,33489.43599815918,m,direct,USA,USA,1
2013,88,31929.322516595337,m,direct,USA,USA,1
2013,89,30039.185029316068,m,direct,USA,USA,1
2013,90,27341.98883715089,m,direct,USA,USA,1
2013,91,24469.77991468208,m,direct,USA,USA,1
2013,92,21531.566191070182,m,direct,USA,USA,1
2013,93,17526.2748489784,m,direct,USA,USA,1
2013,94,13187.95928293741,m,direct,USA,USA,1
2013,95,10726.780258495994,m,direct,USA,USA,1
2013,96,7783.566171161134,m,direct,USA,USA,1
2013,97,5662.411879881066,m,direct,USA,USA,1
2013,98,3943.2868319270656,m,direct,USA,USA,1
2013,99,2665.1938643382273,m,direct,USA,USA,1
2013,100,4347.3162207423165,m,direct,USA,USA,-1
2013,0,23441.250153558234,t,direct,USA,USA,1
2013,1,1657.0884454329946,t,direct,USA,USA,1
2013,2,1015.0550564427102,t,direct,USA,USA,1
2013,3,751.040524658509,t,direct,USA,USA,1
2013,4,645.0349737941779,t,direct,USA,USA,1
2013,5,565.0300799678482,t,direct,USA,USA,1
2013,6,501.02648230371483,t,direct,USA,USA,1
2013,7,442.0237773574264,t,direct,USA,USA,1
2013,8,455.02450262259015,t,direct,USA,USA,1
2013,9,464.0256863188039,t,direct,USA,USA,1
2013,10,426.02243711232313,t,direct,USA,USA,1
2013,11,457.0245158630536,t,direct,USA,USA,1
2013,12,556.0302187588442,t,direct,USA,USA,1
2013,13,674.036113563398,t,direct,USA,USA,1
2013,14,800.0448826358529,t,direct,USA,USA,1
2013,15,1046.0607499918137,t,direct,USA,USA,1
2013,16,1353.0798204465034,t,direct,USA,USA,1
2013,17,1840.1100893627895,t,direct,USA,USA,1
2013,18,2384.144548803738,t,direct,USA,USA,1
2013,19,2857.1744605393383,t,direct,USA,USA,1
2013,20,3272.2000649227766,t,direct,USA,USA,1
2013,21,3681.2283627250577,t,direct,USA,USA,1
2013,22,3909.241333693707,t,direct,USA,USA,1
2013,23,4092.2506344095445,t,direct,USA,USA,1
2013,24,4052.2461376412043,t,direct,USA,USA,1
2013,25,3963.2419997665684,t,direct,USA,USA,1
2013,26,4156.250749524026,t,direct,USA,USA,1
2013,27,4290.257675993334,t,direct,USA,USA,1
2013,28,4293.255910496296,t,direct,USA,USA,1
2013,29,4354.259422175373,t,direct,USA,USA,1
2013,30,4607.273241934874,t,direct,USA,USA,1
2013,31,4723.277360182685,t,direct,USA,USA,1
2013,32,4822.2796246117305,t,direct,USA,USA,1
2013,33,5064.295024657694,t,direct,USA,USA,1
2013,34,5191.298973272065,t,direct,USA,USA,1
2013,35,5261.299039942123,t,direct,USA,USA,1
2013,36,5279.300569759317,t,direct,USA,USA,1
2013,37,5442.30740167645,t,direct,USA,USA,1
2013,38,5739.322129886845,t,direct,USA,USA,1
2013,39,6100.341645999861,t,direct,USA,USA,1
2013,40,6742.376004814099,t,direct,USA,USA,1
2013,41,7454.414838589093,t,direct,USA,USA,1
2013,42,8666.483299975422,t,direct,USA,USA,1
2013,43,9219.51096410642,t,direct,USA,USA,1
2013,44,9671.536923645697,t,direct,USA,USA,1
2013,45,10346.57072947671,t,direct,USA,USA,1
2013,46,11586.645062924528,t,direct,USA,USA,1
2013,47,13111.726683294492,t,direct,USA,USA,1
2013,48,14808.823460708736,t,direct,USA,USA,1
2013,49,16982.93633430671,t,direct,USA,USA,1
2013,50,18590.031237495794,t,direct,USA,USA,1
2013,51,20535.137503484948,t,direct,USA,USA,1
2013,52,22222.230776230128,t,direct,USA,USA,1
2013,53,23976.331744169034,t,direct,USA,USA,1
2013,54,25573.42115895824,t,direct,USA,USA,1
2013,55,27574.534364033512,t,direct,USA,USA,1
2013,56,29472.641442985903,t,direct,USA,USA,1
2013,57,30564.698397798027,t,direct,USA,USA,1
2013,58,32236.801688266885,t,direct,USA,USA,1
2013,59,33140.85241710696,t,direct,USA,USA,1
2013,60,34449.91960304931,t,direct,USA,USA,1
2013,61,35542.97896700009,t,direct,USA,USA,1
2013,62,36706.04086626372,t,direct,USA,USA,1
2013,63,38169.11039420897,t,direct,USA,USA,1
2013,64,40288.20855470797,t,direct,USA,USA,1
2013,65,42836.33135428389,t,direct,USA,USA,1
2013,66,46720.549797733256,t,direct,USA,USA,1
2013,67,39261.13195044678,t,direct,USA,USA,1
2013,68,41001.216030114876,t,direct,USA,USA,1
2013,69,44701.39962018357,t,direct,USA,USA,1
2013,70,48721.612880543275,t,direct,USA,USA,1
2013,71,47168.52265497159,t,direct,USA,USA,1
2013,72,46691.48306259843,t,direct,USA,USA,1
2013,73,47627.52452546091,t,direct,USA,USA,1
2013,74,49723.62171816081,t,direct,USA,USA,1
2013,75,51512.70826024124,t,direct,USA,USA,1
2013,76,52799.7544493235,t,direct,USA,USA,1
2013,77,55859.90523672015,t,direct,USA,USA,1
2013,78,58556.02394655606,t,direct,USA,USA,1
2013,79,58599.999815915784,t,direct,USA,USA,1
2013,80,62730.192468374,t,direct,USA,USA,1
2013,81,66291.35576379286,t,direct,USA,USA,1
2013,82,70461.54740265603,t,direct,USA,USA,1
2013,83,73287.63382277601,t,direct,USA,USA,1
2013,84,74945.69386339569,t,direct,USA,USA,1
2013,85,77993.78003397372,t,direct,USA,USA,1
2013,86,78490.78339035324,t,direct,USA,USA,1
2013,87,78727.73256681321,t,direct,USA,USA,1
2013,88,78247.65003986939,t,direct,USA,USA,1
2013,89,75816.49704661843,t,direct,USA,USA,1
2013,90,71382.25106910603,t,direct,USA,USA,1
2013,91,67105.0018769695,t,direct,USA,USA,1
2013,92,60920.6951175274,t,direct,USA,USA,1
2013,93,52362.273278782835,t,direct,USA,USA,1
2013,94,42429.79737927476,t,direct,USA,USA,1
2013,95,36054.50617299741,t,direct,USA,USA,1
2013,96,28480.159353398325,t,direct,USA,USA,1
2013,97,22371.89078797931,t,direct,USA,USA,1
2013,98,17439.673650030716,t,direct,USA,USA,1
2013,99,12422.473516400862,t,direct,USA,USA,1
2013,100,24989.907855248504,t,direct,USA,USA,-1
2014,0,10329.421713950285,f,direct,USA,USA,1
2014,1,663.0270690627398,f,direct,USA,USA,1
2014,2,425.0173519632947,f,direct,USA,USA,1
2014,3,312.0127383824658,f,direct,USA,USA,1
2014,4,258.0105336624236,f,direct,USA,USA,1
2014,5,241.00983958389185,f,direct,USA,USA,1
2014,6,202.0082472860836,f,direct,USA,USA,1
2014,7,188.00767569199863,f,direct,USA,USA,1
2014,8,188.00767569199863,f,direct,USA,USA,1
2014,9,181.0073898949561,f,direct,USA,USA,1
2014,10,165.00673664457324,f,direct,USA,USA,1
2014,11,189.0077165201475,f,direct,USA,USA,1
2014,12,222.0090638490622,f,direct,USA,USA,1
2014,13,259.01057449057254,f,direct,USA,USA,1
2014,14,287.01171767874257,f,direct,USA,USA,1
2014,15,367.0149839306568,f,direct,USA,USA,1
2014,16,439.01792355737973,f,direct,USA,USA,1
2014,17,544.0222105130173,f,direct,USA,USA,1
2014,18,645.0263341560591,f,direct,USA,USA,1
2014,19,763.0311518776327,f,direct,USA,USA,1
2014,20,819.0334382539726,f,direct,USA,USA,1
2014,21,975.0398074452056,f,direct,USA,USA,1
2014,22,1039.042420446737,f,direct,USA,USA,1
2014,23,1012.0413180867159,f,direct,USA,USA,1
2014,24,1071.0437269475028,f,direct,USA,USA,1
2014,25,1139.0465032616298,f,direct,USA,USA,1
2014,26,1242.0507085609695,f,direct,USA,USA,1
2014,27,1201.0490346068634,f,direct,USA,USA,1
2014,28,1312.0535665313946,f,direct,USA,USA,1
2014,29,1412.0576493462875,f,direct,USA,USA,1
2014,30,1367.0558120795856,f,direct,USA,USA,1
2014,31,1518.0619771300737,f,direct,USA,USA,1
2014,32,1651.0674072738814,f,direct,USA,USA,1
2014,33,1779.0726332769443,f,direct,USA,USA,1
2014,34,1859.0758995288584,f,direct,USA,USA,1
2014,35,2027.0827586578785,f,direct,USA,USA,1
2014,36,1978.080758078581,f,direct,USA,USA,1
2014,37,2191.089454474303,f,direct,USA,USA,1
2014,38,2243.091577538047,f,direct,USA,USA,1
2014,39,2386.0974159633442,f,direct,USA,USA,1
2014,40,2530.10329521679,f,direct,USA,USA,1
2014,41,2930.119626476361,f,direct,USA,USA,1
2014,42,3306.1349778603585,f,direct,USA,USA,1
2014,43,3658.1493493687817,f,direct,USA,USA,1
2014,44,4054.165517315757,f,direct,USA,USA,1
2014,45,4180.170661662522,f,direct,USA,USA,1
2014,46,4501.183767498329,f,direct,USA,USA,1
2014,47,4929.20124194607,f,direct,USA,USA,1
2014,48,5640.230270759958,f,direct,USA,USA,1
2014,49,6485.264770545803,f,direct,USA,USA,1
2014,50,7206.29420764118,f,direct,USA,USA,1
2014,51,8153.332871898217,f,direct,USA,USA,1
2014,52,8708.35553152087,f,direct,USA,USA,1
2014,53,9584.391296979333,f,direct,USA,USA,1
2014,54,10154.414569024222,f,direct,USA,USA,1
2014,55,11028.450252826386,f,direct,USA,USA,1
2014,56,11703.477811826913,f,direct,USA,USA,1
2014,57,12409.506636500057,f,direct,USA,USA,1
2014,58,12721.519374882522,f,direct,USA,USA,1
2014,59,13317.543708459285,f,direct,USA,USA,1
2014,60,13950.569552677556,f,direct,USA,USA,1
2014,61,14487.59147739353,f,direct,USA,USA,1
2014,62,15106.616750017718,f,direct,USA,USA,1
2014,63,15636.638388936652,f,direct,USA,USA,1
2014,64,16253.66357990454,f,direct,USA,USA,1
2014,65,17247.704163084574,f,direct,USA,USA,1
2014,66,18776.766589324285,f,direct,USA,USA,1
2014,67,20820.850042060694,f,direct,USA,USA,1
2014,68,17638.720126890803,f,direct,USA,USA,1
2014,69,18551.757402990777,f,direct,USA,USA,1
2014,70,20463.83546641153,f,direct,USA,USA,1
2014,71,22721.927656371812,f,direct,USA,USA,1
2014,72,22015.89883169867,f,direct,USA,USA,1
2014,73,22035.899648261646,f,direct,USA,USA,1
2014,74,22627.923818525807,f,direct,USA,USA,1
2014,75,24000.979875574292,f,direct,USA,USA,1
2014,76,25279.03205394862,f,direct,USA,USA,1
2014,77,26055.06373659219,f,direct,USA,USA,1
2014,78,27741.132572851282,f,direct,USA,USA,1
2014,79,29742.214269977292,f,direct,USA,USA,1
2014,80,30462.243666244518,f,direct,USA,USA,1
2014,81,32752.337162705564,f,direct,USA,USA,1
2014,82,34963.42743374284,f,direct,USA,USA,1
2014,83,37074.513621965234,f,direct,USA,USA,1
2014,84,40015.63369755124,f,direct,USA,USA,1
2014,85,40830.66697249261,f,direct,USA,USA,1
2014,86,42889.75103765126,f,direct,USA,USA,1
2014,87,44473.815709439164,f,direct,USA,USA,1
2014,88,44109.800847992956,f,direct,USA,USA,1
2014,89,44634.822282771136,f,direct,USA,USA,1
2014,90,44338.81019763906,f,direct,USA,USA,1
2014,91,41928.711801800135,f,direct,USA,USA,1
2014,92,39889.62855320447,f,direct,USA,USA,1
2014,93,35793.46132110646,f,direct,USA,USA,1
2014,94,31036.267101602003,f,direct,USA,USA,1
2014,95,24840.014130391242,f,direct,USA,USA,1
2014,96,21551.879887437564,f,direct,USA,USA,1
2014,97,16782.68517799532,f,direct,USA,USA,1
2014,98,13130.536073595435,f,direct,USA,USA,1
2014,99,9879.403341283267,f,direct,USA,USA,1
2014,100,21351.87172180778,f,direct,USA,USA,-1
2014,0,12887.0672591785,m,direct,USA,USA,1
2014,1,793.06567876211,m,direct,USA,USA,1
2014,2,566.0468779058692,m,direct,USA,USA,1
2014,3,429.03553113360056,m,direct,USA,USA,1
2014,4,384.0318040916145,m,direct,USA,USA,1
2014,5,292.02418436133183,m,direct,USA,USA,1
2014,6,271.0224450750717,m,direct,USA,USA,1
2014,7,273.02261072138214,m,direct,USA,USA,1
2014,8,254.0210370814325,m,direct,USA,USA,1
2014,9,267.0221137824507,m,direct,USA,USA,1
2014,10,256.021202727743,m,direct,USA,USA,1
2014,11,279.0231076603136,m,direct,USA,USA,1
2014,12,310.0256751781263,m,direct,USA,USA,1
2014,13,421.0348685483586,m,direct,USA,USA,1
2014,14,505.04182569339923,m,direct,USA,USA,1
2014,15,654.0541663435309,m,direct,USA,USA,1
2014,16,995.0824090394698,m,direct,USA,USA,1
2014,17,1258.1041915292994,m,direct,USA,USA,1
2014,18,1800.1490816794426,m,direct,USA,USA,1
2014,19,2121.175667912277,m,direct,USA,USA,1
2014,20,2370.196290877933,m,direct,USA,USA,1
2014,21,2722.2254446285797,m,direct,USA,USA,1
2014,22,2987.2473927647197,m,direct,USA,USA,1
2014,23,3058.2532732087425,m,direct,USA,USA,1
2014,24,3152.2610585853354,m,direct,USA,USA,1
2014,25,3112.2577456591252,m,direct,USA,USA,1
2014,26,3099.256668958107,m,direct,USA,USA,1
2014,27,3034.2512854530164,m,direct,USA,USA,1
2014,28,3165.2621352863534,m,direct,USA,USA,1
2014,29,3209.2657795051846,m,direct,USA,USA,1
2014,30,3153.2611414084904,m,direct,USA,USA,1
2014,31,3423.283503660407,m,direct,USA,USA,1
2014,32,3368.2789483868687,m,direct,USA,USA,1
2014,33,3441.284994477201,m,direct,USA,USA,1
2014,34,3693.3058659123235,m,direct,USA,USA,1
2014,35,3592.2975007736436,m,direct,USA,USA,1
2014,36,3658.30296710189,m,direct,USA,USA,1
2014,37,3653.302552986114,m,direct,USA,USA,1
2014,38,3640.3014762850953,m,direct,USA,USA,1
2014,39,3957.3277312253085,m,direct,USA,USA,1
