Year,Sex,Age,Deaths,age_spn,Code,Country,Source
2020,m,14,21,1,TWN,Taiwan,direct
2020,m,15,28,1,TWN,Taiwan,direct
2020,m,16,47,1,TWN,Taiwan,direct
2020,m,17,48,1,TWN,Taiwan,direct
2020,m,18,87,1,TWN,Taiwan,direct
2020,m,19,95,1,TWN,Taiwan,direct
2020,m,20,103,1,TWN,Taiwan,direct
2020,m,21,88,1,TWN,Taiwan,direct
2020,m,22,87,1,TWN,Taiwan,direct
2020,m,23,107,1,TWN,Taiwan,direct
2020,m,24,101,1,TWN,Taiwan,direct
2020,m,25,99,1,TWN,Taiwan,direct
2020,m,26,93,1,TWN,Taiwan,direct
2020,m,27,102,1,TWN,Taiwan,direct
2020,m,28,105,1,TWN,Taiwan,direct
2020,m,29,122,1,TWN,Taiwan,direct
2020,m,30,128,1,TWN,Taiwan,direct
2020,m,31,112,1,TWN,Taiwan,direct
2020,m,32,137,1,TWN,Taiwan,direct
2020,m,33,117,1,TWN,Taiwan,direct
2020,m,34,164,1,TWN,Taiwan,direct
2020,m,35,199,1,TWN,Taiwan,direct
2020,m,36,227,1,TWN,Taiwan,direct
2020,m,37,286,1,TWN,Taiwan,direct
2020,m,38,362,1,TWN,Taiwan,direct
2020,m,39,344,1,TWN,Taiwan,direct
2020,m,40,390,1,TWN,Taiwan,direct
2020,m,41,474,1,TWN,Taiwan,direct
2020,m,42,483,1,TWN,Taiwan,direct
2020,m,43,581,1,TWN,Taiwan,direct
2020,m,44,618,1,TWN,Taiwan,direct
2020,m,45,588,1,TWN,Taiwan,direct
2020,m,46,641,1,TWN,Taiwan,direct
2020,m,47,706,1,TWN,Taiwan,direct
2020,m,48,732,1,TWN,Taiwan,direct
2020,m,49,852,1,TWN,Taiwan,direct
2020,m,50,965,1,TWN,Taiwan,direct
2020,m,51,1056,1,TWN,Taiwan,direct
2020,m,52,1077,1,TWN,Taiwan,direct
2020,m,53,1204,1,TWN,Taiwan,direct
2020,m,54,1238,1,TWN,Taiwan,direct
2020,m,55,1262,1,TWN,Taiwan,direct
2020,m,56,1454,1,TWN,Taiwan,direct
2020,m,57,1495,1,TWN,Taiwan,direct
2020,m,58,1570,1,TWN,Taiwan,direct
2020,m,59,1664,1,TWN,Taiwan,direct
2020,m,60,1779,1,TWN,Taiwan,direct
2020,m,61,1792,1,TWN,Taiwan,direct
2020,m,62,1805,1,TWN,Taiwan,direct
2020,m,63,1917,1,TWN,Taiwan,direct
2020,m,64,2052,1,TWN,Taiwan,direct
2020,m,65,2155,1,TWN,Taiwan,direct
2020,m,66,2043,1,TWN,Taiwan,direct
2020,m,67,2144,1,TWN,Taiwan,direct
2020,m,68,2278,1,TWN,Taiwan,direct
2020,m,69,2239,1,TWN,Taiwan,direct
2020,m,70,2066,1,TWN,Taiwan,direct
2020,m,71,2101,1,TWN,Taiwan,direct
2020,m,72,1984,1,TWN,Taiwan,direct
2020,m,73,1750,1,TWN,Taiwan,direct
2020,m,74,1509,1,TWN,Taiwan,direct
2020,m,75,1856,1,TWN,Taiwan,direct
2020,m,76,2119,1,TWN,Taiwan,direct
2020,m,77,2209,1,TWN,Taiwan,direct
2020,m,78,2369,1,TWN,Taiwan,direct
2020,m,79,2516,1,TWN,Taiwan,direct
2020,m,80,2502,1,TWN,Taiwan,direct
2020,m,81,2517,1,TWN,Taiwan,direct
2020,m,82,2543,1,TWN,Taiwan,direct
2020,m,83,2515,1,TWN,Taiwan,direct
2020,m,84,2499,1,TWN,Taiwan,direct
2020,m,85,2582,1,TWN,Taiwan,direct
2020,m,86,2378,1,TWN,Taiwan,direct
2020,m,87,2469,1,TWN,Taiwan,direct
2020,m,88,2565,1,TWN,Taiwan,direct
2020,m,89,2603,1,TWN,Taiwan,direct
2020,m,90,2442,1,TWN,Taiwan,direct
2020,m,91,2062,1,TWN,Taiwan,direct
2020,m,92,1873,1,TWN,Taiwan,direct
2020,m,93,1633,1,TWN,Taiwan,direct
2020,m,94,1304,1,TWN,Taiwan,direct
2020,m,95,1028,1,TWN,Taiwan,direct
2020,m,96,679,1,TWN,Taiwan,direct
2020,m,97,509,1,TWN,Taiwan,direct
2020,m,98,398,1,TWN,Taiwan,direct
2020,m,99,259,1,TWN,Taiwan,direct
2020,m,100,511,-1,TWN,Taiwan,direct
2020,f,0,254,1,TWN,Taiwan,direct
2020,f,1,28,1,TWN,Taiwan,direct
2020,f,2,15,1,TWN,Taiwan,direct
2020,f,3,6,1,TWN,Taiwan,direct
2020,f,4,11,1,TWN,Taiwan,direct
2020,f,5,6,1,TWN,Taiwan,direct
2020,f,6,6,1,TWN,Taiwan,direct
2020,f,7,12,1,TWN,Taiwan,direct
2020,f,8,10,1,TWN,Taiwan,direct
2020,f,9,6,1,TWN,Taiwan,direct
2020,f,10,4,1,TWN,Taiwan,direct
2020,f,11,9,1,TWN,Taiwan,direct
2020,f,12,11,1,TWN,Taiwan,direct
2020,f,13,12,1,TWN,Taiwan,direct
2020,f,14,11,1,TWN,Taiwan,direct
2020,f,15,20,1,TWN,Taiwan,direct
2020,f,16,15,1,TWN,Taiwan,direct
2020,f,17,18,1,TWN,Taiwan,direct
2020,f,18,29,1,TWN,Taiwan,direct
2020,f,19,43,1,TWN,Taiwan,direct
2020,f,20,50,1,TWN,Taiwan,direct
2020,f,21,32,1,TWN,Taiwan,direct
2020,f,22,37,1,TWN,Taiwan,direct
2020,f,23,51,1,TWN,Taiwan,direct
2020,f,24,51,1,TWN,Taiwan,direct
2020,f,25,46,1,TWN,Taiwan,direct
2020,f,26,46,1,TWN,Taiwan,direct
2020,f,27,54,1,TWN,Taiwan,direct
2020,f,28,55,1,TWN,Taiwan,direct
2020,f,29,64,1,TWN,Taiwan,direct
2020,f,30,62,1,TWN,Taiwan,direct
2020,f,31,57,1,TWN,Taiwan,direct
2020,f,32,73,1,TWN,Taiwan,direct
2020,f,33,79,1,TWN,Taiwan,direct
2020,f,34,94,1,TWN,Taiwan,direct
2020,f,35,105,1,TWN,Taiwan,direct
2020,f,36,131,1,TWN,Taiwan,direct
2020,f,37,131,1,TWN,Taiwan,direct
2020,f,38,137,1,TWN,Taiwan,direct
2020,f,39,142,1,TWN,Taiwan,direct
2020,f,40,185,1,TWN,Taiwan,direct
2020,f,41,186,1,TWN,Taiwan,direct
2020,f,42,211,1,TWN,Taiwan,direct
2020,f,43,229,1,TWN,Taiwan,direct
2020,f,44,220,1,TWN,Taiwan,direct
2020,f,45,224,1,TWN,Taiwan,direct
2020,f,46,276,1,TWN,Taiwan,direct
2020,f,47,282,1,TWN,Taiwan,direct
2020,f,48,310,1,TWN,Taiwan,direct
2020,f,49,333,1,TWN,Taiwan,direct
2020,f,50,361,1,TWN,Taiwan,direct
2020,f,51,419,1,TWN,Taiwan,direct
2020,f,52,440,1,TWN,Taiwan,direct
2020,f,53,460,1,TWN,Taiwan,direct
2020,f,54,528,1,TWN,Taiwan,direct
2020,f,55,523,1,TWN,Taiwan,direct
2020,f,56,602,1,TWN,Taiwan,direct
2020,f,57,634,1,TWN,Taiwan,direct
2020,f,58,651,1,TWN,Taiwan,direct
2020,f,59,694,1,TWN,Taiwan,direct
2020,f,60,733,1,TWN,Taiwan,direct
2020,f,61,829,1,TWN,Taiwan,direct
2020,f,62,806,1,TWN,Taiwan,direct
2020,f,63,857,1,TWN,Taiwan,direct
2020,f,64,1011,1,TWN,Taiwan,direct
2020,f,65,1022,1,TWN,Taiwan,direct
2020,f,66,1040,1,TWN,Taiwan,direct
2020,f,67,1045,1,TWN,Taiwan,direct
2020,f,68,1179,1,TWN,Taiwan,direct
2020,f,69,1205,1,TWN,Taiwan,direct
2020,f,70,1179,1,TWN,Taiwan,direct
2020,f,71,1229,1,TWN,Taiwan,direct
2020,f,72,1130,1,TWN,Taiwan,direct
2020,f,73,1123,1,TWN,Taiwan,direct
2020,f,74,1074,1,TWN,Taiwan,direct
2020,f,75,1313,1,TWN,Taiwan,direct
2020,f,76,1434,1,TWN,Taiwan,direct
2020,f,77,1534,1,TWN,Taiwan,direct
2020,f,78,1764,1,TWN,Taiwan,direct
2020,f,79,2045,1,TWN,Taiwan,direct
2020,f,80,2170,1,TWN,Taiwan,direct
2020,f,81,2252,1,TWN,Taiwan,direct
2020,f,82,2318,1,TWN,Taiwan,direct
2020,f,83,2435,1,TWN,Taiwan,direct
2020,f,84,2482,1,TWN,Taiwan,direct
2020,f,85,2606,1,TWN,Taiwan,direct
2020,f,86,2597,1,TWN,Taiwan,direct
2020,f,87,2587,1,TWN,Taiwan,direct
2020,f,88,2452,1,TWN,Taiwan,direct
2020,f,89,2500,1,TWN,Taiwan,direct
2020,f,90,2353,1,TWN,Taiwan,direct
2020,f,91,2108,1,TWN,Taiwan,direct
2020,f,92,1877,1,TWN,Taiwan,direct
2020,f,93,1705,1,TWN,Taiwan,direct
2020,f,94,1408,1,TWN,Taiwan,direct
2020,f,95,1133,1,TWN,Taiwan,direct
2020,f,96,886,1,TWN,Taiwan,direct
2020,f,97,695,1,TWN,Taiwan,direct
2020,f,98,587,1,TWN,Taiwan,direct
2020,f,99,377,1,TWN,Taiwan,direct
2020,f,100,774,-1,TWN,Taiwan,direct
2021,t,0,654,1,TWN,Taiwan,direct
2021,t,1,47,1,TWN,Taiwan,direct
2021,t,2,31,1,TWN,Taiwan,direct
2021,t,3,24,1,TWN,Taiwan,direct
2021,t,4,28,1,TWN,Taiwan,direct
2021,t,5,25,1,TWN,Taiwan,direct
2021,t,6,14,1,TWN,Taiwan,direct
2021,t,7,16,1,TWN,Taiwan,direct
2021,t,8,20,1,TWN,Taiwan,direct
2021,t,9,15,1,TWN,Taiwan,direct
2021,t,10,19,1,TWN,Taiwan,direct
2021,t,11,15,1,TWN,Taiwan,direct
2021,t,12,21,1,TWN,Taiwan,direct
2021,t,13,34,1,TWN,Taiwan,direct
2021,t,14,42,1,TWN,Taiwan,direct
2021,t,15,52,1,TWN,Taiwan,direct
2021,t,16,73,1,TWN,Taiwan,direct
2021,t,17,55,1,TWN,Taiwan,direct
2021,t,18,108,1,TWN,Taiwan,direct
2021,t,19,113,1,TWN,Taiwan,direct
2021,t,20,154,1,TWN,Taiwan,direct
2021,t,21,147,1,TWN,Taiwan,direct
2021,t,22,137,1,TWN,Taiwan,direct
2021,t,23,158,1,TWN,Taiwan,direct
2021,t,24,167,1,TWN,Taiwan,direct
2021,t,25,149,1,TWN,Taiwan,direct
2021,t,26,163,1,TWN,Taiwan,direct
2021,t,27,151,1,TWN,Taiwan,direct
2021,t,28,153,1,TWN,Taiwan,direct
2021,t,29,187,1,TWN,Taiwan,direct
2021,t,30,185,1,TWN,Taiwan,direct
2021,t,31,195,1,TWN,Taiwan,direct
2021,t,32,231,1,TWN,Taiwan,direct
2021,t,33,229,1,TWN,Taiwan,direct
2021,t,34,230,1,TWN,Taiwan,direct
2021,t,35,270,1,TWN,Taiwan,direct
2021,t,36,303,1,TWN,Taiwan,direct
2021,t,37,376,1,TWN,Taiwan,direct
2021,t,38,446,1,TWN,Taiwan,direct
2021,t,39,525,1,TWN,Taiwan,direct
2021,t,40,608,1,TWN,Taiwan,direct
2021,t,41,670,1,TWN,Taiwan,direct
2021,t,42,738,1,TWN,Taiwan,direct
2021,t,43,802,1,TWN,Taiwan,direct
2021,t,44,883,1,TWN,Taiwan,direct
2021,t,45,889,1,TWN,Taiwan,direct
2021,t,46,946,1,TWN,Taiwan,direct
2021,t,47,1042,1,TWN,Taiwan,direct
2021,t,48,1083,1,TWN,Taiwan,direct
2021,t,49,1187,1,TWN,Taiwan,direct
2021,t,50,1315,1,TWN,Taiwan,direct
2021,t,51,1461,1,TWN,Taiwan,direct
2021,t,52,1541,1,TWN,Taiwan,direct
2021,t,53,1612,1,TWN,Taiwan,direct
2021,t,54,1757,1,TWN,Taiwan,direct
2021,t,55,1893,1,TWN,Taiwan,direct
2021,t,56,1958,1,TWN,Taiwan,direct
2021,t,57,2151,1,TWN,Taiwan,direct
2021,t,58,2315,1,TWN,Taiwan,direct
2021,t,59,2418,1,TWN,Taiwan,direct
2021,t,60,2614,1,TWN,Taiwan,direct
2021,t,61,2662,1,TWN,Taiwan,direct
2021,t,62,2880,1,TWN,Taiwan,direct
2021,t,63,2845,1,TWN,Taiwan,direct
2021,t,64,2971,1,TWN,Taiwan,direct
2021,t,65,3187,1,TWN,Taiwan,direct
2021,t,66,3368,1,TWN,Taiwan,direct
2021,t,67,3384,1,TWN,Taiwan,direct
2021,t,68,3551,1,TWN,Taiwan,direct
2021,t,69,3925,1,TWN,Taiwan,direct
2021,t,70,3806,1,TWN,Taiwan,direct
2021,t,71,3756,1,TWN,Taiwan,direct
2021,t,72,3833,1,TWN,Taiwan,direct
2021,t,73,3506,1,TWN,Taiwan,direct
2021,t,74,3317,1,TWN,Taiwan,direct
2021,t,75,2898,1,TWN,Taiwan,direct
2021,t,76,3463,1,TWN,Taiwan,direct
2021,t,77,3935,1,TWN,Taiwan,direct
2021,t,78,4226,1,TWN,Taiwan,direct
2021,t,79,4594,1,TWN,Taiwan,direct
2021,t,80,4975,1,TWN,Taiwan,direct
2021,t,81,5238,1,TWN,Taiwan,direct
2021,t,82,5229,1,TWN,Taiwan,direct
2021,t,83,5308,1,TWN,Taiwan,direct
2021,t,84,5349,1,TWN,Taiwan,direct
2021,t,85,5405,1,TWN,Taiwan,direct
2021,t,86,5325,1,TWN,Taiwan,direct
2021,t,87,5373,1,TWN,Taiwan,direct
2021,t,88,5269,1,TWN,Taiwan,direct
2021,t,89,5170,1,TWN,Taiwan,direct
2021,t,90,5004,1,TWN,Taiwan,direct
2021,t,91,4723,1,TWN,Taiwan,direct
2021,t,92,4154,1,TWN,Taiwan,direct
2021,t,93,3652,1,TWN,Taiwan,direct
2021,t,94,3101,1,TWN,Taiwan,direct
2021,t,95,2610,1,TWN,Taiwan,direct
2021,t,96,1796,1,TWN,Taiwan,direct
2021,t,97,1434,1,TWN,Taiwan,direct
2021,t,98,1048,1,TWN,Taiwan,direct
2021,t,99,851,1,TWN,Taiwan,direct
2021,t,100,1491,-1,TWN,Taiwan,direct
2021,m,0,364,1,TWN,Taiwan,direct
2021,m,1,28,1,TWN,Taiwan,direct
2021,m,2,14,1,TWN,Taiwan,direct
2021,m,3,19,1,TWN,Taiwan,direct
2021,m,4,16,1,TWN,Taiwan,direct
2021,m,5,12,1,TWN,Taiwan,direct
2021,m,6,6,1,TWN,Taiwan,direct
2021,m,7,10,1,TWN,Taiwan,direct
2021,m,8,8,1,TWN,Taiwan,direct
2021,m,9,6,1,TWN,Taiwan,direct
2021,m,10,13,1,TWN,Taiwan,direct
2021,m,11,8,1,TWN,Taiwan,direct
2021,m,12,10,1,TWN,Taiwan,direct
2021,m,13,15,1,TWN,Taiwan,direct
2021,m,14,23,1,TWN,Taiwan,direct
2021,m,15,32,1,TWN,Taiwan,direct
2021,m,16,51,1,TWN,Taiwan,direct
2021,m,17,40,1,TWN,Taiwan,direct
2021,m,18,72,1,TWN,Taiwan,direct
2021,m,19,83,1,TWN,Taiwan,direct
2021,m,20,102,1,TWN,Taiwan,direct
2021,m,21,102,1,TWN,Taiwan,direct
2021,m,22,82,1,TWN,Taiwan,direct
2021,m,23,110,1,TWN,Taiwan,direct
2021,m,24,115,1,TWN,Taiwan,direct
2021,m,25,100,1,TWN,Taiwan,direct
2021,m,26,121,1,TWN,Taiwan,direct
2021,m,27,98,1,TWN,Taiwan,direct
2021,m,28,106,1,TWN,Taiwan,direct
2021,m,29,124,1,TWN,Taiwan,direct
2021,m,30,122,1,TWN,Taiwan,direct
2021,m,31,137,1,TWN,Taiwan,direct
2021,m,32,160,1,TWN,Taiwan,direct
2021,m,33,160,1,TWN,Taiwan,direct
2021,m,34,147,1,TWN,Taiwan,direct
2021,m,35,182,1,TWN,Taiwan,direct
2021,m,36,209,1,TWN,Taiwan,direct
2021,m,37,264,1,TWN,Taiwan,direct
2021,m,38,302,1,TWN,Taiwan,direct
2021,m,39,352,1,TWN,Taiwan,direct
2021,m,40,441,1,TWN,Taiwan,direct
2021,m,41,466,1,TWN,Taiwan,direct
2021,m,42,526,1,TWN,Taiwan,direct
2021,m,43,570,1,TWN,Taiwan,direct
2021,m,44,626,1,TWN,Taiwan,direct
2021,m,45,632,1,TWN,Taiwan,direct
2021,m,46,680,1,TWN,Taiwan,direct
2021,m,47,717,1,TWN,Taiwan,direct
2021,m,48,763,1,TWN,Taiwan,direct
2021,m,49,850,1,TWN,Taiwan,direct
2021,m,50,960,1,TWN,Taiwan,direct
2021,m,51,1015,1,TWN,Taiwan,direct
2021,m,52,1115,1,TWN,Taiwan,direct
2021,m,53,1148,1,TWN,Taiwan,direct
2021,m,54,1285,1,TWN,Taiwan,direct
2021,m,55,1369,1,TWN,Taiwan,direct
2021,m,56,1423,1,TWN,Taiwan,direct
2021,m,57,1527,1,TWN,Taiwan,direct
2021,m,58,1666,1,TWN,Taiwan,direct
2021,m,59,1688,1,TWN,Taiwan,direct
2021,m,60,1848,1,TWN,Taiwan,direct
2021,m,61,1869,1,TWN,Taiwan,direct
2021,m,62,1995,1,TWN,Taiwan,direct
2021,m,63,1941,1,TWN,Taiwan,direct
2021,m,64,2003,1,TWN,Taiwan,direct
2021,m,65,2146,1,TWN,Taiwan,direct
2021,m,66,2303,1,TWN,Taiwan,direct
2021,m,67,2254,1,TWN,Taiwan,direct
2021,m,68,2378,1,TWN,Taiwan,direct
2021,m,69,2607,1,TWN,Taiwan,direct
2021,m,70,2422,1,TWN,Taiwan,direct
2021,m,71,2383,1,TWN,Taiwan,direct
2021,m,72,2387,1,TWN,Taiwan,direct
2021,m,73,2167,1,TWN,Taiwan,direct
2021,m,74,2007,1,TWN,Taiwan,direct
2021,m,75,1735,1,TWN,Taiwan,direct
2021,m,76,2062,1,TWN,Taiwan,direct
2021,m,77,2255,1,TWN,Taiwan,direct
2021,m,78,2369,1,TWN,Taiwan,direct
2021,m,79,2520,1,TWN,Taiwan,direct
2021,m,80,2751,1,TWN,Taiwan,direct
2021,m,81,2782,1,TWN,Taiwan,direct
2021,m,82,2681,1,TWN,Taiwan,direct
2021,m,83,2668,1,TWN,Taiwan,direct
2021,m,84,2636,1,TWN,Taiwan,direct
2021,m,85,2585,1,TWN,Taiwan,direct
2021,m,86,2591,1,TWN,Taiwan,direct
2021,m,87,2601,1,TWN,Taiwan,direct
2021,m,88,2527,1,TWN,Taiwan,direct
2021,m,89,2527,1,TWN,Taiwan,direct
2021,m,90,2459,1,TWN,Taiwan,direct
2021,m,91,2313,1,TWN,Taiwan,direct
2021,m,92,2023,1,TWN,Taiwan,direct
2021,m,93,1743,1,TWN,Taiwan,direct
2021,m,94,1412,1,TWN,Taiwan,direct
2021,m,95,1175,1,TWN,Taiwan,direct
2021,m,96,800,1,TWN,Taiwan,direct
2021,m,97,615,1,TWN,Taiwan,direct
2021,m,98,448,1,TWN,Taiwan,direct
2021,m,99,356,1,TWN,Taiwan,direct
2021,m,100,597,-1,TWN,Taiwan,direct
2021,f,0,290,1,TWN,Taiwan,direct
2021,f,1,19,1,TWN,Taiwan,direct
2021,f,2,17,1,TWN,Taiwan,direct
2021,f,3,5,1,TWN,Taiwan,direct
2021,f,4,12,1,TWN,Taiwan,direct
2021,f,5,13,1,TWN,Taiwan,direct
2021,f,6,8,1,TWN,Taiwan,direct
2021,f,7,6,1,TWN,Taiwan,direct
2021,f,8,12,1,TWN,Taiwan,direct
2021,f,9,9,1,TWN,Taiwan,direct
2021,f,10,6,1,TWN,Taiwan,direct
2021,f,11,7,1,TWN,Taiwan,direct
2021,f,12,11,1,TWN,Taiwan,direct
2021,f,13,19,1,TWN,Taiwan,direct
2021,f,14,19,1,TWN,Taiwan,direct
2021,f,15,20,1,TWN,Taiwan,direct
2021,f,16,22,1,TWN,Taiwan,direct
2021,f,17,15,1,TWN,Taiwan,direct
2021,f,18,36,1,TWN,Taiwan,direct
2021,f,19,30,1,TWN,Taiwan,direct
2021,f,20,52,1,TWN,Taiwan,direct
2021,f,21,45,1,TWN,Taiwan,direct
2021,f,22,55,1,TWN,Taiwan,direct
2021,f,23,48,1,TWN,Taiwan,direct
2021,f,24,52,1,TWN,Taiwan,direct
2021,f,25,49,1,TWN,Taiwan,direct
2021,f,26,42,1,TWN,Taiwan,direct
2021,f,27,53,1,TWN,Taiwan,direct
2021,f,28,47,1,TWN,Taiwan,direct
2021,f,29,63,1,TWN,Taiwan,direct
2021,f,30,63,1,TWN,Taiwan,direct
2021,f,31,58,1,TWN,Taiwan,direct
2021,f,32,71,1,TWN,Taiwan,direct
2021,f,33,69,1,TWN,Taiwan,direct
2021,f,34,83,1,TWN,Taiwan,direct
2021,f,35,88,1,TWN,Taiwan,direct
2021,f,36,94,1,TWN,Taiwan,direct
2021,f,37,112,1,TWN,Taiwan,direct
2021,f,38,144,1,TWN,Taiwan,direct
2021,f,39,173,1,TWN,Taiwan,direct
2021,f,40,167,1,TWN,Taiwan,direct
2021,f,41,204,1,TWN,Taiwan,direct
2021,f,42,212,1,TWN,Taiwan,direct
2021,f,43,232,1,TWN,Taiwan,direct
2021,f,44,257,1,TWN,Taiwan,direct
2021,f,45,257,1,TWN,Taiwan,direct
2021,f,46,266,1,TWN,Taiwan,direct
2021,f,47,325,1,TWN,Taiwan,direct
2021,f,48,320,1,TWN,Taiwan,direct
2021,f,49,337,1,TWN,Taiwan,direct
2021,f,50,355,1,TWN,Taiwan,direct
2021,f,51,446,1,TWN,Taiwan,direct
2021,f,52,426,1,TWN,Taiwan,direct
2021,f,53,464,1,TWN,Taiwan,direct
2021,f,54,472,1,TWN,Taiwan,direct
2021,f,55,524,1,TWN,Taiwan,direct
2021,f,56,535,1,TWN,Taiwan,direct
2021,f,57,624,1,TWN,Taiwan,direct
2021,f,58,649,1,TWN,Taiwan,direct
2021,f,59,730,1,TWN,Taiwan,direct
2021,f,60,766,1,TWN,Taiwan,direct
2021,f,61,793,1,TWN,Taiwan,direct
2021,f,62,885,1,TWN,Taiwan,direct
2021,f,63,904,1,TWN,Taiwan,direct
2021,f,64,968,1,TWN,Taiwan,direct
2021,f,65,1041,1,TWN,Taiwan,direct
2021,f,66,1065,1,TWN,Taiwan,direct
2021,f,67,1130,1,TWN,Taiwan,direct
2021,f,68,1173,1,TWN,Taiwan,direct
2021,f,69,1318,1,TWN,Taiwan,direct
2021,f,70,1384,1,TWN,Taiwan,direct
2021,f,71,1373,1,TWN,Taiwan,direct
2021,f,72,1446,1,TWN,Taiwan,direct
2021,f,73,1339,1,TWN,Taiwan,direct
2021,f,74,1310,1,TWN,Taiwan,direct
2021,f,75,1163,1,TWN,Taiwan,direct
2021,f,76,1401,1,TWN,Taiwan,direct
2021,f,77,1680,1,TWN,Taiwan,direct
2021,f,78,1857,1,TWN,Taiwan,direct
2021,f,79,2074,1,TWN,Taiwan,direct
2021,f,80,2224,1,TWN,Taiwan,direct
2021,f,81,2456,1,TWN,Taiwan,direct
2021,f,82,2548,1,TWN,Taiwan,direct
2021,f,83,2640,1,TWN,Taiwan,direct
2021,f,84,2713,1,TWN,Taiwan,direct
2021,f,85,2820,1,TWN,Taiwan,direct
2021,f,86,2734,1,TWN,Taiwan,direct
2021,f,87,2772,1,TWN,Taiwan,direct
2021,f,88,2742,1,TWN,Taiwan,direct
2021,f,89,2643,1,TWN,Taiwan,direct
2021,f,90,2545,1,TWN,Taiwan,direct
2021,f,91,2410,1,TWN,Taiwan,direct
2021,f,92,2131,1,TWN,Taiwan,direct
2021,f,93,1909,1,TWN,Taiwan,direct
2021,f,94,1689,1,TWN,Taiwan,direct
2021,f,95,1435,1,TWN,Taiwan,direct
2021,f,96,996,1,TWN,Taiwan,direct
2021,f,97,819,1,TWN,Taiwan,direct
2021,f,98,600,1,TWN,Taiwan,direct
2021,f,99,495,1,TWN,Taiwan,direct
2021,f,100,894,-1,TWN,Taiwan,direct
