"age" "country" "eta.1" "eta.1.low" "eta.1.up" "roa.1" "roa.1.low" "roa.1.up" "eta.2" "eta.2.low" "eta.2.up" "roa.2" "roa.2.low" "roa.2.up" "delta" "delta.low" "delta.up"
"2464" 70 "Latvia" -3.46192955144524 -3.47788832541417 -3.44597077747631 0.132508790460321 0.126328520133133 0.138689060787508 -5.08883880559786 -5.11981061124692 -5.0578669999488 0.0979399481512835 0.0895229761773241 0.106356920125243 0.0345688423090369 0.0241265648501903 0.0450111197678835
"2465" 71 "Latvia" -3.33917039049212 -3.3559765217213 -3.32236425926294 0.106713644990933 0.101565886004475 0.111861403977392 -4.99795624855867 -5.02943589517527 -4.96647660194207 0.0809992428258957 0.0735220707036602 0.0884764149481311 0.0257144021650375 0.0166365430821809 0.0347922612478941
"2466" 72 "Latvia" -3.24850226146338 -3.26588133299831 -3.23112318992845 0.0730216222749731 0.0688490195380782 0.077194225011868 -4.92684031994607 -4.95840529152914 -4.89527534836299 0.0613541761910747 0.0545345184432758 0.0681738339388737 0.0116674460838984 0.00367255112542284 0.0196623410423739
"2467" 73 "Latvia" -3.19312714594217 -3.20987527785579 -3.17637901402856 0.0406994312156452 0.0361997709476762 0.0451990914836142 -4.87524789617652 -4.90593818740575 -4.8445576049473 0.0447668722730583 0.037570372107178 0.0519633724389386 -0.0040674410574133 -0.0125548763098705 0.00441999419504394
"2468" 74 "Latvia" -3.16710339903209 -3.18229964506757 -3.15190715299661 0.0193257691946291 0.0137710969863047 0.0248804414029535 -4.83730657539995 -4.86648539238035 -4.80812775841956 0.0371228229442271 0.0290496712859859 0.0451959746024683 -0.0177970537495979 -0.0275965517489291 -0.00799755575026683
"2469" 75 "Latvia" -3.15447560755292 -3.16856005975431 -3.14039115535152 0.0197066267128319 0.0138890177287816 0.0255242356968821 -4.80100225028807 -4.82898275400507 -4.77302174657107 0.0450922656312196 0.0368475525749284 0.0533369786875108 -0.025385638918388 -0.0354762220369139 -0.015295055799862
"2470" 76 "Latvia" -3.12769014560642 -3.14191118114727 -3.11346911006558 0.0431632507796378 0.0381933572736776 0.048133144285598 -4.74712204413751 -4.77465555215112 -4.71958853612391 0.0688895984578499 0.0613856664320819 0.076393530483618 -0.0257263476782121 -0.0347268386263734 -0.0167258567300509
"2471" 77 "Latvia" -3.06814910599364 -3.08268442779372 -3.05361378419356 0.0801507702299666 0.076086185114127 0.0842153553458063 -4.66322305337237 -4.69037417954416 -4.63607192720059 0.101194284208721 0.0942986295217475 0.108089938895695 -0.0210435139787548 -0.0290479443598557 -0.0130390835976539
"2472" 78 "Latvia" -2.96738860514649 -2.98140586353369 -2.95337134675929 0.120055026714877 0.115728963962364 0.124381089467389 -4.54473347572007 -4.57099249687511 -4.51847445456503 0.133656066733829 0.126395703591076 0.140916429876583 -0.0136010400189526 -0.0220525305326626 -0.00514954950524256
"2473" 79 "Latvia" -2.82803905256389 -2.84100917914281 -2.81506892598496 0.151614755455686 0.146376743853321 0.15685276705805 -4.39591091990471 -4.42116613593672 -4.3706557038727 0.157231306955166 0.149192788701128 0.165269825209203 -0.00561655149947971 -0.0152110572849281 0.00397795428596868
"2474" 80 "Latvia" -2.66415909423512 -2.67690494086832 -2.65141324760192 0.163467676602457 0.158116891933915 0.168818461270998 -4.23027086180974 -4.25539958673241 -4.20514213688706 0.162672018724192 0.154722552605845 0.17062148484254 0.000795657878264411 -0.00878687352715534 0.0103781892836842
"2475" 81 "Latvia" -2.50110369935897 -2.5147629866525 -2.48744441206545 0.153676487283356 0.149276053436069 0.158076921130642 -4.07056688245633 -4.0964003525785 -4.04473341233416 0.148984363969272 0.142091715187491 0.155877012751053 0.00469212331408375 -0.00348543287791736 0.0128696795060849
"2476" 82 "Latvia" -2.35680611966841 -2.3711630016061 -2.34244923773072 0.129546258665726 0.126120407785349 0.132972109546103 -3.9323021338712 -3.95849463278988 -3.90610963495252 0.123293069493496 0.117124753965235 0.129461385021758 0.0062531891722295 -0.000802629044729282 0.0133090073891883
"2477" 83 "Latvia" -2.24201118202752 -2.25591128986971 -2.22811107418533 0.0981464258461298 0.0944158455061469 0.101877006186113 -3.82398074346934 -3.8495291875937 -3.79843229934497 0.0924609536597338 0.0856832891117797 0.099238618207688 0.00568547218639592 -0.0020510623348003 0.0134220067075921
"2478" 84 "Latvia" -2.16051326797615 -2.17307422911447 -2.14795230683782 0.0665269938432229 0.0616820953212564 0.0713718923651894 -3.74738022655173 -3.77186602826258 -3.72289442484087 0.063288658081553 0.0552947180441531 0.071282598118953 0.00323833576166987 -0.0061091836424126 0.0125858551657524
"2479" 85 "Latvia" -2.10895719434108 -2.1207540505516 -2.09716033813055 0.042091043826187 0.0367417065728303 0.0474403810795437 -3.69740342730623 -3.7218792121493 -3.67292764246315 0.0428766391144739 0.0345027620077121 0.0512505162212357 -0.000785595288286922 -0.0107222560377188 0.00915106546114491
"2480" 86 "Latvia" -2.07633118032377 -2.08906266993388 -2.06359969071367 0.0274460022414797 0.0226411325351879 0.0322508719477716 -3.66162694832278 -3.68772987423394 -3.63552402241162 0.0334064594850858 0.0259527573014796 0.040860161668692 -0.00596045724360605 -0.0148286278067119 0.00290771331949981
"2481" 87 "Latvia" -2.05406518985812 -2.06844940429784 -2.03968097541839 0.0201521906623294 0.01650496502079 0.0237994163038689 -3.63059050833606 -3.658722019377 -3.60245899729512 0.0319128434955211 0.0260227687037929 0.0378029182872494 -0.0117606528331917 -0.0186885122379758 -0.00483279342840766
"2482" 88 "Latvia" -2.03602679899911 -2.05143793340526 -2.02061566459297 0.0178115362362787 0.0151419482686462 0.0204811242039112 -3.59780126133174 -3.62696527584954 -3.56863724681394 0.035463843040177 0.0306106080084077 0.0403170780719464 -0.0176523068038983 -0.0231913130496541 -0.0121133005581425
"2483" 89 "Latvia" -2.01844211738556 -2.03368938522315 -2.00319484954797 0.0181613588973362 0.0152618970961847 0.0210608206984876 -3.5596628222557 -3.58830094003941 -3.531024704472 0.0412609409479252 0.035826452882291 0.0466954290135594 -0.023099582050589 -0.0292591712635039 -0.0169399928376742
"2484" 90 "Latvia" -1.99970408120444 -2.01384890113329 -1.98555926127559 0.0191645664117281 0.0152335906942086 0.0230955421292477 -3.51527937943589 -3.54230136850143 -3.48825739037035 0.0467405722501069 0.0397762916520701 0.0537048528481436 -0.0275760058383787 -0.0355731162127527 -0.0195788954640048
"2485" 91 "Latvia" -1.9801129845621 -1.99322337243047 -1.96700259669374 0.0198976753514362 0.0149871083656427 0.0248082423372296 -3.46618167775549 -3.4919500252098 -3.44041333030118 0.0508288662754619 0.0423914986769623 0.0592662338739615 -0.0309311909240257 -0.0406935082777167 -0.0211688735703348
"2486" 92 "Latvia" -1.95990873050157 -1.97332408920252 -1.94649337180062 0.0204178539525253 0.0147558709618116 0.026079836943239 -3.41362164688496 -3.4401854981851 -3.38705779558482 0.0537934881503523 0.0441911760073227 0.063395800293382 -0.0333756341978271 -0.0445229410420521 -0.0222283273536021
"2487" 93 "Latvia" -1.93927727665705 -1.95510068329511 -1.92345387001899 0.0207761782021731 0.0145794751587625 0.0269728812455838 -3.35859470145479 -3.38900086948088 -3.32818853342869 0.0558810776134129 0.0454262071402985 0.0663359480865272 -0.0351048994112397 -0.0472582300336582 -0.0229515687888213
"2488" 94 "Latvia" -1.91835637409722 -1.93839362054508 -1.89831912764937 0.0210164279444639 0.0144553676671373 0.0275774882217905 -3.30185949165814 -3.33888768935871 -3.26483129395757 0.0573100392792685 0.0462598860269297 0.0683601925316073 -0.0362936113348047 -0.0491448135689494 -0.0234424091006599
"2489" 95 "Latvia" -1.89724442076812 -1.92264069846167 -1.87184814307457 0.0211718978721651 0.0143729770607151 0.0279708186836151 -3.24397462289625 -3.2895623350408 -3.1983869107517 0.0582521451510056 0.0468051642200434 0.0696991260819679 -0.0370802472788405 -0.0503941008394811 -0.0237663937181999
"2490" 96 "Latvia" -1.87601257835289 -1.90743372767271 -1.84459142903307 0.0212659435970194 0.0143224306039567 0.0282094565900821 -3.18535520135613 -3.24071664792104 -3.12999375479121 0.0588323702279547 0.0471394491044335 0.070525291351476 -0.0375664266309355 -0.051165572820521 -0.0239672804413499
"2491" 97 "Latvia" -1.85471253357409 -1.89254249174524 -1.81688257540293 0.0213169380431959 0.0142948144883238 0.028339061598068 -3.12630988244034 -3.19218304100839 -3.06043672387228 0.0591529396860908 0.0473236679458375 0.0709822114263442 -0.0378360016428949 -0.0515925233371549 -0.0240794799486349
"2492" 98 "Latvia" -1.8333787022665 -1.87783974796493 -1.78891765656807 0.0213406567093898 0.0142819215429548 0.0283993918758248 -3.06704932198394 -3.14387960294597 -2.99021904102192 0.0593049263214722 0.0474108960965435 0.071198956546401 -0.0379642696120823 -0.0517951660812699 -0.0241333731428948
"2493" 99 "Latvia" -1.81203122015531 -1.86325349268227 -1.76080894762834 0.0213494592215074 0.0142771290674778 0.0284217893755371 -3.00770002979739 -3.09575800879576 -2.91964205079903 0.0593623485402561 0.047443833341584 0.0712808637389283 -0.0380128893187486 -0.0518717802681924 -0.0241539983693047
"2494" 100 "Latvia" -1.79067978382349 -1.8487422081585 -1.73261735948847 0.0213514363318192 0.0142760520782141 0.0284268205854244 -2.94832462490343 -3.04777959665296 -2.84886965315391 0.0593754048939616 0.0474513210292867 0.0712994887586366 -0.0380239685621424 -0.0518892070508221 -0.0241587300734627
"2495" 15 "Lithuania" -7.55523908245237 -7.67962359854085 -7.43085456636388 0.077484305060457 0.0578090747121609 0.0971595354087531 -9.36554487641314 -9.60923568978041 -9.12185406304586 0.0548370060524519 0.0291581031451201 0.0805159089597837 0.0226472990080051 -0.00970267384797553 0.0549972718639857
"2496" 16 "Lithuania" -7.47775477739191 -7.58561715277588 -7.36989240200794 0.0773634942165624 0.057760847474299 0.0969661409588258 -9.31070787036068 -9.53239611228908 -9.08901962843229 0.0548576566410075 0.0292220983779978 0.0804932149040172 0.0225058375755554 -0.00976559881575104 0.0547772739668618
"2497" 17 "Lithuania" -7.40051209401924 -7.49315227919923 -7.30787190883925 0.0768673781489815 0.0575613143569199 0.0961734419410431 -9.25582956313112 -9.45642852380957 -9.05523060245267 0.054941947669775 0.0294825386496583 0.0804013566898917 0.0219254304792065 -0.0100261830449452 0.0538770440033582
"2498" 18 "Lithuania" -7.32402002109395 -7.40345347845181 -7.24458656373608 0.075715295820284 0.057088221150024 0.094342370490544 -9.20082397502113 -9.38159147003484 -9.02005648000743 0.0551362359712764 0.0300779933278857 0.0801944786146671 0.0205790598490072 -0.0106440635557146 0.051802183253729
"2499" 19 "Lithuania" -7.24908150237867 -7.3181245840778 -7.18003842067955 0.0736011331296069 0.0561801731705227 0.0910220930886911 -9.14555709118857 -9.30815317669267 -8.98296100568446 0.0554899908155271 0.0311438732947333 0.0798361083363208 0.0181111423140798 -0.0118258462491059 0.0480481308772656
"2500" 20 "Lithuania" -7.17681775483473 -7.23876890669513 -7.11486660297434 0.0701946624383689 0.0545822457456634 0.0858070791310744 -9.08984399339008 -9.23631924695142 -8.94336873982874 0.0560554945234824 0.0327939830924137 0.079317005954551 0.0141391679148866 -0.0138759256784678 0.042154261508241
"2501" 21 "Lithuania" -7.10869217750194 -7.16643557164294 -7.05094878336093 0.0656776306073237 0.052186188888016 0.0791690723266313 -9.0334461021416 -9.16611798176333 -8.90077422251988 0.056962190186665 0.0350946431541117 0.0788297372192184 0.00871544042065864 -0.0169790845386864 0.0344099653800037
"2502" 22 "Lithuania" -7.04546249362008 -7.10072645241633 -6.99019853482384 0.0607812581440554 0.0491187641274172 0.0724437521606937 -8.97591961301675 -9.09717201192295 -8.85466721411055 0.0584214486773984 0.0380992494685719 0.0787436478862249 0.00235980946665748 -0.0210710579387834 0.0257906768720984
"2503" 23 "Lithuania" -6.98712966121382 -7.04051361461543 -6.93374570781222 0.0563006930311887 0.0456841215821637 0.0669172644802137 -8.91660320478681 -9.02869915120096 -8.80450725837266 0.0606611379000528 0.0418997763589203 0.0794224994411853 -0.00436044486886455 -0.0259173527224816 0.0171964629847525
"2504" 24 "Lithuania" -6.93286110755771 -6.98440420403787 -6.88131801107755 0.053129754076803 0.0428230421234414 0.0634364660301645 -8.85459733721664 -8.95953102620407 -8.74966364822922 0.0639368410590295 0.0466689208615251 0.0812047612565339 -0.0108070869822265 -0.030917019335095 0.00930284537064193
"2505" 25 "Lithuania" -6.88087015306022 -6.93060163997863 -6.8311386661418 0.0522992388202432 0.042239029401487 0.0623594482389994 -8.78872952266875 -8.88812357227277 -8.68933547306473 0.0685446753898447 0.0526907681924971 0.0843985825871922 -0.0162454365696014 -0.0350218629327659 0.00253098979356309
"2506" 26 "Lithuania" -6.82826262991722 -6.87626698830966 -6.78025827152478 0.0541760339639072 0.0445952025485993 0.0637568653792152 -8.71750798643695 -8.81253564355033 -8.62248032932358 0.0744364035167502 0.0598555074386109 0.0890172995948895 -0.0202603695528429 -0.0377072850696341 -0.00281345403605178
"2507" 27 "Lithuania" -6.7725180851324 -6.81867255866898 -6.72636361159583 0.0583608779027358 0.049067041901529 0.0676547139039426 -8.63985671563525 -8.73122716420365 -8.54848626706685 0.0811634028067552 0.0675570726633044 0.0947697329502059 -0.0228025249040194 -0.0392800128069099 -0.0063250370011288
"2508" 28 "Lithuania" -6.71154087411175 -6.75561465257945 -6.66746709564405 0.0644047308010189 0.054918152283469 0.0738913093185688 -8.55518118082344 -8.64325506462805 -8.46710729701884 0.0882107852443719 0.0751989138143063 0.101222656674437 -0.0238060544433525 -0.039908972504443 -0.00770313638226194
"2509" 29 "Lithuania" -6.64370862353037 -6.68574273447265 -6.60167451258809 0.0718140664508029 0.0619543170247707 0.0816738158768351 -8.4634351451465 -8.54841084017246 -8.37845945012054 0.0949996554231314 0.0823052495089635 0.107694061337299 -0.0231855889723285 -0.0392592506664728 -0.00711192727818413
"2510" 30 "Lithuania" -6.56791274121014 -6.60845240643637 -6.52737307598392 0.0800570807991092 0.0703383849966288 0.0897757766015896 -8.36518186997718 -8.44724226213846 -8.2831214778159 0.100891241559242 0.0885026662906589 0.113279816827825 -0.020834160760133 -0.0365799489362293 -0.00508837258403672
"2511" 31 "Lithuania" -6.48359446193215 -6.52326131758653 -6.44392760627776 0.0884387549162882 0.0794446568366596 0.0974328529959168 -8.26165266202802 -8.3409665319257 -8.18233879213034 0.105492362582662 0.0934807507805574 0.117503974384768 -0.0170536076663748 -0.0320593605082167 -0.00204785482453277
"2512" 32 "Lithuania" -6.39103523137757 -6.42991658839638 -6.35215387435875 0.0960803870163951 0.0876480639892706 0.10451271004352 -8.15419714481186 -8.2308429327802 -8.07755135684351 0.108678028875962 0.0969422453002291 0.120413812451696 -0.0125976418595677 -0.0270486863813393 0.0018534026622039
"2513" 33 "Lithuania" -6.29143368789936 -6.3292027277321 -6.25366464806661 0.102027515203382 0.09346026554214 0.110594764864624 -8.0442966042761 -8.11830143039579 -7.9702917781564 0.110310159758412 0.0986554998288916 0.121964819687933 -0.00828264455503058 -0.0227473901397557 0.00618210102969454
"2514" 34 "Lithuania" -6.1869802009708 -6.22348638273401 -6.15047401920759 0.10525751806249 0.0962044903662105 0.114310545758769 -7.93357682529503 -8.00502950374795 -7.86212414684212 0.11023896093639 0.0985885020472506 0.121889419825529 -0.00498144287390012 -0.0197357813137328 0.00977289556593255
"2515" 35 "Lithuania" -6.08091865177438 -6.11657261104662 -6.04526469250213 0.104690760823326 0.0957141445753194 0.113667377071332 -7.82381868240332 -7.89292914172245 -7.75470822308418 0.108304985501416 0.0968590323560963 0.119750938646736 -0.00361422467809014 -0.0181603404025311 0.0109318910463508
"2516" 36 "Lithuania" -5.97759867932415 -6.0128859163361 -5.9423114423122 0.100276059501319 0.0920665160321636 0.108485602970474 -7.7169668542922 -7.78394088918522 -7.64999281939918 0.104706162282354 0.0936781468501023 0.115734177714606 -0.00443010278103584 -0.0181783291519513 0.00931812358987959
"2517" 37 "Lithuania" -5.88036653277174 -5.9151355244267 -5.84559754111678 0.0930358959627817 0.0854113806349786 0.100660411290585 -7.61440635783861 -7.67928197042043 -7.54953074525678 0.100013829807335 0.0893158841353549 0.110711775479314 -0.00697793384455281 -0.0201148770043801 0.00615900931527444
"2518" 38 "Lithuania" -5.79152688739859 -5.8251605162826 -5.75789325851458 0.0840396312153526 0.0761665695417519 0.0919126928889533 -7.51693919467753 -7.57962478618982 -7.45425360316524 0.0948281975123448 0.0841944537867789 0.105461941237911 -0.0107885662969922 -0.0240196511254307 0.00244251853144624
"2519" 39 "Lithuania" -5.71228727034104 -5.74441816556142 -5.68015637512065 0.0744322792766194 0.0658864466662095 0.0829781118870293 -7.42474996281392 -7.48519195077732 -7.36430797485051 0.0897965130746923 0.0790853955282549 0.10050763062113 -0.0153642337980728 -0.0290667625464005 -0.00166170504974521
"2520" 40 "Lithuania" -5.64266232884535 -5.67369561784412 -5.61162903984658 0.0654710364880446 0.0569103069771552 0.074031765998934 -7.33734616852815 -7.39564583747312 -7.27904649958317 0.0856372633124054 0.0750723136512573 0.0962022129735535 -0.0201662268243608 -0.0337641770780279 -0.00656827657069361
"2521" 41 "Lithuania" -5.58134519736495 -5.61192769802039 -5.5507626967095 0.0581304384724737 0.0504240405654848 0.0658368363794625 -7.25347543618911 -7.30975897949023 -7.19719189288798 0.0826397632517519 0.0724817984348673 0.0927977280686366 -0.0245093247792783 -0.0372597293972466 -0.0117589201613099
"2522" 42 "Lithuania" -5.5264014519004 -5.55643396563714 -5.49636893816367 0.0530634792286944 0.0461074663438993 0.0600194921134894 -7.17206664202464 -7.22626544163326 -7.11786784241602 0.0806131799893715 0.0707212430406448 0.0905051169380982 -0.0275497007606771 -0.0396425305308764 -0.0154568709904778
"2523" 43 "Lithuania" -5.47521823890756 -5.50395866211992 -5.4464778156952 0.0509787751613455 0.0437920065619752 0.0581655437607158 -7.09224907621036 -7.14417378673005 -7.04032436569068 0.0793452555802312 0.0693334698042086 0.0893570413562538 -0.0283664804188857 -0.0406906638533313 -0.0160422969844401
"2524" 44 "Lithuania" -5.42444390157771 -5.45138710116965 -5.39750070198577 0.0526529062490546 0.0446564873280237 0.0606493251700855 -7.01337613086418 -7.06300161211685 -6.96375064961151 0.0785968414880887 0.0682905675731242 0.0889031154030531 -0.025943935239034 -0.0389885508934294 -0.0128993195846386
"2525" 45 "Lithuania" -5.36991242640945 -5.39556536755489 -5.34425948526401 0.058944636095271 0.0508413968104404 0.0670478753801016 -6.93505539323419 -6.98272424912363 -6.88738653734474 0.078095864391988 0.0678814790831733 0.0883102497008028 -0.019151228296717 -0.0321894856244488 -0.00611297096898516
"2526" 46 "Lithuania" -5.30655462938717 -5.33189188281186 -5.28121737596248 0.0690145888017066 0.0618234522771174 0.0762057253262959 -6.8571844020802 -6.9033610048978 -6.81100779926261 0.0775607138064287 0.0679087666572115 0.0872126609556459 -0.00854612500472207 -0.020582425444914 0.00349017543546988
"2527" 47 "Lithuania" -5.23188324880604 -5.25700094580088 -5.20676555181119 0.0801128615084208 0.0738134518242329 0.0864122711926087 -6.77993396562133 -6.82475308064425 -6.7351148505984 0.0766980839112716 0.0675008870541162 0.0858952807684271 0.00341477759714914 -0.00773291240565013 0.0145624675999484
"2528" 48 "Lithuania" -5.14632890637033 -5.1704849071753 -5.12217290556535 0.0891610239966245 0.0826673859006833 0.0956546620925657 -6.70378823425766 -6.7471053275791 -6.66047114093622 0.07517694280937 0.0659227415296483 0.0844311440890917 0.0139840811872545 0.00267887986013688 0.0252892825143721
"2529" 49 "Lithuania" -5.05356120081279 -5.07623944039798 -5.03088296122759 0.0927987697716421 0.0854432738738304 0.100154265669454 -6.62958008000259 -6.67138064572764 -6.58777951427753 0.0726372611835671 0.0630756158121723 0.0821989065549618 0.0201615085880751 0.00809799408727392 0.0322250230888762
"2530" 50 "Lithuania" -4.96073136682704 -4.98255389604395 -4.93890883761013 0.0874488557548996 0.0799950328146686 0.0949026786951305 -6.55851371189053 -6.59917570254403 -6.51785172123703 0.0687011066007246 0.0593058328872729 0.0780963803141763 0.018747749154175 0.00675480770618192 0.0307406906021681
"2531" 51 "Lithuania" -4.87866348930299 -4.90066891673757 -4.85665806186841 0.0734820046155193 0.0670278920610501 0.0799361171699886 -6.49217786680114 -6.53207890403555 -6.45227682956673 0.0637717165803329 0.0550980290097058 0.07244540415096 0.00971028803518648 -0.00110120700197691 0.0205217830723499
"2532" 52 "Lithuania" -4.813767357596 -4.83590027243761 -4.7916344427544 0.0553812776081171 0.0499235209956201 0.0608390342206141 -6.43097027872986 -6.46995212785597 -6.39198842960375 0.0590490626626758 0.0509023335106281 0.0671957918147236 -0.00366778505455878 -0.0134737170917534 0.00613814698263579
"2533" 53 "Lithuania" -4.76790093408675 -4.789146552057 -4.74665531611651 0.0378333580830881 0.0321557480622563 0.0435109681039198 -6.37407974147579 -6.41159739705966 -6.33656208589192 0.0557755447779407 0.0474217951019089 0.0641292944539724 -0.0179421866948526 -0.0280427009985131 -0.00784167239119211
"2534" 54 "Lithuania" -4.73810064142983 -4.75764589062721 -4.71855539223245 0.0259432750855257 0.0192553833610485 0.0326311668100029 -6.31941918917398 -6.35513355270702 -6.28370482564094 0.0553099416602318 0.0463502274126058 0.0642696559078579 -0.0293666665747061 -0.0405472021216933 -0.0181861310277189
"2535" 55 "Lithuania" -4.7160143839157 -4.73435386200707 -4.69767490582434 0.025468651047575 0.018543083257744 0.032394218837406 -6.26345985815532 -6.29771090882781 -6.22920880748283 0.0592133358055564 0.0501994776477574 0.0682271939633554 -0.0337446847579814 -0.045111880018927 -0.0223774894970358
"2536" 56 "Lithuania" -4.68716333933468 -4.70553677714553 -4.66878990152382 0.0370435922826018 0.0310391862924909 0.0430479982727126 -6.20099251756287 -6.23442055198056 -6.16756448314518 0.0672551498013729 0.0589313179678493 0.0755789816348966 -0.0302115575187711 -0.0404750397585795 -0.0199480752789628
"2537" 57 "Lithuania" -4.6419271993505 -4.66051207798807 -4.62334232071292 0.0555329141118017 0.0504869555324995 0.060578872691104 -6.12894955855258 -6.16165259763869 -6.09624651946647 0.0771310277980426 0.069370739470496 0.0848913161255892 -0.0215981136862409 -0.030854666657552 -0.0123415607149297
"2538" 58 "Lithuania" -4.57609751111108 -4.5940599737218 -4.55813504850035 0.0752982492334411 0.0700131327888397 0.0805833656780424 -6.04673046196678 -6.07834431654779 -6.01511660738577 0.0862343005987367 0.0782330147748203 0.0942355864226531 -0.0109360513652956 -0.0205252656537032 -0.00134683707688802
"2539" 59 "Lithuania" -4.49133070088362 -4.50811986348603 -4.4745415382812 0.0903629266768649 0.0841459373477587 0.096579916005971 -5.9564809573551 -5.98692466911557 -5.92603724559464 0.0917428174688473 0.0831229960871347 0.10036263885056 -0.00137989079198242 -0.0120077916651957 0.00924801008123088
"2540" 60 "Lithuania" -4.39537165775735 -4.41174745988753 -4.37899585562716 0.0946005218904511 0.0882790396828101 0.100922004098092 -5.86324482702909 -5.89319853269777 -5.8332911213604 0.0907323904805759 0.0822017806091927 0.0992630003519591 0.00386813140987519 -0.00674942207853554 0.0144856848982859
"2541" 61 "Lithuania" -4.30212965710271 -4.31919268056358 -4.28506663364184 0.087611664981174 0.0822790271371666 0.0929443028251814 -5.77501617639395 -5.80518509164646 -5.74484726114144 0.0834799911827151 0.0758582566558775 0.0911017257095527 0.00413167379845891 -0.00517036165475927 0.0134337092516771
"2542" 62 "Lithuania" -4.220148327795 -4.23771277488315 -4.20258388070685 0.0747784185859484 0.070349932554371 0.0792069046175257 -5.69628484466366 -5.72648153937613 -5.66608814995119 0.0734917913453965 0.0665311338462599 0.0804524488445331 0.00128662724055184 -0.00696335708380677 0.00953661156491045
"2543" 63 "Lithuania" -4.15257281993082 -4.16954906616464 -4.13559657369699 0.0615363255168315 0.0567303265325902 0.0663423245010729 -5.62803259370316 -5.65749314540468 -5.59857204200164 0.0642941840099822 0.0569738780828437 0.0716144899371207 -0.00275785849315069 -0.0115148274381354 0.00599911045183407
"2544" 64 "Lithuania" -4.09707567676133 -4.11274674841794 -4.08140460510473 0.0534884331978023 0.0476696524045241 0.0593072139910805 -5.56769647664369 -5.59600473029196 -5.53938822299542 0.0595176237171775 0.051374295670739 0.0676609517636161 -0.00602919051937523 -0.0160377869040905 0.00397940586534007
"2545" 65 "Lithuania" -4.04559595353521 -4.0606118022991 -4.03058010477132 0.0565589368749242 0.0505730275768986 0.0625448461729498 -5.5089973462688 -5.53667552618289 -5.48131916635472 0.063011531721342 0.0547925745987239 0.0712304888439601 -0.0064525948464178 -0.0166203067968826 0.00371511710404698
"2546" 66 "Lithuania" -3.98395780301149 -3.9994693438995 -3.96844626212347 0.070980334454122 0.0659061511423807 0.0760545177658633 -5.44167341320101 -5.46947778874054 -5.41386903766148 0.0745986852675005 0.0671909294789435 0.0820064410560574 -0.00361835081337869 -0.0125973363966199 0.00536063476986249
"2547" 67 "Lithuania" -3.90363528462697 -3.91958502930192 -3.88768553995202 0.0909134367679867 0.0866862058775026 0.0951406676584707 -5.3597999757338 -5.38765450473835 -5.33194544672925 0.0897835026124398 0.0829745384178378 0.0965924668070419 0.00112993415554685 -0.00688451993720551 0.00914438824829922
"2548" 68 "Lithuania" -3.80213092947551 -3.81756076877153 -3.78670109017949 0.11015882207579 0.105548115527922 0.114769528623659 -5.26210640797613 -5.289370059518 -5.23484275643426 0.103776115074972 0.0965584970144015 0.110993733135542 0.00638270700081822 -0.00218190772132925 0.0149473217229657
"2549" 69 "Lithuania" -3.68331764047539 -3.69767635728658 -3.6689589236642 0.122262966966237 0.116695398392911 0.127830535539562 -5.15224774558386 -5.17869320220244 -5.12580228896528 0.111596179138481 0.103579745224429 0.119612613052534 0.0106667878277555 0.000906611983178787 0.0204269636723323
"2550" 70 "Lithuania" -3.55760499554304 -3.57169194690098 -3.5435180441851 0.120674473770765 0.115007969033658 0.126340978507873 -5.03891404969917 -5.06525411033219 -5.01257398906615 0.108219872691548 0.100257399455374 0.116182345927723 0.0124546010792166 0.00268166620925789 0.0222275359491753
"2551" 71 "Lithuania" -3.44196869293386 -3.45686807114422 -3.4270693147235 0.105418926650997 0.100718431943807 0.110119421358187 -4.93580800020076 -4.96274035682784 -4.90887564357369 0.0939607919721546 0.0869897267905311 0.100931857153778 0.0114581346788425 0.00305037634152288 0.0198658930161621
"2552" 72 "Lithuania" -3.34676714224104 -3.3622471035961 -3.33128718088599 0.0830184619846233 0.0792549892531574 0.0867819347160892 -4.85099246575486 -4.87815954345478 -4.82382538805493 0.074343547542683 0.0681051624432791 0.0805819326420869 0.00867491444194002 0.00138923151932033 0.0159605973645597
"2553" 73 "Lithuania" -3.27593176896461 -3.29084692820232 -3.2610166097269 0.0598835562343099 0.0558061563983488 0.063960956070271 -4.7871209051154 -4.8135155532499 -4.7607262569809 0.0547358531401327 0.048066947900698 0.0614047583795675 0.00514770309417711 -0.0026689129584927 0.0129643191468469
"2554" 74 "Lithuania" -3.22700002977243 -3.2404836262625 -3.21351643328235 0.042650621067351 0.0375651047264858 0.0477361374082161 -4.74152075947459 -4.76652825663283 -4.71651326231635 0.0406457934854756 0.0330170854716033 0.0482745014993479 0.00200482758187537 -0.00716357808182241 0.0111732332455731
"2555" 75 "Lithuania" -3.19063052682991 -3.20315161551652 -3.1781094381433 0.0386197657797047 0.0332857459249631 0.0439537856344464 -4.70582931814445 -4.72995992325727 -4.68169871303162 0.0381013583304899 0.0303366819312033 0.0458660347297765 0.000518407449214831 -0.0089018880555141 0.00993870295394376
"2556" 76 "Lithuania" -3.14976049821302 -3.16255667980615 -3.13696431661988 0.0491372711769269 0.0446243833713141 0.0536501589825397 -4.66531804281361 -4.68948169590947 -4.64115438971775 0.0481149436496144 0.0412476050575245 0.0549822822417043 0.00102232752731224 -0.00719512315306647 0.00923977820769095
