LocID,Time,MidPeriod,Sex,Age,mx,iso3
222,2015-2020,2018,Male,45,0.008254,SLV
222,2015-2020,2018,Female,45,0.003234,SLV
222,2015-2020,2018,Male,50,0.010435,SLV
222,2015-2020,2018,Female,50,0.004638,SLV
222,2015-2020,2018,Male,55,0.013161,SLV
222,2015-2020,2018,Female,55,0.006687,SLV
222,2015-2020,2018,Male,60,0.017082,SLV
222,2015-2020,2018,Female,60,0.010009,SLV
222,2015-2020,2018,Male,65,0.023363,SLV
222,2015-2020,2018,Female,65,0.015374,SLV
222,2015-2020,2018,Male,70,0.033027,SLV
222,2015-2020,2018,Female,70,0.023765,SLV
222,2015-2020,2018,Male,75,0.050793,SLV
222,2015-2020,2018,Female,75,0.039358,SLV
222,2015-2020,2018,Male,80,0.086091,SLV
222,2015-2020,2018,Female,80,0.070266,SLV
222,2015-2020,2018,Male,85,0.146142,SLV
222,2015-2020,2018,Female,85,0.119585,SLV
222,2015-2020,2018,Male,90,0.239059,SLV
222,2015-2020,2018,Female,90,0.193669,SLV
222,2015-2020,2018,Male,95,0.376272,SLV
222,2015-2020,2018,Female,95,0.299598,SLV
222,2015-2020,2018,Male,100,0.50058892,SLV
222,2015-2020,2018,Female,100,0.44992868,SLV
226,2015-2020,2018,Male,0,0.076739569999999993,GNQ
226,2015-2020,2018,Female,0,0.06242442,GNQ
226,2015-2020,2018,Male,1,0.00749053,GNQ
226,2015-2020,2018,Female,1,0.00760309,GNQ
226,2015-2020,2018,Male,5,0.00203298,GNQ
226,2015-2020,2018,Female,5,0.00235761,GNQ
226,2015-2020,2018,Male,10,0.0014533,GNQ
226,2015-2020,2018,Female,10,0.00167483,GNQ
226,2015-2020,2018,Male,15,0.00230296,GNQ
226,2015-2020,2018,Female,15,0.00234966,GNQ
226,2015-2020,2018,Male,20,0.00353377,GNQ
226,2015-2020,2018,Female,20,0.00347508,GNQ
226,2015-2020,2018,Male,25,0.00452471,GNQ
226,2015-2020,2018,Female,25,0.00472793,GNQ
226,2015-2020,2018,Male,30,0.0058524,GNQ
226,2015-2020,2018,Female,30,0.00578896,GNQ
226,2015-2020,2018,Male,35,0.00781503,GNQ
226,2015-2020,2018,Female,35,0.00713753,GNQ
226,2015-2020,2018,Male,40,0.0097277,GNQ
226,2015-2020,2018,Female,40,0.00851033,GNQ
226,2015-2020,2018,Male,45,0.01210448,GNQ
226,2015-2020,2018,Female,45,0.00986395,GNQ
226,2015-2020,2018,Male,50,0.01596265,GNQ
226,2015-2020,2018,Female,50,0.01269485,GNQ
226,2015-2020,2018,Male,55,0.02060478,GNQ
226,2015-2020,2018,Female,55,0.01630413,GNQ
226,2015-2020,2018,Male,60,0.02943644,GNQ
226,2015-2020,2018,Female,60,0.02363937,GNQ
226,2015-2020,2018,Male,65,0.04359389,GNQ
226,2015-2020,2018,Female,65,0.03663835,GNQ
226,2015-2020,2018,Male,70,0.06710829,GNQ
226,2015-2020,2018,Female,70,0.0590194,GNQ
226,2015-2020,2018,Male,75,0.10575654,GNQ
226,2015-2020,2018,Female,75,0.09572803,GNQ
226,2015-2020,2018,Male,80,0.17216222,GNQ
226,2015-2020,2018,Female,80,0.1627319,GNQ
226,2015-2020,2018,Male,85,0.27968928,GNQ
226,2015-2020,2018,Female,85,0.27374706,GNQ
226,2015-2020,2018,Male,90,0.44013472,GNQ
226,2015-2020,2018,Female,90,0.44939046,GNQ
226,2015-2020,2018,Male,95,0.60064274,GNQ
226,2015-2020,2018,Female,95,0.63232452,GNQ
226,2015-2020,2018,Male,100,0.75898125,GNQ
226,2015-2020,2018,Female,100,0.8194441,GNQ
232,2015-2020,2018,Male,0,0.03985,ERI
232,2015-2020,2018,Female,0,0.03154,ERI
232,2015-2020,2018,Male,1,0.00287,ERI
232,2015-2020,2018,Female,1,0.0021,ERI
232,2015-2020,2018,Male,5,0.001,ERI
232,2015-2020,2018,Female,5,6.8e-4,ERI
232,2015-2020,2018,Male,10,7.5e-4,ERI
232,2015-2020,2018,Female,10,5.2e-4,ERI
232,2015-2020,2018,Male,15,0.00164,ERI
232,2015-2020,2018,Female,15,8.1e-4,ERI
232,2015-2020,2018,Male,20,0.00222,ERI
232,2015-2020,2018,Female,20,0.00128,ERI
232,2015-2020,2018,Male,25,0.00271,ERI
232,2015-2020,2018,Female,25,0.00193,ERI
232,2015-2020,2018,Male,30,0.00344,ERI
232,2015-2020,2018,Female,30,0.00279,ERI
232,2015-2020,2018,Male,35,0.00426,ERI
232,2015-2020,2018,Female,35,0.00385,ERI
232,2015-2020,2018,Male,40,0.00685,ERI
232,2015-2020,2018,Female,40,0.00496,ERI
232,2015-2020,2018,Male,45,0.00946,ERI
232,2015-2020,2018,Female,45,0.00661,ERI
232,2015-2020,2018,Male,50,0.01442,ERI
232,2015-2020,2018,Female,50,0.00955,ERI
232,2015-2020,2018,Male,55,0.02072,ERI
232,2015-2020,2018,Female,55,0.01446,ERI
232,2015-2020,2018,Male,60,0.02952,ERI
232,2015-2020,2018,Female,60,0.02206,ERI
232,2015-2020,2018,Male,65,0.04104,ERI
232,2015-2020,2018,Female,65,0.03352,ERI
232,2015-2020,2018,Male,70,0.06477,ERI
232,2015-2020,2018,Female,70,0.05097,ERI
232,2015-2020,2018,Male,75,0.09072,ERI
232,2015-2020,2018,Female,75,0.07709,ERI
232,2015-2020,2018,Male,80,0.14292,ERI
232,2015-2020,2018,Female,80,0.11595,ERI
232,2015-2020,2018,Male,85,0.20788,ERI
232,2015-2020,2018,Female,85,0.16723,ERI
232,2015-2020,2018,Male,90,0.27158,ERI
232,2015-2020,2018,Female,90,0.2318,ERI
232,2015-2020,2018,Male,95,0.34329,ERI
232,2015-2020,2018,Female,95,0.30677,ERI
232,2015-2020,2018,Male,100,0.43731778,ERI
232,2015-2020,2018,Female,100,0.41037736,ERI
233,2015-2020,2018,Male,0,0.00252674,EST
233,2015-2020,2018,Female,0,0.00143874,EST
233,2015-2020,2018,Male,1,1.6532e-4,EST
233,2015-2020,2018,Female,1,1.625e-4,EST
233,2015-2020,2018,Male,5,1.0314e-4,EST
233,2015-2020,2018,Female,5,7.242e-5,EST
233,2015-2020,2018,Male,10,1.1824e-4,EST
233,2015-2020,2018,Female,10,1.8076e-4,EST
233,2015-2020,2018,Male,15,4.881e-4,EST
233,2015-2020,2018,Female,15,3.0364e-4,EST
233,2015-2020,2018,Male,20,7.6905e-4,EST
233,2015-2020,2018,Female,20,3.6571e-4,EST
233,2015-2020,2018,Male,25,0.00116456,EST
233,2015-2020,2018,Female,25,3.4162e-4,EST
233,2015-2020,2018,Male,30,0.00176872,EST
233,2015-2020,2018,Female,30,5.6296e-4,EST
233,2015-2020,2018,Male,35,0.00222131,EST
233,2015-2020,2018,Female,35,6.2974e-4,EST
233,2015-2020,2018,Male,40,0.00309065,EST
233,2015-2020,2018,Female,40,0.00103708,EST
233,2015-2020,2018,Male,45,0.00440849,EST
233,2015-2020,2018,Female,45,0.00163959,EST
233,2015-2020,2018,Male,50,0.00731697,EST
233,2015-2020,2018,Female,50,0.00274417,EST
233,2015-2020,2018,Male,55,0.01192846,EST
233,2015-2020,2018,Female,55,0.00407873,EST
233,2015-2020,2018,Male,60,0.0195565,EST
233,2015-2020,2018,Female,60,0.00702101,EST
233,2015-2020,2018,Male,65,0.02878307,EST
233,2015-2020,2018,Female,65,0.01009962,EST
233,2015-2020,2018,Male,70,0.04118577,EST
233,2015-2020,2018,Female,70,0.01635134,EST
233,2015-2020,2018,Male,75,0.05953995,EST
233,2015-2020,2018,Female,75,0.02793306,EST
233,2015-2020,2018,Male,80,0.0914159,EST
233,2015-2020,2018,Female,80,0.05566041,EST
233,2015-2020,2018,Male,85,0.13860223,EST
233,2015-2020,2018,Female,85,0.10803604,EST
233,2015-2020,2018,Male,90,0.20613366,EST
233,2015-2020,2018,Female,90,0.19631777,EST
233,2015-2020,2018,Male,95,0.34357651,EST
233,2015-2020,2018,Female,95,0.32721572,EST
233,2015-2020,2018,Male,100,0.52341795,EST
233,2015-2020,2018,Female,100,0.50076555,EST
748,2015-2020,2018,Male,0,0.04578599,SWZ
748,2015-2020,2018,Female,0,0.03985499,SWZ
748,2015-2020,2018,Male,1,0.00393683,SWZ
748,2015-2020,2018,Female,1,0.00292385,SWZ
748,2015-2020,2018,Male,5,0.00139371,SWZ
748,2015-2020,2018,Female,5,5.6669e-4,SWZ
748,2015-2020,2018,Male,10,0.00126648,SWZ
748,2015-2020,2018,Female,10,4.7282e-4,SWZ
748,2015-2020,2018,Male,15,0.00200508,SWZ
748,2015-2020,2018,Female,15,8.8603e-4,SWZ
748,2015-2020,2018,Male,20,0.00331193,SWZ
748,2015-2020,2018,Female,20,0.00213378,SWZ
748,2015-2020,2018,Male,25,0.00567959,SWZ
748,2015-2020,2018,Female,25,0.00469645,SWZ
748,2015-2020,2018,Male,30,0.00916544,SWZ
748,2015-2020,2018,Female,30,0.00711268,SWZ
748,2015-2020,2018,Male,35,0.01481128,SWZ
748,2015-2020,2018,Female,35,0.0102052,SWZ
748,2015-2020,2018,Male,40,0.01841205,SWZ
748,2015-2020,2018,Female,40,0.01089914,SWZ
748,2015-2020,2018,Male,45,0.02219735,SWZ
748,2015-2020,2018,Female,45,0.01208317,SWZ
748,2015-2020,2018,Male,50,0.02596101,SWZ
748,2015-2020,2018,Female,50,0.01307145,SWZ
748,2015-2020,2018,Male,55,0.03142547,SWZ
748,2015-2020,2018,Female,55,0.01461042,SWZ
748,2015-2020,2018,Male,60,0.04046174,SWZ
748,2015-2020,2018,Female,60,0.01815351,SWZ
748,2015-2020,2018,Male,65,0.05499677,SWZ
748,2015-2020,2018,Female,65,0.02569539,SWZ
748,2015-2020,2018,Male,70,0.07841206,SWZ
748,2015-2020,2018,Female,70,0.0396228,SWZ
748,2015-2020,2018,Male,75,0.11497971,SWZ
748,2015-2020,2018,Female,75,0.06401083,SWZ
748,2015-2020,2018,Male,80,0.18037658,SWZ
748,2015-2020,2018,Female,80,0.11431053,SWZ
748,2015-2020,2018,Male,85,0.28366056,SWZ
748,2015-2020,2018,Female,85,0.20678604,SWZ
748,2015-2020,2018,Male,90,0.41692302,SWZ
748,2015-2020,2018,Female,90,0.34373067,SWZ
748,2015-2020,2018,Male,95,0.5383653,SWZ
748,2015-2020,2018,Female,95,0.47614907,SWZ
748,2015-2020,2018,Male,100,0.65265197,SWZ
748,2015-2020,2018,Female,100,0.59999498,SWZ
231,2015-2020,2018,Male,0,0.04249,ETH
231,2015-2020,2018,Female,0,0.03379,ETH
231,2015-2020,2018,Male,1,0.0051,ETH
231,2015-2020,2018,Female,1,0.00428,ETH
231,2015-2020,2018,Male,5,0.00229,ETH
231,2015-2020,2018,Female,5,0.00171,ETH
231,2015-2020,2018,Male,10,0.0017,ETH
231,2015-2020,2018,Female,10,0.0014,ETH
231,2015-2020,2018,Male,15,0.0023,ETH
231,2015-2020,2018,Female,15,0.00152,ETH
231,2015-2020,2018,Male,20,0.00296,ETH
231,2015-2020,2018,Female,20,0.00175,ETH
231,2015-2020,2018,Male,25,0.00319,ETH
231,2015-2020,2018,Female,25,0.00226,ETH
231,2015-2020,2018,Male,30,0.00385,ETH
231,2015-2020,2018,Female,30,0.00307,ETH
231,2015-2020,2018,Male,35,0.00516,ETH
231,2015-2020,2018,Female,35,0.00445,ETH
231,2015-2020,2018,Male,40,0.00637,ETH
231,2015-2020,2018,Female,40,0.00535,ETH
231,2015-2020,2018,Male,45,0.00773,ETH
231,2015-2020,2018,Female,45,0.00597,ETH
231,2015-2020,2018,Male,50,0.0102,ETH
231,2015-2020,2018,Female,50,0.00754,ETH
231,2015-2020,2018,Male,55,0.01318,ETH
231,2015-2020,2018,Female,55,0.00984,ETH
231,2015-2020,2018,Male,60,0.01999,ETH
231,2015-2020,2018,Female,60,0.01522,ETH
231,2015-2020,2018,Male,65,0.03089,ETH
231,2015-2020,2018,Female,65,0.0248,ETH
231,2015-2020,2018,Male,70,0.04884,ETH
231,2015-2020,2018,Female,70,0.04141,ETH
231,2015-2020,2018,Male,75,0.07868,ETH
231,2015-2020,2018,Female,75,0.0685,ETH
231,2015-2020,2018,Male,80,0.12613,ETH
231,2015-2020,2018,Female,80,0.11329,ETH
231,2015-2020,2018,Male,85,0.19891,ETH
231,2015-2020,2018,Female,85,0.17829,ETH
231,2015-2020,2018,Male,90,0.29673,ETH
231,2015-2020,2018,Female,90,0.26408,ETH
231,2015-2020,2018,Male,95,0.41228,ETH
231,2015-2020,2018,Female,95,0.36618,ETH
231,2015-2020,2018,Male,100,0.50761421,ETH
231,2015-2020,2018,Female,100,0.51282051,ETH
242,2015-2020,2018,Male,0,0.02259649,FJI
242,2015-2020,2018,Female,0,0.01870368,FJI
242,2015-2020,2018,Male,1,0.00116433,FJI
242,2015-2020,2018,Female,1,0.00103117,FJI
242,2015-2020,2018,Male,5,6.8312e-4,FJI
242,2015-2020,2018,Female,5,7.7841e-4,FJI
242,2015-2020,2018,Male,10,6.1319e-4,FJI
242,2015-2020,2018,Female,10,7.4963e-4,FJI
242,2015-2020,2018,Male,15,0.00156476,FJI
242,2015-2020,2018,Female,15,0.00148055,FJI
242,2015-2020,2018,Male,20,0.00243038,FJI
242,2015-2020,2018,Female,20,0.00189527,FJI
242,2015-2020,2018,Male,25,0.00266069,FJI
242,2015-2020,2018,Female,25,0.00214158,FJI
242,2015-2020,2018,Male,30,0.00313653,FJI
242,2015-2020,2018,Female,30,0.0024938,FJI
242,2015-2020,2018,Male,35,0.00410419,FJI
242,2015-2020,2018,Female,35,0.00311652,FJI
242,2015-2020,2018,Male,40,0.00572483,FJI
242,2015-2020,2018,Female,40,0.00400479,FJI
242,2015-2020,2018,Male,45,0.00842949,FJI
242,2015-2020,2018,Female,45,0.00546275,FJI
242,2015-2020,2018,Male,50,0.0126543,FJI
242,2015-2020,2018,Female,50,0.0075782,FJI
242,2015-2020,2018,Male,55,0.01891008,FJI
242,2015-2020,2018,Female,55,0.01080136,FJI
242,2015-2020,2018,Male,60,0.02870341,FJI
242,2015-2020,2018,Female,60,0.01881833,FJI
242,2015-2020,2018,Male,65,0.0435686,FJI
242,2015-2020,2018,Female,65,0.03278567,FJI
242,2015-2020,2018,Male,70,0.06561471,FJI
242,2015-2020,2018,Female,70,0.05515906,FJI
242,2015-2020,2018,Male,75,0.09902052,FJI
242,2015-2020,2018,Female,75,0.09100842,FJI
242,2015-2020,2018,Male,80,0.14918309,FJI
242,2015-2020,2018,Female,80,0.14996593,FJI
242,2015-2020,2018,Male,85,0.22080786,FJI
242,2015-2020,2018,Female,85,0.24378557,FJI
242,2015-2020,2018,Male,90,0.31923271,FJI
242,2015-2020,2018,Female,90,0.36643649,FJI
242,2015-2020,2018,Male,95,0.43969988,FJI
242,2015-2020,2018,Female,95,0.53138367,FJI
242,2015-2020,2018,Male,100,0.57587741,FJI
242,2015-2020,2018,Female,100,0.72166343,FJI
246,2015-2020,2018,Male,0,0.00182,FIN
246,2015-2020,2018,Female,0,0.00159,FIN
246,2015-2020,2018,Male,1,1.33e-4,FIN
246,2015-2020,2018,Female,1,1.09e-4,FIN
246,2015-2020,2018,Male,5,7.071e-5,FIN
246,2015-2020,2018,Female,5,7.588e-5,FIN
246,2015-2020,2018,Male,10,8.471e-5,FIN
246,2015-2020,2018,Female,10,7.76e-5,FIN
246,2015-2020,2018,Male,15,3.9055e-4,FIN
246,2015-2020,2018,Female,15,1.8481e-4,FIN
246,2015-2020,2018,Male,20,7.7417e-4,FIN
246,2015-2020,2018,Female,20,2.8194e-4,FIN
246,2015-2020,2018,Male,25,9.1807e-4,FIN
246,2015-2020,2018,Female,25,3.1031e-4,FIN
246,2015-2020,2018,Male,30,9.9046e-4,FIN
246,2015-2020,2018,Female,30,3.7997e-4,FIN
246,2015-2020,2018,Male,35,0.00121465,FIN
246,2015-2020,2018,Female,35,4.9506e-4,FIN
246,2015-2020,2018,Male,40,0.00174386,FIN
246,2015-2020,2018,Female,40,7.5266e-4,FIN
246,2015-2020,2018,Male,45,0.00287341,FIN
246,2015-2020,2018,Female,45,0.00126693,FIN
246,2015-2020,2018,Male,50,0.00449315,FIN
246,2015-2020,2018,Female,50,0.00217872,FIN
246,2015-2020,2018,Male,55,0.00730872,FIN
246,2015-2020,2018,Female,55,0.00331545,FIN
246,2015-2020,2018,Male,60,0.01096947,FIN
246,2015-2020,2018,Female,60,0.00503269,FIN
246,2015-2020,2018,Male,65,0.01613209,FIN
246,2015-2020,2018,Female,65,0.00771512,FIN
246,2015-2020,2018,Male,70,0.02367994,FIN
246,2015-2020,2018,Female,70,0.01182628,FIN
246,2015-2020,2018,Male,75,0.03957821,FIN
246,2015-2020,2018,Female,75,0.02187159,FIN
246,2015-2020,2018,Male,80,0.07057883,FIN
246,2015-2020,2018,Female,80,0.04447905,FIN
246,2015-2020,2018,Male,85,0.12903497,FIN
246,2015-2020,2018,Female,85,0.09391561,FIN
246,2015-2020,2018,Male,90,0.22724796,FIN
246,2015-2020,2018,Female,90,0.18296178,FIN
246,2015-2020,2018,Male,95,0.35792086,FIN
246,2015-2020,2018,Female,95,0.32089871,FIN
246,2015-2020,2018,Male,100,0.48499733,FIN
246,2015-2020,2018,Female,100,0.44599743,FIN
250,2015-2020,2018,Male,0,0.003242,FRA
250,2015-2020,2018,Female,0,0.00283,FRA
250,2015-2020,2018,Male,1,1.57e-4,FRA
250,2015-2020,2018,Female,1,1.41e-4,FRA
250,2015-2020,2018,Male,5,7.5e-5,FRA
250,2015-2020,2018,Female,5,6.4e-5,FRA
250,2015-2020,2018,Male,10,8.9e-5,FRA
250,2015-2020,2018,Female,10,7.3e-5,FRA
250,2015-2020,2018,Male,15,3.35e-4,FRA
250,2015-2020,2018,Female,15,1.54e-4,FRA
250,2015-2020,2018,Male,20,5.81e-4,FRA
250,2015-2020,2018,Female,20,2.07e-4,FRA
250,2015-2020,2018,Male,25,6.57e-4,FRA
250,2015-2020,2018,Female,25,2.41e-4,FRA
250,2015-2020,2018,Male,30,7.58e-4,FRA
250,2015-2020,2018,Female,30,3.29e-4,FRA
250,2015-2020,2018,Male,35,0.001101,FRA
250,2015-2020,2018,Female,35,5.76e-4,FRA
250,2015-2020,2018,Male,40,0.001799,FRA
250,2015-2020,2018,Female,40,9.98e-4,FRA
250,2015-2020,2018,Male,45,0.00314,FRA
250,2015-2020,2018,Female,45,0.001688,FRA
250,2015-2020,2018,Male,50,0.005249,FRA
250,2015-2020,2018,Female,50,0.002585,FRA
250,2015-2020,2018,Male,55,0.007779,FRA
250,2015-2020,2018,Female,55,0.003551,FRA
250,2015-2020,2018,Male,60,0.010394,FRA
250,2015-2020,2018,Female,60,0.00478,FRA
250,2015-2020,2018,Male,65,0.014302,FRA
250,2015-2020,2018,Female,65,0.006656,FRA
250,2015-2020,2018,Male,70,0.021205,FRA
250,2015-2020,2018,Female,70,0.010403,FRA
250,2015-2020,2018,Male,75,0.034721,FRA
250,2015-2020,2018,Female,75,0.018378,FRA
250,2015-2020,2018,Male,80,0.062054,FRA
250,2015-2020,2018,Female,80,0.037245,FRA
250,2015-2020,2018,Male,85,0.114619,FRA
250,2015-2020,2018,Female,85,0.077884,FRA
250,2015-2020,2018,Male,90,0.203299,FRA
250,2015-2020,2018,Female,90,0.151224,FRA
250,2015-2020,2018,Male,95,0.328404,FRA
250,2015-2020,2018,Female,95,0.266101,FRA
250,2015-2020,2018,Male,100,0.49227599,FRA
250,2015-2020,2018,Female,100,0.43859813,FRA
254,2015-2020,2018,Male,0,0.01004059,GUF
254,2015-2020,2018,Female,0,0.00742303,GUF
254,2015-2020,2018,Male,1,3.1112e-4,GUF
254,2015-2020,2018,Female,1,3.7129e-4,GUF
254,2015-2020,2018,Male,5,1.9595e-4,GUF
254,2015-2020,2018,Female,5,1.4098e-4,GUF
254,2015-2020,2018,Male,10,1.7081e-4,GUF
254,2015-2020,2018,Female,10,1.1155e-4,GUF
254,2015-2020,2018,Male,15,3.5438e-4,GUF
254,2015-2020,2018,Female,15,1.8252e-4,GUF
254,2015-2020,2018,Male,20,4.8947e-4,GUF
254,2015-2020,2018,Female,20,2.6064e-4,GUF
254,2015-2020,2018,Male,25,4.679e-4,GUF
254,2015-2020,2018,Female,25,3.1917e-4,GUF
254,2015-2020,2018,Male,30,5.2245e-4,GUF
254,2015-2020,2018,Female,30,3.9397e-4,GUF
254,2015-2020,2018,Male,35,7.0527e-4,GUF
254,2015-2020,2018,Female,35,5.2824e-4,GUF
254,2015-2020,2018,Male,40,0.00114604,GUF
254,2015-2020,2018,Female,40,7.6634e-4,GUF
254,2015-2020,2018,Male,45,0.00213506,GUF
254,2015-2020,2018,Female,45,0.00121757,GUF
254,2015-2020,2018,Male,50,0.00381413,GUF
254,2015-2020,2018,Female,50,0.00187011,GUF
254,2015-2020,2018,Male,55,0.00700916,GUF
254,2015-2020,2018,Female,55,0.00293742,GUF
254,2015-2020,2018,Male,60,0.01175917,GUF
254,2015-2020,2018,Female,60,0.00473085,GUF
254,2015-2020,2018,Male,65,0.02020938,GUF
254,2015-2020,2018,Female,65,0.00881193,GUF
254,2015-2020,2018,Male,70,0.03465595,GUF
254,2015-2020,2018,Female,70,0.01650081,GUF
254,2015-2020,2018,Male,75,0.05835086,GUF
254,2015-2020,2018,Female,75,0.03078803,GUF
254,2015-2020,2018,Male,80,0.10056797,GUF
254,2015-2020,2018,Female,80,0.05741511,GUF
254,2015-2020,2018,Male,85,0.16927604,GUF
254,2015-2020,2018,Female,85,0.10131051,GUF
254,2015-2020,2018,Male,90,0.26641041,GUF
254,2015-2020,2018,Female,90,0.16598085,GUF
254,2015-2020,2018,Male,95,0.39682691,GUF
254,2015-2020,2018,Female,95,0.25539371,GUF
254,2015-2020,2018,Male,100,0.55027142,GUF
254,2015-2020,2018,Female,100,0.39745231,GUF
258,2015-2020,2018,Male,0,0.00697857,PYF
258,2015-2020,2018,Female,0,0.00635558,PYF
258,2015-2020,2018,Male,1,1.4817e-4,PYF
258,2015-2020,2018,Female,1,1.3628e-4,PYF
258,2015-2020,2018,Male,5,9.662e-5,PYF
258,2015-2020,2018,Female,5,5.946e-5,PYF
258,2015-2020,2018,Male,10,1.9477e-4,PYF
258,2015-2020,2018,Female,10,7.727e-5,PYF
258,2015-2020,2018,Male,15,4.7569e-4,PYF
258,2015-2020,2018,Female,15,1.3656e-4,PYF
258,2015-2020,2018,Male,20,7.2537e-4,PYF
258,2015-2020,2018,Female,20,2.0231e-4,PYF
258,2015-2020,2018,Male,25,9.4405e-4,PYF
258,2015-2020,2018,Female,25,2.9659e-4,PYF
258,2015-2020,2018,Male,30,0.00104887,PYF
258,2015-2020,2018,Female,30,4.0956e-4,PYF
258,2015-2020,2018,Male,35,0.00139764,PYF
258,2015-2020,2018,Female,35,6.5295e-4,PYF
258,2015-2020,2018,Male,40,0.00198562,PYF
258,2015-2020,2018,Female,40,0.0011509,PYF
258,2015-2020,2018,Male,45,0.00312914,PYF
258,2015-2020,2018,Female,45,0.00200343,PYF
258,2015-2020,2018,Male,50,0.00535305,PYF
258,2015-2020,2018,Female,50,0.00339164,PYF
258,2015-2020,2018,Male,55,0.00923947,PYF
258,2015-2020,2018,Female,55,0.00563617,PYF
258,2015-2020,2018,Male,60,0.01520822,PYF
258,2015-2020,2018,Female,60,0.0093961,PYF
258,2015-2020,2018,Male,65,0.02368623,PYF
258,2015-2020,2018,Female,65,0.01609043,PYF
258,2015-2020,2018,Male,70,0.03761728,PYF
258,2015-2020,2018,Female,70,0.02666121,PYF
258,2015-2020,2018,Male,75,0.06092998,PYF
258,2015-2020,2018,Female,75,0.04179589,PYF
258,2015-2020,2018,Male,80,0.10028307,PYF
258,2015-2020,2018,Female,80,0.07521214,PYF
258,2015-2020,2018,Male,85,0.15620627,PYF
258,2015-2020,2018,Female,85,0.12382983,PYF
258,2015-2020,2018,Male,90,0.23034995,PYF
258,2015-2020,2018,Female,90,0.19311213,PYF
258,2015-2020,2018,Male,95,0.32132814,PYF
258,2015-2020,2018,Female,95,0.28205858,PYF
258,2015-2020,2018,Male,100,0.42654957,PYF
258,2015-2020,2018,Female,100,0.39617697,PYF
266,2015-2020,2018,Male,0,0.04045155,GAB
266,2015-2020,2018,Female,0,0.03222136,GAB
266,2015-2020,2018,Male,1,0.00352197,GAB
266,2015-2020,2018,Female,1,0.00309226,GAB
266,2015-2020,2018,Male,5,0.00168879,GAB
266,2015-2020,2018,Female,5,0.00116607,GAB
266,2015-2020,2018,Male,10,0.00117996,GAB
266,2015-2020,2018,Female,10,8.565e-4,GAB
266,2015-2020,2018,Male,15,0.00210471,GAB
266,2015-2020,2018,Female,15,0.00126995,GAB
266,2015-2020,2018,Male,20,0.00305358,GAB
266,2015-2020,2018,Female,20,0.00187111,GAB
266,2015-2020,2018,Male,25,0.0032123,GAB
266,2015-2020,2018,Female,25,0.00242311,GAB
266,2015-2020,2018,Male,30,0.00363373,GAB
266,2015-2020,2018,Female,30,0.0029189,GAB
266,2015-2020,2018,Male,35,0.0043344,GAB
266,2015-2020,2018,Female,35,0.00362688,GAB
266,2015-2020,2018,Male,40,0.00549162,GAB
266,2015-2020,2018,Female,40,0.00463551,GAB
266,2015-2020,2018,Male,45,0.00724773,GAB
266,2015-2020,2018,Female,45,0.00566683,GAB
266,2015-2020,2018,Male,50,0.0108646,GAB
266,2015-2020,2018,Female,50,0.00783354,GAB
266,2015-2020,2018,Male,55,0.01499271,GAB
266,2015-2020,2018,Female,55,0.0105321,GAB
266,2015-2020,2018,Male,60,0.02338513,GAB
266,2015-2020,2018,Female,60,0.01611098,GAB
266,2015-2020,2018,Male,65,0.03696481,GAB
266,2015-2020,2018,Female,65,0.02638605,GAB
266,2015-2020,2018,Male,70,0.05923205,GAB
266,2015-2020,2018,Female,70,0.04441576,GAB
266,2015-2020,2018,Male,75,0.09718182,GAB
266,2015-2020,2018,Female,75,0.07509687,GAB
266,2015-2020,2018,Male,80,0.15959721,GAB
266,2015-2020,2018,Female,80,0.13202308,GAB
266,2015-2020,2018,Male,85,0.26135326,GAB
266,2015-2020,2018,Female,85,0.22974502,GAB
266,2015-2020,2018,Male,90,0.43261173000000003,GAB
266,2015-2020,2018,Female,90,0.39818068,GAB
266,2015-2020,2018,Male,95,0.61995986,GAB
266,2015-2020,2018,Female,95,0.58963115,GAB
266,2015-2020,2018,Male,100,0.8202424,GAB
266,2015-2020,2018,Female,100,0.8000978,GAB
270,2015-2020,2018,Male,0,0.05159,GMB
270,2015-2020,2018,Female,0,0.04145,GMB
270,2015-2020,2018,Male,1,0.00624,GMB
270,2015-2020,2018,Female,1,0.00595,GMB
270,2015-2020,2018,Male,5,0.00266,GMB
270,2015-2020,2018,Female,5,0.00302,GMB
270,2015-2020,2018,Male,10,0.00172,GMB
270,2015-2020,2018,Female,10,0.00168,GMB
270,2015-2020,2018,Male,15,0.00258,GMB
270,2015-2020,2018,Female,15,0.00262,GMB
270,2015-2020,2018,Male,20,0.00394,GMB
270,2015-2020,2018,Female,20,0.00341,GMB
270,2015-2020,2018,Male,25,0.00395,GMB
270,2015-2020,2018,Female,25,0.00386,GMB
270,2015-2020,2018,Male,30,0.00448,GMB
270,2015-2020,2018,Female,30,0.00411,GMB
270,2015-2020,2018,Male,35,0.0052,GMB
270,2015-2020,2018,Female,35,0.00465,GMB
270,2015-2020,2018,Male,40,0.00679,GMB
270,2015-2020,2018,Female,40,0.00536,GMB
270,2015-2020,2018,Male,45,0.00891,GMB
270,2015-2020,2018,Female,45,0.00635,GMB
270,2015-2020,2018,Male,50,0.01265,GMB
270,2015-2020,2018,Female,50,0.00885,GMB
270,2015-2020,2018,Male,55,0.0182,GMB
270,2015-2020,2018,Female,55,0.01261,GMB
270,2015-2020,2018,Male,60,0.02771,GMB
270,2015-2020,2018,Female,60,0.02081,GMB
