Country,Code,Year,Age,Sex,Deaths,Source
Iceland,ISL,2020,25,f,5,Msemburi(TAG)
Iceland,ISL,2020,30,f,4,Msemburi(TAG)
Iceland,ISL,2020,35,f,8,Msemburi(TAG)
Iceland,ISL,2020,40,f,13,Msemburi(TAG)
Iceland,ISL,2020,45,f,13,Msemburi(TAG)
Iceland,ISL,2020,5,f,1,Msemburi(TAG)
Iceland,ISL,2020,50,f,21,Msemburi(TAG)
Iceland,ISL,2020,55,f,32,Msemburi(TAG)
Iceland,ISL,2020,60,f,52,Msemburi(TAG)
Iceland,ISL,2020,65,f,67,Msemburi(TAG)
Iceland,ISL,2020,70,f,83,Msemburi(TAG)
Iceland,ISL,2020,75,f,114,Msemburi(TAG)
Iceland,ISL,2020,80,f,166,Msemburi(TAG)
Iceland,ISL,2020,85,f,564,Msemburi(TAG)
Iceland,ISL,2020,TOT,f,1151,Msemburi(TAG)
Iceland,ISL,2020,0,m,11,Msemburi(TAG)
Iceland,ISL,2020,10,m,3,Msemburi(TAG)
Iceland,ISL,2020,15,m,3,Msemburi(TAG)
Iceland,ISL,2020,20,m,6,Msemburi(TAG)
Iceland,ISL,2020,25,m,8,Msemburi(TAG)
Iceland,ISL,2020,30,m,11,Msemburi(TAG)
Iceland,ISL,2020,35,m,19,Msemburi(TAG)
Iceland,ISL,2020,40,m,21,Msemburi(TAG)
Iceland,ISL,2020,45,m,17,Msemburi(TAG)
Iceland,ISL,2020,5,m,0,Msemburi(TAG)
Iceland,ISL,2020,50,m,32,Msemburi(TAG)
Iceland,ISL,2020,55,m,51,Msemburi(TAG)
Iceland,ISL,2020,60,m,66,Msemburi(TAG)
Iceland,ISL,2020,65,m,103,Msemburi(TAG)
Iceland,ISL,2020,70,m,114,Msemburi(TAG)
Iceland,ISL,2020,75,m,170,Msemburi(TAG)
Iceland,ISL,2020,80,m,181,Msemburi(TAG)
Iceland,ISL,2020,85,m,374,Msemburi(TAG)
Iceland,ISL,2020,TOT,m,1190,Msemburi(TAG)
Iceland,ISL,2020,0,t,14,Msemburi(TAG)
Iceland,ISL,2020,10,t,4,Msemburi(TAG)
Iceland,ISL,2020,15,t,4,Msemburi(TAG)
Iceland,ISL,2020,20,t,9,Msemburi(TAG)
Iceland,ISL,2020,25,t,13,Msemburi(TAG)
Iceland,ISL,2020,30,t,15,Msemburi(TAG)
Iceland,ISL,2020,35,t,27,Msemburi(TAG)
Iceland,ISL,2020,40,t,34,Msemburi(TAG)
Iceland,ISL,2020,45,t,30,Msemburi(TAG)
Iceland,ISL,2020,5,t,1,Msemburi(TAG)
Iceland,ISL,2020,50,t,53,Msemburi(TAG)
Iceland,ISL,2020,55,t,83,Msemburi(TAG)
Iceland,ISL,2020,60,t,118,Msemburi(TAG)
Iceland,ISL,2020,65,t,170,Msemburi(TAG)
Iceland,ISL,2020,70,t,197,Msemburi(TAG)
Iceland,ISL,2020,75,t,284,Msemburi(TAG)
Iceland,ISL,2020,80,t,347,Msemburi(TAG)
Iceland,ISL,2020,85,t,938,Msemburi(TAG)
Iceland,ISL,2020,TOT,t,2341,Msemburi(TAG)
Iceland,ISL,2021,0,f,8,Msemburi(TAG)
Iceland,ISL,2021,10,f,2,Msemburi(TAG)
Iceland,ISL,2021,15,f,0,Msemburi(TAG)
Iceland,ISL,2021,20,f,2,Msemburi(TAG)
Iceland,ISL,2021,25,f,3,Msemburi(TAG)
Iceland,ISL,2021,30,f,5,Msemburi(TAG)
Iceland,ISL,2021,35,f,5,Msemburi(TAG)
Iceland,ISL,2021,40,f,11,Msemburi(TAG)
Iceland,ISL,2021,45,f,14,Msemburi(TAG)
Iceland,ISL,2021,5,f,0,Msemburi(TAG)
Iceland,ISL,2021,50,f,13,Msemburi(TAG)
Iceland,ISL,2021,55,f,33,Msemburi(TAG)
Iceland,ISL,2021,60,f,50,Msemburi(TAG)
Iceland,ISL,2021,65,f,66,Msemburi(TAG)
Iceland,ISL,2021,70,f,95,Msemburi(TAG)
Iceland,ISL,2021,75,f,130,Msemburi(TAG)
Iceland,ISL,2021,80,f,149,Msemburi(TAG)
Iceland,ISL,2021,85,f,569,Msemburi(TAG)
Iceland,ISL,2021,TOT,f,1155,Msemburi(TAG)
Iceland,ISL,2021,0,m,10,Msemburi(TAG)
Iceland,ISL,2021,10,m,1,Msemburi(TAG)
Iceland,ISL,2021,15,m,6,Msemburi(TAG)
Iceland,ISL,2021,20,m,6,Msemburi(TAG)
Iceland,ISL,2021,25,m,18,Msemburi(TAG)
Iceland,ISL,2021,30,m,13,Msemburi(TAG)
Iceland,ISL,2021,35,m,10,Msemburi(TAG)
Iceland,ISL,2021,40,m,19,Msemburi(TAG)
Iceland,ISL,2021,45,m,23,Msemburi(TAG)
Iceland,ISL,2021,5,m,0,Msemburi(TAG)
Iceland,ISL,2021,50,m,21,Msemburi(TAG)
Iceland,ISL,2021,55,m,57,Msemburi(TAG)
Iceland,ISL,2021,60,m,64,Msemburi(TAG)
Iceland,ISL,2021,65,m,97,Msemburi(TAG)
Iceland,ISL,2021,70,m,118,Msemburi(TAG)
Iceland,ISL,2021,75,m,166,Msemburi(TAG)
Iceland,ISL,2021,80,m,152,Msemburi(TAG)
Iceland,ISL,2021,85,m,389,Msemburi(TAG)
Iceland,ISL,2021,TOT,m,1170,Msemburi(TAG)
Iceland,ISL,2021,0,t,18,Msemburi(TAG)
Iceland,ISL,2021,10,t,3,Msemburi(TAG)
Iceland,ISL,2021,15,t,6,Msemburi(TAG)
Iceland,ISL,2021,20,t,8,Msemburi(TAG)
Iceland,ISL,2021,25,t,21,Msemburi(TAG)
Iceland,ISL,2021,30,t,18,Msemburi(TAG)
Iceland,ISL,2021,35,t,15,Msemburi(TAG)
Iceland,ISL,2021,40,t,30,Msemburi(TAG)
Iceland,ISL,2021,45,t,37,Msemburi(TAG)
Iceland,ISL,2021,5,t,0,Msemburi(TAG)
Iceland,ISL,2021,50,t,34,Msemburi(TAG)
Iceland,ISL,2021,55,t,90,Msemburi(TAG)
Iceland,ISL,2021,60,t,114,Msemburi(TAG)
Iceland,ISL,2021,65,t,163,Msemburi(TAG)
Iceland,ISL,2021,70,t,213,Msemburi(TAG)
Iceland,ISL,2021,75,t,296,Msemburi(TAG)
Iceland,ISL,2021,80,t,301,Msemburi(TAG)
Iceland,ISL,2021,85,t,958,Msemburi(TAG)
Iceland,ISL,2021,TOT,t,2325,Msemburi(TAG)
Israel,ISR,2020,0,f,248,Msemburi(TAG)
Israel,ISR,2020,10,f,31,Msemburi(TAG)
Israel,ISR,2020,15,f,46,Msemburi(TAG)
Israel,ISR,2020,20,f,56,Msemburi(TAG)
Israel,ISR,2020,25,f,64,Msemburi(TAG)
Israel,ISR,2020,30,f,81,Msemburi(TAG)
Israel,ISR,2020,35,f,141,Msemburi(TAG)
Israel,ISR,2020,40,f,192,Msemburi(TAG)
Israel,ISR,2020,45,f,251,Msemburi(TAG)
Israel,ISR,2020,5,f,18,Msemburi(TAG)
Israel,ISR,2020,50,f,393,Msemburi(TAG)
Israel,ISR,2020,55,f,565,Msemburi(TAG)
Israel,ISR,2020,60,f,912,Msemburi(TAG)
Israel,ISR,2020,65,f,1555,Msemburi(TAG)
Israel,ISR,2020,70,f,1955,Msemburi(TAG)
Israel,ISR,2020,75,f,2434,Msemburi(TAG)
Israel,ISR,2020,80,f,3765,Msemburi(TAG)
Israel,ISR,2020,85,f,11522,Msemburi(TAG)
Israel,ISR,2020,TOT,f,24229,Msemburi(TAG)
Israel,ISR,2020,0,m,317,Msemburi(TAG)
Israel,ISR,2020,10,m,26,Msemburi(TAG)
Israel,ISR,2020,15,m,130,Msemburi(TAG)
Israel,ISR,2020,20,m,149,Msemburi(TAG)
Israel,ISR,2020,25,m,170,Msemburi(TAG)
Israel,ISR,2020,30,m,199,Msemburi(TAG)
Israel,ISR,2020,35,m,257,Msemburi(TAG)
Israel,ISR,2020,40,m,303,Msemburi(TAG)
Israel,ISR,2020,45,m,485,Msemburi(TAG)
Israel,ISR,2020,5,m,27,Msemburi(TAG)
Israel,ISR,2020,50,m,649,Msemburi(TAG)
Israel,ISR,2020,55,m,1065,Msemburi(TAG)
Israel,ISR,2020,60,m,1524,Msemburi(TAG)
Israel,ISR,2020,65,m,2468,Msemburi(TAG)
Israel,ISR,2020,70,m,3054,Msemburi(TAG)
Israel,ISR,2020,75,m,3100,Msemburi(TAG)
Israel,ISR,2020,80,m,3687,Msemburi(TAG)
Israel,ISR,2020,85,m,7693,Msemburi(TAG)
Israel,ISR,2020,TOT,m,25303,Msemburi(TAG)
Israel,ISR,2020,0,t,565,Msemburi(TAG)
Israel,ISR,2020,10,t,57,Msemburi(TAG)
Israel,ISR,2020,15,t,176,Msemburi(TAG)
Israel,ISR,2020,20,t,205,Msemburi(TAG)
Israel,ISR,2020,25,t,234,Msemburi(TAG)
Israel,ISR,2020,30,t,280,Msemburi(TAG)
Israel,ISR,2020,35,t,398,Msemburi(TAG)
Israel,ISR,2020,40,t,495,Msemburi(TAG)
Israel,ISR,2020,45,t,736,Msemburi(TAG)
Israel,ISR,2020,5,t,45,Msemburi(TAG)
Israel,ISR,2020,50,t,1042,Msemburi(TAG)
Israel,ISR,2020,55,t,1630,Msemburi(TAG)
Israel,ISR,2020,60,t,2436,Msemburi(TAG)
Israel,ISR,2020,65,t,4023,Msemburi(TAG)
Israel,ISR,2020,70,t,5009,Msemburi(TAG)
Israel,ISR,2020,75,t,5534,Msemburi(TAG)
Israel,ISR,2020,80,t,7452,Msemburi(TAG)
Israel,ISR,2020,85,t,19215,Msemburi(TAG)
Israel,ISR,2020,TOT,t,49532,Msemburi(TAG)
Israel,ISR,2021,0,f,278,Msemburi(TAG)
Israel,ISR,2021,10,f,34,Msemburi(TAG)
Israel,ISR,2021,15,f,47,Msemburi(TAG)
Israel,ISR,2021,20,f,57,Msemburi(TAG)
Israel,ISR,2021,25,f,65,Msemburi(TAG)
Israel,ISR,2021,30,f,82,Msemburi(TAG)
Israel,ISR,2021,35,f,144,Msemburi(TAG)
Israel,ISR,2021,40,f,197,Msemburi(TAG)
Israel,ISR,2021,45,f,257,Msemburi(TAG)
Israel,ISR,2021,5,f,20,Msemburi(TAG)
Israel,ISR,2021,50,f,401,Msemburi(TAG)
Israel,ISR,2021,55,f,578,Msemburi(TAG)
Israel,ISR,2021,60,f,931,Msemburi(TAG)
Israel,ISR,2021,65,f,1630,Msemburi(TAG)
Israel,ISR,2021,70,f,2049,Msemburi(TAG)
Israel,ISR,2021,75,f,2499,Msemburi(TAG)
Israel,ISR,2021,80,f,3866,Msemburi(TAG)
Israel,ISR,2021,85,f,11794,Msemburi(TAG)
Israel,ISR,2021,TOT,f,24929,Msemburi(TAG)
Israel,ISR,2021,0,m,376,Msemburi(TAG)
Israel,ISR,2021,10,m,31,Msemburi(TAG)
Israel,ISR,2021,15,m,135,Msemburi(TAG)
Israel,ISR,2021,20,m,154,Msemburi(TAG)
Israel,ISR,2021,25,m,176,Msemburi(TAG)
Israel,ISR,2021,30,m,206,Msemburi(TAG)
Israel,ISR,2021,35,m,265,Msemburi(TAG)
Israel,ISR,2021,40,m,313,Msemburi(TAG)
Israel,ISR,2021,45,m,501,Msemburi(TAG)
Israel,ISR,2021,5,m,32,Msemburi(TAG)
Israel,ISR,2021,50,m,670,Msemburi(TAG)
Israel,ISR,2021,55,m,1100,Msemburi(TAG)
Israel,ISR,2021,60,m,1574,Msemburi(TAG)
Israel,ISR,2021,65,m,2479,Msemburi(TAG)
Israel,ISR,2021,70,m,3068,Msemburi(TAG)
Israel,ISR,2021,75,m,3117,Msemburi(TAG)
Israel,ISR,2021,80,m,3707,Msemburi(TAG)
Israel,ISR,2021,85,m,7766,Msemburi(TAG)
Israel,ISR,2021,TOT,m,25670,Msemburi(TAG)
Israel,ISR,2021,0,t,654,Msemburi(TAG)
Israel,ISR,2021,10,t,65,Msemburi(TAG)
Israel,ISR,2021,15,t,182,Msemburi(TAG)
Israel,ISR,2021,20,t,211,Msemburi(TAG)
Israel,ISR,2021,25,t,241,Msemburi(TAG)
Israel,ISR,2021,30,t,288,Msemburi(TAG)
Israel,ISR,2021,35,t,409,Msemburi(TAG)
Israel,ISR,2021,40,t,510,Msemburi(TAG)
Israel,ISR,2021,45,t,758,Msemburi(TAG)
Israel,ISR,2021,5,t,52,Msemburi(TAG)
Israel,ISR,2021,50,t,1071,Msemburi(TAG)
Israel,ISR,2021,55,t,1678,Msemburi(TAG)
Israel,ISR,2021,60,t,2505,Msemburi(TAG)
Israel,ISR,2021,65,t,4109,Msemburi(TAG)
Israel,ISR,2021,70,t,5117,Msemburi(TAG)
Israel,ISR,2021,75,t,5616,Msemburi(TAG)
Israel,ISR,2021,80,t,7573,Msemburi(TAG)
Israel,ISR,2021,85,t,19560,Msemburi(TAG)
Israel,ISR,2021,TOT,t,50599,Msemburi(TAG)
Italy,ITA,2020,0,f,578,Msemburi(TAG)
Italy,ITA,2020,10,f,88,Msemburi(TAG)
Italy,ITA,2020,15,f,170,Msemburi(TAG)
Italy,ITA,2020,20,f,195,Msemburi(TAG)
Italy,ITA,2020,25,f,253,Msemburi(TAG)
Italy,ITA,2020,30,f,417,Msemburi(TAG)
Italy,ITA,2020,35,f,696,Msemburi(TAG)
Italy,ITA,2020,40,f,1362,Msemburi(TAG)
Italy,ITA,2020,45,f,2746,Msemburi(TAG)
Italy,ITA,2020,5,f,70,Msemburi(TAG)
Italy,ITA,2020,50,f,4646,Msemburi(TAG)
Italy,ITA,2020,55,f,6863,Msemburi(TAG)
Italy,ITA,2020,60,f,9699,Msemburi(TAG)
Italy,ITA,2020,65,f,13760,Msemburi(TAG)
Italy,ITA,2020,70,f,23637,Msemburi(TAG)
Italy,ITA,2020,75,f,34866,Msemburi(TAG)
Italy,ITA,2020,80,f,63039,Msemburi(TAG)
Italy,ITA,2020,85,f,225247,Msemburi(TAG)
Italy,ITA,2020,TOT,f,388332,Msemburi(TAG)
Italy,ITA,2020,0,m,710,Msemburi(TAG)
Italy,ITA,2020,10,m,134,Msemburi(TAG)
Italy,ITA,2020,15,m,334,Msemburi(TAG)
Italy,ITA,2020,20,m,561,Msemburi(TAG)
Italy,ITA,2020,25,m,682,Msemburi(TAG)
Italy,ITA,2020,30,m,843,Msemburi(TAG)
Italy,ITA,2020,35,m,1313,Msemburi(TAG)
Italy,ITA,2020,40,m,2375,Msemburi(TAG)
Italy,ITA,2020,45,m,4416,Msemburi(TAG)
Italy,ITA,2020,5,m,79,Msemburi(TAG)
Italy,ITA,2020,50,m,7721,Msemburi(TAG)
Italy,ITA,2020,55,m,11964,Msemburi(TAG)
Italy,ITA,2020,60,m,17343,Msemburi(TAG)
Italy,ITA,2020,65,m,24907,Msemburi(TAG)
Italy,ITA,2020,70,m,39902,Msemburi(TAG)
Italy,ITA,2020,75,m,50259,Msemburi(TAG)
Italy,ITA,2020,80,m,71232,Msemburi(TAG)
Italy,ITA,2020,85,m,133752,Msemburi(TAG)
Italy,ITA,2020,TOT,m,368527,Msemburi(TAG)
Italy,ITA,2020,0,t,1288,Msemburi(TAG)
Italy,ITA,2020,10,t,222,Msemburi(TAG)
Italy,ITA,2020,15,t,504,Msemburi(TAG)
Italy,ITA,2020,20,t,756,Msemburi(TAG)
Italy,ITA,2020,25,t,935,Msemburi(TAG)
Italy,ITA,2020,30,t,1260,Msemburi(TAG)
Italy,ITA,2020,35,t,2009,Msemburi(TAG)
Italy,ITA,2020,40,t,3737,Msemburi(TAG)
Italy,ITA,2020,45,t,7162,Msemburi(TAG)
Italy,ITA,2020,5,t,149,Msemburi(TAG)
Italy,ITA,2020,50,t,12367,Msemburi(TAG)
Italy,ITA,2020,55,t,18827,Msemburi(TAG)
Italy,ITA,2020,60,t,27042,Msemburi(TAG)
Italy,ITA,2020,65,t,38667,Msemburi(TAG)
Italy,ITA,2020,70,t,63539,Msemburi(TAG)
Italy,ITA,2020,75,t,85125,Msemburi(TAG)
Italy,ITA,2020,80,t,134271,Msemburi(TAG)
Italy,ITA,2020,85,t,358999,Msemburi(TAG)
Italy,ITA,2020,TOT,t,756859,Msemburi(TAG)
Italy,ITA,2021,0,f,503,Msemburi(TAG)
Italy,ITA,2021,10,f,103,Msemburi(TAG)
Italy,ITA,2021,15,f,163,Msemburi(TAG)
Italy,ITA,2021,20,f,178,Msemburi(TAG)
Italy,ITA,2021,25,f,257,Msemburi(TAG)
Italy,ITA,2021,30,f,368,Msemburi(TAG)
Italy,ITA,2021,35,f,643,Msemburi(TAG)
Italy,ITA,2021,40,f,1223,Msemburi(TAG)
Italy,ITA,2021,45,f,2368,Msemburi(TAG)
Italy,ITA,2021,5,f,65,Msemburi(TAG)
Italy,ITA,2021,50,f,4099,Msemburi(TAG)
Italy,ITA,2021,55,f,6238,Msemburi(TAG)
Italy,ITA,2021,60,f,8711,Msemburi(TAG)
Italy,ITA,2021,65,f,12497,Msemburi(TAG)
Italy,ITA,2021,70,f,20857,Msemburi(TAG)
Italy,ITA,2021,75,f,29412,Msemburi(TAG)
Italy,ITA,2021,80,f,52654,Msemburi(TAG)
Italy,ITA,2021,85,f,182304,Msemburi(TAG)
Italy,ITA,2021,TOT,f,322643,Msemburi(TAG)
Italy,ITA,2021,0,m,591,Msemburi(TAG)
Italy,ITA,2021,10,m,108,Msemburi(TAG)
Italy,ITA,2021,15,m,347,Msemburi(TAG)
Italy,ITA,2021,20,m,534,Msemburi(TAG)
Italy,ITA,2021,25,m,665,Msemburi(TAG)
Italy,ITA,2021,30,m,845,Msemburi(TAG)
Italy,ITA,2021,35,m,1205,Msemburi(TAG)
Italy,ITA,2021,40,m,2114,Msemburi(TAG)
Italy,ITA,2021,45,m,3884,Msemburi(TAG)
Italy,ITA,2021,5,m,77,Msemburi(TAG)
Italy,ITA,2021,50,m,6739,Msemburi(TAG)
Italy,ITA,2021,55,m,10775,Msemburi(TAG)
Italy,ITA,2021,60,m,15221,Msemburi(TAG)
Italy,ITA,2021,65,m,21538,Msemburi(TAG)
Italy,ITA,2021,70,m,33296,Msemburi(TAG)
Italy,ITA,2021,75,m,41055,Msemburi(TAG)
Italy,ITA,2021,80,m,58037,Msemburi(TAG)
Italy,ITA,2021,85,m,110570,Msemburi(TAG)
Italy,ITA,2021,TOT,m,307601,Msemburi(TAG)
Italy,ITA,2021,0,t,1094,Msemburi(TAG)
Italy,ITA,2021,10,t,211,Msemburi(TAG)
Italy,ITA,2021,15,t,510,Msemburi(TAG)
Italy,ITA,2021,20,t,712,Msemburi(TAG)
Italy,ITA,2021,25,t,922,Msemburi(TAG)
Italy,ITA,2021,30,t,1213,Msemburi(TAG)
Italy,ITA,2021,35,t,1848,Msemburi(TAG)
Italy,ITA,2021,40,t,3337,Msemburi(TAG)
Italy,ITA,2021,45,t,6252,Msemburi(TAG)
Italy,ITA,2021,5,t,142,Msemburi(TAG)
Italy,ITA,2021,50,t,10838,Msemburi(TAG)
Italy,ITA,2021,55,t,17013,Msemburi(TAG)
Italy,ITA,2021,60,t,23932,Msemburi(TAG)
Italy,ITA,2021,65,t,34035,Msemburi(TAG)
Italy,ITA,2021,70,t,54153,Msemburi(TAG)
Italy,ITA,2021,75,t,70467,Msemburi(TAG)
Italy,ITA,2021,80,t,110691,Msemburi(TAG)
Italy,ITA,2021,85,t,292874,Msemburi(TAG)
Italy,ITA,2021,TOT,t,630244,Msemburi(TAG)
Japan,JPN,2020,0,f,904.13,Msemburi(TAG)
Japan,JPN,2020,10,f,180,Msemburi(TAG)
Japan,JPN,2020,15,f,446.07,Msemburi(TAG)
Japan,JPN,2020,20,f,695.1,Msemburi(TAG)
Japan,JPN,2020,25,f,757.1,Msemburi(TAG)
Japan,JPN,2020,30,f,941.13,Msemburi(TAG)
Japan,JPN,2020,35,f,1633.26,Msemburi(TAG)
Japan,JPN,2020,40,f,2858.46,Msemburi(TAG)
Japan,JPN,2020,45,f,5217.79,Msemburi(TAG)
Japan,JPN,2020,5,f,155,Msemburi(TAG)
Japan,JPN,2020,50,f,7126.1,Msemburi(TAG)
Japan,JPN,2020,55,f,9028.38,Msemburi(TAG)
Japan,JPN,2020,60,f,12469.94,Msemburi(TAG)
Japan,JPN,2020,65,f,22004.41,Msemburi(TAG)
Japan,JPN,2020,70,f,39217.08,Msemburi(TAG)
Japan,JPN,2020,75,f,57766.95,Msemburi(TAG)
Japan,JPN,2020,80,f,90665.02,Msemburi(TAG)
Japan,JPN,2020,85,f,413855.01,Msemburi(TAG)
Japan,JPN,2020,TOT,f,665920.93,Msemburi(TAG)
Japan,JPN,2020,0,m,1075.52,Msemburi(TAG)
Japan,JPN,2020,10,m,246.12,Msemburi(TAG)
Japan,JPN,2020,15,m,816.39,Msemburi(TAG)
Japan,JPN,2020,20,m,1485.7,Msemburi(TAG)
Japan,JPN,2020,25,m,1491.71,Msemburi(TAG)
Japan,JPN,2020,30,m,1961.94,Msemburi(TAG)
Japan,JPN,2020,35,m,2764.32,Msemburi(TAG)
Japan,JPN,2020,40,m,4822.27,Msemburi(TAG)
Japan,JPN,2020,45,m,8898.21,Msemburi(TAG)
Japan,JPN,2020,5,m,151.1,Msemburi(TAG)
Japan,JPN,2020,50,m,12693,Msemburi(TAG)
Japan,JPN,2020,55,m,18502.76,Msemburi(TAG)
Japan,JPN,2020,60,m,28059.29,Msemburi(TAG)
Japan,JPN,2020,65,m,50993.18,Msemburi(TAG)
Japan,JPN,2020,70,m,84928.26,Msemburi(TAG)
Japan,JPN,2020,75,m,104427.49,Msemburi(TAG)
Japan,JPN,2020,80,m,125934.69,Msemburi(TAG)
Japan,JPN,2020,85,m,257582.08,Msemburi(TAG)
Japan,JPN,2020,TOT,m,706834.03,Msemburi(TAG)
Japan,JPN,2020,0,t,1979.65,Msemburi(TAG)
Japan,JPN,2020,10,t,426.12,Msemburi(TAG)
Japan,JPN,2020,15,t,1262.46,Msemburi(TAG)
Japan,JPN,2020,20,t,2180.8,Msemburi(TAG)
Japan,JPN,2020,25,t,2248.81,Msemburi(TAG)
Japan,JPN,2020,30,t,2903.07,Msemburi(TAG)
Japan,JPN,2020,35,t,4397.58,Msemburi(TAG)
Japan,JPN,2020,40,t,7680.7300000000005,Msemburi(TAG)
Japan,JPN,2020,45,t,14116,Msemburi(TAG)
Japan,JPN,2020,5,t,306.1,Msemburi(TAG)
Japan,JPN,2020,50,t,19819.1,Msemburi(TAG)
Japan,JPN,2020,55,t,27531.14,Msemburi(TAG)
Japan,JPN,2020,60,t,40529.23,Msemburi(TAG)
Japan,JPN,2020,65,t,72997.59,Msemburi(TAG)
Japan,JPN,2020,70,t,124145.34,Msemburi(TAG)
Japan,JPN,2020,75,t,162194.44,Msemburi(TAG)
Japan,JPN,2020,80,t,216599.71000000002,Msemburi(TAG)
Japan,JPN,2020,85,t,671437.09,Msemburi(TAG)
Japan,JPN,2020,TOT,t,1372754.96,Msemburi(TAG)
Kazakhstan,KAZ,2020,0,f,1674,Msemburi(TAG)
Kazakhstan,KAZ,2020,10,f,143,Msemburi(TAG)
Kazakhstan,KAZ,2020,15,f,206,Msemburi(TAG)
Kazakhstan,KAZ,2020,20,f,275,Msemburi(TAG)
Kazakhstan,KAZ,2020,25,f,406,Msemburi(TAG)
Kazakhstan,KAZ,2020,30,f,776,Msemburi(TAG)
Kazakhstan,KAZ,2020,35,f,1062,Msemburi(TAG)
Kazakhstan,KAZ,2020,40,f,1494,Msemburi(TAG)
Kazakhstan,KAZ,2020,45,f,2148,Msemburi(TAG)
Kazakhstan,KAZ,2020,5,f,161,Msemburi(TAG)
Kazakhstan,KAZ,2020,50,f,2864,Msemburi(TAG)
Kazakhstan,KAZ,2020,55,f,4381,Msemburi(TAG)
Kazakhstan,KAZ,2020,60,f,6344,Msemburi(TAG)
Kazakhstan,KAZ,2020,65,f,7575,Msemburi(TAG)
Kazakhstan,KAZ,2020,70,f,8399,Msemburi(TAG)
Kazakhstan,KAZ,2020,75,f,8082,Msemburi(TAG)
Kazakhstan,KAZ,2020,80,f,14822,Msemburi(TAG)
Kazakhstan,KAZ,2020,85,f,13491,Msemburi(TAG)
Kazakhstan,KAZ,2020,TOT,f,74303,Msemburi(TAG)
Kazakhstan,KAZ,2020,0,m,2286,Msemburi(TAG)
Kazakhstan,KAZ,2020,10,m,250,Msemburi(TAG)
Kazakhstan,KAZ,2020,15,m,415,Msemburi(TAG)
Kazakhstan,KAZ,2020,20,m,662,Msemburi(TAG)
Kazakhstan,KAZ,2020,25,m,1039,Msemburi(TAG)
Kazakhstan,KAZ,2020,30,m,1952,Msemburi(TAG)
Kazakhstan,KAZ,2020,35,m,2598,Msemburi(TAG)
Kazakhstan,KAZ,2020,40,m,3704,Msemburi(TAG)
Kazakhstan,KAZ,2020,45,m,4617,Msemburi(TAG)
Kazakhstan,KAZ,2020,5,m,244,Msemburi(TAG)
Kazakhstan,KAZ,2020,50,m,5921,Msemburi(TAG)
Kazakhstan,KAZ,2020,55,m,8768,Msemburi(TAG)
Kazakhstan,KAZ,2020,60,m,11096,Msemburi(TAG)
Kazakhstan,KAZ,2020,65,m,11258,Msemburi(TAG)
Kazakhstan,KAZ,2020,70,m,10300,Msemburi(TAG)
Kazakhstan,KAZ,2020,75,m,6824,Msemburi(TAG)
Kazakhstan,KAZ,2020,80,m,9272,Msemburi(TAG)
Kazakhstan,KAZ,2020,85,m,5363,Msemburi(TAG)
Kazakhstan,KAZ,2020,TOT,m,86569,Msemburi(TAG)
Kazakhstan,KAZ,2020,0,t,3960,Msemburi(TAG)
Kazakhstan,KAZ,2020,10,t,393,Msemburi(TAG)
Kazakhstan,KAZ,2020,15,t,621,Msemburi(TAG)
Kazakhstan,KAZ,2020,20,t,937,Msemburi(TAG)
Kazakhstan,KAZ,2020,25,t,1445,Msemburi(TAG)
Kazakhstan,KAZ,2020,30,t,2728,Msemburi(TAG)
Kazakhstan,KAZ,2020,35,t,3660,Msemburi(TAG)
Kazakhstan,KAZ,2020,40,t,5198,Msemburi(TAG)
Kazakhstan,KAZ,2020,45,t,6765,Msemburi(TAG)
Kazakhstan,KAZ,2020,5,t,405,Msemburi(TAG)
Kazakhstan,KAZ,2020,50,t,8785,Msemburi(TAG)
Kazakhstan,KAZ,2020,55,t,13149,Msemburi(TAG)
Kazakhstan,KAZ,2020,60,t,17440,Msemburi(TAG)
Kazakhstan,KAZ,2020,65,t,18833,Msemburi(TAG)
Kazakhstan,KAZ,2020,70,t,18699,Msemburi(TAG)
Kazakhstan,KAZ,2020,75,t,14906,Msemburi(TAG)
Kazakhstan,KAZ,2020,80,t,24094,Msemburi(TAG)
Kazakhstan,KAZ,2020,85,t,18854,Msemburi(TAG)
Kazakhstan,KAZ,2020,TOT,t,160872,Msemburi(TAG)
Kazakhstan,KAZ,2021,0,f,1879,Msemburi(TAG)
Kazakhstan,KAZ,2021,10,f,188,Msemburi(TAG)
Kazakhstan,KAZ,2021,15,f,262,Msemburi(TAG)
Kazakhstan,KAZ,2021,20,f,291,Msemburi(TAG)
Kazakhstan,KAZ,2021,25,f,463,Msemburi(TAG)
Kazakhstan,KAZ,2021,30,f,761,Msemburi(TAG)
Kazakhstan,KAZ,2021,35,f,1147,Msemburi(TAG)
Kazakhstan,KAZ,2021,40,f,1606,Msemburi(TAG)
Kazakhstan,KAZ,2021,45,f,2310,Msemburi(TAG)
Kazakhstan,KAZ,2021,5,f,172,Msemburi(TAG)
Kazakhstan,KAZ,2021,50,f,3026,Msemburi(TAG)
Kazakhstan,KAZ,2021,55,f,4655,Msemburi(TAG)
Kazakhstan,KAZ,2021,60,f,7653,Msemburi(TAG)
Kazakhstan,KAZ,2021,65,f,9477,Msemburi(TAG)
Kazakhstan,KAZ,2021,70,f,11752,Msemburi(TAG)
Kazakhstan,KAZ,2021,75,f,8523,Msemburi(TAG)
