Country,iso3,sex,age,Nx,deaths
Denmark,DNK,Male,20,191772,86.1059327583304
Denmark,DNK,Male,25,205131,115.832980972516
Denmark,DNK,Male,30,180830,92.2563565267826
Denmark,DNK,Male,35,159302,157.860876723606
Denmark,DNK,Male,40,180646,228.590750060806
Denmark,DNK,Male,45,187736,385.426556156336
Denmark,DNK,Male,50,213909,692.947744578944
Denmark,DNK,Male,55,193555,1145.00389156018
Denmark,DNK,Male,60,170579,1673.94033564707
Denmark,DNK,Male,65,149766,2559.60135830418
Denmark,DNK,Male,70,171655,3784.56075885423
Denmark,DNK,Male,75,109011,4596.41669628992
Denmark,DNK,Male,80,64083,4623.06853261988
Denmark,DNK,Male,85,44349,7745.43366573743
Ecuador,ECU,Female,0,814607,1390.73406171001
Ecuador,ECU,Female,5,787672,165.087136821692
Ecuador,ECU,Female,10,760867,185.097698860685
Ecuador,ECU,Female,15,765542,336.177442255082
Ecuador,ECU,Female,20,770693,412.217578003255
Ecuador,ECU,Female,25,727724,477.251904629982
Ecuador,ECU,Female,30,679034,569.30049000935
Ecuador,ECU,Female,35,615341,788.416144336323
Ecuador,ECU,Female,40,554097,1017.53707968279
Ecuador,ECU,Female,45,501771,1375.72614018077
Ecuador,ECU,Female,50,440121,1826.96431416006
Ecuador,ECU,Female,55,372034,2668.40844789971
Ecuador,ECU,Female,60,310214,3567.88321155245
Ecuador,ECU,Female,65,253078,4396.32047996675
Ecuador,ECU,Female,70,173174,4776.52115870762
Ecuador,ECU,Female,75,130493,5094.68909512761
Ecuador,ECU,Female,80,84427,5544.92674100495
Ecuador,ECU,Female,85,78344,12934.8273020051
Ecuador,ECU,Male,0,852480,1764.93157183918
Ecuador,ECU,Male,5,822971,217.114598123074
Ecuador,ECU,Male,10,794178,251.132553589362
Ecuador,ECU,Male,15,795398,657.346962980919
Ecuador,ECU,Male,20,795841,1265.6680489663
Ecuador,ECU,Male,25,741930,1369.72297156907
Ecuador,ECU,Male,30,684119,1478.78053468158
Ecuador,ECU,Male,35,614345,1606.84813173114
Ecuador,ECU,Male,40,544919,1984.04722616615
Ecuador,ECU,Male,45,487453,2373.25265782457
Ecuador,ECU,Male,50,424183,3251.71633133636
Ecuador,ECU,Male,55,354801,4688.47468573605
Ecuador,ECU,Male,60,291420,6097.21825328116
Ecuador,ECU,Male,65,233026,7015.70305087094
Ecuador,ECU,Male,70,154896,7327.86781867923
Ecuador,ECU,Male,75,111561,7392.90214530595
Ecuador,ECU,Male,80,67833,7145.7717041243905
Ecuador,ECU,Male,85,52473,12152.4143262804
Spain,ESP,Female,0,964429,505.316507225728
Spain,ESP,Female,5,1087684,67.8343171178506
Spain,ESP,Female,10,1207312,76.6822715245267
Spain,ESP,Female,15,1087227,133.702422145329
Spain,ESP,Female,20,1100943,147.465906777936
Spain,ESP,Female,25,1157537,237.91166293507
Spain,ESP,Female,30,1302925,353.918176267047
Spain,ESP,Female,35,1646627,681.292489314065
Spain,ESP,Female,40,1974359,1269.18990433544
Spain,ESP,Female,45,1925093,2128.42458782821
Spain,ESP,Female,50,1803608,3492.97577854671
Spain,ESP,Female,55,1729681,5305.82332587014
Spain,ESP,Female,60,1513055,7080.32973743131
Spain,ESP,Female,65,1253413,8864.66720944433
Spain,ESP,Female,70,1181373,13356.4787299003
Spain,ESP,Female,75,1005235,20225.4406676165
Spain,ESP,Female,80,757756,34815.7174842255
Spain,ESP,Female,85,1078188,144873.45613678
Spain,ESP,Male,0,1025667,654.748626094036
Spain,ESP,Male,5,1156707,62.9187868919194
Spain,ESP,Male,10,1290642,108.141664970487
Spain,ESP,Male,15,1150896,232.996132709139
Spain,ESP,Male,20,1154966,409.955220842662
Spain,ESP,Male,25,1204153,512.198249542031
Spain,ESP,Male,30,1316047,790.417260329737
Spain,ESP,Male,35,1636394,1180.71036026867
Spain,ESP,Male,40,2026517,2186.4278444942
Spain,ESP,Male,45,2012530,3815.4345613678
Spain,ESP,Male,50,1828634,6769.66822715245
Spain,ESP,Male,55,1684404,10370.7856706697
Spain,ESP,Male,60,1426256,14775.100753104
Spain,ESP,Male,65,1147930,18671.1500101771
Spain,ESP,Male,70,1022777,25544.0443720741
Spain,ESP,Male,75,805921,32215.4019947079
Spain,ESP,Male,80,530580,39358.6505190311
Spain,ESP,Male,85,557317,91384.622430287
Estonia,EST,Female,0,33343,11.7256762585495
Estonia,EST,Female,5,36408,2.93141906463738
Estonia,EST,Female,10,36459,3.90855875284984
Estonia,EST,Female,15,30318,8.79425719391214
Estonia,EST,Female,20,28443,8.79425719391213
Estonia,EST,Female,25,41275,7.81711750569967
Estonia,EST,Female,30,47859,16.6113746996118
Estonia,EST,Female,35,44529,41.0398669049233
Estonia,EST,Female,40,42895,50.8112637870479
Estonia,EST,Female,45,47347,83.056873498059
Estonia,EST,Female,50,38963,148.525232608294
Estonia,EST,Female,55,46595,221.810709224228
Estonia,EST,Female,60,47121,316.593258980837
Estonia,EST,Female,65,49283,478.798447224105
Estonia,EST,Female,70,32620,642.957914843798
Estonia,EST,Female,75,36151,854.020087497689
Estonia,EST,Female,80,31160,1617.16618399162
Estonia,EST,Female,85,27314,3890.97023846201
Estonia,EST,Male,0,35833,16.6113746996118
Estonia,EST,Male,5,38077,3.90855875284984
Estonia,EST,Male,10,38734,3.90855875284984
Estonia,EST,Male,15,31977,10.748536570337
Estonia,EST,Male,20,29565,22.4742128288866
Estonia,EST,Male,25,46271,37.1313081520734
Estonia,EST,Male,30,53711,75.2397559923594
Estonia,EST,Male,35,47532,104.553946638733
Estonia,EST,Male,40,45678,145.593813543656
Estonia,EST,Male,45,49018,212.039312342104
Estonia,EST,Male,50,37452,343.953170250786
Estonia,EST,Male,55,42273,508.112637870479
Estonia,EST,Male,60,38604,767.05465524678
Estonia,EST,Male,65,34464,930.236983178261
Estonia,EST,Male,70,20527,932.191262554686
Estonia,EST,Male,75,18131,919.488446607924
Estonia,EST,Male,80,12348,1059.21942202231
Estonia,EST,Male,85,8261,1359.20130630353
Finland,FIN,Female,0,128872,41.5227442472525
Finland,FIN,Female,5,148704,2.96591030337518
Finland,FIN,Female,10,151730,10.875004445709
Finland,FIN,Female,15,144442,35.5909236405022
Finland,FIN,Female,20,152605,45.4772913184195
Finland,FIN,Female,25,175409,58.3295692997119
Finland,FIN,Female,30,168473,71.1818472810044
Finland,FIN,Female,35,174366,90.954582636839
Finland,FIN,Female,40,168508,126.545506277341
Finland,FIN,Female,45,153958,190.806896183803
Finland,FIN,Female,50,174781,315.375128925561
Finland,FIN,Female,55,185594,566.48886794466
Finland,FIN,Female,60,182050,862.091261514386
Finland,FIN,Female,65,185273,1490.86424582993
Finland,FIN,Female,70,190123,2457.75100473023
Finland,FIN,Female,75,125145,2709.85338051712
Finland,FIN,Female,80,94966,4247.18355443326
Finland,FIN,Female,85,103313,14270.9717430736
Finland,FIN,Male,0,135260,63.2727531386706
Finland,FIN,Male,5,155843,8.89773091012555
Finland,FIN,Male,10,158632,12.8522779812925
Finland,FIN,Male,15,151856,82.0568517267134
Finland,FIN,Male,20,160648,138.409147490842
Finland,FIN,Male,25,183691,169.056887292385
Finland,FIN,Male,30,178959,164.113703453427
Finland,FIN,Male,35,184782,218.488725681972
Finland,FIN,Male,40,176944,332.18195397802
Finland,FIN,Male,45,160150,433.022904292777
Finland,FIN,Male,50,176226,702.920741899918
Finland,FIN,Male,55,183954,1166.59138599424
Finland,FIN,Male,60,174598,1850.72802930611
Finland,FIN,Male,65,170404,2599.12606252445
Finland,FIN,Male,70,167479,4028.69482875129
Finland,FIN,Male,75,100241,3706.39924245119
Finland,FIN,Male,80,64157,4614.95643205178
Finland,FIN,Male,85,48582,7708.4008784721
France,FRA,Female,0,1769564,1330.48791208139
France,FRA,Female,5,1911573,112.092388197333
France,FRA,Female,10,1950961,144.258030027872
France,FRA,Female,15,1901843,261.224000320741
France,FRA,Female,20,1828067,387.937134804683
France,FRA,Female,25,1851937,438.622388598259
France,FRA,Female,30,2009584,727.138448654002
France,FRA,Female,35,2074165,1070.23862817975
France,FRA,Female,40,1999757,1733.04579317268
France,FRA,Female,45,2213131,3072.30615302603
France,FRA,Female,50,2216970,5088.99442415891
France,FRA,Female,55,2192447,7508.24057638308
France,FRA,Female,60,2070457,10706.2851474739
France,FRA,Female,65,2005687,14751.358286769
France,FRA,Female,70,1896420,20860.8808017332
France,FRA,Female,75,1222283,22745.9823562866
France,FRA,Female,80,1071980,38067.5497482333
France,FRA,Female,85,1497491,199262.252274513
France,FRA,Male,0,1850423,1611.20624078427
France,FRA,Male,5,1995914,183.246686792161
France,FRA,Male,10,2044727,199.816865916985
France,FRA,Male,15,1985946,610.172478361133
France,FRA,Male,20,1868952,1055.61788189314
France,FRA,Male,25,1822073,1209.62307611209
France,FRA,Male,30,1931949,1644.34659903392
France,FRA,Male,35,1995352,2328.5975252472
France,FRA,Male,40,1943640,3327.68185483212
France,FRA,Male,45,2169139,5853.17209673899
France,FRA,Male,50,2146431,9215.94374265897
France,FRA,Male,55,2079209,14285.4438384357
France,FRA,Male,60,1902791,20890.1222943064
France,FRA,Male,65,1785851,28165.4056465229
France,FRA,Male,70,1627196,37566.5455088122
France,FRA,Male,75,981805,34891.9236547819
France,FRA,Male,80,740347,45184.9290405544
France,FRA,Male,85,717450,119921.310475602
The United Kingdom,GBR,Female,0,1915127,1293.26124607077
The United Kingdom,GBR,Female,5,2011016,87.0951191559014
The United Kingdom,GBR,Female,10,1933970,132.668146621199
The United Kingdom,GBR,Female,15,1805522,270.399962960764
The United Kingdom,GBR,Female,20,2001966,400.029907750943
The United Kingdom,GBR,Female,25,2208929,616.754971697023
The United Kingdom,GBR,Female,30,2345774,1075.52344818102
The United Kingdom,GBR,Female,35,2308360,1698.35482354008
The United Kingdom,GBR,Female,40,2159877,2387.0139052379
The United Kingdom,GBR,Female,45,2167778,4072.20318751023
The United Kingdom,GBR,Female,50,2353119,6391.36391852202
The United Kingdom,GBR,Female,55,2306537,9303.98674052635
The United Kingdom,GBR,Female,60,1985177,12784.7533049314
The United Kingdom,GBR,Female,65,1734370,17371.4253358276
The United Kingdom,GBR,Female,70,1763853,28657.3324041226
The United Kingdom,GBR,Female,75,1304709,37796.2435118302
The United Kingdom,GBR,Female,80,969611,52979.1507953799
The United Kingdom,GBR,Female,85,1067894,164769.005269195
The United Kingdom,GBR,Male,0,2009363,1636.57805297601
The United Kingdom,GBR,Male,5,2108550,148.871889719971
The United Kingdom,GBR,Male,10,2022370,175.202972255476
The United Kingdom,GBR,Male,15,1880611,534.723522259488
The United Kingdom,GBR,Male,20,2072674,1025.89948494102
The United Kingdom,GBR,Male,25,2275138,1401.62377804381
The United Kingdom,GBR,Male,30,2361054,1960.65291495146
The United Kingdom,GBR,Male,35,2279836,2883.25353763781
The United Kingdom,GBR,Male,40,2148253,3907.12755469148
The United Kingdom,GBR,Male,45,2128343,6330.59988190162
The United Kingdom,GBR,Male,50,2281421,10050.3716570136
The United Kingdom,GBR,Male,55,2232388,14512.477412838
The United Kingdom,GBR,Male,60,1919839,19199.4101041579
The United Kingdom,GBR,Male,65,1647391,25961.4346460643
The United Kingdom,GBR,Male,70,1624635,39963.494151291
The United Kingdom,GBR,Male,75,1137438,48260.8233518061
The United Kingdom,GBR,Male,80,766956,58148.1448438883
The United Kingdom,GBR,Male,85,646155,111673.744244502
Georgia,GEO,Female,0,130087,193
Georgia,GEO,Female,5,137039,13
Georgia,GEO,Female,10,120041,22
Georgia,GEO,Female,15,102207,34
Georgia,GEO,Female,20,110222,38
Georgia,GEO,Female,25,131864,42
Georgia,GEO,Female,30,145585,78
Georgia,GEO,Female,35,139875,103
Georgia,GEO,Female,40,135614,159
Georgia,GEO,Female,45,131430,277
Georgia,GEO,Female,50,130591,464
Georgia,GEO,Female,55,151338,812
Georgia,GEO,Female,60,139559,1336
Georgia,GEO,Female,65,123366,1818
Georgia,GEO,Female,70,92087,2405
Georgia,GEO,Female,75,63526,2965
Georgia,GEO,Female,80,65846,6127
Georgia,GEO,Female,85,37671,7440
Georgia,GEO,Male,0,138258,238
Georgia,GEO,Male,5,147779,24
Georgia,GEO,Male,10,133421,34
Georgia,GEO,Male,15,115388,72
Georgia,GEO,Male,20,123191,116
Georgia,GEO,Male,25,135421,186
Georgia,GEO,Male,30,144000,222
Georgia,GEO,Male,35,135616,346
Georgia,GEO,Male,40,128334,567
Georgia,GEO,Male,45,122568,873
Georgia,GEO,Male,50,115229,1286
Georgia,GEO,Male,55,126465,2180
Georgia,GEO,Male,60,109571,2861
Georgia,GEO,Male,65,87362,3283
Georgia,GEO,Male,70,58299,3239
Georgia,GEO,Male,75,34874,2844
Georgia,GEO,Male,80,30644,4248
Georgia,GEO,Male,85,14807,3592
Greece,GRC,Female,0,198284,138.462974641299
Greece,GRC,Female,5,228093,8.90119122694063
Greece,GRC,Female,10,262836,11.8682549692542
Greece,GRC,Female,15,257254,39.560849897514
Greece,GRC,Female,20,258966,39.560849897514
Greece,GRC,Female,25,251021,56.3742111039574
Greece,GRC,Female,30,287614,89.0119122694064
Greece,GRC,Female,35,361715,164.177527074683
Greece,GRC,Female,40,383856,329.344075396804
Greece,GRC,Female,45,396830,547.917771080568
Greece,GRC,Female,50,403434,912.866611385134
Greece,GRC,Female,55,366665,1276.82643044226
Greece,GRC,Female,60,356447,1847.4916902139
Greece,GRC,Female,65,311925,2626.84043319493
Greece,GRC,Female,70,296795,4032.23962580411
Greece,GRC,Female,75,223536,5783.79625501654
Greece,GRC,Female,80,229478,11855.3976930375
Greece,GRC,Female,85,232481,35307.3928663874
Greece,GRC,Male,0,211175,190.881100755505
Greece,GRC,Male,5,243575,23.7365099385084
Greece,GRC,Male,10,279401,24.7255311859462
Greece,GRC,Male,15,269364,77.1436573001521
Greece,GRC,Male,20,270450,163.188505827245
Greece,GRC,Male,25,276779,179.012845786251
Greece,GRC,Male,30,310198,237.365099385084
Greece,GRC,Male,35,376988,381.76220151101
Greece,GRC,Male,40,396607,620.116322143531
Greece,GRC,Male,45,397116,1009.79069363404
Greece,GRC,Male,50,392909,1728.80914052136
Greece,GRC,Male,55,342686,2633.76358192699
Greece,GRC,Male,60,320081,3852.23775877042
Greece,GRC,Male,65,268709,5258.62597262704
Greece,GRC,Male,70,252669,6992.38021938559
Greece,GRC,Male,75,183083,7910.19193700791
Greece,GRC,Male,80,164914,11539.8999151048
Greece,GRC,Male,85,159122,23597.3377841489
Croatia,HRV,Female,0,89324,73.9417829510914
Croatia,HRV,Female,5,97512,10.8447948328267
Croatia,HRV,Female,10,102835,7.88712351478309
Croatia,HRV,Female,15,95710,14.7883565902183
Croatia,HRV,Female,20,115038,19.7178087869577
Croatia,HRV,Female,25,115469,21.6895896656535
Croatia,HRV,Female,30,126747,35.4920558165239
Croatia,HRV,Female,35,138483,80.8430160265266
Croatia,HRV,Female,40,141862,127.179866675877
Croatia,HRV,Female,45,133973,217.881787095883
Croatia,HRV,Female,50,142310,357.878229483283
Croatia,HRV,Female,55,154873,639.842895136778
Croatia,HRV,Female,60,151474,1138.70345744681
Croatia,HRV,Female,65,147120,1714.46347402597
Croatia,HRV,Female,70,117175,2358.24993092014
Croatia,HRV,Female,75,95319,3765.11558786958
Croatia,HRV,Female,80,86614,6192.37784954407
Croatia,HRV,Female,85,74138,12173.7751450677
Croatia,HRV,Male,0,94827,95.631372616745
Croatia,HRV,Male,5,104113,5.91534263608732
Croatia,HRV,Male,10,108359,8.87301395413098
Croatia,HRV,Male,15,101202,52.252193285438
Croatia,HRV,Male,20,121093,86.758358662614
Croatia,HRV,Male,25,120600,71.9700020723957
Croatia,HRV,Male,30,130772,116.335071843051
Croatia,HRV,Male,35,143289,167.601374689141
Croatia,HRV,Male,40,146275,235.627815004145
Croatia,HRV,Male,45,134892,456.467273418071
Croatia,HRV,Male,50,138704,855.752901353965
Croatia,HRV,Male,55,145496,1486.72278253661
Croatia,HRV,Male,60,137574,2460.78253661232
Croatia,HRV,Male,65,129210,3480.19325089804
Croatia,HRV,Male,70,88861,3868.6340840011
Croatia,HRV,Male,75,60600,3998.77162199503
Croatia,HRV,Male,80,47278,4838.75027631943
Croatia,HRV,Male,85,26147,5849.28797665101
Hungary,HUN,Female,0,224090,161.948409079758
Hungary,HUN,Female,5,218060,14.8123544890023
Hungary,HUN,Female,10,235637,12.8373738904686
Hungary,HUN,Female,15,236115,28.6372186787377
Hungary,HUN,Female,20,252381,72.0867918464777
Hungary,HUN,Female,25,309831,85.9116560362131
Hungary,HUN,Female,30,299168,141.211112795155
Hungary,HUN,Female,35,319807,243.910103918904
Hungary,HUN,Female,40,404943,502.63256232681
Hungary,HUN,Female,45,385111,807.767064800257
Hungary,HUN,Female,50,329688,1353.84920029481
Hungary,HUN,Female,55,290102,2077.67958965739
Hungary,HUN,Female,60,348757,3949.96119706727
Hungary,HUN,Female,65,381229,6374.24988176731
Hungary,HUN,Female,70,285020,7560.22573118676
Hungary,HUN,Female,75,235574,10299.5238213529
Hungary,HUN,Female,80,165548,13138.558431745
Hungary,HUN,Female,85,141001,25719.2368057277
Hungary,HUN,Male,0,237052,211.322924043099
Hungary,HUN,Male,5,229364,26.6622380802041
Hungary,HUN,Male,10,247724,23.6997671824036
Hungary,HUN,Male,15,249731,91.8365978318141
Hungary,HUN,Male,20,265562,162.935899379025
Hungary,HUN,Male,25,323916,246.872574816704
Hungary,HUN,Male,30,312996,304.14701217418
Hungary,HUN,Male,35,325171,490.782678735609
Hungary,HUN,Male,40,409741,963.790532084414
Hungary,HUN,Male,45,388418,1717.245630425
Hungary,HUN,Male,50,318463,2954.57097540632
Hungary,HUN,Male,55,263135,4376.55700635054
Hungary,HUN,Male,60,287562,7540.47592520142
Hungary,HUN,Male,65,288884,10355.8107684111
Hungary,HUN,Male,70,190751,9755.4166664569
Hungary,HUN,Male,75,135231,10024.0140278575
Hungary,HUN,Male,80,74196,8648.44004097879
Hungary,HUN,Male,85,50391,10920.379427924
Ireland,IRL,Female,0,152093,75.4402265358887
Ireland,IRL,Female,5,174421,7.80416136578158
Ireland,IRL,Female,10,174656,5.2027742438544
Ireland,IRL,Female,15,153162,16.9090162925268
Ireland,IRL,Female,20,143018,18.2097098534904
Ireland,IRL,Female,25,136455,23.4124840973448
Ireland,IRL,Female,30,156015,46.8249681946895
Ireland,IRL,Female,35,198057,97.5520170722699
Ireland,IRL,Female,40,202944,137.873517462141
Ireland,IRL,Female,45,185755,200.306808388394
Ireland,IRL,Female,50,156798,296.558131899701
Ireland,IRL,Female,55,145604,438.333730044733
Ireland,IRL,Female,60,126855,636.0391513112
Ireland,IRL,Female,65,117548,923.492428284155
Ireland,IRL,Female,70,101042,1424.25944925514
Ireland,IRL,Female,75,69974,1765.0411622276
Ireland,IRL,Female,80,48452,2494.73024992818
Ireland,IRL,Female,85,43598,6783.11692042517
Ireland,IRL,Male,0,161560,98.8527106332334
Ireland,IRL,Male,5,183869,13.006935609636
Ireland,IRL,Male,10,182055,11.7062420486724
Ireland,IRL,Male,15,158874,26.013871219272
Ireland,IRL,Male,20,146666,37.7201132679443
Ireland,IRL,Male,25,141198,63.7339844872163
Ireland,IRL,Male,30,154931,92.3492428284155
Ireland,IRL,Male,35,186925,131.370049657323
Ireland,IRL,Male,40,192610,212.013050437067
Ireland,IRL,Male,45,181919,287.453276972955
Ireland,IRL,Male,50,155399,456.543439898223
Ireland,IRL,Male,55,143132,662.053022530471
Ireland,IRL,Male,60,122993,984.625025649444
Ireland,IRL,Male,65,113389,1416.45528788936
Ireland,IRL,Male,70,95764,2072.00484261501
Ireland,IRL,Male,75,63883,2280.11581236919
Ireland,IRL,Male,80,39656,2838.11335002257
Ireland,IRL,Male,85,26526,4618.76283498174
Iraq,IRQ,Female,0,2612357,7561.40788359684
Iraq,IRQ,Female,5,2542391,854.986000905708
Iraq,IRQ,Female,10,2218133,760.656559491228
Iraq,IRQ,Female,15,2022766,944.297918840694
Iraq,IRQ,Female,20,1858446,941.287404752997
Iraq,IRQ,Female,25,1646730,998.487172419224
Iraq,IRQ,Female,30,1434787,1023.57478981669
Iraq,IRQ,Female,35,1214222,1301.54559058064
Iraq,IRQ,Female,40,1061171,1883.57831420189
Iraq,IRQ,Female,45,896244,2349.2044930989
Iraq,IRQ,Female,50,730586,3024.56315343874
Iraq,IRQ,Female,55,495864,4067.2045324775
Iraq,IRQ,Female,60,363398,4527.81318789502
Iraq,IRQ,Female,65,339984,7776.15788851917
Iraq,IRQ,Female,70,178363,7548.36232255016
Iraq,IRQ,Female,75,134949,6619.11697414794
Iraq,IRQ,Female,80,74910,5973.86345468507
Iraq,IRQ,Female,85,39424,9028.53174900077
Iraq,IRQ,Male,0,2768066,10168.5130835417
Iraq,IRQ,Male,5,2687416,1210.22666325385
Iraq,IRQ,Male,10,2341048,1045.65189312646
Iraq,IRQ,Male,15,2128810,1648.75821536159
Iraq,IRQ,Male,20,1941425,1634.70914961901
Iraq,IRQ,Male,25,1718989,1715.99302998681
Iraq,IRQ,Male,30,1492575,1797.2769103546
Iraq,IRQ,Male,35,1262099,2208.71383567308
Iraq,IRQ,Male,40,1088847,3360.73722656481
Iraq,IRQ,Male,45,890358,3952.80499714505
Iraq,IRQ,Male,50,684409,5727.00129949398
Iraq,IRQ,Male,55,430293,6300.00248085215
Iraq,IRQ,Male,60,306318,6715.45342495422
Iraq,IRQ,Male,65,282693,9904.59134852035
Iraq,IRQ,Male,70,153582,9068.67193683672
Iraq,IRQ,Male,75,106824,8073.19527850519
Iraq,IRQ,Male,80,51696,4951.29216956428
Iraq,IRQ,Male,85,22330,6232.76766622694
Iceland,ISL,Female,0,9958,1.97947840957674
Iceland,ISL,Female,5,11138,0.989739204788371
Iceland,ISL,Female,10,11232,0.989739204788371
Iceland,ISL,Female,15,10607,0.989739204788372
Iceland,ISL,Female,20,10890,2.96921761436511
Iceland,ISL,Female,25,12401,4.94869602394186
Iceland,ISL,Female,30,11456,3.95895681915348
Iceland,ISL,Female,35,11524,8.90765284309534
Iceland,ISL,Female,40,10834,12.8666096622488
Iceland,ISL,Female,45,10435,12.8666096622488
Iceland,ISL,Female,50,10455,20.7845233005558
Iceland,ISL,Female,55,10873,31.6716545532279
Iceland,ISL,Female,60,10231,51.4664386489953
Iceland,ISL,Female,65,8521,66.3125267208209
Iceland,ISL,Female,70,6917,82.1483539974348
Iceland,ISL,Female,75,4980,112.830269345874
Iceland,ISL,Female,80,3340,164.29670799487
Iceland,ISL,Female,85,4053,558.212911500641
Iceland,ISL,Male,0,10481,9.89739204788371
Iceland,ISL,Male,5,11493,0.011493
Iceland,ISL,Male,10,11981,2.96921761436512
Iceland,ISL,Male,15,10888,2.96921761436511
Iceland,ISL,Male,20,11349,4.94869602394186
Iceland,ISL,Male,25,13158,7.91791363830697
Iceland,ISL,Male,30,11850,10.8871312526721
Iceland,ISL,Male,35,12041,18.8050448909791
Iceland,ISL,Male,40,10982,19.7947840957674
Iceland,ISL,Male,45,10715,16.8255664814023
Iceland,ISL,Male,50,10271,31.6716545532279
Iceland,ISL,Male,55,10512,50.476699444207
Iceland,ISL,Male,60,10180,65.3227875160325
Iceland,ISL,Male,65,8604,102.932877297991
Iceland,ISL,Male,70,7024,112.830269345874
Iceland,ISL,Male,75,4494,168.255664814023
Iceland,ISL,Male,80,2809,179.142796066695
Iceland,ISL,Male,85,2573,370.162462590851
Israel,ISR,Female,0,413202,241.809316130595
Israel,ISR,Female,5,400498,17.7655824095948
Israel,ISR,Female,10,358769,29.6093040159913
Israel,ISR,Female,15,324764,45.4009328245199
Israel,ISR,Female,20,303852,55.2707008298504
Israel,ISR,Female,25,279872,63.1665152341147
Israel,ISR,Female,30,279304,79.9451208431765
Israel,ISR,Female,35,278798,139.163728875159
Israel,ISR,Female,40,273338,190.486522502877
Israel,ISR,Female,45,250510,247.731176933794
Israel,ISR,Female,50,212038,387.881882609486
Israel,ISR,Female,55,194444,558.628869101702
Israel,ISR,Female,60,183871,900.122842086135
Israel,ISR,Female,65,188121,1532.77497122782
Israel,ISR,Female,70,154276,1927.56569144103
Israel,ISR,Female,75,93793,2405.26246289902
Israel,ISR,Female,80,72517,3720.90253800957
Israel,ISR,Female,85,85457,11367.9987885396
Israel,ISR,Male,0,434626,308.923738566842
Israel,ISR,Male,5,422770,26.6483736143922
Israel,ISR,Male,10,378840,25.6613968138591
Israel,ISR,Male,15,342690,129.293960869829
Israel,ISR,Male,20,320121,147.059543279423
Israel,ISR,Male,25,293130,168.77303289115
Israel,ISR,Male,30,285404,197.395360106608
Israel,ISR,Male,35,278739,254.640014537525
Israel,ISR,Male,40,270334,300.040947362045
Israel,ISR,Male,45,245995,480.657701859592
Israel,ISR,Male,50,205483,642.521897147011
Israel,ISR,Male,55,183531,1054.09122296929
Israel,ISR,Male,60,166086,1508.10055121449
Israel,ISR,Male,65,165565,2418.09316130595
Israel,ISR,Male,70,134423,2992.51365921618
Israel,ISR,Male,75,77168,3064.5629656551
Israel,ISR,Male,80,51897,3644.90532436853
Israel,ISR,Male,85,51315,7606.63020170816
Italy,ITA,Female,0,1127405,570.852806032438
Italy,ITA,Female,5,1295570,69.1344228759007
Italy,ITA,Female,10,1387183,86.9118459011325
Italy,ITA,Female,15,1391636,167.897884127188
Italy,ITA,Female,20,1415929,192.588749440009
Italy,ITA,Female,25,1535700,249.871556965756
Italy,ITA,Female,30,1662536,411.843633417866
Italy,ITA,Female,35,1808649,687.393690308956
Italy,ITA,Female,40,2096655,1345.15834224253
Italy,ITA,Female,45,2431950,2711.05701134782
Italy,ITA,Female,50,2487780,4588.55040973478
Italy,ITA,Female,55,2384062,6777.14871106331
Italy,ITA,Female,60,2050522,9573.14229908724
Italy,ITA,Female,65,1851695,13587.876998952
Italy,ITA,Female,70,1805038,23338.7935282916
Italy,ITA,Female,75,1454787,34427.9549575861
Italy,ITA,Female,80,1344033,62251.5972612986
Italy,ITA,Female,85,1492973,222426.178718636
Italy,ITA,Male,0,1197289,701.220574884136
Italy,ITA,Male,5,1374731,78.0231343885167
Italy,ITA,Male,10,1470174,132.343038076724
Italy,ITA,Male,15,1484455,329.869960579298
Italy,ITA,Male,20,1526577,554.063017619719
Italy,ITA,Male,25,1625230,673.566805733776
Italy,ITA,Male,30,1702976,831.588343735835
Italy,ITA,Male,35,1824273,1295.77661161688
Italy,ITA,Male,40,2092329,2345.63220471806
Italy,ITA,Male,45,2401070,4361.39444885683
Italy,ITA,Male,50,2420466,7622.56393937432
Italy,ITA,Male,55,2274884,11813.0976002664
Italy,ITA,Male,60,1903045,17123.6089117481
Italy,ITA,Male,65,1679600,24595.064755408
Italy,ITA,Male,70,1586760,39400.6952315884
Italy,ITA,Male,75,1182323,49627.6516441591
Italy,ITA,Male,80,958360,70333.4112954914
Italy,ITA,Male,85,733183,132068.475654446
Japan,JPN,Female,0,2324647,951.228400318289
Japan,JPN,Female,5,2628006,157.387572766741
Japan,JPN,Female,10,2707638,196.044169586643
Japan,JPN,Female,15,2775858,447.312048916003
Japan,JPN,Female,20,2921297,665.445702399732
Japan,JPN,Female,25,2998892,713.766448424608
Japan,JPN,Female,30,3314219,919.474767216227
Japan,JPN,Female,35,3747586,1649.80832856365
Japan,JPN,Female,40,4161222,2820.55097510924
Japan,JPN,Female,45,4915957,5315.28206273645
Japan,JPN,Female,50,4293819,7253.63427470579
Japan,JPN,Female,55,3918347,9187.84470844443
Japan,JPN,Female,60,3762668,12747.0128013625
Japan,JPN,Female,65,4283163,22561.6466153868
Japan,JPN,Female,70,4814856,39515.3255064007
Japan,JPN,Female,75,3897293,58684.8557508411
Japan,JPN,Female,80,3129208,91911.5813102899
Japan,JPN,Female,85,4128737,415612.25893094
Japan,JPN,Male,0,2453834,1103.09360211076
Japan,JPN,Male,5,2773482,156.006980023174
