Country,Code,Year,Sex,Age,Population
Kazakhstan,KAZ,2019,m,25,772785
Kazakhstan,KAZ,2019,m,30,801895
Kazakhstan,KAZ,2019,m,35,644108
Kazakhstan,KAZ,2019,m,40,574261
Kazakhstan,KAZ,2019,m,45,522944
Kazakhstan,KAZ,2019,m,50,464852
Kazakhstan,KAZ,2019,m,55,478244
Kazakhstan,KAZ,2019,m,60,337314
Kazakhstan,KAZ,2019,m,65,230849
Kazakhstan,KAZ,2019,m,70,108725
Kazakhstan,KAZ,2019,m,75,78286
Kazakhstan,KAZ,2019,m,80,65387
Kazakhstan,KAZ,2019,m,85,14772
Kazakhstan,KAZ,2019,m,90,5204
Kazakhstan,KAZ,2019,m,95,357
Kazakhstan,KAZ,2019,m,100,17
Kazakhstan,KAZ,2019,t,0,365332
Kazakhstan,KAZ,2019,t,1,1582384
Kazakhstan,KAZ,2019,t,5,1907212
Kazakhstan,KAZ,2019,t,10,1502941
Kazakhstan,KAZ,2019,t,15,1071666
Kazakhstan,KAZ,2019,t,20,1160913
Kazakhstan,KAZ,2019,t,25,1545448
Kazakhstan,KAZ,2019,t,30,1628814
Kazakhstan,KAZ,2019,t,35,1290231
Kazakhstan,KAZ,2019,t,40,1171374
Kazakhstan,KAZ,2019,t,45,1082703
Kazakhstan,KAZ,2019,t,50,993864
Kazakhstan,KAZ,2019,t,55,1047603
Kazakhstan,KAZ,2019,t,60,781308
Kazakhstan,KAZ,2019,t,65,585156
Kazakhstan,KAZ,2019,t,70,294182
Kazakhstan,KAZ,2019,t,75,244739
Kazakhstan,KAZ,2019,t,80,213595
Kazakhstan,KAZ,2019,t,85,54030
Kazakhstan,KAZ,2019,t,90,24195
Kazakhstan,KAZ,2019,t,95,3511
Kazakhstan,KAZ,2019,t,100,227
Kazakhstan,KAZ,2020,f,0,171826
Kazakhstan,KAZ,2020,f,1,757925
Kazakhstan,KAZ,2020,f,5,946530
Kazakhstan,KAZ,2020,f,10,779067
Kazakhstan,KAZ,2020,f,15,544572
Kazakhstan,KAZ,2020,f,20,536337
Kazakhstan,KAZ,2020,f,25,733092
Kazakhstan,KAZ,2020,f,30,842509
Kazakhstan,KAZ,2020,f,35,669718
Kazakhstan,KAZ,2020,f,40,602521
Kazakhstan,KAZ,2020,f,45,568801
Kazakhstan,KAZ,2020,f,50,518997
Kazakhstan,KAZ,2020,f,55,576489
Kazakhstan,KAZ,2020,f,60,457862
Kazakhstan,KAZ,2020,f,65,379729
Kazakhstan,KAZ,2020,f,70,201225
Kazakhstan,KAZ,2020,f,75,158525
Kazakhstan,KAZ,2020,f,80,151792
Kazakhstan,KAZ,2020,f,85,45241
Kazakhstan,KAZ,2020,f,90,18042
Kazakhstan,KAZ,2020,f,95,2761
Kazakhstan,KAZ,2020,f,100,207
Kazakhstan,KAZ,2020,m,0,184557
Kazakhstan,KAZ,2020,m,1,805876
Kazakhstan,KAZ,2020,m,5,1001296
Kazakhstan,KAZ,2020,m,10,825240
Kazakhstan,KAZ,2020,m,15,572044
Kazakhstan,KAZ,2020,m,20,563709
Kazakhstan,KAZ,2020,m,25,740054
Kazakhstan,KAZ,2020,m,30,815061
Kazakhstan,KAZ,2020,m,35,666207
Kazakhstan,KAZ,2020,m,40,581180
Kazakhstan,KAZ,2020,m,45,533919
Kazakhstan,KAZ,2020,m,50,458683
Kazakhstan,KAZ,2020,m,55,485272
Kazakhstan,KAZ,2020,m,60,353476
Kazakhstan,KAZ,2020,m,65,247842
Kazakhstan,KAZ,2020,m,70,118757
Kazakhstan,KAZ,2020,m,75,73998
Kazakhstan,KAZ,2020,m,80,63831
Kazakhstan,KAZ,2020,m,85,16870
Kazakhstan,KAZ,2020,m,90,4742
Kazakhstan,KAZ,2020,m,95,308
Kazakhstan,KAZ,2020,m,100,17
Kazakhstan,KAZ,2020,t,0,356383
Kazakhstan,KAZ,2020,t,1,1563801
Kazakhstan,KAZ,2020,t,5,1947826
Kazakhstan,KAZ,2020,t,10,1604307
Kazakhstan,KAZ,2020,t,15,1116616
Kazakhstan,KAZ,2020,t,20,1100046
Kazakhstan,KAZ,2020,t,25,1473146
Kazakhstan,KAZ,2020,t,30,1657570
Kazakhstan,KAZ,2020,t,35,1335925
Kazakhstan,KAZ,2020,t,40,1183701
Kazakhstan,KAZ,2020,t,45,1102720
Kazakhstan,KAZ,2020,t,50,977680
Kazakhstan,KAZ,2020,t,55,1061761
Kazakhstan,KAZ,2020,t,60,811338
Kazakhstan,KAZ,2020,t,65,627571
Kazakhstan,KAZ,2020,t,70,319982
Kazakhstan,KAZ,2020,t,75,232523
Kazakhstan,KAZ,2020,t,80,215623
Kazakhstan,KAZ,2020,t,85,62111
Kazakhstan,KAZ,2020,t,90,22784
Kazakhstan,KAZ,2020,t,95,3069
Kazakhstan,KAZ,2020,t,100,224
Kazakhstan,KAZ,2021,f,0,167905
Kazakhstan,KAZ,2021,f,1,735465
Kazakhstan,KAZ,2021,f,5,961169
Kazakhstan,KAZ,2021,f,10,824252
Kazakhstan,KAZ,2021,f,15,579110
Kazakhstan,KAZ,2021,f,20,516979
Kazakhstan,KAZ,2021,f,25,692136
Kazakhstan,KAZ,2021,f,30,844163
Kazakhstan,KAZ,2021,f,35,702560
Kazakhstan,KAZ,2021,f,40,609492
Kazakhstan,KAZ,2021,f,45,576009
Kazakhstan,KAZ,2021,f,50,517339
Kazakhstan,KAZ,2021,f,55,571926
Kazakhstan,KAZ,2021,f,60,476300
Kazakhstan,KAZ,2021,f,65,396004
Kazakhstan,KAZ,2021,f,70,223401
Kazakhstan,KAZ,2021,f,75,152164
Kazakhstan,KAZ,2021,f,80,148030
Kazakhstan,KAZ,2021,f,85,56471
Kazakhstan,KAZ,2021,f,90,18180
Kazakhstan,KAZ,2021,f,95,3542
Kazakhstan,KAZ,2021,f,100,218
Kazakhstan,KAZ,2021,m,0,179960
Kazakhstan,KAZ,2021,m,1,784300
Kazakhstan,KAZ,2021,m,5,1016989
Kazakhstan,KAZ,2021,m,10,872946
Kazakhstan,KAZ,2021,m,15,608625
Kazakhstan,KAZ,2021,m,20,544734
Kazakhstan,KAZ,2021,m,25,704532
Kazakhstan,KAZ,2021,m,30,817620
Kazakhstan,KAZ,2021,m,35,694119
Kazakhstan,KAZ,2021,m,40,590191
Kazakhstan,KAZ,2021,m,45,541915
Kazakhstan,KAZ,2021,m,50,460114
Kazakhstan,KAZ,2021,m,55,481041
Kazakhstan,KAZ,2021,m,60,371457
Kazakhstan,KAZ,2021,m,65,260688
Kazakhstan,KAZ,2021,m,70,132238
Kazakhstan,KAZ,2021,m,75,72231
Kazakhstan,KAZ,2021,m,80,61319
Kazakhstan,KAZ,2021,m,85,21580
Kazakhstan,KAZ,2021,m,90,4985
Kazakhstan,KAZ,2021,m,95,542
Kazakhstan,KAZ,2021,m,100,17
Kazakhstan,KAZ,2021,t,0,347865
Kazakhstan,KAZ,2021,t,1,1519765
Kazakhstan,KAZ,2021,t,5,1978158
Kazakhstan,KAZ,2021,t,10,1697198
Kazakhstan,KAZ,2021,t,15,1187735
Kazakhstan,KAZ,2021,t,20,1061713
Kazakhstan,KAZ,2021,t,25,1396668
Kazakhstan,KAZ,2021,t,30,1661783
Kazakhstan,KAZ,2021,t,35,1396679
Kazakhstan,KAZ,2021,t,40,1199683
Kazakhstan,KAZ,2021,t,45,1117924
Kazakhstan,KAZ,2021,t,50,977453
Kazakhstan,KAZ,2021,t,55,1052967
Kazakhstan,KAZ,2021,t,60,847757
Kazakhstan,KAZ,2021,t,65,656692
Kazakhstan,KAZ,2021,t,70,355639
Kazakhstan,KAZ,2021,t,75,224395
Kazakhstan,KAZ,2021,t,80,209349
Kazakhstan,KAZ,2021,t,85,78051
Kazakhstan,KAZ,2021,t,90,23165
Kazakhstan,KAZ,2021,t,95,4084
Kazakhstan,KAZ,2021,t,100,235
Latvia,LVA,2015,f,0,8644
Latvia,LVA,2015,f,1,40321
Latvia,LVA,2015,f,5,52227
Latvia,LVA,2015,f,10,45803
Latvia,LVA,2015,f,15,42281
Latvia,LVA,2015,f,20,60688
Latvia,LVA,2015,f,25,70895
Latvia,LVA,2015,f,30,66897
Latvia,LVA,2015,f,35,65041
Latvia,LVA,2015,f,40,70181
Latvia,LVA,2015,f,45,69075
Latvia,LVA,2015,f,50,77886
Latvia,LVA,2015,f,55,78311
Latvia,LVA,2015,f,60,70344
Latvia,LVA,2015,f,65,62477
Latvia,LVA,2015,f,70,62552
Latvia,LVA,2015,f,75,60078
Latvia,LVA,2015,f,80,40309
Latvia,LVA,2015,f,85,25975
Latvia,LVA,2015,f,90,9934
Latvia,LVA,2015,f,95,1698
Latvia,LVA,2015,f,100,331
Latvia,LVA,2015,m,0,9328
Latvia,LVA,2015,m,1,42608
Latvia,LVA,2015,m,5,54532
Latvia,LVA,2015,m,10,48072
Latvia,LVA,2015,m,15,44948
Latvia,LVA,2015,m,20,63850
Latvia,LVA,2015,m,25,75059
Latvia,LVA,2015,m,30,70186
Latvia,LVA,2015,m,35,64777
Latvia,LVA,2015,m,40,67672
Latvia,LVA,2015,m,45,64117
Latvia,LVA,2015,m,50,68413
Latvia,LVA,2015,m,55,63962
Latvia,LVA,2015,m,60,51641
Latvia,LVA,2015,m,65,40088
Latvia,LVA,2015,m,70,33966
Latvia,LVA,2015,m,75,27673
Latvia,LVA,2015,m,80,15266
Latvia,LVA,2015,m,85,7252
Latvia,LVA,2015,m,90,1940
Latvia,LVA,2015,m,95,322
Latvia,LVA,2015,m,100,55
Latvia,LVA,2015,t,0,17972
Latvia,LVA,2015,t,1,82929
Latvia,LVA,2015,t,5,106759
Latvia,LVA,2015,t,10,93875
Latvia,LVA,2015,t,15,87229
Latvia,LVA,2015,t,20,124538
Latvia,LVA,2015,t,25,145954
Latvia,LVA,2015,t,30,137083
Latvia,LVA,2015,t,35,129818
Latvia,LVA,2015,t,40,137853
Latvia,LVA,2015,t,45,133192
Latvia,LVA,2015,t,50,146299
Latvia,LVA,2015,t,55,142273
Latvia,LVA,2015,t,60,121985
Latvia,LVA,2015,t,65,102565
Latvia,LVA,2015,t,70,96518
Latvia,LVA,2015,t,75,87751
Latvia,LVA,2015,t,80,55575
Latvia,LVA,2015,t,85,33227
Latvia,LVA,2015,t,90,11874
Latvia,LVA,2015,t,95,2020
Latvia,LVA,2015,t,100,386
Latvia,LVA,2016,f,0,9438
Latvia,LVA,2016,f,1,37884
Latvia,LVA,2016,f,5,52099
Latvia,LVA,2016,f,10,46912
Latvia,LVA,2016,f,15,39559
Latvia,LVA,2016,f,20,56078
Latvia,LVA,2016,f,25,69992
Latvia,LVA,2016,f,30,66664
Latvia,LVA,2016,f,35,63852
Latvia,LVA,2016,f,40,69359
Latvia,LVA,2016,f,45,67402
Latvia,LVA,2016,f,50,76473
Latvia,LVA,2016,f,55,78135
Latvia,LVA,2016,f,60,72763
Latvia,LVA,2016,f,65,60839
Latvia,LVA,2016,f,70,61911
Latvia,LVA,2016,f,75,57569
Latvia,LVA,2016,f,80,41063
Latvia,LVA,2016,f,85,26557
Latvia,LVA,2016,f,90,11380
Latvia,LVA,2016,f,95,2189
Latvia,LVA,2016,f,100,353
Latvia,LVA,2016,m,0,10243
Latvia,LVA,2016,m,1,40463
Latvia,LVA,2016,m,5,54658
Latvia,LVA,2016,m,10,48960
Latvia,LVA,2016,m,15,42109
Latvia,LVA,2016,m,20,59255
Latvia,LVA,2016,m,25,73938
Latvia,LVA,2016,m,30,70116
Latvia,LVA,2016,m,35,64016
Latvia,LVA,2016,m,40,66983
Latvia,LVA,2016,m,45,62915
Latvia,LVA,2016,m,50,67496
Latvia,LVA,2016,m,55,64367
Latvia,LVA,2016,m,60,53615
Latvia,LVA,2016,m,65,39535
Latvia,LVA,2016,m,70,33643
Latvia,LVA,2016,m,75,26965
Latvia,LVA,2016,m,80,15965
Latvia,LVA,2016,m,85,7741
Latvia,LVA,2016,m,90,2359
Latvia,LVA,2016,m,95,393
Latvia,LVA,2016,m,100,59
Latvia,LVA,2016,t,0,19681
Latvia,LVA,2016,t,1,78347
Latvia,LVA,2016,t,5,106757
Latvia,LVA,2016,t,10,95872
Latvia,LVA,2016,t,15,81668
Latvia,LVA,2016,t,20,115333
Latvia,LVA,2016,t,25,143930
Latvia,LVA,2016,t,30,136780
Latvia,LVA,2016,t,35,127868
Latvia,LVA,2016,t,40,136342
Latvia,LVA,2016,t,45,130317
Latvia,LVA,2016,t,50,143969
Latvia,LVA,2016,t,55,142502
Latvia,LVA,2016,t,60,126378
Latvia,LVA,2016,t,65,100374
Latvia,LVA,2016,t,70,95554
Latvia,LVA,2016,t,75,84534
Latvia,LVA,2016,t,80,57028
Latvia,LVA,2016,t,85,34298
Latvia,LVA,2016,t,90,13739
Latvia,LVA,2016,t,95,2582
Latvia,LVA,2016,t,100,412
Latvia,LVA,2017,f,0,10727
Latvia,LVA,2017,f,1,37872
Latvia,LVA,2017,f,5,50946
Latvia,LVA,2017,f,10,48054
Latvia,LVA,2017,f,15,38531
Latvia,LVA,2017,f,20,50145
Latvia,LVA,2017,f,25,68259
Latvia,LVA,2017,f,30,67005
Latvia,LVA,2017,f,35,62486
Latvia,LVA,2017,f,40,67732
Latvia,LVA,2017,f,45,66793
Latvia,LVA,2017,f,50,73645
Latvia,LVA,2017,f,55,78041
Latvia,LVA,2017,f,60,74357
Latvia,LVA,2017,f,65,61057
Latvia,LVA,2017,f,70,59815
Latvia,LVA,2017,f,75,56143
Latvia,LVA,2017,f,80,40847
Latvia,LVA,2017,f,85,26757
Latvia,LVA,2017,f,90,12433
Latvia,LVA,2017,f,95,2903
Latvia,LVA,2017,f,100,368
Latvia,LVA,2017,m,0,11681
Latvia,LVA,2017,m,1,40800
Latvia,LVA,2017,m,5,53796
Latvia,LVA,2017,m,10,50037
Latvia,LVA,2017,m,15,40803
Latvia,LVA,2017,m,20,53349
Latvia,LVA,2017,m,25,72034
Latvia,LVA,2017,m,30,70466
Latvia,LVA,2017,m,35,63154
Latvia,LVA,2017,m,40,65473
Latvia,LVA,2017,m,45,62634
Latvia,LVA,2017,m,50,65315
Latvia,LVA,2017,m,55,64845
Latvia,LVA,2017,m,60,55159
Latvia,LVA,2017,m,65,40023
Latvia,LVA,2017,m,70,32500
Latvia,LVA,2017,m,75,26524
Latvia,LVA,2017,m,80,16223
Latvia,LVA,2017,m,85,8072
Latvia,LVA,2017,m,90,2726
Latvia,LVA,2017,m,95,505
Latvia,LVA,2017,m,100,62
Latvia,LVA,2017,t,0,22408
Latvia,LVA,2017,t,1,78672
Latvia,LVA,2017,t,5,104742
Latvia,LVA,2017,t,10,98091
Latvia,LVA,2017,t,15,79334
Latvia,LVA,2017,t,20,103494
Latvia,LVA,2017,t,25,140293
Latvia,LVA,2017,t,30,137471
Latvia,LVA,2017,t,35,125640
Latvia,LVA,2017,t,40,133205
Latvia,LVA,2017,t,45,129427
Latvia,LVA,2017,t,50,138960
Latvia,LVA,2017,t,55,142886
Latvia,LVA,2017,t,60,129516
Latvia,LVA,2017,t,65,101080
Latvia,LVA,2017,t,70,92315
Latvia,LVA,2017,t,75,82667
Latvia,LVA,2017,t,80,57070
Latvia,LVA,2017,t,85,34829
Latvia,LVA,2017,t,90,15159
Latvia,LVA,2017,t,95,3408
Latvia,LVA,2017,t,100,430
Latvia,LVA,2018,f,0,12117
Latvia,LVA,2018,f,1,39347
Latvia,LVA,2018,f,5,48913
Latvia,LVA,2018,f,10,49026
Latvia,LVA,2018,f,15,39188
Latvia,LVA,2018,f,20,43556
Latvia,LVA,2018,f,25,65564
Latvia,LVA,2018,f,30,67945
Latvia,LVA,2018,f,35,61060
Latvia,LVA,2018,f,40,65470
Latvia,LVA,2018,f,45,67291
Latvia,LVA,2018,f,50,69589
Latvia,LVA,2018,f,55,78453
Latvia,LVA,2018,f,60,74478
Latvia,LVA,2018,f,65,63861
Latvia,LVA,2018,f,70,55655
Latvia,LVA,2018,f,75,56850
Latvia,LVA,2018,f,80,39188
Latvia,LVA,2018,f,85,26867
Latvia,LVA,2018,f,90,13237
Latvia,LVA,2018,f,95,3524
Latvia,LVA,2018,f,100,386
Latvia,LVA,2018,m,0,13206
Latvia,LVA,2018,m,1,42645
Latvia,LVA,2018,m,5,52045
Latvia,LVA,2018,m,10,51173
Latvia,LVA,2018,m,15,41042
Latvia,LVA,2018,m,20,46731
Latvia,LVA,2018,m,25,69278
Latvia,LVA,2018,m,30,71302
Latvia,LVA,2018,m,35,62226
Latvia,LVA,2018,m,40,63371
Latvia,LVA,2018,m,45,63286
Latvia,LVA,2018,m,50,62076
Latvia,LVA,2018,m,55,65651
Latvia,LVA,2018,m,60,55897
Latvia,LVA,2018,m,65,41956
Latvia,LVA,2018,m,70,30379
Latvia,LVA,2018,m,75,26762
Latvia,LVA,2018,m,80,15856
Latvia,LVA,2018,m,85,8302
Latvia,LVA,2018,m,90,3037
Latvia,LVA,2018,m,95,610
Latvia,LVA,2018,m,100,65
Latvia,LVA,2018,t,0,25323
Latvia,LVA,2018,t,1,81992
Latvia,LVA,2018,t,5,100958
Latvia,LVA,2018,t,10,100199
Latvia,LVA,2018,t,15,80230
Latvia,LVA,2018,t,20,90287
Latvia,LVA,2018,t,25,134842
Latvia,LVA,2018,t,30,139247
Latvia,LVA,2018,t,35,123286
Latvia,LVA,2018,t,40,128841
Latvia,LVA,2018,t,45,130577
Latvia,LVA,2018,t,50,131665
Latvia,LVA,2018,t,55,144104
Latvia,LVA,2018,t,60,130375
Latvia,LVA,2018,t,65,105817
Latvia,LVA,2018,t,70,86034
Latvia,LVA,2018,t,75,83612
Latvia,LVA,2018,t,80,55044
Latvia,LVA,2018,t,85,35169
Latvia,LVA,2018,t,90,16274
Latvia,LVA,2018,t,95,4134
Latvia,LVA,2018,t,100,451
Latvia,LVA,2019,f,0,13070
Latvia,LVA,2019,f,1,40812
Latvia,LVA,2019,f,5,46632
Latvia,LVA,2019,f,10,49628
Latvia,LVA,2019,f,15,40840
Latvia,LVA,2019,f,20,37606
Latvia,LVA,2019,f,25,61929
Latvia,LVA,2019,f,30,68993
Latvia,LVA,2019,f,35,59939
Latvia,LVA,2019,f,40,63135
Latvia,LVA,2019,f,45,68152
Latvia,LVA,2019,f,50,65479
Latvia,LVA,2019,f,55,78937
Latvia,LVA,2019,f,60,73708
Latvia,LVA,2019,f,65,68265
Latvia,LVA,2019,f,70,50903
Latvia,LVA,2019,f,75,58927
Latvia,LVA,2019,f,80,36747
Latvia,LVA,2019,f,85,26972
Latvia,LVA,2019,f,90,13803
Latvia,LVA,2019,f,95,3895
Latvia,LVA,2019,f,100,420
Latvia,LVA,2019,m,0,14228
Latvia,LVA,2019,m,1,44404
Latvia,LVA,2019,m,5,50042
Latvia,LVA,2019,m,10,52129
Latvia,LVA,2019,m,15,42259
Latvia,LVA,2019,m,20,40649
Latvia,LVA,2019,m,25,65706
Latvia,LVA,2019,m,30,72248
Latvia,LVA,2019,m,35,61518
Latvia,LVA,2019,m,40,61287
Latvia,LVA,2019,m,45,64202
Latvia,LVA,2019,m,50,58823
Latvia,LVA,2019,m,55,66430
Latvia,LVA,2019,m,60,56181
Latvia,LVA,2019,m,65,44853
Latvia,LVA,2019,m,70,28096
Latvia,LVA,2019,m,75,27372
Latvia,LVA,2019,m,80,15078
Latvia,LVA,2019,m,85,8445
Latvia,LVA,2019,m,90,3253
Latvia,LVA,2019,m,95,674
Latvia,LVA,2019,m,100,71
Latvia,LVA,2019,t,0,27298
Latvia,LVA,2019,t,1,85216
Latvia,LVA,2019,t,5,96674
Latvia,LVA,2019,t,10,101757
Latvia,LVA,2019,t,15,83099
Latvia,LVA,2019,t,20,78255
Latvia,LVA,2019,t,25,127635
Latvia,LVA,2019,t,30,141241
Latvia,LVA,2019,t,35,121457
Latvia,LVA,2019,t,40,124422
Latvia,LVA,2019,t,45,132354
Latvia,LVA,2019,t,50,124302
Latvia,LVA,2019,t,55,145367
Latvia,LVA,2019,t,60,129889
Latvia,LVA,2019,t,65,113118
Latvia,LVA,2019,t,70,78999
Latvia,LVA,2019,t,75,86299
Latvia,LVA,2019,t,80,51825
Latvia,LVA,2019,t,85,35417
Latvia,LVA,2019,t,90,17056
Latvia,LVA,2019,t,95,4569
Latvia,LVA,2019,t,100,491
Latvia,LVA,2020,f,0,13223
Latvia,LVA,2020,f,1,41356
Latvia,LVA,2020,f,5,45018
Latvia,LVA,2020,f,10,49615
Latvia,LVA,2020,f,15,42712
Latvia,LVA,2020,f,20,33372
Latvia,LVA,2020,f,25,57397
Latvia,LVA,2020,f,30,69510
Latvia,LVA,2020,f,35,59546
Latvia,LVA,2020,f,40,61129
Latvia,LVA,2020,f,45,68512
Latvia,LVA,2020,f,50,62553
Latvia,LVA,2020,f,55,78577
Latvia,LVA,2020,f,60,73215
Latvia,LVA,2020,f,65,72450
Latvia,LVA,2020,f,70,47888
Latvia,LVA,2020,f,75,60410
Latvia,LVA,2020,f,80,35036
Latvia,LVA,2020,f,85,26638
Latvia,LVA,2020,f,90,14240
Latvia,LVA,2020,f,95,3989
Latvia,LVA,2020,f,100,480
Latvia,LVA,2020,m,0,14352
Latvia,LVA,2020,m,1,45089
Latvia,LVA,2020,m,5,48731
Latvia,LVA,2020,m,10,52557
Latvia,LVA,2020,m,15,43840
Latvia,LVA,2020,m,20,36159
Latvia,LVA,2020,m,25,61295
Latvia,LVA,2020,m,30,72749
Latvia,LVA,2020,m,35,61417
Latvia,LVA,2020,m,40,59619
Latvia,LVA,2020,m,45,64627
Latvia,LVA,2020,m,50,56624
Latvia,LVA,2020,m,55,66488
Latvia,LVA,2020,m,60,56716
Latvia,LVA,2020,m,65,47763
Latvia,LVA,2020,m,70,26833
Latvia,LVA,2020,m,75,27573
Latvia,LVA,2020,m,80,14438
Latvia,LVA,2020,m,85,8335
Latvia,LVA,2020,m,90,3372
Latvia,LVA,2020,m,95,680
Latvia,LVA,2020,m,100,79
Latvia,LVA,2020,t,0,27575
Latvia,LVA,2020,t,1,86445
Latvia,LVA,2020,t,5,93749
Latvia,LVA,2020,t,10,102172
Latvia,LVA,2020,t,15,86552
Latvia,LVA,2020,t,20,69531
Latvia,LVA,2020,t,25,118692
Latvia,LVA,2020,t,30,142259
Latvia,LVA,2020,t,35,120963
Latvia,LVA,2020,t,40,120748
Latvia,LVA,2020,t,45,133139
Latvia,LVA,2020,t,50,119177
Latvia,LVA,2020,t,55,145065
Latvia,LVA,2020,t,60,129931
Latvia,LVA,2020,t,65,120213
Latvia,LVA,2020,t,70,74721
Latvia,LVA,2020,t,75,87983
Latvia,LVA,2020,t,80,49474
Latvia,LVA,2020,t,85,34973
Latvia,LVA,2020,t,90,17612
Latvia,LVA,2020,t,95,4669
Latvia,LVA,2020,t,100,559
Latvia,LVA,2021,f,0,12256
Latvia,LVA,2021,f,1,44795
Latvia,LVA,2021,f,5,44918
Latvia,LVA,2021,f,10,48594
Latvia,LVA,2021,f,15,43981
Latvia,LVA,2021,f,20,31774
Latvia,LVA,2021,f,25,51547
Latvia,LVA,2021,f,30,68359
Latvia,LVA,2021,f,35,60625
Latvia,LVA,2021,f,40,59346
Latvia,LVA,2021,f,45,67513
Latvia,LVA,2021,f,50,61550
Latvia,LVA,2021,f,55,75520
Latvia,LVA,2021,f,60,73056
Latvia,LVA,2021,f,65,73107
Latvia,LVA,2021,f,70,48767
Latvia,LVA,2021,f,75,57152
Latvia,LVA,2021,f,80,37174
Latvia,LVA,2021,f,85,25731
Latvia,LVA,2021,f,90,14991
Latvia,LVA,2021,f,95,4569
Latvia,LVA,2021,f,100,564
Latvia,LVA,2021,m,0,13208
Latvia,LVA,2021,m,1,48738
Latvia,LVA,2021,m,5,48755
Latvia,LVA,2021,m,10,51783
Latvia,LVA,2021,m,15,45231
Latvia,LVA,2021,m,20,34128
Latvia,LVA,2021,m,25,55219
Latvia,LVA,2021,m,30,71560
Latvia,LVA,2021,m,35,62680
Latvia,LVA,2021,m,40,58229
Latvia,LVA,2021,m,45,63663
Latvia,LVA,2021,m,50,55930
Latvia,LVA,2021,m,55,63927
Latvia,LVA,2021,m,60,57064
Latvia,LVA,2021,m,65,48515
Latvia,LVA,2021,m,70,28000
Latvia,LVA,2021,m,75,26007
Latvia,LVA,2021,m,80,15433
Latvia,LVA,2021,m,85,8343
Latvia,LVA,2021,m,90,3715
Latvia,LVA,2021,m,95,827
Latvia,LVA,2021,m,100,90
Latvia,LVA,2021,t,0,25464
Latvia,LVA,2021,t,1,93533
Latvia,LVA,2021,t,5,93673
Latvia,LVA,2021,t,10,100377
Latvia,LVA,2021,t,15,89212
Latvia,LVA,2021,t,20,65902
Latvia,LVA,2021,t,25,106766
Latvia,LVA,2021,t,30,139919
Latvia,LVA,2021,t,35,123305
Latvia,LVA,2021,t,40,117575
Latvia,LVA,2021,t,45,131176
Latvia,LVA,2021,t,50,117480
Latvia,LVA,2021,t,55,139447
Latvia,LVA,2021,t,60,130120
Latvia,LVA,2021,t,65,121622
Latvia,LVA,2021,t,70,76767
Latvia,LVA,2021,t,75,83159
Latvia,LVA,2021,t,80,52607
Latvia,LVA,2021,t,85,34074
Latvia,LVA,2021,t,90,18706
Latvia,LVA,2021,t,95,5396
Latvia,LVA,2021,t,100,654
Lithuania,LTU,2015,f,0,15116
Lithuania,LTU,2015,f,1,58697
Lithuania,LTU,2015,f,5,67878
Lithuania,LTU,2015,f,10,67092
Lithuania,LTU,2015,f,15,82432
Lithuania,LTU,2015,f,20,100156
Lithuania,LTU,2015,f,25,95174
Lithuania,LTU,2015,f,30,88383
Lithuania,LTU,2015,f,35,91284
Lithuania,LTU,2015,f,40,104351
Lithuania,LTU,2015,f,45,108858
Lithuania,LTU,2015,f,50,123286
Lithuania,LTU,2015,f,55,116357
Lithuania,LTU,2015,f,60,97955
Lithuania,LTU,2015,f,65,87025
Lithuania,LTU,2015,f,70,84352
Lithuania,LTU,2015,f,75,81658
Lithuania,LTU,2015,f,80,62132
Lithuania,LTU,2015,f,85,35637
Lithuania,LTU,2015,f,90,12068
Lithuania,LTU,2015,f,95,1626
Lithuania,LTU,2015,f,100,218
Lithuania,LTU,2015,m,0,15992
Lithuania,LTU,2015,m,1,61590
Lithuania,LTU,2015,m,5,70945
Lithuania,LTU,2015,m,10,70591
Lithuania,LTU,2015,m,15,87145
Lithuania,LTU,2015,m,20,106647
Lithuania,LTU,2015,m,25,100409
Lithuania,LTU,2015,m,30,90441
Lithuania,LTU,2015,m,35,88473
Lithuania,LTU,2015,m,40,96694
Lithuania,LTU,2015,m,45,99629
Lithuania,LTU,2015,m,50,108367
Lithuania,LTU,2015,m,55,96694
Lithuania,LTU,2015,m,60,73401
Lithuania,LTU,2015,m,65,56850
Lithuania,LTU,2015,m,70,48111
Lithuania,LTU,2015,m,75,40538
Lithuania,LTU,2015,m,80,24347
Lithuania,LTU,2015,m,85,10359
Lithuania,LTU,2015,m,90,2583
Lithuania,LTU,2015,m,95,302
Lithuania,LTU,2015,m,100,29
Lithuania,LTU,2015,t,0,31108
Lithuania,LTU,2015,t,1,120287
Lithuania,LTU,2015,t,5,138823
Lithuania,LTU,2015,t,10,137683
Lithuania,LTU,2015,t,15,169577
Lithuania,LTU,2015,t,20,206803
Lithuania,LTU,2015,t,25,195583
Lithuania,LTU,2015,t,30,178824
Lithuania,LTU,2015,t,35,179757
Lithuania,LTU,2015,t,40,201045
Lithuania,LTU,2015,t,45,208487
Lithuania,LTU,2015,t,50,231653
Lithuania,LTU,2015,t,55,213051
Lithuania,LTU,2015,t,60,171356
Lithuania,LTU,2015,t,65,143875
Lithuania,LTU,2015,t,70,132463
Lithuania,LTU,2015,t,75,122196
Lithuania,LTU,2015,t,80,86479
Lithuania,LTU,2015,t,85,45996
Lithuania,LTU,2015,t,90,14651
Lithuania,LTU,2015,t,95,1928
