Country,iso3,sex,age,Nx,Dxhat_WM,Dxhat_spinoff,Dx_observed
Monaco,MCO,Female,5,759,0.0627075392407215,NA,NA
Monaco,MCO,Female,10,772,0.0646708459303963,NA,NA
Monaco,MCO,Female,15,859,0.0689343922193921,NA,NA
Monaco,MCO,Female,20,935,0.0745426947331889,NA,NA
Monaco,MCO,Female,25,922,0.0786612083449875,NA,NA
Monaco,MCO,Female,30,940,0.0869799704227292,NA,NA
Monaco,MCO,Female,35,990,0.881475828807761,NA,NA
Monaco,MCO,Female,40,1160,0.893267399842423,NA,NA
Monaco,MCO,Female,45,1267,2.64905856873785,NA,NA
Monaco,MCO,Female,50,1559,4.37438237948024,NA,NA
Monaco,MCO,Female,55,1468,6.04236677769255,NA,NA
Monaco,MCO,Female,60,1356,8.71320635158941,NA,NA
Monaco,MCO,Female,65,1296,12.2885289915665,NA,NA
Monaco,MCO,Female,70,1294,22.4106295211936,NA,NA
Monaco,MCO,Female,75,1119,29.7256526892174,NA,NA
Monaco,MCO,Female,80,799,38.0319371299114,NA,NA
Monaco,MCO,Female,85,1309,131.566732925085,NA,NA
Monaco,MCO,Male,0,1289,0.0703060733857673,NA,NA
Monaco,MCO,Male,5,752,0.070541136524247,NA,NA
Monaco,MCO,Male,10,794,0.0700644516038453,NA,NA
Monaco,MCO,Male,15,897,0.0716033435381555,NA,NA
Monaco,MCO,Male,20,1004,0.778179382905465,NA,NA
Monaco,MCO,Male,25,971,0.821686114012207,NA,NA
Monaco,MCO,Male,30,963,0.900480505469314,NA,NA
Monaco,MCO,Male,35,966,0.941975869830935,NA,NA
Monaco,MCO,Male,40,954,1.89206334724532,NA,NA
Monaco,MCO,Male,45,1214,3.63703839259812,NA,NA
Monaco,MCO,Male,50,1561,7.08222745408562,NA,NA
Monaco,MCO,Male,55,1506,10.4887999324313,NA,NA
Monaco,MCO,Male,60,1341,14.15315980029,NA,NA
Monaco,MCO,Male,65,1336,17.7986084679465,NA,NA
Monaco,MCO,Male,70,1248,31.410371046589,NA,NA
Monaco,MCO,Male,75,971,33.5823652323112,NA,NA
Monaco,MCO,Male,80,674,40.1529913590115,NA,NA
Monaco,MCO,Male,85,761,80.4663784638719,NA,NA
Republic of Moldova,MDA,Female,0,98566,195.002849095132,155.1113486061031,143.537142292295
Republic of Moldova,MDA,Female,5,107224,17.2870679491104,10.913589547568195,15.0563435970939
Republic of Moldova,MDA,Female,10,105482,20.0391717449574,12.394064973289478,12.0450748776751
Republic of Moldova,MDA,Female,15,97800,20.4402796853771,22.437224024035594,25.0939059951564
Republic of Moldova,MDA,Female,20,118028,25.1868582974587,26.717318351033526,27.1014184747689
Republic of Moldova,MDA,Female,25,161950,50.4559719319369,60.92725392465403,60.2253743883754
Republic of Moldova,MDA,Female,30,205820,99.2093149982446,112.18441521258208,133.499579894232
Republic of Moldova,MDA,Female,35,175173,150.483493922808,144.21379701935925,149.559679731132
Republic of Moldova,MDA,Female,40,152172,252.740450133485,204.84932597917617,268.002916028271
Republic of Moldova,MDA,Female,45,134822,337.012321384685,346.3322691342401,390.461177284634
Republic of Moldova,MDA,Female,50,124559,466.101917673933,500.33168837189993,558.088469332279
Republic of Moldova,MDA,Female,55,156775,1005.43050603588,1057.1948395743834,1002.75248356645
Republic of Moldova,MDA,Female,60,146074,1448.89978240394,1798.3147466260348,1636.1226708842
Republic of Moldova,MDA,Female,65,136354,2745.52516684302,2133.6581951660155,2339.75579498839
Republic of Moldova,MDA,Female,70,64243,1611.18142156225,1762.0735150007563,2420.05629417289
Republic of Moldova,MDA,Female,75,52643,3143.53514549561,2813.3998800540835,2637.87139821084
Republic of Moldova,MDA,Female,80,37753,3669.04055226774,3293.554970909279,3296.33549152375
Republic of Moldova,MDA,Female,85,26572,3911.0290883823,2698.82860237338,4094.32170216972
Republic of Moldova,MDA,Male,0,103954,265.901715699357,195.06036219253156,179.67236692532
Republic of Moldova,MDA,Male,5,114314,23.4437438469743,22.01819568549058,21.0788810359314
Republic of Moldova,MDA,Male,10,111388,31.0960311471919,13.457361098628933,17.0638560767064
Republic of Moldova,MDA,Male,15,104616,52.040671346372,37.61410205134328,49.1840557505066
Republic of Moldova,MDA,Male,20,123090,94.2574773252175,77.37828053931976,79.2967429446943
Republic of Moldova,MDA,Male,25,167765,177.54179091362,161.18635138333002,143.537142292295
Republic of Moldova,MDA,Male,30,212169,341.291495835488,303.58223389999586,286.070528344783
Republic of Moldova,MDA,Male,35,180714,464.113204324762,483.2543546729616,418.566351999209
Republic of Moldova,MDA,Male,40,149505,713.680344760289,559.4939368915731,700.621855384767
Republic of Moldova,MDA,Male,45,126309,920.001562984382,842.3032074402363,872.264172391638
Republic of Moldova,MDA,Male,50,109905,1257.76037287181,1206.7846985889441,1218.5600751248
Republic of Moldova,MDA,Male,55,129776,2261.14379451041,2084.1357390817707,2062.71907280186
Republic of Moldova,MDA,Male,60,112051,3080.50032595017,3002.0501712437444,2985.17105718381
Republic of Moldova,MDA,Male,65,93810,4317.44138172979,3257.6513913119857,3445.89517125488
Republic of Moldova,MDA,Male,70,41172,1608.62539395359,2175.179549726429,2865.72406464686
Republic of Moldova,MDA,Male,75,26931,2453.77916930025,2484.788666818466,2219.30504621163
Republic of Moldova,MDA,Male,80,15512,2055.79604048957,2247.7515773346254,2005.5049671329
Republic of Moldova,MDA,Male,85,8972,1372.08562646729,1630.627138146741,1837.87767508526
Madagascar,MDG,Female,0,2030874,17712.5648551809,17207.109625977064,NA
Madagascar,MDG,Female,5,1808089,3468.90750429005,2722.0545826957887,NA
Madagascar,MDG,Female,10,1654969,2261.62221384702,1987.2343339687568,NA
Madagascar,MDG,Female,15,1503051,1588.55993629765,2730.3499621486308,NA
Madagascar,MDG,Female,20,1340892,2164.32630363088,2970.625531177527,NA
Madagascar,MDG,Female,25,1115386,2407.88620879706,2811.804820358458,NA
Madagascar,MDG,Female,30,916564,2680.0896562792,3050.772897863657,NA
Madagascar,MDG,Female,35,770646,3191.68063198626,3350.3011624299675,NA
Madagascar,MDG,Female,40,658090,3946.30843101336,3618.422286333398,NA
Madagascar,MDG,Female,45,543233,4587.23636976255,3908.754683476304,NA
Madagascar,MDG,Female,50,438690,5520.34820535253,4363.0411086295535,NA
Madagascar,MDG,Female,55,352840,6648.90743069166,5195.396486042748,NA
Madagascar,MDG,Female,60,277270,7898.66710281946,6484.849988867815,NA
Madagascar,MDG,Female,65,204536,8160.81941097952,8183.712308337153,NA
Madagascar,MDG,Female,70,122474,7404.93614655651,8037.838142771565,NA
Madagascar,MDG,Female,75,75764,6972.89908509689,8002.938346376305,NA
Madagascar,MDG,Female,80,41245,5948.64023975728,6796.76539112666,NA
Madagascar,MDG,Female,85,21787,5341.00698277584,4279.050079613048,NA
Madagascar,MDG,Male,0,2078553,22069.501494089,20008.862001054335,NA
Madagascar,MDG,Male,5,1845421,3927.85169048577,3336.9005543385256,NA
Madagascar,MDG,Male,10,1675821,2693.66035646575,2409.2704185856796,NA
Madagascar,MDG,Male,15,1509087,2052.43937083483,2944.1774633888144,NA
Madagascar,MDG,Male,20,1334852,2739.4907110887402,2980.895534041057,NA
Madagascar,MDG,Male,25,1107606,2694.36011061493,2783.3602619312137,NA
Madagascar,MDG,Male,30,913174,2854.5556530856,3113.026851049589,NA
Madagascar,MDG,Male,35,770524,3355.88452708418,3650.179609514707,NA
Madagascar,MDG,Male,40,655981,4330.90447760098,4423.472084605251,NA
Madagascar,MDG,Male,45,530554,5026.49472690408,5075.421009264079,NA
Madagascar,MDG,Male,50,419777,6111.07422698236,5600.638912954345,NA
Madagascar,MDG,Male,55,328458,7117.15508912896,6306.387444916207,NA
Madagascar,MDG,Male,60,252005,8487.304529549,7593.189487879359,NA
Madagascar,MDG,Male,65,181397,8690.26410293304,8670.172692476764,NA
Madagascar,MDG,Male,70,102248,7220.80925684698,7638.164924918675,NA
Madagascar,MDG,Male,75,59377,6226.00330628059,7191.3673288738355,NA
Madagascar,MDG,Male,80,32248,5196.50371673495,6085.168948528688,NA
Madagascar,MDG,Male,85,17536,4841.81639576389,3786.693809839198,NA
Maldives,MDV,Female,0,17184,13.3310728841232,9.378189172810293,NA
Maldives,MDV,Female,5,17925,1.77867130999588,1.8152555008105937,NA
Maldives,MDV,Female,10,16172,1.99830158214696,1.8191859431177448,NA
Maldives,MDV,Female,15,12790,2.8844094340025,1.6854313232269746,NA
Maldives,MDV,Female,20,14944,3.71304860623755,1.8878809914803665,NA
Maldives,MDV,Female,25,20053,6.62923719865553,1.6390191644606882,NA
Maldives,MDV,Female,30,22411,5.95563472111302,3.296570867373161,NA
Maldives,MDV,Female,35,19180,5.31436299289678,3.6578751006058763,NA
Maldives,MDV,Female,40,13344,7.03475755599741,3.95750334240962,NA
Maldives,MDV,Female,45,11031,7.0347234088973,6.287712669211719,NA
Maldives,MDV,Female,50,9345,13.3087364970732,7.326463306035358,NA
Maldives,MDV,Female,55,7835,24.6246820430027,14.246383889929076,NA
Maldives,MDV,Female,60,5921,26.210386907119,18.53567267389946,NA
Maldives,MDV,Female,65,3253,21.2111028956918,22.717431791424282,NA
Maldives,MDV,Female,70,2100,46.662478143171,38.085538338815155,NA
Maldives,MDV,Female,75,2020,64.4873739276915,84.50475720092194,NA
Maldives,MDV,Female,80,1338,78.6635765264816,92.46412194362013,NA
Maldives,MDV,Female,85,768,87.2254147604858,61.59204965442857,NA
Maldives,MDV,Male,0,18395,15.8377323641542,12.228423285074784,NA
Maldives,MDV,Male,5,19317,1.67289741917664,2.107513771817328,NA
Maldives,MDV,Male,10,16953,2.54162670271959,2.781406110891911,NA
Maldives,MDV,Male,15,13523,5.52198548725667,2.699090339783226,NA
Maldives,MDV,Male,20,36109,8.53786891535314,11.377932386236594,NA
Maldives,MDV,Male,25,68578,17.8236068076008,17.758813242689676,NA
Maldives,MDV,Male,30,60470,17.5145526317879,15.846099611467483,NA
Maldives,MDV,Male,35,35546,14.2850457508454,10.587357741260336,NA
Maldives,MDV,Male,40,23424,10.3096229216131,11.894533943428346,NA
Maldives,MDV,Male,45,16850,23.6583808532424,15.372320796545274,NA
Maldives,MDV,Male,50,10685,18.5913373991278,16.139705160767246,NA
Maldives,MDV,Male,55,7451,38.6361479344235,22.606772078443022,NA
Maldives,MDV,Male,60,5686,44.3559671412905,36.05083213926292,NA
Maldives,MDV,Male,65,3304,44.4429615293254,40.852159949022216,NA
Maldives,MDV,Male,70,2281,68.2398489196575,58.94381123476838,NA
Maldives,MDV,Male,75,2065,87.598964681858,113.0616460523283,NA
Maldives,MDV,Male,80,1416,106.075543367564,119.43600016534155,NA
Maldives,MDV,Male,85,875,131.347837821627,90.96425920761261,NA
Mexico,MEX,Female,0,5353961,9348.79379732055,10946.81416145959,9454.99381501049
Mexico,MEX,Female,5,5478805,928.025422378747,1103.452185108173,1147.22480058013
Mexico,MEX,Female,10,5448048,1174.59518182241,1537.9818597777721,1334.38228568359
Mexico,MEX,Female,15,5514580,2491.37270595442,2988.2662727784586,2636.39138475469
Mexico,MEX,Female,20,5434658,3353.43152601328,4297.0804803433275,3757.31297121217
Mexico,MEX,Female,25,5411644,4257.26103701779,5298.993143285766,4828.66311566928
Mexico,MEX,Female,30,5041468,5275.17137962396,6324.669038395866,5773.55549992134
Mexico,MEX,Female,35,4746361,7174.58433908867,8454.256288358418,7785.75138030395
Mexico,MEX,Female,40,4502226,10568.9595538841,12187.606186369756,11458.0847366583
Mexico,MEX,Female,45,4233025,15978.0642327745,17765.44836161523,17480.5091086632
Mexico,MEX,Female,50,3688873,21990.1589530652,24145.955221042965,23535.3066672806
Mexico,MEX,Female,55,3090563,30327.0537683824,31692.248061310318,31975.6034144058
Mexico,MEX,Female,60,2500183,38486.9817845359,39425.45598410262,39968.745521446
Mexico,MEX,Female,65,1938297,43255.9954745852,45130.256340711756,44389.7088182143
Mexico,MEX,Female,70,1340716,45364.1402362011,45402.655648904605,46581.9805491288
Mexico,MEX,Female,75,947528,46637.8016195573,46180.45505714703,47933.5610902003
Mexico,MEX,Female,80,602438,47867.0513769176,42381.31683976132,48887.5584331871
Mexico,MEX,Female,85,587893,86197.5424695381,37641.43500442773,85154.6323979112
Mexico,MEX,Male,0,5604781,11880.9419000588,18873.174527585328,12596.2045785037
Mexico,MEX,Male,5,5731706,1085.14985716324,1934.0801233215604,1558.97126780774
Mexico,MEX,Male,10,5692822,1623.68493663885,3269.21630072957,1895.85474099397
Mexico,MEX,Male,15,5695013,6012.25893014774,7865.299446333621,6639.53824180546
Mexico,MEX,Male,20,5505161,11513.3955474409,13238.838210695014,11703.9186224969
Mexico,MEX,Male,25,5384130,14826.8246408348,16268.503643681819,15147.6163484006
Mexico,MEX,Male,30,4748412,16479.5828277226,16330.240669330835,16577.0948697584
Mexico,MEX,Male,35,4343789,19881.6534051755,17947.7747039867,19912.5447529265
Mexico,MEX,Male,40,4029738,26236.322919261,22111.617914913626,25614.2722450514
Mexico,MEX,Male,45,3782769,35122.8269340094,29567.03289416908,35166.3856198994
Mexico,MEX,Male,50,3236044,44326.8439948892,37887.591582029236,43230.3440726545
Mexico,MEX,Male,55,2742491,55539.6037935716,49191.80647974469,53109.2242998722
Mexico,MEX,Male,60,2169271,64750.0185195492,59047.996984144644,61461.5064458948
Mexico,MEX,Male,65,1657202,65973.7415524801,66216.9918673262,64188.9474179971
Mexico,MEX,Male,70,1125991,66009.1830332002,64826.58524916274,63787.3175715859
Mexico,MEX,Male,75,774478,62333.9400608846,63735.436211310705,60672.4100222153
Mexico,MEX,Male,80,456066,55325.2989107765,54679.10130556404,54359.6386327797
Mexico,MEX,Male,85,391622,75236.0884297915,45943.500020218824,72976.244259125
Marshall Islands,MHL,Female,0,3279,8.36397325681633,NA,NA
Marshall Islands,MHL,Female,5,3533,0.789293174242951,NA,NA
Marshall Islands,MHL,Female,10,3745,0.872653784218068,NA,NA
Marshall Islands,MHL,Female,15,3611,1.88486701396555,NA,NA
Marshall Islands,MHL,Female,20,2750,3.87800050048373,NA,NA
Marshall Islands,MHL,Female,25,1849,4.82879527208219,NA,NA
Marshall Islands,MHL,Female,30,2380,5.82293832744275,NA,NA
Marshall Islands,MHL,Female,35,1975,7.88601064761472,NA,NA
Marshall Islands,MHL,Female,40,855,11.0349309168805,NA,NA
Marshall Islands,MHL,Female,45,828,13.0321344615761,NA,NA
Marshall Islands,MHL,Female,50,840,16.0301209127203,NA,NA
Marshall Islands,MHL,Female,55,871,18.8885812631543,NA,NA
Marshall Islands,MHL,Female,60,914,20.9281144061018,NA,NA
Marshall Islands,MHL,Female,65,700,19.7035546266753,NA,NA
Marshall Islands,MHL,Female,70,484,16.8558680796499,NA,NA
Marshall Islands,MHL,Female,75,191,12.0537666538966,NA,NA
Marshall Islands,MHL,Female,80,120,8.38943250740621,NA,NA
Marshall Islands,MHL,Female,85,51,7.482422851751,NA,NA
Marshall Islands,MHL,Male,0,3426,10.2264470552296,NA,NA
Marshall Islands,MHL,Male,5,3685,1.52664147216002,NA,NA
Marshall Islands,MHL,Male,10,3910,1.68711326203755,NA,NA
Marshall Islands,MHL,Male,15,3771,3.63211042075523,NA,NA
Marshall Islands,MHL,Male,20,2948,6.57274898814215,NA,NA
Marshall Islands,MHL,Male,25,1962,8.51311163409959,NA,NA
Marshall Islands,MHL,Male,30,2603,11.532642283527,NA,NA
Marshall Islands,MHL,Male,35,2093,13.7320296536961,NA,NA
Marshall Islands,MHL,Male,40,762,16.087088872976,NA,NA
Marshall Islands,MHL,Male,45,871,18.5026035434235,NA,NA
Marshall Islands,MHL,Male,50,896,21.0178386037886,NA,NA
Marshall Islands,MHL,Male,55,912,24.3355058986296,NA,NA
Marshall Islands,MHL,Male,60,821,27.7484889150361,NA,NA
Marshall Islands,MHL,Male,65,780,27.0336363825371,NA,NA
Marshall Islands,MHL,Male,70,496,21.863532699843,NA,NA
Marshall Islands,MHL,Male,75,163,14.1149437954989,NA,NA
Marshall Islands,MHL,Male,80,85,10.0341483733795,NA,NA
Marshall Islands,MHL,Male,85,34,8.87798075203857,NA,NA
North Macedonia,MKD,Female,0,54218,47.6103551512134,106.34928818742809,NA
North Macedonia,MKD,Female,5,55713,4.5545238782734,4.732956662929315,NA
North Macedonia,MKD,Female,10,54269,4.88276749512871,9.531134652479532,NA
North Macedonia,MKD,Female,15,58835,13.066796167821,11.253291796978194,NA
North Macedonia,MKD,Female,20,63239,12.4347997822178,12.29315811827643,NA
North Macedonia,MKD,Female,25,74386,20.8293279570981,24.749284292598233,NA
North Macedonia,MKD,Female,30,79065,42.4202124096614,30.604751973311178,NA
North Macedonia,MKD,Female,35,79846,60.1888407716556,61.98236704457969,NA
North Macedonia,MKD,Female,40,75680,72.4430295130854,83.64454806282802,NA
North Macedonia,MKD,Female,45,71714,160.287969495776,149.81339685575506,NA
North Macedonia,MKD,Female,50,71938,264.705665137495,266.0471718593815,NA
North Macedonia,MKD,Female,55,69554,441.175986050991,407.8626864764983,NA
North Macedonia,MKD,Female,60,65837,652.169371057096,705.0994829345982,NA
North Macedonia,MKD,Female,65,60538,1084.50193330497,1110.6966277669846,NA
North Macedonia,MKD,Female,70,43575,1344.31159042509,1379.8171526300348,NA
North Macedonia,MKD,Female,75,31256,1998.52491333893,2007.251293044281,NA
North Macedonia,MKD,Female,80,20549,2786.98239769847,2618.278846341174,NA
North Macedonia,MKD,Female,85,11037,3021.35706779829,1967.313183764112,NA
North Macedonia,MKD,Male,0,57665,59.9897923238227,118.65861030767057,NA
North Macedonia,MKD,Male,5,59956,6.33618343511138,9.812751696448165,NA
North Macedonia,MKD,Male,10,57982,8.90504564102011,10.320248770345694,NA
North Macedonia,MKD,Male,15,62365,22.2755221600134,23.914321017406106,NA
North Macedonia,MKD,Male,20,67055,26.8014943602088,30.461918215882235,NA
North Macedonia,MKD,Male,25,78303,59.1542908299513,51.58015401859436,NA
North Macedonia,MKD,Male,30,82946,56.7070575721224,67.3564992921197,NA
North Macedonia,MKD,Male,35,84120,89.167624699512,97.21017126811512,NA
North Macedonia,MKD,Male,40,78860,178.789552080797,192.3000611593683,NA
North Macedonia,MKD,Male,45,73647,289.101130875204,257.89353567300174,NA
North Macedonia,MKD,Male,50,73135,471.722173591393,501.8660915083922,NA
North Macedonia,MKD,Male,55,68205,855.129660277034,852.1595020941453,NA
North Macedonia,MKD,Male,60,63228,1307.38438842561,1321.8756911006865,NA
North Macedonia,MKD,Male,65,55043,1640.08914967488,1722.3527322767784,NA
North Macedonia,MKD,Male,70,35600,1763.05870911313,1730.4655886578623,NA
North Macedonia,MKD,Male,75,23452,2068.61548229948,2174.240344892664,NA
North Macedonia,MKD,Male,80,13767,2326.05077734104,2133.1331758564243,NA
North Macedonia,MKD,Male,85,6802,2174.18168568464,1401.4023337376843,NA
Mali,MLI,Female,0,1771982,31464.3780811263,28707.935434770654,NA
Mali,MLI,Female,5,1550620,3997.53232608428,4101.722243175781,NA
Mali,MLI,Female,10,1356791,2114.83394301272,2055.228086310863,NA
Mali,MLI,Female,15,1109560,1406.51169194074,2605.0887877399546,NA
Mali,MLI,Female,20,879940,1589.08512470987,2757.41338815483,NA
Mali,MLI,Female,25,712304,1775.1330566365,2587.796703024663,NA
Mali,MLI,Female,30,583977,1968.65304299044,2326.2524509465115,NA
Mali,MLI,Female,35,499430,2312.81332599074,2316.971789040299,NA
Mali,MLI,Female,40,418623,2536.55816885011,2270.859436056796,NA
Mali,MLI,Female,45,337232,2789.98814906986,2188.5534531311805,NA
Mali,MLI,Female,50,255936,3084.61852468723,2356.388395444584,NA
Mali,MLI,Female,55,194014,3408.51518171073,2632.6619259046724,NA
Mali,MLI,Female,60,154250,4221.2811105426,3564.0409651685595,NA
Mali,MLI,Female,65,122651,4842.60971067894,4594.036263046144,NA
Mali,MLI,Female,70,80120,5052.69913704435,5148.486772229558,NA
Mali,MLI,Female,75,50697,4746.67430347893,5500.344934238169,NA
Mali,MLI,Female,80,20571,2902.43062122519,3737.1950977469187,NA
Mali,MLI,Female,85,6962,1793.57552762808,1880.0660279291142,NA
Mali,MLI,Male,0,1833532,37767.5591453699,34373.77340742791,NA
Mali,MLI,Male,5,1604185,4254.3585242542,4178.371749491823,NA
Mali,MLI,Male,10,1402261,2459.82764160332,2034.2547306701374,NA
Mali,MLI,Male,15,1140850,1618.76861900522,2516.966307540713,NA
Mali,MLI,Male,20,896033,1768.39919947329,2624.71693585085,NA
Mali,MLI,Male,25,715541,1774.92397237642,2446.5666431696554,NA
Mali,MLI,Male,30,583496,1866.73748667323,2217.5373845009085,NA
Mali,MLI,Male,35,493552,2129.0158070387,2211.207322182068,NA
Mali,MLI,Male,40,408466,2508.70354597277,2388.551751884894,NA
Mali,MLI,Male,45,321640,2668.12069967344,2279.030677075509,NA
Mali,MLI,Male,50,233285,2825.26170889845,2461.418529476999,NA
Mali,MLI,Male,55,165884,2916.65211331396,2658.12498521993,NA
Mali,MLI,Male,60,125808,3561.60811586713,3230.0093631884024,NA
Mali,MLI,Male,65,98582,4113.38989190327,3927.656014442657,NA
Mali,MLI,Male,70,61113,3936.68014636967,4136.774228551393,NA
Mali,MLI,Male,75,39153,3780.91827088923,4649.13315969634,NA
Mali,MLI,Male,80,16105,2399.53459925517,3227.539112751445,NA
Mali,MLI,Male,85,5688,1620.12277656282,1765.8542102747526,NA
Malta,MLT,Female,0,10530,8.94949776635895,9.508900793087387,8.89241278360576
Malta,MLT,Female,5,10310,0.058617922655594,1.3977506790813967,0.01031
Malta,MLT,Female,10,9826,0.679558194701937,0.597045298347039,0.988045864845084
Malta,MLT,Female,15,10053,1.48973083286894,0.9540255913948514,3.95218345938034
Malta,MLT,Female,20,12136,0.786973528131811,2.29080587390333,2.96413759453525
Malta,MLT,Female,25,14418,0.828188608070805,3.282944404689943,0.988045864845084
Malta,MLT,Female,30,15813,4.66970314168683,3.997380195277835,5.9282751890705
Malta,MLT,Female,35,15581,7.84549943372093,7.065093180560291,9.88045864845084
Malta,MLT,Female,40,15110,7.97346557226393,8.574529554719716,11.856550378141
Malta,MLT,Female,45,13764,16.7022229242209,14.253000063745196,20.7489631617468
Malta,MLT,Female,50,12300,28.2652541362467,23.173138813696387,23.713100756282
Malta,MLT,Female,55,14006,47.0794916227239,42.15364445565761,45.4501097828739
Malta,MLT,Female,60,15183,70.8184005688249,79.66601636443244,81.0197609172969
Malta,MLT,Female,65,13912,102.615936929701,121.11323844915152,96.8284947548182
Malta,MLT,Female,70,14514,180.706257725183,213.7328618804824,196.621127104172
Malta,MLT,Female,75,9330,202.371585743074,255.94723945561822,231.20273237375
Malta,MLT,Female,80,6742,363.831355492482,391.8416266604224,316.174676750427
Malta,MLT,Female,85,6591,1046.23833103647,429.32912437779606,931.727250548914
Malta,MLT,Male,0,11144,16.4162860740697,10.776734239625693,7.90436691876067
Malta,MLT,Male,5,11118,0.739295491919185,1.152298522631135,1.97609172969017
Malta,MLT,Male,10,10539,0.0677896319567914,1.7552969105615934,1.97609172969017
Malta,MLT,Male,15,10509,1.54414268093392,2.0749231020069807,1.97609172969017
Malta,MLT,Male,20,12914,6.89129739355284,6.528410245754021,6.91632105391559
Malta,MLT,Male,25,15744,7.27353779672454,6.390969450813309,7.90436691876067
Malta,MLT,Male,30,17114,10.0531399854842,16.219982341067368,13.8326421078312
Malta,MLT,Male,35,16845,15.7835442588684,14.436046659690229,15.8087338375213
Malta,MLT,Male,40,16043,19.0603294539872,21.601159530416542,22.7250548914369
Malta,MLT,Male,45,14529,23.3237480990931,19.232857411870388,36.5576969992681
Malta,MLT,Male,50,12736,39.4586781346289,38.87755936912076,39.5218345938034
Malta,MLT,Male,55,14170,69.0336946252041,69.01620376700849,92.8763112954379
Malta,MLT,Male,60,14948,122.117335511396,105.49801760055036,122.51768724079
Malta,MLT,Male,65,13637,188.715375953092,159.09832651541058,181.800439131495
Malta,MLT,Male,70,13456,264.326113569559,273.19025908873675,309.258355696511
Malta,MLT,Male,75,7866,273.607313863577,306.7271348093695,289.49743839961
Malta,MLT,Male,80,4900,319.952301037556,334.36281499126636,403.122712856794
Malta,MLT,Male,85,3208,560.50528150858,309.51707225024677,504.891436935838
Myanmar,MMR,Female,0,2231976,15401.3994822181,10463.96481471197,NA
Myanmar,MMR,Female,5,2241061,884.0467064694,854.4296096408999,NA
Myanmar,MMR,Female,10,2412701,809.626938175199,775.7856977720812,NA
Myanmar,MMR,Female,15,2530604,1607.01364080727,1328.1108283368346,NA
Myanmar,MMR,Female,20,2392485,2027.62986035253,1784.9570894756612,NA
Myanmar,MMR,Female,25,2233589,2381.69923062828,2023.9595643436285,NA
Myanmar,MMR,Female,30,2115857,3058.69353053078,2336.4212666054837,NA
Myanmar,MMR,Female,35,2019900,4116.76872577796,2891.272482194387,NA
Myanmar,MMR,Female,40,1958227,5747.00114490885,3815.1311821601507,NA
Myanmar,MMR,Female,45,1831540,7532.58556953204,5199.358599729007,NA
Myanmar,MMR,Female,50,1643946,10060.853872674,6961.185688637178,NA
Myanmar,MMR,Female,55,1389376,12266.9723279183,9125.143921738209,NA
Myanmar,MMR,Female,60,1158960,16335.7007703156,12884.625938290035,NA
Myanmar,MMR,Female,65,911432,19487.0342931285,17821.86827407035,NA
Myanmar,MMR,Female,70,523303,18901.5592220178,19313.02414967045,NA
Myanmar,MMR,Female,75,323122,20371.8519106296,24121.848058533087,NA
Myanmar,MMR,Female,80,178528,19547.3061977978,26362.623248786385,NA
Myanmar,MMR,Female,85,92997,19616.895864927,20331.72003512087,NA
Myanmar,MMR,Male,0,2276580,18905.3576452078,16075.84088393739,NA
Myanmar,MMR,Male,5,2271644,974.887401090222,2181.8666149903484,NA
Myanmar,MMR,Male,10,2432699,1246.17847977104,1971.230801500761,NA
Myanmar,MMR,Male,15,2540640,3103.15348883268,3421.98412774721,NA
Myanmar,MMR,Male,20,2366526,4218.86873898869,4649.869013980486,NA
Myanmar,MMR,Male,25,2170481,4196.17510165785,4536.474430402565,NA
Myanmar,MMR,Male,30,2011880,4798.42760063149,4833.02076168139,NA
Myanmar,MMR,Male,35,1925362,6329.86255369353,5869.763741070558,NA
Myanmar,MMR,Male,40,1801758,9017.79113695064,7450.9805778953305,NA
Myanmar,MMR,Male,45,1628445,12488.9160553507,9646.409495466021,NA
Myanmar,MMR,Male,50,1407402,17067.7961474707,12497.818446735859,NA
Myanmar,MMR,Male,55,1132495,20711.4788190976,15816.522927719441,NA
Myanmar,MMR,Male,60,890618,25222.5626473367,20331.10391017237,NA
Myanmar,MMR,Male,65,642954,26295.9280946752,24086.181514454172,NA
Myanmar,MMR,Male,70,367993,22758.3085374387,23847.695633186817,NA
Myanmar,MMR,Male,75,208612,19882.1607479293,24843.78631620111,NA
Myanmar,MMR,Male,80,100973,15307.2912521388,21936.84491950044,NA
Myanmar,MMR,Male,85,43128,11648.1060712454,13992.69894619565,NA
Montenegro,MNE,Female,0,17781,6.63956587485871,12.555442181949442,12.8658337859859
Montenegro,MNE,Female,5,17776,1.69459800722935,2.840339242686508,0.989679521998914
Montenegro,MNE,Female,10,18750,0.878630578368489,2.085194749362436,0.989679521998913
Montenegro,MNE,Female,15,18638,3.71323766656268,4.590495494672583,3.95871808799565
Montenegro,MNE,Female,20,19794,6.65807182206729,2.0815402812680825,3.95871808799566
Montenegro,MNE,Female,25,20580,7.68454953901941,6.918264986391831,8.90711569799022
Montenegro,MNE,Female,30,20741,11.7044512188368,7.5889317142649775,7.91743617599131
Montenegro,MNE,Female,35,22667,18.6488319524564,14.72513698695392,15.8348723519826
Montenegro,MNE,Female,40,21670,29.2969218966077,27.76489790874993,34.638783269962
Montenegro,MNE,Female,45,21155,45.3986080936577,35.21282971605033,42.5562194459533
Montenegro,MNE,Female,50,19339,72.8140957055277,57.210921562995054,68.287887017925
