Country,iso3,sex,age,predicted_dx_tag2,Nx,baseline_dx_tag1,observed,predicted_dx_tag1
Republic of Korea,KOR,Female,40,1574.2185156005253,1909121,1518.72211346317,1496.34188420781,1527.60196901949
Republic of Korea,KOR,Female,45,2517.992459564698,2107488,2462.73654191363,2424.39012018609,2463.53028595673
Republic of Korea,KOR,Female,50,3142.778271207977,2147031,3113.17285690093,3065.8206901008,3081.51410421836
Republic of Korea,KOR,Female,55,4418.993759865783,2078609,4413.00810838273,4345.71681959163,4351.71644607831
Republic of Korea,KOR,Female,60,5228.4062800689035,1918662,5231.49973920407,5152.19963168777,5169.26896039033
Republic of Korea,KOR,Female,65,5967.367717861377,1391279,5980.48701100762,5816.36194753166,5953.63634632685
Republic of Korea,KOR,Female,70,8688.11665540996,1068270,8767.9230211685,8527.36973378134,8795.09348490312
Republic of Korea,KOR,Female,75,17094.37320610754,897655,17394.7625673158,16920.3256655467,17611.1663759328
Republic of Korea,KOR,Female,80,26522.95172231836,679943,27049.6441998307,26311.5017446369,27074.0446555892
Republic of Korea,KOR,Female,85,60197.615314247596,561319,60187.6627739204,62642.7617601447,59574.9565657582
Republic of Korea,KOR,Male,0,630.0797416387979,974300,690.894076206605,531.725187386921,593.682099322491
Republic of Korea,KOR,Male,5,94.00637707616323,1158751,98.5509568162575,76.1019320237788,88.2620347660309
Republic of Korea,KOR,Male,10,113.33424894201934,1174844,114.111634208298,87.961973378134,107.722035297622
Republic of Korea,KOR,Male,15,397.77174942186036,1289269,387.979556308213,366.67294520548,383.234257426828
Republic of Korea,KOR,Male,20,740.9028377857189,1683129,707.492132091448,669.103999741535,704.450170349875
Republic of Korea,KOR,Male,25,1029.0832177133293,1870859,973.061026248941,920.141541742052,982.060357235847
Republic of Korea,KOR,Male,30,1242.915811734123,1733487,1175.34983234547,1109.90220341173,1191.68649021573
Republic of Korea,KOR,Male,35,2169.1434553465156,1974613,2065.4205791702,1951.96513957095,2133.214415898
Republic of Korea,KOR,Male,40,2968.837858261815,2015813,2859.01512616427,2702.11275523391,2938.73762352511
Republic of Korea,KOR,Male,45,5660.868504744421,2186422,5529.22736663844,5225.33655337297,5583.97819621742
Republic of Korea,KOR,Male,50,8482.567083237376,2168485,8401.72841320914,7940.29768674076,8259.11864416231
Republic of Korea,KOR,Male,55,12416.697893543344,2082574,12392.5234750212,11711.7908374257,12103.2149297312
Republic of Korea,KOR,Male,60,14811.014774120205,1855904,14754.6343031329,13945.4319591626,14498.6924450264
Republic of Korea,KOR,Male,65,15070.872119533306,1287861,14960.0352447079,15054.3458257948,14896.2627606433
Republic of Korea,KOR,Male,70,18375.784293496534,929821,18297.2818560542,18412.7142026363,18383.1185492972
Republic of Korea,KOR,Male,75,26295.938117590587,664900,26401.282641829,26244.2948436288,26799.901007346
Republic of Korea,KOR,Male,80,27757.18044766747,403886,28090.1348281118,27922.4906952701,28382.9401697279
Republic of Korea,KOR,Male,85,28521.058590679433,210936,28488.488169348,30798.5507237012,28747.7809363434
Kuwait,KWT,Female,0,165.74325854284578,141490,217.471621880569,NA,164.836655357575
Kuwait,KWT,Female,5,20.574087006750403,148007,25.2618550669348,NA,20.5386324477506
Kuwait,KWT,Female,10,15.237762699347764,135294,17.5734643943894,NA,15.8043563569684
Kuwait,KWT,Female,15,15.108693071465847,100703,16.4751228697401,NA,15.9514625414422
Kuwait,KWT,Female,20,14.789021956615802,93733,15.3767813450907,NA,15.2767890780378
Kuwait,KWT,Female,25,18.65222120398978,89429,18.6718059190387,NA,18.4508845042736
Kuwait,KWT,Female,30,40.619370786834565,139942,39.5402948873762,NA,39.3315238705268
Kuwait,KWT,Female,35,74.7078583397665,185932,71.392199102207,NA,72.7063518559793
Kuwait,KWT,Female,40,112.54115931382832,174385,106.539127890986,NA,112.147955265737
Kuwait,KWT,Female,45,177.65015400794954,160638,168.046253271349,NA,178.883722495246
Kuwait,KWT,Female,50,199.5836779268707,119193,190.013083764335,NA,201.299903741396
Kuwait,KWT,Female,55,205.54320736891324,70000,197.701474436881,NA,205.425217347177
Kuwait,KWT,Female,60,244.14898229855675,48977,237.241769324257,NA,246.266309448824
Kuwait,KWT,Female,65,205.70063397723467,22924,200.996499010829,NA,206.680793851434
Kuwait,KWT,Female,70,222.1063622668182,14157,216.37328035592,NA,221.743853710502
Kuwait,KWT,Female,75,183.50471311547278,6792,176.832985468543,NA,182.532095175759
Kuwait,KWT,Female,80,193.4802509520613,3524,183.423034616439,NA,194.087542931135
Kuwait,KWT,Female,85,133.63753038927794,997,123.014250760726,NA,131.364895244839
Kuwait,KWT,Male,0,197.60950083366674,148199,273.487039637685,NA,205.708349110592
Kuwait,KWT,Male,5,27.08128181719543,170630,35.1469287887788,NA,28.1252707059571
Kuwait,KWT,Male,10,36.872707119990714,172936,45.0320025106229,NA,38.8853913877985
Kuwait,KWT,Male,15,56.99722271475205,124293,65.9004914789603,NA,59.1573973192913
Kuwait,KWT,Male,20,78.76042975557749,113361,86.7689804472977,NA,78.7710987035613
Kuwait,KWT,Male,25,104.01373697210538,148359,109.834152464934,NA,100.259903640829
Kuwait,KWT,Male,30,193.28834395813723,226455,196.603132912232,NA,186.475501788821
Kuwait,KWT,Male,35,327.2446410334278,326227,321.814066722256,NA,318.379468913228
Kuwait,KWT,Male,40,486.8618154145628,340377,464.59846492667,NA,481.033828717023
Kuwait,KWT,Male,45,703.3693213716197,289969,654.611548691005,NA,697.563677701705
Kuwait,KWT,Male,50,886.4307361433841,228008,809.477703666562,NA,885.929041688079
Kuwait,KWT,Male,55,912.4136100356461,144098,822.657801962354,NA,912.653932181471
Kuwait,KWT,Male,60,1064.7182165291283,100286,953.360443395626,NA,1073.66871236852
Kuwait,KWT,Male,65,743.2214760410059,48076,663.3982808882,NA,754.49024623259
Kuwait,KWT,Male,70,470.9310597789644,17995,419.566462416047,NA,474.869676305132
Kuwait,KWT,Male,75,460.3286445395896,9606,408.583047169554,NA,458.94017688524
Kuwait,KWT,Male,80,359.50649285921304,4417,316.322359099009,NA,359.793957452861
Kuwait,KWT,Male,85,207.8091669810227,1154,179.029668517842,NA,202.752772796288
Lao People's Democratic Republic,LAO,Female,0,2492.918238273236,390551,3295.86059118016,NA,2663.52463081545
Lao People's Democratic Republic,LAO,Female,5,202.5339335067648,377842,250.574318397511,NA,208.402081235808
Lao People's Democratic Republic,LAO,Female,10,241.71265640568907,372415,280.88572788108,NA,254.749825070402
Lao People's Democratic Republic,LAO,Female,15,221.6185212574586,349642,243.501656184678,NA,235.101599807505
Lao People's Democratic Republic,LAO,Female,20,313.43547362481337,343139,328.373602738673,NA,324.22155090746
Lao People's Democratic Republic,LAO,Female,25,380.643664534135,333831,383.944520125218,NA,376.663395722993
Lao People's Democratic Republic,LAO,Female,30,445.00800601598894,292854,436.484296563406,NA,429.288198001504
Lao People's Democratic Republic,LAO,Female,35,528.8552965597449,248297,509.231679323973,NA,512.143941070094
Lao People's Democratic Republic,LAO,Female,40,669.4376322926704,208638,638.560359787204,NA,659.585078888166
Lao People's Democratic Republic,LAO,Female,45,817.3008129843937,177687,779.003223727745,NA,810.540706276666
Lao People's Democratic Republic,LAO,Female,50,1029.027254968621,145561,987.141568848258,NA,1019.30750639787
Lao People's Democratic Republic,LAO,Female,55,1239.555207577809,118982,1201.34219586548,NA,1226.81339146593
Lao People's Democratic Republic,LAO,Female,60,1504.5689226474494,92509,1473.13450090149,NA,1503.96288849453
Lao People's Democratic Republic,LAO,Female,65,1724.0395233078602,69532,1697.43893107991,NA,1717.73212777649
Lao People's Democratic Republic,LAO,Female,70,1970.108306406469,48290,1933.86792505176,NA,1945.68250449359
Lao People's Democratic Republic,LAO,Female,75,1972.9363535593614,29883,1915.68107936161,NA,1944.36848054431
Lao People's Democratic Republic,LAO,Female,80,1797.0780723517225,16173,1716.63615708617,NA,1777.89746216571
Lao People's Democratic Republic,LAO,Female,85,1722.2479743084098,7936,1597.41127978413,NA,1663.0404814481
Lao People's Democratic Republic,LAO,Male,0,3046.778197685833,406336,4257.74265212544,NA,3416.62622366889
Lao People's Democratic Republic,LAO,Male,5,224.3623864285002,392013,294.020671990627,NA,241.309439792919
Lao People's Democratic Republic,LAO,Male,10,338.38339604338313,385184,417.287070557145,NA,366.741465816056
Lao People's Democratic Republic,LAO,Male,15,366.94935611357045,359010,428.401254034454,NA,385.373417452594
Lao People's Democratic Republic,LAO,Male,20,553.1413295897044,348860,615.321612516468,NA,557.98248796711
Lao People's Democratic Republic,LAO,Male,25,583.7262769519047,336795,622.394274729301,NA,570.159475711771
Lao People's Democratic Republic,LAO,Male,30,631.5758220641748,298072,648.664162948395,NA,615.033685632706
Lao People's Democratic Republic,LAO,Male,35,717.3512750189302,247306,712.318122863891,NA,699.225120611933
Lao People's Democratic Republic,LAO,Male,40,937.4339990599782,207919,903.280002610381,NA,918.240952185546
Lao People's Democratic Republic,LAO,Male,45,1233.2139115744635,178440,1158.90622258849,NA,1211.41347706542
Lao People's Democratic Republic,LAO,Male,50,1609.6703688910854,143371,1484.2486843788,NA,1584.85666686247
Lao People's Democratic Republic,LAO,Male,55,2075.340583489445,118663,1889.41119114252,NA,2033.80086546937
Lao People's Democratic Republic,LAO,Male,60,2523.3455779329315,91761,2281.43875379669,NA,2476.31151096057
Lao People's Democratic Republic,LAO,Male,65,2553.7175823138055,64169,2301.64636011907,NA,2521.88274665034
Lao People's Democratic Republic,LAO,Male,70,2187.866200455944,36347,1968.2208557998,NA,2150.32724702605
Lao People's Democratic Republic,LAO,Male,75,2004.4473422315316,21644,1796.45620205957,NA,1950.01068480187
Lao People's Democratic Republic,LAO,Male,80,1619.4296042976166,11155,1438.78157015345,NA,1570.3638556482
Lao People's Democratic Republic,LAO,Male,85,1269.5069776785997,4749,1104.34568551806,NA,1206.58086449763
Lebanon,LBN,Female,0,207.1027225745935,277059,261.242319355366,NA,202.236689907475
Lebanon,LBN,Female,5,24.715210195924207,279486,29.1742691665891,NA,24.4748916707463
Lebanon,LBN,Female,10,26.31314671789413,265065,29.1742691665891,NA,27.2377842088178
Lebanon,LBN,Female,15,62.6166334792934,284730,65.6421056248254,NA,66.4271437303738
Lebanon,LBN,Female,20,80.92638225338001,299034,80.8922917800878,NA,83.7493435835556
Lebanon,LBN,Female,25,97.83378651614714,303301,94.1533232194466,NA,97.1482839912334
Lebanon,LBN,Female,30,121.86473069519734,282214,114.044870378485,NA,118.003944938511
Lebanon,LBN,Female,35,168.1619562709351,259003,154.491016268528,NA,164.037792751948
Lebanon,LBN,Female,40,234.59266218553006,228530,213.502606173675,NA,233.435404187826
Lebanon,LBN,Female,45,337.5779343716916,202568,306.992877821153,NA,339.873228943699
Lebanon,LBN,Female,50,461.46339164990246,177158,422.363851343574,NA,463.609206601401
Lebanon,LBN,Female,55,554.9968109636558,136776,513.201916703181,NA,555.403650526298
Lebanon,LBN,Female,60,775.0731792008389,114998,724.052316588984,NA,781.336135989107
Lebanon,LBN,Female,65,1107.4557611950531,106759,1040.32791641769,NA,1115.71546845422
Lebanon,LBN,Female,70,1117.8815948835252,68500,1046.95843213737,NA,1115.87624577319
Lebanon,LBN,Female,75,1221.0101559043237,41422,1131.16598177729,NA,1218.47952620566
Lebanon,LBN,Female,80,1900.9840936736111,36248,1732.55375755221,NA,1913.57064364505
Lebanon,LBN,Female,85,3037.477461033903,26845,2688.011072758,NA,3017.43222865626
Lebanon,LBN,Male,0,227.5066237037584,289068,302.351516817378,NA,230.821142767145
Lebanon,LBN,Male,5,32.9861516074661,306544,41.1091974620119,NA,33.9793484681342
Lebanon,LBN,Male,10,37.315204675272895,293831,43.7614037498836,NA,39.0061404120708
Lebanon,LBN,Male,15,135.56545168564992,291371,150.512706836721,NA,140.956558307006
Lebanon,LBN,Male,20,205.57748795556117,294138,217.480915605482,NA,205.264591512464
Lebanon,LBN,Male,25,198.78564075647253,280101,201.567677878252,NA,192.049725280946
Lebanon,LBN,Male,30,196.86629165759518,239805,192.284955870701,NA,189.909963076743
Lebanon,LBN,Male,35,250.66509809723826,228624,236.709411192552,NA,244.436128977877
Lebanon,LBN,Male,40,368.3018144390916,224488,337.493250131678,NA,363.255236919649
Lebanon,LBN,Male,45,569.7956265651164,207157,509.223607271373,NA,566.02907107576
Lebanon,LBN,Male,50,983.7287052590464,213215,862.630095130282,NA,981.488854824524
Lebanon,LBN,Male,55,1443.5838699603826,197629,1249.85221315955,NA,1444.22829280745
Lebanon,LBN,Male,60,1593.1842550902506,134293,1369.86454768575,NA,1601.70179246681
Lebanon,LBN,Male,65,1783.8623678443423,91717,1528.99692495805,NA,1804.8100680652
Lebanon,LBN,Male,70,1972.4340317527196,62981,1687.46625065839,NA,1980.7108630642
Lebanon,LBN,Male,75,1970.5205966848193,38670,1679.50963179478,NA,1967.49695836216
Lebanon,LBN,Male,80,2193.394706097712,26526,1853.22914365037,NA,2195.52602402953
Lebanon,LBN,Male,85,2381.2252321247047,15588,1969.92622031673,NA,2363.62839553957
Liberia,LBR,Female,0,4923.7275420282895,362542,6192.13017790322,NA,5208.29868746858
Liberia,LBR,Female,5,479.2486661468048,332295,537.188470555501,NA,504.703800255551
Liberia,LBR,Female,10,447.0780075586609,305778,452.477980967903,NA,473.52871127782
Liberia,LBR,Female,15,320.6378022824993,271580,299.585877809799,NA,318.830415951461
Liberia,LBR,Female,20,419.48054542995953,229245,370.86665563351,NA,380.059953564909
Liberia,LBR,Female,25,472.66915950477977,187898,404.957462418763,NA,403.702693978579
Liberia,LBR,Female,30,574.1317356908656,166488,485.535733002088,NA,481.633048435572
Liberia,LBR,Female,35,672.7502381250919,147003,567.147058336481,NA,573.010219728276
Liberia,LBR,Female,40,745.5099366600604,122264,628.097288649509,NA,648.813113821964
Liberia,LBR,Female,45,802.4839582533374,99649,673.551697696513,NA,715.826224194129
Liberia,LBR,Female,50,927.8774592141976,80323,770.658844296931,NA,863.80010254078
Liberia,LBR,Female,55,1085.3689451528585,65197,886.360976416577,NA,1063.6490100489
Liberia,LBR,Female,60,1331.876352340986,51737,1066.11250310246,NA,1343.09907799731
Liberia,LBR,Female,65,1437.5875964693112,38909,1137.39328092617,NA,1476.68915582868
Liberia,LBR,Female,70,1468.7521905805431,25034,1170.45103296035,NA,1490.9059412247
Liberia,LBR,Female,75,1520.9232544179943,17541,1237.59959177979,NA,1532.26259174734
Liberia,LBR,Female,80,1121.2180068617643,8595,934.914549716786,NA,1185.11029821091
Liberia,LBR,Female,85,682.1332565691949,3060,591.94037236212,NA,769.531607011705
Liberia,LBR,Male,0,6048.945120832099,377951,7577.45659908577,NA,6588.06435896906
Liberia,LBR,Male,5,524.0468975985726,346028,592.973427113188,NA,564.914058540968
Liberia,LBR,Male,10,492.65100381179053,317302,510.329047027726,NA,507.364156829242
Liberia,LBR,Male,15,361.94779580002876,280365,350.205560612144,NA,325.958262956196
Liberia,LBR,Male,20,450.056127956222,233827,414.254955178377,NA,357.937815314869
Liberia,LBR,Male,25,477.42433121170467,189883,423.552447937991,NA,365.920687427963
Liberia,LBR,Male,30,576.612328760847,167817,497.932390014907,NA,456.720683371889
Liberia,LBR,Male,35,708.2816575806895,148500,600.204810370666,NA,595.769896803651
Liberia,LBR,Male,40,849.5855351430882,123141,710.741668734971,NA,753.989640791131
Liberia,LBR,Male,45,917.5018283549427,99142,760.328296786248,NA,851.545325190142
Liberia,LBR,Male,50,1013.9804190037681,77752,832.642129361027,NA,988.54576026131
Liberia,LBR,Male,55,1100.884640747538,60556,892.559304922987,NA,1108.83086519989
Liberia,LBR,Male,60,1291.636528978972,45575,1028.922532064,NA,1306.62693791894
Liberia,LBR,Male,65,1319.788629879441,32249,1036.15391532148,NA,1331.11619040604
Liberia,LBR,Male,70,1283.181793669574,19973,1004.12921803836,NA,1269.42310625079
Liberia,LBR,Male,75,1305.9904593954977,13907,1028.922532064,NA,1280.88606787299
Liberia,LBR,Male,80,900.0704179403205,6407,717.973051992449,NA,923.790833272825
Liberia,LBR,Male,85,549.7235086321022,2164,450.411871465766,NA,594.90437791926
Libya,LBY,Female,0,514.8153620559932,303486,672.506891988629,NA,493.969565002627
Libya,LBY,Female,5,98.88616980974997,321796,115.133179908453,NA,100.361279936209
Libya,LBY,Female,10,132.03622966424842,303950,138.805422506453,NA,137.858804218046
Libya,LBY,Female,15,151.89081048831906,274115,147.413510723907,NA,147.960704409502
Libya,LBY,Female,20,202.70183737212355,266432,186.149907702452,NA,179.921453171971
Libya,LBY,Female,25,249.07642656962398,274464,221.658271599452,NA,207.324285824435
Libya,LBY,Female,30,358.9017054267275,292584,315.271230964269,NA,293.753271628122
Libya,LBY,Female,35,487.82744310362835,288137,427.176377791177,NA,405.998135116866
Libya,LBY,Female,40,703.2991482035942,277482,615.478307547993,NA,601.437302615878
Libya,LBY,Female,45,909.6000112999276,236566,793.020127032991,NA,797.416886990594
Libya,LBY,Female,50,980.3215476039504,182175,845.744667364899,NA,907.335116816845
Libya,LBY,Female,55,1035.0813120800278,125044,878.024998180354,NA,1016.8992119137
Libya,LBY,Female,60,1310.9552332147284,85735,1089.99917053517,NA,1328.27465218854
Libya,LBY,Female,65,1576.4045887831262,63776,1295.51727672689,NA,1618.6250059328
Libya,LBY,Female,70,1496.194819082536,43386,1238.48869228626,NA,1542.47461893371
Libya,LBY,Female,75,1882.8375955643332,32623,1591.42030920189,NA,1903.85285416483
Libya,LBY,Female,80,1421.2213225031253,19708,1230.95661509599,NA,1563.12935590742
Libya,LBY,Female,85,1894.4612797400378,11091,1707.62950013753,NA,2159.92033779372
Libya,LBY,Male,0,651.1434064699893,320512,883.405053316262,NA,681.365418968357
Libya,LBY,Male,5,115.02269090556825,339627,140.957444560817,NA,125.029312567657
Libya,LBY,Male,10,151.5386714215972,319799,170.009742294725,NA,158.988680165378
Libya,LBY,Male,15,317.2916776292805,287880,332.487407399178,NA,288.715487094926
Libya,LBY,Male,20,510.54897756396014,275749,508.953215856994,NA,411.386151373434
Libya,LBY,Male,25,539.7860954167191,278771,518.637315101631,NA,416.848626080047
Libya,LBY,Male,30,671.8985380075042,292656,628.390439874175,NA,537.840914442949
Libya,LBY,Male,35,812.4881966384538,290091,745.675641836991,NA,692.441681453531
Libya,LBY,Male,40,964.3366307314792,287068,873.720954071626,NA,876.798958834868
Libya,LBY,Male,45,1216.8838561201346,248084,1092.15119258953,NA,1161.40628791741
Libya,LBY,Male,50,1253.4535518608404,189732,1114.74742416035,NA,1273.20673560416
Libya,LBY,Male,55,1215.6084369313694,120203,1067.40293896435,NA,1276.07691568676
Libya,LBY,Male,60,1356.9499807541438,78169,1170.6999975738,NA,1431.7331499077
Libya,LBY,Male,65,1533.7692719174497,56579,1304.12536494435,NA,1607.70120837974
Libya,LBY,Male,70,1546.4047525475119,36405,1310.58143110744,NA,1597.87350947256
Libya,LBY,Male,75,1784.3952933652909,26512,1522.55560346226,NA,1813.44535276089
Libya,LBY,Male,80,1302.7987446141592,14193,1125.50753443217,NA,1416.83440847197
Libya,LBY,Male,85,1310.8031526647494,6707,1163.16792038353,NA,1487.42912637783
Saint Lucia,LCA,Female,0,17.32225979938319,5341,22.8124127812976,NA,18.1704538061436
Saint Lucia,LCA,Female,5,1.6828061746215945,5423,2.07385570739069,NA,1.7263024952457
Saint Lucia,LCA,Female,10,0.8958035873360756,5506,1.03692785369534,NA,0.940620052399013
Saint Lucia,LCA,Female,15,1.8948593994119043,6561,2.07385570739069,NA,2.02952362256444
Saint Lucia,LCA,Female,20,3.974501395251223,7951,4.14771141478137,NA,4.15257641865779
Saint Lucia,LCA,Female,25,6.192187523217805,8460,6.22156712217206,NA,6.18537653302523
Saint Lucia,LCA,Female,30,7.429164037653662,7291,7.2584949758674,NA,7.25406766818098
Saint Lucia,LCA,Female,35,10.810956840743922,7309,10.3692785369534,NA,10.6067071716
Saint Lucia,LCA,Female,40,15.278435300510937,6577,14.5169899517348,NA,15.2443545138855
Saint Lucia,LCA,Female,45,24.02746880553103,6612,22.8124127812976,NA,24.1195882825132
Saint Lucia,LCA,Female,50,31.46937340387696,6354,30.070907757165,NA,31.6635228590651
Saint Lucia,LCA,Female,55,37.59324761086166,5695,36.292474879337,NA,37.7882074014427
Saint Lucia,LCA,Female,60,42.527742943973216,4424,41.4771141478137,NA,43.128543852512
Saint Lucia,LCA,Female,65,47.57822418944973,3114,46.6617534162904,NA,48.030646546148
Saint Lucia,LCA,Female,70,59.387353543167265,2563,58.0679598069392,NA,59.6009817096084
Saint Lucia,LCA,Female,75,65.3976817281106,1835,63.2525990754159,NA,65.6597413691327
Saint Lucia,LCA,Female,80,77.3730452132334,1211,73.6218776123694,NA,78.2226751047333
Saint Lucia,LCA,Female,85,184.06254909981882,980,170.056168006036,NA,180.373771189295
Saint Lucia,LCA,Male,0,20.001233696053923,5485,27.9970520497743,NA,22.1155717338012
Saint Lucia,LCA,Male,5,1.5799158979685808,5563,2.07385570739069,NA,1.69925197422092
Saint Lucia,LCA,Male,10,1.6789428023024122,5646,2.07385570739069,NA,1.81456574053227
Saint Lucia,LCA,Male,15,6.207047524268467,6622,7.25849497586741,NA,6.6120609542192
Saint Lucia,LCA,Male,20,13.028474845056769,7919,14.5169899517348,NA,13.3839403739196
Saint Lucia,LCA,Male,25,17.47623018939631,8486,18.6647013665162,NA,17.4027794259876
Saint Lucia,LCA,Male,30,17.135078972782022,7001,17.6277735128208,NA,16.9654092754595
Saint Lucia,LCA,Male,35,19.80811172452929,6846,19.7016292202115,NA,19.6060907679782
Saint Lucia,LCA,Male,40,25.7846438582855,6309,24.8862684886882,NA,25.7234303205219
Saint Lucia,LCA,Male,45,36.35261409375232,6019,34.2186191719463,NA,36.3955414241046
Saint Lucia,LCA,Male,50,50.52128323448415,6003,46.6617534162904,NA,50.7692452621142
Saint Lucia,LCA,Male,55,65.95116464818236,5323,60.1418155143299,NA,66.0990336095838
Saint Lucia,LCA,Male,60,75.56895779430616,3993,68.4372383438927,NA,76.2314159264582
Saint Lucia,LCA,Male,65,78.10426717567398,3024,70.5110940512833,NA,79.5664844647367
Saint Lucia,LCA,Male,70,101.26542262595517,2317,91.2496511251902,NA,102.204193751017
Saint Lucia,LCA,Male,75,108.5769028109372,1642,97.4712182473623,NA,108.63556007305
Saint Lucia,LCA,Male,80,130.50189177420071,1194,116.135919613878,NA,130.671650399371
Saint Lucia,LCA,Male,85,247.5283592554646,1030,215.680993568631,NA,241.174317446527
Sri Lanka,LKA,Female,0,808.6414873051676,816078,1124.4884639332,NA,804.352724609407
Sri Lanka,LKA,Female,5,96.46456622370604,833571,125.529200007553,NA,97.3339423418478
Sri Lanka,LKA,Female,10,124.27730439378989,857098,151.900880681408,NA,130.078627776399
Sri Lanka,LKA,Female,15,305.77963120637276,833944,353.380521029665,NA,326.953386025781
Sri Lanka,LKA,Female,20,401.1008150682168,752763,441.98936809382,NA,416.314829225014
Sri Lanka,LKA,Female,25,365.89591736118587,731644,388.191139519154,NA,367.200754863647
Sri Lanka,LKA,Female,30,417.17567421341244,729105,430.385828597323,NA,406.254550677079
Sri Lanka,LKA,Female,35,590.5601204403814,785987,598.109717683045,NA,579.087440915985
Sri Lanka,LKA,Female,40,860.0448181890353,793746,862.881391648555,NA,857.130282636433
Sri Lanka,LKA,Female,45,1261.5993936979094,696971,1264.78580511811,NA,1280.88959457837
Sri Lanka,LKA,Female,50,2052.2362246234834,677375,2070.70436651114,NA,2068.21690095676
Sri Lanka,LKA,Female,55,2995.7621081441457,648365,3053.84062203248,NA,3010.74238798198
Sri Lanka,LKA,Female,60,4302.081060214454,600761,4430.44235320774,NA,4343.42873190362
Sri Lanka,LKA,Female,65,5247.935951172938,493916,5434.67595326816,NA,5336.0953035641
Sri Lanka,LKA,Female,70,10161.816756430493,415177,10491.7094392867,NA,10164.9218153481
Sri Lanka,LKA,Female,75,12410.042049202762,254239,12674.229731855,NA,12378.8413305591
Sri Lanka,LKA,Female,80,10527.356173539218,130456,10577.15368467,NA,10510.8483182987
Sri Lanka,LKA,Female,85,14577.829654315232,94703,14221.7199537968,NA,14427.9087834796
Sri Lanka,LKA,Male,0,943.4261657734385,844332,1394.53447403348,NA,990.734673680345
Sri Lanka,LKA,Male,5,104.25761468458283,856054,144.516810092729,NA,109.641975522019
Sri Lanka,LKA,Male,10,140.71435252085914,864563,183.546897490035,NA,149.711954852826
Sri Lanka,LKA,Male,15,637.2491345076146,830615,786.930951307851,NA,680.882425976204
Sri Lanka,LKA,Male,20,770.0911530203347,742888,906.130947953679,NA,785.165211322056
Sri Lanka,LKA,Male,25,739.8355041658474,674562,834.399976520791,NA,730.058359941244
Sri Lanka,LKA,Male,30,772.9184769947749,623281,839.674312655562,NA,757.028194571815
Sri Lanka,LKA,Male,35,924.9804238627842,681648,971.53271602484,NA,919.595217813065
Sri Lanka,LKA,Male,40,1505.9006778266312,730689,1534.83181521839,NA,1504.04086749804
Sri Lanka,LKA,Male,45,2693.3746533838485,659699,2677.25302200982,NA,2700.38467864525
Sri Lanka,LKA,Male,50,4514.376247125577,639901,4403.01580530693,NA,4516.27097644795
Sri Lanka,LKA,Male,55,6743.362976442141,589177,6493.7626491302,NA,6796.26849803075
Sri Lanka,LKA,Male,60,9247.710336448814,513111,8844.00683078421,NA,9303.30550119959
Sri Lanka,LKA,Male,65,9238.123453949896,405408,8807.08647784082,NA,9408.98808348791
Sri Lanka,LKA,Male,70,15125.28863287013,312254,14392.6084445634,NA,15084.836892945
Sri Lanka,LKA,Male,75,13884.748894492095,164667,13162.6332579348,NA,13804.9838311742
Sri Lanka,LKA,Male,80,9883.518939803082,77654,9288.10593333194,NA,9767.537935865
Sri Lanka,LKA,Male,85,10485.189426560353,56848,9647.81565772333,NA,10345.6317854595
Lesotho,LSO,Female,0,1627.6979370360882,125892,2173.27596574615,NA,1807.11296504405
Lesotho,LSO,Female,5,92.06446840289229,112600,109.560199923042,NA,101.782029602185
Lesotho,LSO,Female,10,56.54325813443434,106477,60.756110866414,NA,63.8032871768388
Lesotho,LSO,Female,15,270.09142592546743,108465,267.924488902711,NA,279.450354391849
Lesotho,LSO,Female,20,476.43702986155483,101141,447.204816049506,NA,448.657196125091
Lesotho,LSO,Female,25,854.0977820121747,94493,776.881417636113,NA,761.789677584699
Lesotho,LSO,Female,30,1131.5028684514582,84139,1015.92185383184,NA,991.917370469435
Lesotho,LSO,Female,35,1235.2256074758445,71768,1105.56201740524,NA,1095.23074622301
Lesotho,LSO,Female,40,1139.1142450324885,56426,1018.90985928429,NA,1023.52841369332
Lesotho,LSO,Female,45,1076.3582479726815,45393,959.149750235356,NA,987.813917450988
Lesotho,LSO,Female,50,1075.3022084137713,40383,948.193730243052,NA,1023.12923696845
Lesotho,LSO,Female,55,1157.9569876781213,37365,1003.96983202205,NA,1154.14706125417
Lesotho,LSO,Female,60,1232.9394332572224,32676,1047.79391199127,NA,1265.54271879072
Lesotho,LSO,Female,65,1237.9106209509446,25362,1039.82589745141,NA,1299.99850078731
Lesotho,LSO,Female,70,1277.291870449349,18198,1080.66197196818,NA,1334.96970969955
Lesotho,LSO,Female,75,1270.4976585633376,12193,1097.59400286538,NA,1316.95934481811
Lesotho,LSO,Female,80,1212.8358839700354,7544,1073.68995924581,NA,1301.31812400268
Lesotho,LSO,Female,85,1369.723820093232,4787,1261.93430274994,NA,1536.44069959868
Lesotho,LSO,Male,0,1919.6988432362077,127621,2659.32485267747,NA,2293.64071136155
Lesotho,LSO,Male,5,94.72127640046868,112635,118.524216280381,NA,111.83512064799
Lesotho,LSO,Male,10,80.86073618325648,105394,92.6281690258443,NA,91.2492573162966
Lesotho,LSO,Male,15,375.14019467826256,108485,401.388732445325,NA,372.256516855834
Lesotho,LSO,Male,20,562.6424126435627,102782,572.701045052263,NA,500.254914082251
