"Country" "iso3" "sex" "age" "Nx" "deaths" "cluster" "lmx" "lmx.hat" "lmx.hatU" "lmx.hatL"
"2141" "Ethiopia" "ETH" "Female" 80 195158 19833.000001 3 -2.28646226982351 NA NA NA
"2142" "Ethiopia" "ETH" "Female" 85 112123 19260.000001 3 -1.76156607656275 NA NA NA
"2143" "Ethiopia" "ETH" "Male" 0 8403653 100348.000001 3 -4.42777762644091 NA NA NA
"2144" "Ethiopia" "ETH" "Male" 5 7581468 9129.000001 3 -6.72200596773897 NA NA NA
"2145" "Ethiopia" "ETH" "Male" 10 6907544 7952.000001 3 -6.76694595718506 NA NA NA
"2146" "Ethiopia" "ETH" "Male" 15 6456409 7475.000001 3 -6.7612644404533 NA NA NA
"2147" "Ethiopia" "ETH" "Male" 20 5766692 8640.000001 3 -6.50345130193999 NA NA NA
"2148" "Ethiopia" "ETH" "Male" 25 4666346 8185.000001 3 -6.34582839233736 NA NA NA
"2149" "Ethiopia" "ETH" "Male" 30 3603998 7711.000001 3 -6.14715118280861 NA NA NA
"2150" "Ethiopia" "ETH" "Male" 35 2972454 8499.000001 3 -5.85719464362181 NA NA NA
"2151" "Ethiopia" "ETH" "Male" 40 2367968 9983.000001 3 -5.46890383594462 NA NA NA
"2152" "Ethiopia" "ETH" "Male" 45 1995899 12123.000001 3 -5.10374537954179 NA NA NA
"2153" "Ethiopia" "ETH" "Male" 50 1486852 13827.000001 3 -4.67779320977446 NA NA NA
"2154" "Ethiopia" "ETH" "Male" 55 1117361 15292.000001 3 -4.29139511806426 NA NA NA
"2155" "Ethiopia" "ETH" "Male" 60 922994 19730.000001 3 -3.8454824138548 NA NA NA
"2156" "Ethiopia" "ETH" "Male" 65 715974 22844.000001 3 -3.44495535260576 NA NA NA
"2157" "Ethiopia" "ETH" "Male" 70 523742 26155.000001 3 -2.99695881979588 NA NA NA
"2158" "Ethiopia" "ETH" "Male" 75 327067 24979.000001 3 -2.57212957096538 NA NA NA
"2159" "Ethiopia" "ETH" "Male" 80 163913 19101.000001 3 -2.14959510950553 NA NA NA
"2160" "Ethiopia" "ETH" "Male" 85 88674 17574.000001 3 -1.61854618632994 NA NA NA
"2161" "EURO" "EURO" "Female" 0 27457036 38529.00121 NA -6.5689664987721 NA NA NA
"2162" "EURO" "EURO" "Female" 5 27973137 3587.013473 NA -8.96167998118165 NA NA NA
"2163" "EURO" "EURO" "Female" 10 26623977 3602.014709 NA -8.90807414942824 NA NA NA
"2164" "EURO" "EURO" "Female" 15 25111240 6040.003518 NA -8.33266623925151 NA NA NA
"2165" "EURO" "EURO" "Female" 20 26428680 7736.003629 NA -8.13631983584845 NA NA NA
"2166" "EURO" "EURO" "Female" 25 30229823 11707.001975 NA -7.85639711044554 NA NA NA
"2167" "EURO" "EURO" "Female" 30 33605386 20478.002019 NA -7.40309039297782 NA NA NA
"2168" "EURO" "EURO" "Female" 35 33036525 30925.000053 NA -6.97380412656641 NA NA NA
"2169" "EURO" "EURO" "Female" 40 32326961 43745.000053 NA -6.60527954515009 NA NA NA
"2170" "EURO" "EURO" "Female" 45 31789798 62581.000053 NA -6.23043898117908 NA NA NA
"2171" "EURO" "EURO" "Female" 50 31584274 92389.000053 NA -5.83440669295868 NA NA NA
"2172" "EURO" "EURO" "Female" 55 32245826 152880.000053 NA -5.35149058721232 NA NA NA
"2173" "EURO" "EURO" "Female" 60 29839878 220975.000053 NA -4.90555139265063 NA NA NA
"2174" "EURO" "EURO" "Female" 65 26305917 305485.000053 NA -4.45564849610665 NA NA NA
"2175" "EURO" "EURO" "Female" 70 20911223 372065.000053 NA -4.02897270913896 NA NA NA
"2176" "EURO" "EURO" "Female" 75 16108881 500983.000053 NA -3.47055384531659 NA NA NA
"2177" "EURO" "EURO" "Female" 80 14231939 833533.000053 NA -2.83757064966842 NA NA NA
"2178" "EURO" "EURO" "Female" 85 13262501 1795867.000053 NA -1.99945266562535 NA NA NA
"2179" "EURO" "EURO" "Male" 0 28994547 50351.001248 NA -6.35584455207862 NA NA NA
"2180" "EURO" "EURO" "Male" 5 29549082 4587.015039 NA -8.77057846213871 NA NA NA
"2181" "EURO" "EURO" "Male" 10 28113414 5263.014232 NA -8.58329819743761 NA NA NA
"2182" "EURO" "EURO" "Male" 15 26475956 12079.001775 NA -7.69252372478259 NA NA NA
"2183" "EURO" "EURO" "Male" 20 27731024 19719.000053 NA -7.24872442480603 NA NA NA
"2184" "EURO" "EURO" "Male" 25 31380880 30713.000053 NA -6.92926804977681 NA NA NA
"2185" "EURO" "EURO" "Male" 30 34264284 52871.000053 NA -6.47400382245456 NA NA NA
"2186" "EURO" "EURO" "Male" 35 33155745 74071.000053 NA -6.10394719037404 NA NA NA
"2187" "EURO" "EURO" "Male" 40 31885743 100750.000053 NA -5.75727205961836 NA NA NA
"2188" "EURO" "EURO" "Male" 45 30973871 134708.000053 NA -5.43778978379812 NA NA NA
"2189" "EURO" "EURO" "Male" 50 30026619 193416.000053 NA -5.04499625726201 NA NA NA
"2190" "EURO" "EURO" "Male" 55 29455804 310186.000053 NA -4.5534741317363 NA NA NA
"2191" "EURO" "EURO" "Male" 60 25699246 425835.000053 NA -4.10016498451065 NA NA NA
"2192" "EURO" "EURO" "Male" 65 21265294 501455.000053 NA -3.74731776045302 NA NA NA
"2193" "EURO" "EURO" "Male" 70 16266771 511881.000053 NA -3.45878754083309 NA NA NA
"2194" "EURO" "EURO" "Male" 75 11213690 533431.000053 NA -3.04556090439132 NA NA NA
"2195" "EURO" "EURO" "Male" 80 8509564 671465.000053 NA -2.53948409384323 NA NA NA
"2196" "EURO" "EURO" "Male" 85 6132082 974916.000053 NA -1.83893829887997 NA NA NA
"2197" "Finland" "FIN" "Female" 0 132269 54.000001 1 -7.80360894161538 -7.95726715903217 -7.7461780127215 -8.16835630534283
"2198" "Finland" "FIN" "Female" 5 150318 9.000001 1 -9.72328364060207 -9.29666211601635 -9.07361555703495 -9.51970867499774
"2199" "Finland" "FIN" "Female" 10 150194 11.000001 1 -9.52178770706914 -9.27707440771124 -9.04007487104864 -9.51407394437383
"2200" "Finland" "FIN" "Female" 15 144081 27.000001 1 -8.58229401737295 -8.76267720838536 -8.57694222800983 -8.94841218876089
"2201" "Finland" "FIN" "Female" 20 156039 43.000001 1 -8.19666111603751 -8.22702145239407 -8.08417498925962 -8.36986791552851
"2202" "Finland" "FIN" "Female" 25 175178 53.000001 1 -8.10326594640346 -7.94928922170333 -7.82145250230755 -8.07712594109911
"2203" "Finland" "FIN" "Female" 30 168118 62.000001 1 -7.9052869916096 -7.86403304453688 -7.75777365781515 -7.9702924312586
"2204" "Finland" "FIN" "Female" 35 174157 83.000001 1 -7.64887185037554 -7.66451664540921 -7.55541755215836 -7.77361573866007
"2205" "Finland" "FIN" "Female" 40 165091 108.000001 1 -7.33212087962217 -7.2460232662407 -7.16933753490594 -7.32270899757547
"2206" "Finland" "FIN" "Female" 45 155649 180.000001 1 -6.76240189473261 -6.74765742305742 -6.67293103061319 -6.82238381550165
"2207" "Finland" "FIN" "Female" 50 178661 345.000001 1 -6.24970101453403 -6.26688658416527 -6.21643796926974 -6.31733519906081
"2208" "Finland" "FIN" "Female" 55 186174 565.000001 1 -5.79761126635762 -5.79310052023081 -5.74829677989114 -5.83790426057049
"2209" "Finland" "FIN" "Female" 60 182750 915.000001 1 -5.29695031124361 -5.31019200752053 -5.27743886304114 -5.34294515199993
"2210" "Finland" "FIN" "Female" 65 189201 1515.000001 1 -4.82739450239467 -4.82502053220108 -4.7953945946564 -4.85464646974575
"2211" "Finland" "FIN" "Female" 70 183387 2327.000001 1 -4.36701878924497 -4.3378808151801 -4.31520560202755 -4.36055602833266
"2212" "Finland" "FIN" "Female" 75 118061 2749.000001 1 -3.75996423049915 -3.78294656522437 -3.75729093557502 -3.80860219487372
"2213" "Finland" "FIN" "Female" 80 92652 4183.000001 1 -3.09782184641555 -3.08439963723343 -3.06118988436565 -3.10760939010122
"2214" "Finland" "FIN" "Female" 85 102969 14587.000001 1 -1.9542972508824 -1.95897233555571 -1.94441533313053 -1.97352933798089
"2215" "Finland" "FIN" "Male" 0 138799 68.000001 1 -7.62127440253595 -7.68764195838383 -7.50767009420975 -7.86761382255791
"2216" "Finland" "FIN" "Male" 5 157414 12.000001 1 -9.48172782325084 -9.09689801289119 -8.8998622269162 -9.29393379886618
"2217" "Finland" "FIN" "Male" 10 157056 13.000001 1 -9.39940827424592 -8.74812198947583 -8.57384733016837 -8.92239664878329
"2218" "Finland" "FIN" "Male" 15 151427 60.000001 1 -7.83351436073183 -7.94428806313023 -7.81198739070087 -8.07658873555959
"2219" "Finland" "FIN" "Male" 20 163961 108.000001 1 -7.32525263726474 -7.27213670703478 -7.18295675976598 -7.36131665430358
"2220" "Finland" "FIN" "Male" 25 183471 158.000001 1 -7.0572168564842 -6.98166436532254 -6.90113149041857 -7.06219724022652
"2221" "Finland" "FIN" "Male" 30 178654 166.000001 1 -6.9812184589686 -6.95766662130292 -6.89011725197324 -7.02521599063261
"2222" "Finland" "FIN" "Male" 35 184284 195.000001 1 -6.85123376122174 -6.8302009825041 -6.75927482938325 -6.90112713562495
"2223" "Finland" "FIN" "Male" 40 173268 265.000001 1 -6.48286497799941 -6.46155457656068 -6.41043650797963 -6.51267264514172
"2224" "Finland" "FIN" "Male" 45 161315 372.000001 1 -6.0722203972486 -5.99378268005449 -5.94263845165269 -6.0449269084563
"2225" "Finland" "FIN" "Male" 50 179859 683.000001 1 -5.57343362853822 -5.53004475654315 -5.49498333460969 -5.56510617847661
"2226" "Finland" "FIN" "Male" 55 184281 1092.000001 1 -5.12845088833938 -5.06674304266925 -5.03448848480612 -5.09899760053238
"2227" "Finland" "FIN" "Male" 60 174827 1834.000001 1 -4.55729753915641 -4.59770959621978 -4.57370526712826 -4.62171392531131
"2228" "Finland" "FIN" "Male" 65 173915 2728.000001 1 -4.15499793376181 -4.14895284936729 -4.12592171038938 -4.1719839883452
"2229" "Finland" "FIN" "Male" 70 161514 3860.000001 1 -3.73392464247628 -3.73520328932908 -3.71662893316874 -3.75377764548942
"2230" "Finland" "FIN" "Male" 75 93247 3647.000001 1 -3.2413469743239 -3.26640523698587 -3.24425571297704 -3.28855476099469
"2231" "Finland" "FIN" "Male" 80 61977 4327.000001 1 -2.66188888700375 -2.63975148466613 -2.61711166687222 -2.66239130246005
"2232" "Finland" "FIN" "Male" 85 47941 7847.000001 1 -1.8098397949235 -1.82456816973062 -1.80626973151109 -1.84286660795015
"2233" "Fiji" "FJI" "Female" 0 43822 213.000001 6 -5.32659908296336 NA NA NA
"2234" "Fiji" "FJI" "Female" 5 43164 16.000001 6 -7.90017330874385 NA NA NA
"2235" "Fiji" "FJI" "Female" 10 40202 18.000001 6 -7.71130021116162 NA NA NA
"2236" "Fiji" "FJI" "Female" 15 36045 29.000001 6 -7.12522757236945 NA NA NA
"2237" "Fiji" "FJI" "Female" 20 35179 33.000001 6 -6.97169700087642 NA NA NA
"2238" "Fiji" "FJI" "Female" 25 34558 41.000001 6 -6.73682225977852 NA NA NA
"2239" "Fiji" "FJI" "Female" 30 32741 50.000001 6 -6.48436036870799 NA NA NA
"2240" "Fiji" "FJI" "Female" 35 32824 75.000001 6 -6.08142710725238 NA NA NA
"2241" "Fiji" "FJI" "Female" 40 27015 95.000001 6 -5.65027064415131 NA NA NA
"2242" "Fiji" "FJI" "Female" 45 23704 132.000001 6 -5.19059715909127 NA NA NA
"2243" "Fiji" "FJI" "Female" 50 23468 222.000001 6 -4.66071568366897 NA NA NA
"2244" "Fiji" "FJI" "Female" 55 21727 312.000001 6 -4.24330781472063 NA NA NA
"2245" "Fiji" "FJI" "Female" 60 16898 393.000001 6 -3.761140936299 NA NA NA
"2246" "Fiji" "FJI" "Female" 65 11606 376.000001 6 -3.42968833870108 NA NA NA
"2247" "Fiji" "FJI" "Female" 70 8143 403.000001 6 -3.00597737703906 NA NA NA
"2248" "Fiji" "FJI" "Female" 75 4752 329.000001 6 -2.6702631072376 NA NA NA
"2249" "Fiji" "FJI" "Female" 80 2248 245.000001 6 -2.21653799638722 NA NA NA
"2250" "Fiji" "FJI" "Female" 85 900 181.000001 6 -1.60389772653362 NA NA NA
"2251" "Fiji" "FJI" "Male" 0 46252 268.000001 6 -5.15087300100665 NA NA NA
"2252" "Fiji" "FJI" "Male" 5 45192 20.000001 6 -7.72294303545111 NA NA NA
"2253" "Fiji" "FJI" "Male" 10 42069 27.000001 6 -7.3512295033534 NA NA NA
"2254" "Fiji" "FJI" "Male" 15 38069 39.000001 6 -6.88359390985872 NA NA NA
"2255" "Fiji" "FJI" "Male" 20 36555 61.000001 6 -6.39569937416066 NA NA NA
"2256" "Fiji" "FJI" "Male" 25 35733 65.000001 6 -6.30944262526876 NA NA NA
"2257" "Fiji" "FJI" "Male" 30 34444 71.000001 6 -6.18441020469023 NA NA NA
"2258" "Fiji" "FJI" "Male" 35 34481 110.000001 6 -5.74768335179393 NA NA NA
"2259" "Fiji" "FJI" "Male" 40 28788 142.000001 6 -5.31188684798418 NA NA NA
"2260" "Fiji" "FJI" "Male" 45 24979 214.000001 6 -4.7598147311579 NA NA NA
"2261" "Fiji" "FJI" "Male" 50 24043 337.000001 6 -4.26751623955686 NA NA NA
"2262" "Fiji" "FJI" "Male" 55 21955 454.000001 6 -3.87865298275183 NA NA NA
"2263" "Fiji" "FJI" "Male" 60 15989 508.000001 6 -3.44917481523843 NA NA NA
"2264" "Fiji" "FJI" "Male" 65 10317 457.000001 6 -3.11686490601799 NA NA NA
"2265" "Fiji" "FJI" "Male" 70 6650 440.000001 6 -2.71559740446487 NA NA NA
"2266" "Fiji" "FJI" "Male" 75 3234 316.000001 6 -2.32573282338558 NA NA NA
"2267" "Fiji" "FJI" "Male" 80 1511 232.000001 6 -1.87378958629608 NA NA NA
"2268" "Fiji" "FJI" "Male" 85 698 205.000001 6 -1.22520911874592 NA NA NA
"2269" "France" "FRA" "Female" 0 1793838 1430.000001 4 -7.1344382925669 -7.10796203646026 -7.06684099366836 -7.14908307925216
"2270" "France" "FRA" "Female" 5 1925529 117.000001 4 -9.70853734980203 -9.55917438260451 -9.45484365632588 -9.66350510888313
"2271" "France" "FRA" "Female" 10 1947414 133.000001 4 -9.59166376083301 -9.47003113055546 -9.39325477139416 -9.54680748971677
"2272" "France" "FRA" "Female" 15 1894312 253.000001 4 -8.92097677721007 -8.94910342153931 -8.88101705710472 -9.01718978597391
"2273" "France" "FRA" "Female" 20 1830692 342.000001 4 -8.58539385542983 -8.58241963193814 -8.53185189070785 -8.63298737316842
"2274" "France" "FRA" "Female" 25 1873759 446.000001 4 -8.34313817732733 -8.29642272894972 -8.24827330821157 -8.34457214968788
"2275" "France" "FRA" "Female" 30 2023620 625.000001 4 -8.08264689339084 -8.00490835612855 -7.9709093273993 -8.03890738485781
"2276" "France" "FRA" "Female" 35 2053345 1006.000001 4 -7.62124337698991 -7.61695268584874 -7.58392471712639 -7.64998065457108
"2277" "France" "FRA" "Female" 40 2020238 1621.000001 4 -7.12792736186655 -7.12003516811083 -7.09813292148432 -7.14193741473735
"2278" "France" "FRA" "Female" 45 2230886 3189.000001 4 -6.55044670662322 -6.59396555806333 -6.5741249433066 -6.61380617282006
"2279" "France" "FRA" "Female" 50 2215992 4885.000001 4 -6.1172861520529 -6.10428652587131 -6.09046747471372 -6.11810557702889
"2280" "France" "FRA" "Female" 55 2179885 7798.000001 4 -5.63316011140946 -5.67852417443548 -5.66545474081506 -5.6915936080559
"2281" "France" "FRA" "Female" 60 2060753 10272.000001 4 -5.30140498192798 -5.32103030161406 -5.31109998284737 -5.33096062038075
"2282" "France" "FRA" "Female" 65 2013370 13540.000001 4 -5.00191694645746 -4.97374420739286 -4.96374623879711 -4.98374217598862
"2283" "France" "FRA" "Female" 70 1806321 19105.000001 4 -4.54909737809548 -4.56904713582187 -4.56112247810569 -4.57697179353805
"2284" "France" "FRA" "Female" 75 1168168 19833.000001 4 -4.07584477159129 -4.05901114337894 -4.04978166675581 -4.06824062000208
"2285" "France" "FRA" "Female" 80 1079459 36147.000001 4 -3.39662131105012 -3.40448887908449 -3.39649953523208 -3.41247822293689
"2286" "France" "FRA" "Female" 85 1487656 180218.000001 4 -2.11078977666706 -2.10858938266207 -2.10428534583098 -2.11289341949316
"2287" "France" "FRA" "Male" 0 1875383 1823.000001 4 -6.93608468796651 -6.92604187429185 -6.8892896605418 -6.9627940880419
"2288" "France" "FRA" "Male" 5 2011880 152.000001 4 -9.49069963885076 -9.37921530853894 -9.28626828073161 -9.47216233634627
"2289" "France" "FRA" "Male" 10 2040340 185.000001 4 -9.30827118811599 -8.99456871878084 -8.9366647463941 -9.05247269116758
"2290" "France" "FRA" "Male" 15 1974988 550.000001 4 -8.18615460030484 -8.18615399917314 -8.13807673306346 -8.23423126528281
"2291" "France" "FRA" "Male" 20 1867826 873.000001 4 -7.66835018869572 -7.64636335334083 -7.61373481803725 -7.67899188864441
"2292" "France" "FRA" "Male" 25 1843171 1119.000001 4 -7.40680730664741 -7.31881015473384 -7.28781474786136 -7.34980556160632
"2293" "France" "FRA" "Male" 30 1949911 1456.000001 4 -7.19984605902926 -7.09298303632492 -7.0702322603094 -7.11573381234043
"2294" "France" "FRA" "Male" 35 1981008 2037.000001 4 -6.87988294731927 -6.82396877292599 -6.8010678221729 -6.84686972367908
"2295" "France" "FRA" "Male" 40 1969854 3096.000001 4 -6.45560375126002 -6.4433867427828 -6.42763399047778 -6.45913949508782
"2296" "France" "FRA" "Male" 45 2187504 5693.000001 4 -5.95127909665693 -5.97403229673076 -5.95926518806499 -5.98879940539653
"2297" "France" "FRA" "Male" 50 2142209 8587.000001 4 -5.5193433868033 -5.45793442775428 -5.44763191096008 -5.46823694454848
"2298" "France" "FRA" "Male" 55 2062832 15155.000001 4 -4.91350456437582 -4.96432822329937 -4.95467501096297 -4.97398143563578
"2299" "France" "FRA" "Male" 60 1891456 21297.000001 4 -4.4865359640688 -4.54554107516014 -4.53817069644968 -4.55291145387061
"2300" "France" "FRA" "Male" 65 1793134 27172.000001 4 -4.18953317452762 -4.18741566869811 -4.17989402735224 -4.19493731004398
"2301" "France" "FRA" "Male" 70 1553223 32754.000001 4 -3.8590623138277 -3.85264189343444 -3.84636411501542 -3.85891967185347
"2302" "France" "FRA" "Male" 75 928599 29038.000001 4 -3.46507168159937 -3.44913847622585 -3.44152409991963 -3.45675285253207
"2303" "France" "FRA" "Male" 80 737011 42358.000001 4 -2.85644551216207 -2.88096483544288 -2.87352319560545 -2.88840647528031
"2304" "France" "FRA" "Male" 85 714165 103450.000001 4 -1.9320256238776 -1.91953491039992 -1.91419388517383 -1.92487593562601
"2305" "Micronesia (Federated States of)" "FSM" "Female" 0 5909 33.000001 6 -5.18772429957616 NA NA NA
"2306" "Micronesia (Federated States of)" "FSM" "Female" 5 5750 4.000001 6 -7.27066052267154 NA NA NA
"2307" "Micronesia (Federated States of)" "FSM" "Female" 10 5794 3.000001 6 -7.56596555632791 NA NA NA
"2308" "Micronesia (Federated States of)" "FSM" "Female" 15 5607 5.000001 6 -7.02233298368959 NA NA NA
"2309" "Micronesia (Federated States of)" "FSM" "Female" 20 5667 9.000001 6 -6.44519046772229 NA NA NA
"2310" "Micronesia (Federated States of)" "FSM" "Female" 25 4952 11.000001 6 -6.10965145065697 NA NA NA
"2311" "Micronesia (Federated States of)" "FSM" "Female" 30 3794 11.000001 6 -5.8432807867875 NA NA NA
"2312" "Micronesia (Federated States of)" "FSM" "Female" 35 3330 14.000001 6 -5.47167018193066 NA NA NA
"2313" "Micronesia (Federated States of)" "FSM" "Female" 40 2872 18.000001 6 -5.0723921167164 NA NA NA
"2314" "Micronesia (Federated States of)" "FSM" "Female" 45 2785 26.000001 6 -4.67390657587836 NA NA NA
"2315" "Micronesia (Federated States of)" "FSM" "Female" 50 2612 36.000001 6 -4.28435252416243 NA NA NA
"2316" "Micronesia (Federated States of)" "FSM" "Female" 55 2296 46.000001 6 -3.91028233921123 NA NA NA
"2317" "Micronesia (Federated States of)" "FSM" "Female" 60 1977 55.000001 6 -3.58200261975633 NA NA NA
"2318" "Micronesia (Federated States of)" "FSM" "Female" 65 1304 52.000001 6 -3.2219480046744 NA NA NA
"2319" "Micronesia (Federated States of)" "FSM" "Female" 70 695 43.000001 6 -2.78271170661542 NA NA NA
"2320" "Micronesia (Federated States of)" "FSM" "Female" 75 319 30.000001 6 -2.36399368778936 NA NA NA
"2321" "Micronesia (Federated States of)" "FSM" "Female" 80 187 28.000001 6 -1.8989040709651 NA NA NA
"2322" "Micronesia (Federated States of)" "FSM" "Female" 85 94 24.000001 6 -1.36524091025539 NA NA NA
"2323" "Micronesia (Federated States of)" "FSM" "Male" 0 6262 42.000001 6 -5.00458525979346 NA NA NA
"2324" "Micronesia (Federated States of)" "FSM" "Male" 5 6074 4.000001 6 -7.32547803448584 NA NA NA
"2325" "Micronesia (Federated States of)" "FSM" "Male" 10 6010 4.000001 6 -7.31488541640939 NA NA NA
"2326" "Micronesia (Federated States of)" "FSM" "Male" 15 5970 10.000001 6 -6.39191701339261 NA NA NA
"2327" "Micronesia (Federated States of)" "FSM" "Male" 20 6053 21.000001 6 -5.66378681054922 NA NA NA
"2328" "Micronesia (Federated States of)" "FSM" "Male" 25 5456 24.000001 6 -5.42641732750869 NA NA NA
"2329" "Micronesia (Federated States of)" "FSM" "Male" 30 4167 24.000001 6 -5.15689775940784 NA NA NA
"2330" "Micronesia (Federated States of)" "FSM" "Male" 35 3355 26.000001 6 -4.86011047292276 NA NA NA
"2331" "Micronesia (Federated States of)" "FSM" "Male" 40 3034 34.000001 6 -4.49127660588055 NA NA NA
"2332" "Micronesia (Federated States of)" "FSM" "Male" 45 2638 41.000001 6 -4.16420424218271 NA NA NA
"2333" "Micronesia (Federated States of)" "FSM" "Male" 50 2478 53.000001 6 -3.84491512976904 NA NA NA
"2334" "Micronesia (Federated States of)" "FSM" "Male" 55 2326 68.000001 6 -3.53239761319662 NA NA NA
"2335" "Micronesia (Federated States of)" "FSM" "Male" 60 1875 77.000001 6 -3.19255850356381 NA NA NA
"2336" "Micronesia (Federated States of)" "FSM" "Male" 65 1285 70.000001 6 -2.91001874099425 NA NA NA
"2337" "Micronesia (Federated States of)" "FSM" "Male" 70 580 43.000001 6 -2.60182796459109 NA NA NA
"2338" "Micronesia (Federated States of)" "FSM" "Male" 75 178 18.000001 6 -2.29141173684037 NA NA NA
"2339" "Micronesia (Federated States of)" "FSM" "Male" 80 89 14.000001 6 -1.84957896868831 NA NA NA
"2340" "Micronesia (Federated States of)" "FSM" "Male" 85 37 9.000001 6 -1.4136932241969 NA NA NA
"2341" "Gabon" "GAB" "Female" 0 156440 1256.000001 3 -4.82474048104513 NA NA NA
"2342" "Gabon" "GAB" "Female" 5 133890 136.000001 3 -6.89211895320243 NA NA NA
"2343" "Gabon" "GAB" "Female" 10 109721 110.000001 3 -6.90521568423532 NA NA NA
"2344" "Gabon" "GAB" "Female" 15 93954 68.000001 3 -7.23105285989151 NA NA NA
"2345" "Gabon" "GAB" "Female" 20 89342 97.000001 3 -6.82551599223195 NA NA NA
"2346" "Gabon" "GAB" "Female" 25 93721 157.000001 3 -6.39183175092816 NA NA NA
"2347" "Gabon" "GAB" "Female" 30 90940 234.000001 3 -5.9626341077478 NA NA NA
"2348" "Gabon" "GAB" "Female" 35 72699 269.000001 3 -5.59937152494951 NA NA NA
"2349" "Gabon" "GAB" "Female" 40 55631 278.000001 3 -5.29887476153229 NA NA NA
"2350" "Gabon" "GAB" "Female" 45 45066 299.000001 3 -5.0154397841789 NA NA NA
"2351" "Gabon" "GAB" "Female" 50 35614 309.000001 3 -4.74715281782727 NA NA NA
"2352" "Gabon" "GAB" "Female" 55 26437 298.000001 3 -4.48542633321913 NA NA NA
"2353" "Gabon" "GAB" "Female" 60 19959 319.000001 3 -4.13624434249036 NA NA NA
"2354" "Gabon" "GAB" "Female" 65 15651 373.000001 3 -3.73671166936572 NA NA NA
"2355" "Gabon" "GAB" "Female" 70 11714 449.000001 3 -3.2615170966803 NA NA NA
"2356" "Gabon" "GAB" "Female" 75 8468 527.000001 3 -2.77684908181586 NA NA NA
"2357" "Gabon" "GAB" "Female" 80 4826 489.000001 3 -2.28941075466512 NA NA NA
"2358" "Gabon" "GAB" "Female" 85 2313 441.000001 3 -1.65725578451702 NA NA NA
"2359" "Gabon" "GAB" "Male" 0 159857 1567.000001 3 -4.62511670158912 NA NA NA
"2360" "Gabon" "GAB" "Male" 5 136396 151.000001 3 -6.80603785501086 NA NA NA
"2361" "Gabon" "GAB" "Male" 10 111451 192.000001 3 -6.36384493417111 NA NA NA
"2362" "Gabon" "GAB" "Male" 15 95103 144.000001 3 -6.49290248725681 NA NA NA
"2363" "Gabon" "GAB" "Male" 20 90668 191.000001 3 -6.16268632910201 NA NA NA
"2364" "Gabon" "GAB" "Male" 25 95922 218.000001 3 -6.0867955728167 NA NA NA
"2365" "Gabon" "GAB" "Male" 30 94637 273.000001 3 -5.84833200023172 NA NA NA
"2366" "Gabon" "GAB" "Male" 35 82266 343.000001 3 -5.47998272850332 NA NA NA
"2367" "Gabon" "GAB" "Male" 40 67997 432.000001 3 -5.05879327497905 NA NA NA
"2368" "Gabon" "GAB" "Male" 45 53914 507.000001 3 -4.6666344578666 NA NA NA
"2369" "Gabon" "GAB" "Male" 50 38855 556.000001 3 -4.2468237515942 NA NA NA
"2370" "Gabon" "GAB" "Male" 55 25963 542.000001 3 -3.86916172326024 NA NA NA
"2371" "Gabon" "GAB" "Male" 60 19122 591.000001 3 -3.47677876454725 NA NA NA
"2372" "Gabon" "GAB" "Male" 65 14133 633.000001 3 -3.1057973436442 NA NA NA
"2373" "Gabon" "GAB" "Male" 70 9828 645.000001 3 -2.72374041529491 NA NA NA
"2374" "Gabon" "GAB" "Male" 75 5910 562.000001 3 -2.35289925872709 NA NA NA
"2375" "Gabon" "GAB" "Male" 80 2985 416.000001 3 -1.97066976316159 NA NA NA
"2376" "Gabon" "GAB" "Male" 85 1185 272.000001 3 -1.47169598359676 NA NA NA
"2377" "The United Kingdom" "GBR" "Female" 0 1928052 1463.000001 4 -7.18377632303962 -7.19492573434862 -7.15368518004505 -7.2361662886522
"2378" "The United Kingdom" "GBR" "Female" 5 2008974 129.000001 4 -9.65332228983764 -9.65579712946666 -9.55003718980909 -9.76155706912423
"2379" "The United Kingdom" "GBR" "Female" 10 1899294 140.000001 4 -9.51535036638458 -9.4679989787714 -9.39159685656233 -9.54440110098048
"2380" "The United Kingdom" "GBR" "Female" 15 1804701 259.000001 4 -8.84907741949741 -8.91781453054527 -8.85016008205007 -8.98546897904048
"2381" "The United Kingdom" "GBR" "Female" 20 2023688 401.000001 4 -8.52647071750917 -8.55406457554316 -8.50760379498344 -8.60052535610287
"2382" "The United Kingdom" "GBR" "Female" 25 2224992 589.000001 4 -8.23683769272102 -8.18394324442601 -8.14128918022966 -8.22659730862236
"2383" "The United Kingdom" "GBR" "Female" 30 2339650 1020.000001 4 -7.7379539962385 -7.75042734071809 -7.72159930648245 -7.77925537495373
"2384" "The United Kingdom" "GBR" "Female" 35 2274115 1505.000001 4 -7.32055334584635 -7.29595887609733 -7.26843857138398 -7.32347918081068
"2385" "The United Kingdom" "GBR" "Female" 40 2141685 2265.000001 4 -6.85177342199346 -6.84762041476148 -6.82865399419913 -6.86658683532383
"2386" "The United Kingdom" "GBR" "Female" 45 2199884 3542.000001 4 -6.43146837104058 -6.41176924480806 -6.39371792245518 -6.42982056716094
"2387" "The United Kingdom" "GBR" "Female" 50 2374047 5607.000001 4 -6.04833555546336 -5.98839677319501 -5.97569817762583 -6.00109536876419
