Country,iso3,sex,age,mx,Cluster,variant
Norway,NOR,Male,45,0.0015409048290251496,1,mx_pred_mean
Norway,NOR,Male,50,0.0026612956510994037,1,mx_pred_mean
Norway,NOR,Male,55,0.004326837266997668,1,mx_pred_mean
Norway,NOR,Male,60,0.007178885219552712,1,mx_pred_mean
Norway,NOR,Male,65,0.012076977426211487,1,mx_pred_mean
Norway,NOR,Male,70,0.019630623228483104,1,mx_pred_mean
Norway,NOR,Male,75,0.0331442416206121,1,mx_pred_mean
Norway,NOR,Male,80,0.06450644753749783,1,mx_pred_mean
Norway,NOR,Male,85,0.1643819951163684,1,mx_pred_mean
Norway,NOR,Male,0,5.210061356497171e-4,1,mx_pred_median
Norway,NOR,Male,5,6.0869964392512974e-5,1,mx_pred_median
Norway,NOR,Male,10,7.794779971736757e-5,1,mx_pred_median
Norway,NOR,Male,15,2.446181790828877e-4,1,mx_pred_median
Norway,NOR,Male,20,3.879842447217115e-4,1,mx_pred_median
Norway,NOR,Male,25,5.263295740153676e-4,1,mx_pred_median
Norway,NOR,Male,30,6.840184362333643e-4,1,mx_pred_median
Norway,NOR,Male,35,7.43070774124723e-4,1,mx_pred_median
Norway,NOR,Male,40,0.0010164381762304278,1,mx_pred_median
Norway,NOR,Male,45,0.001529348988081824,1,mx_pred_median
Norway,NOR,Male,50,0.0026413375662988486,1,mx_pred_median
Norway,NOR,Male,55,0.0042943886418111855,1,mx_pred_median
Norway,NOR,Male,60,0.007125047984322537,1,mx_pred_median
Norway,NOR,Male,65,0.011986407504186046,1,mx_pred_median
Norway,NOR,Male,70,0.019483405596755498,1,mx_pred_median
Norway,NOR,Male,75,0.032895680140927946,1,mx_pred_median
Norway,NOR,Male,80,0.06402268875271039,1,mx_pred_median
Norway,NOR,Male,85,0.1631492309938021,1,mx_pred_median
Norway,NOR,Male,0,5.256336210062714e-4,1,mx_pred_qm
Norway,NOR,Male,5,6.290923313312792e-5,1,mx_pred_qm
Norway,NOR,Male,10,8.188796349215722e-5,1,mx_pred_qm
Norway,NOR,Male,15,2.594431518900108e-4,1,mx_pred_qm
Norway,NOR,Male,20,4.1298648232998244e-4,1,mx_pred_qm
Norway,NOR,Male,25,5.59470716368027e-4,1,mx_pred_qm
Norway,NOR,Male,30,7.231250298135252e-4,1,mx_pred_qm
Norway,NOR,Male,35,7.788046091632454e-4,1,mx_pred_qm
Norway,NOR,Male,40,0.0010537980178832028,1,mx_pred_qm
Norway,NOR,Male,45,0.0015663362556342212,1,mx_pred_qm
Norway,NOR,Male,50,0.0026713254393908852,1,mx_pred_qm
Norway,NOR,Male,55,0.0042909140312743935,1,mx_pred_qm
Norway,NOR,Male,60,0.007043710650548011,1,mx_pred_qm
Norway,NOR,Male,65,0.011751309165117341,1,mx_pred_qm
Norway,NOR,Male,70,0.01900476154268648,1,mx_pred_qm
Norway,NOR,Male,75,0.03205916352661391,1,mx_pred_qm
Norway,NOR,Male,80,0.0626580677544631,1,mx_pred_qm
Norway,NOR,Male,85,0.1613134151743618,1,mx_pred_qm
Norway,NOR,Male,0,4.4548307346947014e-4,1,mx_WM
Norway,NOR,Male,5,5.6041318111268116e-5,1,mx_WM
Norway,NOR,Male,10,8.010030119195706e-5,1,mx_WM
Norway,NOR,Male,15,2.752842093204727e-4,1,mx_WM
Norway,NOR,Male,20,4.45899826117875e-4,1,mx_WM
Norway,NOR,Male,25,5.788680547942763e-4,1,mx_WM
Norway,NOR,Male,30,7.267097003963152e-4,1,mx_WM
Norway,NOR,Male,35,7.818622183639542e-4,1,mx_WM
Norway,NOR,Male,40,0.0010812856294286507,1,mx_WM
Norway,NOR,Male,45,0.0015886680080510402,1,mx_WM
Norway,NOR,Male,50,0.002613644684506606,1,mx_WM
Norway,NOR,Male,55,0.004180565011869797,1,mx_WM
Norway,NOR,Male,60,0.006914035021176706,1,mx_WM
Norway,NOR,Male,65,0.012011216939666301,1,mx_WM
Norway,NOR,Male,70,0.01934589852140631,1,mx_WM
Norway,NOR,Male,75,0.03173086718576555,1,mx_WM
Norway,NOR,Male,80,0.06277736293588465,1,mx_WM
Norway,NOR,Male,85,0.16804785316862855,1,mx_WM
Norway,NOR,Male,0,4.329098673642262e-4,1,observed
Norway,NOR,Male,5,4.3154485641058096e-5,1,observed
Norway,NOR,Male,10,7.202867274773517e-5,1,observed
Norway,NOR,Male,15,4.152306411385728e-4,1,observed
Norway,NOR,Male,20,4.5551560152789984e-4,1,observed
Norway,NOR,Male,25,6.321925828847305e-4,1,observed
Norway,NOR,Male,30,6.32347004584679e-4,1,observed
Norway,NOR,Male,35,7.720243959164657e-4,1,observed
Norway,NOR,Male,40,0.0011316892599422764,1,observed
Norway,NOR,Male,45,0.0015959045516136176,1,observed
Norway,NOR,Male,50,0.0023282149851910376,1,observed
Norway,NOR,Male,55,0.0042110274994797674,1,observed
Norway,NOR,Male,60,0.006746981559448957,1,observed
Norway,NOR,Male,65,0.011885542525022164,1,observed
Norway,NOR,Male,70,0.01901575152653907,1,observed
Norway,NOR,Male,75,0.03347971965445464,1,observed
Norway,NOR,Male,80,0.06414165306326275,1,observed
Norway,NOR,Male,85,0.16456147471950394,1,observed
Singapore,SGP,Female,0,3.900930074439376e-4,1,mx_pred_mean
Singapore,SGP,Female,5,4.555256684676092e-5,1,mx_pred_mean
Singapore,SGP,Female,10,6.245847288462868e-5,1,mx_pred_mean
Singapore,SGP,Female,15,1.833346723236547e-4,1,mx_pred_mean
Singapore,SGP,Female,20,1.6209853629706395e-4,1,mx_pred_mean
Singapore,SGP,Female,25,2.4255700847955876e-4,1,mx_pred_mean
Singapore,SGP,Female,30,3.31634658540156e-4,1,mx_pred_mean
Singapore,SGP,Female,35,3.691499132309312e-4,1,mx_pred_mean
Singapore,SGP,Female,40,5.44484689715307e-4,1,mx_pred_mean
Singapore,SGP,Female,45,8.385268783538674e-4,1,mx_pred_mean
Singapore,SGP,Female,50,0.0015085399170441684,1,mx_pred_mean
Singapore,SGP,Female,55,0.0024336680420622846,1,mx_pred_mean
Singapore,SGP,Female,60,0.00362334665346589,1,mx_pred_mean
Singapore,SGP,Female,65,0.005478438866111995,1,mx_pred_mean
Singapore,SGP,Female,70,0.009461508102160779,1,mx_pred_mean
Singapore,SGP,Female,75,0.017863115931168006,1,mx_pred_mean
Singapore,SGP,Female,80,0.033461072145476896,1,mx_pred_mean
Singapore,SGP,Female,85,0.08514478195381316,1,mx_pred_mean
Singapore,SGP,Female,0,3.9335170764463463e-4,1,mx_pred_median
Singapore,SGP,Female,5,4.593309701749747e-5,1,mx_pred_median
Singapore,SGP,Female,10,6.298022906646329e-5,1,mx_pred_median
Singapore,SGP,Female,15,1.8486618589117634e-4,1,mx_pred_median
Singapore,SGP,Female,20,1.6345265063052775e-4,1,mx_pred_median
Singapore,SGP,Female,25,2.4458324467741276e-4,1,mx_pred_median
Singapore,SGP,Female,30,3.344050181921378e-4,1,mx_pred_median
Singapore,SGP,Female,35,3.72233662166128e-4,1,mx_pred_median
Singapore,SGP,Female,40,5.49033123893294e-4,1,mx_pred_median
Singapore,SGP,Female,45,8.455316378718251e-4,1,mx_pred_median
Singapore,SGP,Female,50,0.0015211417305517787,1,mx_pred_median
Singapore,SGP,Female,55,0.0024539980515363405,1,mx_pred_median
Singapore,SGP,Female,60,0.0036536148209068073,1,mx_pred_median
Singapore,SGP,Female,65,0.005524203823421749,1,mx_pred_median
Singapore,SGP,Female,70,0.009540546223232046,1,mx_pred_median
Singapore,SGP,Female,75,0.0180123381380755,1,mx_pred_median
Singapore,SGP,Female,80,0.03374059420928027,1,mx_pred_median
Singapore,SGP,Female,85,0.08585605160681005,1,mx_pred_median
Singapore,SGP,Female,0,3.5977994777395953e-4,1,mx_pred_qm
Singapore,SGP,Female,5,4.4388812373009956e-5,1,mx_pred_qm
Singapore,SGP,Female,10,6.343714272609346e-5,1,mx_pred_qm
Singapore,SGP,Female,15,1.9175274477305538e-4,1,mx_pred_qm
Singapore,SGP,Female,20,1.7275371970793416e-4,1,mx_pred_qm
Singapore,SGP,Female,25,2.610198439944559e-4,1,mx_pred_qm
Singapore,SGP,Female,30,3.576386919222536e-4,1,mx_pred_qm
Singapore,SGP,Female,35,3.965328765766916e-4,1,mx_pred_qm
Singapore,SGP,Female,40,5.799283674743362e-4,1,mx_pred_qm
Singapore,SGP,Female,45,8.828598728093379e-4,1,mx_pred_qm
Singapore,SGP,Female,50,0.001567635231919619,1,mx_pred_qm
Singapore,SGP,Female,55,0.0024959951032430226,1,mx_pred_qm
Singapore,SGP,Female,60,0.0036729978104749236,1,mx_pred_qm
Singapore,SGP,Female,65,0.005505333864862292,1,mx_pred_qm
Singapore,SGP,Female,70,0.009467697673079681,1,mx_pred_qm
Singapore,SGP,Female,75,0.017905768862565116,1,mx_pred_qm
Singapore,SGP,Female,80,0.033851301430609326,1,mx_pred_qm
Singapore,SGP,Female,85,0.08771922501607698,1,mx_pred_qm
Singapore,SGP,Female,0,2.854420244800743e-4,1,mx_WM
Singapore,SGP,Female,5,3.872785010983339e-5,1,mx_WM
Singapore,SGP,Female,10,6.311575084261624e-5,1,mx_WM
Singapore,SGP,Female,15,2.1232982657703065e-4,1,mx_WM
Singapore,SGP,Female,20,1.9048021785505927e-4,1,mx_WM
Singapore,SGP,Female,25,2.701365001853842e-4,1,mx_WM
Singapore,SGP,Female,30,3.603434453213143e-4,1,mx_WM
Singapore,SGP,Female,35,3.884732155009811e-4,1,mx_WM
Singapore,SGP,Female,40,5.578648148159454e-4,1,mx_WM
Singapore,SGP,Female,45,8.278180247114946e-4,1,mx_WM
Singapore,SGP,Female,50,0.0014609659851284268,1,mx_WM
Singapore,SGP,Female,55,0.0023277203263080784,1,mx_WM
Singapore,SGP,Female,60,0.0034091338714807083,1,mx_WM
Singapore,SGP,Female,65,0.005009369755897606,1,mx_WM
Singapore,SGP,Female,70,0.008460027790990277,1,mx_WM
Singapore,SGP,Female,75,0.01689111221253542,1,mx_WM
Singapore,SGP,Female,80,0.032420930379552494,1,mx_WM
Singapore,SGP,Female,85,0.07909364152106632,1,mx_WM
Singapore,SGP,Male,0,4.4841308281354063e-4,1,mx_pred_mean
Singapore,SGP,Male,5,5.6950929153240955e-5,1,mx_pred_mean
Singapore,SGP,Male,10,5.9586536435734946e-5,1,mx_pred_mean
Singapore,SGP,Male,15,1.712610345394703e-4,1,mx_pred_mean
Singapore,SGP,Male,20,3.9382804100052403e-4,1,mx_pred_mean
Singapore,SGP,Male,25,4.733559162661584e-4,1,mx_pred_mean
Singapore,SGP,Male,30,6.82902188822828e-4,1,mx_pred_mean
Singapore,SGP,Male,35,7.999733021205232e-4,1,mx_pred_mean
Singapore,SGP,Male,40,0.0010823313835048004,1,mx_pred_mean
Singapore,SGP,Male,45,0.001640190401134232,1,mx_pred_mean
Singapore,SGP,Male,50,0.002430681582994639,1,mx_pred_mean
Singapore,SGP,Male,55,0.003934574885145255,1,mx_pred_mean
Singapore,SGP,Male,60,0.006596422397585296,1,mx_pred_mean
Singapore,SGP,Male,65,0.010166938709073451,1,mx_pred_mean
Singapore,SGP,Male,70,0.01714189284939161,1,mx_pred_mean
Singapore,SGP,Male,75,0.029598168640737624,1,mx_pred_mean
Singapore,SGP,Male,80,0.05347285195213389,1,mx_pred_mean
Singapore,SGP,Male,85,0.10292865052308366,1,mx_pred_mean
Singapore,SGP,Male,0,4.45569810906558e-4,1,mx_pred_median
Singapore,SGP,Male,5,5.658981797441017e-5,1,mx_pred_median
Singapore,SGP,Male,10,5.920871354970522e-5,1,mx_pred_median
Singapore,SGP,Male,15,1.7017511241335502e-4,1,mx_pred_median
Singapore,SGP,Male,20,3.913308787898835e-4,1,mx_pred_median
Singapore,SGP,Male,25,4.703544882741851e-4,1,mx_pred_median
Singapore,SGP,Male,30,6.785720818676207e-4,1,mx_pred_median
Singapore,SGP,Male,35,7.949008773777304e-4,1,mx_pred_median
Singapore,SGP,Male,40,0.0010754685988655652,1,mx_pred_median
Singapore,SGP,Male,45,0.001629790376093957,1,mx_pred_median
Singapore,SGP,Male,50,0.0024152692568948178,1,mx_pred_median
Singapore,SGP,Male,55,0.003909626758817941,1,mx_pred_median
Singapore,SGP,Male,60,0.0065545961815169215,1,mx_pred_median
Singapore,SGP,Male,65,0.010102472768360604,1,mx_pred_median
Singapore,SGP,Male,70,0.017033200520288783,1,mx_pred_median
Singapore,SGP,Male,75,0.0294104942739098,1,mx_pred_median
Singapore,SGP,Male,80,0.05313379436534853,1,mx_pred_median
Singapore,SGP,Male,85,0.10227600645074825,1,mx_pred_median
Singapore,SGP,Male,0,4.4956703866644765e-4,1,mx_pred_qm
Singapore,SGP,Male,5,5.8490865298265885e-5,1,mx_pred_qm
Singapore,SGP,Male,10,6.22071408571216e-5,1,mx_pred_qm
Singapore,SGP,Male,15,1.8050445901036005e-4,1,mx_pred_qm
Singapore,SGP,Male,20,4.165856162320922e-4,1,mx_pred_qm
Singapore,SGP,Male,25,5.000152899146261e-4,1,mx_pred_qm
Singapore,SGP,Male,30,7.17430738830635e-4,1,mx_pred_qm
Singapore,SGP,Male,35,8.332008703936516e-4,1,mx_pred_qm
Singapore,SGP,Male,40,0.0011150967484205763,1,mx_pred_qm
Singapore,SGP,Male,45,0.001669354435035097,1,mx_pred_qm
Singapore,SGP,Male,50,0.0024429065338927762,1,mx_pred_qm
Singapore,SGP,Male,55,0.00390680893513748,1,mx_pred_qm
Singapore,SGP,Male,60,0.006480343996870488,1,mx_pred_qm
Singapore,SGP,Male,65,0.009905201349014075,1,mx_pred_qm
Singapore,SGP,Male,70,0.016616219405536363,1,mx_pred_qm
Singapore,SGP,Male,75,0.028665138582813006,1,mx_pred_qm
Singapore,SGP,Male,80,0.05200586511781033,1,mx_pred_qm
Singapore,SGP,Male,85,0.1011341019520126,1,mx_pred_qm
Singapore,SGP,Male,0,3.6778144121606983e-4,1,mx_WM
Singapore,SGP,Male,5,5.221381435808024e-5,1,mx_WM
Singapore,SGP,Male,10,6.1409020830398e-5,1,mx_WM
Singapore,SGP,Male,15,2.0714071382112704e-4,1,mx_WM
Singapore,SGP,Male,20,4.636657658756748e-4,1,mx_WM
Singapore,SGP,Male,25,5.160929115519921e-4,1,mx_WM
Singapore,SGP,Male,30,7.25278626553294e-4,1,mx_WM
Singapore,SGP,Male,35,8.508760405918112e-4,1,mx_WM
Singapore,SGP,Male,40,0.0011493137147404566,1,mx_WM
Singapore,SGP,Male,45,0.0016741354494852797,1,mx_WM
Singapore,SGP,Male,50,0.0024422917776895513,1,mx_WM
Singapore,SGP,Male,55,0.0038722388339084163,1,mx_WM
Singapore,SGP,Male,60,0.006332629908740875,1,mx_WM
Singapore,SGP,Male,65,0.009264549174007023,1,mx_WM
Singapore,SGP,Male,70,0.014964017453678162,1,mx_WM
Singapore,SGP,Male,75,0.02860332236212284,1,mx_WM
Singapore,SGP,Male,80,0.053002756048386404,1,mx_WM
Singapore,SGP,Male,85,0.09734360179186093,1,mx_WM
Thailand,THA,Female,0,0.0015986782859252204,1,mx_pred_mean
Thailand,THA,Female,5,3.034039288956452e-4,1,mx_pred_mean
Thailand,THA,Female,10,4.150006404869425e-4,1,mx_pred_mean
Thailand,THA,Female,15,4.4783866670395863e-4,1,mx_pred_mean
Thailand,THA,Female,20,5.226152857626689e-4,1,mx_pred_mean
Thailand,THA,Female,25,6.920520138655247e-4,1,mx_pred_mean
Thailand,THA,Female,30,9.273717513049174e-4,1,mx_pred_mean
Thailand,THA,Female,35,0.0013155384368246463,1,mx_pred_mean
Thailand,THA,Female,40,0.0017363669859407076,1,mx_pred_mean
Thailand,THA,Female,45,0.002357172319762671,1,mx_pred_mean
Thailand,THA,Female,50,0.0033021231505885175,1,mx_pred_mean
Thailand,THA,Female,55,0.004530602195103439,1,mx_pred_mean
Thailand,THA,Female,60,0.007238532171144167,1,mx_pred_mean
Thailand,THA,Female,65,0.011681934925080469,1,mx_pred_mean
Thailand,THA,Female,70,0.018641331600959852,1,mx_pred_mean
Thailand,THA,Female,75,0.030563911530115524,1,mx_pred_mean
Thailand,THA,Female,80,0.05176643184495281,1,mx_pred_mean
Thailand,THA,Female,85,0.12116628297662295,1,mx_pred_mean
Thailand,THA,Female,0,0.0016116470336665584,1,mx_pred_median
Thailand,THA,Female,5,3.0586519271102276e-4,1,mx_pred_median
Thailand,THA,Female,10,4.183671956383774e-4,1,mx_pred_median
Thailand,THA,Female,15,4.514716094595046e-4,1,mx_pred_median
Thailand,THA,Female,20,5.268548290569601e-4,1,mx_pred_median
Thailand,THA,Female,25,6.976660564597871e-4,1,mx_pred_median
Thailand,THA,Female,30,9.348947472766526e-4,1,mx_pred_median
Thailand,THA,Female,35,0.0013262103063817778,1,mx_pred_median
Thailand,THA,Female,40,0.001750452687626472,1,mx_pred_median
Thailand,THA,Female,45,0.0023762940989642783,1,mx_pred_median
Thailand,THA,Female,50,0.0033289105302182036,1,mx_pred_median
Thailand,THA,Female,55,0.004567355203824417,1,mx_pred_median
Thailand,THA,Female,60,0.007297252364300976,1,mx_pred_median
Thailand,THA,Female,65,0.011776700750392478,1,mx_pred_median
Thailand,THA,Female,70,0.01879255322523777,1,mx_pred_median
Thailand,THA,Female,75,0.03081185113254354,1,mx_pred_median
Thailand,THA,Female,80,0.052186369866240034,1,mx_pred_median
Thailand,THA,Female,85,0.12214920428888046,1,mx_pred_median
Thailand,THA,Female,0,0.0014677812427189845,1,mx_pred_qm
Thailand,THA,Female,5,2.943156392509403e-4,1,mx_pred_qm
Thailand,THA,Female,10,4.1959710919659037e-4,1,mx_pred_qm
Thailand,THA,Female,15,4.662834906541559e-4,1,mx_pred_qm
Thailand,THA,Female,20,5.544493649436758e-4,1,mx_pred_qm
Thailand,THA,Female,25,7.413612855982221e-4,1,mx_pred_qm
Thailand,THA,Female,30,9.95565680828733e-4,1,mx_pred_qm
Thailand,THA,Female,35,0.001406732236446516,1,mx_pred_qm
Thailand,THA,Female,40,0.0018410334051861155,1,mx_pred_qm
Thailand,THA,Female,45,0.002470572430064488,1,mx_pred_qm
Thailand,THA,Female,50,0.003415961311826853,1,mx_pred_qm
Thailand,THA,Female,55,0.004625618264827835,1,mx_pred_qm
Thailand,THA,Female,60,0.007304538135163233,1,mx_pred_qm
Thailand,THA,Female,65,0.01168619402618348,1,mx_pred_qm
Thailand,THA,Female,70,0.018569166744046486,1,mx_pred_qm
Thailand,THA,Female,75,0.03049833703659772,1,mx_pred_qm
Thailand,THA,Female,80,0.05213330007666615,1,mx_pred_qm
Thailand,THA,Female,85,0.12426533701338521,1,mx_pred_qm
Thailand,THA,Female,0,0.0012846482284952067,1,mx_WM
Thailand,THA,Female,5,2.658020742934273e-4,1,mx_WM
Thailand,THA,Female,10,4.191974777302222e-4,1,mx_WM
Thailand,THA,Female,15,4.970500830183722e-4,1,mx_WM
Thailand,THA,Female,20,5.925219821061089e-4,1,mx_WM
Thailand,THA,Female,25,7.503720127030961e-4,1,mx_WM
Thailand,THA,Female,30,9.87783544254805e-4,1,mx_WM
Thailand,THA,Female,35,0.0013981077184435546,1,mx_WM
Thailand,THA,Female,40,0.0018012953885496474,1,mx_WM
Thailand,THA,Female,45,0.00236360893962649,1,mx_WM
Thailand,THA,Female,50,0.003180830701208236,1,mx_WM
Thailand,THA,Female,55,0.004268152193916422,1,mx_WM
Thailand,THA,Female,60,0.006733332157208825,1,mx_WM
Thailand,THA,Female,65,0.010850078411955977,1,mx_WM
Thailand,THA,Female,70,0.017678339955206117,1,mx_WM
Thailand,THA,Female,75,0.02958413227599422,1,mx_WM
Thailand,THA,Female,80,0.04957323696934772,1,mx_WM
Thailand,THA,Female,85,0.11278243619844659,1,mx_WM
Thailand,THA,Male,0,0.0019428725324842505,1,mx_pred_mean
Thailand,THA,Male,5,3.571934074056508e-4,1,mx_pred_mean
Thailand,THA,Male,10,6.12578186096986e-4,1,mx_pred_mean
Thailand,THA,Male,15,0.0013145090550363715,1,mx_pred_mean
Thailand,THA,Male,20,0.0018665930464452345,1,mx_pred_mean
Thailand,THA,Male,25,0.0025450969133571457,1,mx_pred_mean
Thailand,THA,Male,30,0.003293512020439538,1,mx_pred_mean
Thailand,THA,Male,35,0.0038500509140922973,1,mx_pred_mean
Thailand,THA,Male,40,0.0045218150088400305,1,mx_pred_mean
Thailand,THA,Male,45,0.005385273674721198,1,mx_pred_mean
Thailand,THA,Male,50,0.006892957514585297,1,mx_pred_mean
Thailand,THA,Male,55,0.00897872691839782,1,mx_pred_mean
Thailand,THA,Male,60,0.012654548376080783,1,mx_pred_mean
Thailand,THA,Male,65,0.018769350782979175,1,mx_pred_mean
Thailand,THA,Male,70,0.0282521351915616,1,mx_pred_mean
Thailand,THA,Male,75,0.043011374211870256,1,mx_pred_mean
Thailand,THA,Male,80,0.06577729601492115,1,mx_pred_mean
Thailand,THA,Male,85,0.1305074861021899,1,mx_pred_mean
Thailand,THA,Male,0,0.0019300909485887208,1,mx_pred_median
Thailand,THA,Male,5,3.548435375982642e-4,1,mx_pred_median
Thailand,THA,Male,10,6.085482153463272e-4,1,mx_pred_median
Thailand,THA,Male,15,0.0013058612886556829,1,mx_pred_median
Thailand,THA,Male,20,0.0018543132827329718,1,mx_pred_median
Thailand,THA,Male,25,0.002528353473333969,1,mx_pred_median
Thailand,THA,Male,30,0.003271844978728697,1,mx_pred_median
Thailand,THA,Male,35,0.003824722567565309,1,mx_pred_median
Thailand,THA,Male,40,0.004492067324970285,1,mx_pred_median
Thailand,THA,Male,45,0.0053498455516081365,1,mx_pred_median
Thailand,THA,Male,50,0.006847610785302785,1,mx_pred_median
Thailand,THA,Male,55,0.008919658528957052,1,mx_pred_median
Thailand,THA,Male,60,0.012571297844188142,1,mx_pred_median
Thailand,THA,Male,65,0.018645872774161725,1,mx_pred_median
Thailand,THA,Male,70,0.028066272748122224,1,mx_pred_median
Thailand,THA,Male,75,0.04272841509913418,1,mx_pred_median
Thailand,THA,Male,80,0.06534456663438849,1,mx_pred_median
Thailand,THA,Male,85,0.1296489159413997,1,mx_pred_median
Thailand,THA,Male,0,0.001939063198196762,1,mx_pred_qm
Thailand,THA,Male,5,3.651927400197386e-4,1,mx_pred_qm
Thailand,THA,Male,10,6.366270602452041e-4,1,mx_pred_qm
Thailand,THA,Male,15,0.0013791910239948806,1,mx_pred_qm
Thailand,THA,Male,20,0.0019655257935313466,1,mx_pred_qm
Thailand,THA,Male,25,0.002676278269592143,1,mx_pred_qm
Thailand,THA,Male,30,0.003444389025548699,1,mx_pred_qm
Thailand,THA,Male,35,0.003991831148809564,1,mx_pred_qm
Thailand,THA,Male,40,0.00463763491736834,1,mx_pred_qm
Thailand,THA,Male,45,0.005456240894227956,1,mx_pred_qm
Thailand,THA,Male,50,0.0068962953148288975,1,mx_pred_qm
Thailand,THA,Male,55,0.00887504549776322,1,mx_pred_qm
Thailand,THA,Male,60,0.012375641531203959,1,mx_pred_qm
Thailand,THA,Male,65,0.018203454892713224,1,mx_pred_qm
Thailand,THA,Male,70,0.027261904122553388,1,mx_pred_qm
Thailand,THA,Male,75,0.041467131329105594,1,mx_pred_qm
Thailand,THA,Male,80,0.06368343232466861,1,mx_pred_qm
Thailand,THA,Male,85,0.12765218001122478,1,mx_pred_qm
Thailand,THA,Male,0,0.0017235764110898246,1,mx_WM
Thailand,THA,Male,5,3.342553961891823e-4,1,mx_WM
Thailand,THA,Male,10,6.308746589834435e-4,1,mx_WM
Thailand,THA,Male,15,0.001457136154074364,1,mx_WM
Thailand,THA,Male,20,0.00208860111492073,1,mx_WM
Thailand,THA,Male,25,0.002708798312170798,1,mx_WM
Thailand,THA,Male,30,0.003470596889989797,1,mx_WM
Thailand,THA,Male,35,0.0041152274985508264,1,mx_WM
Thailand,THA,Male,40,0.00477782677400781,1,mx_WM
Thailand,THA,Male,45,0.005530617646113348,1,mx_WM
Thailand,THA,Male,50,0.0068433166612995614,1,mx_WM
Thailand,THA,Male,55,0.00869281774630829,1,mx_WM
Thailand,THA,Male,60,0.011996783836532892,1,mx_WM
Thailand,THA,Male,65,0.017650567828454762,1,mx_WM
Thailand,THA,Male,70,0.02723481369212189,1,mx_WM
Thailand,THA,Male,75,0.04272867406112794,1,mx_WM
Thailand,THA,Male,80,0.06483847832585818,1,mx_WM
Thailand,THA,Male,85,0.1270377157746055,1,mx_WM
Albania,ALB,Female,0,0.0015733002716000115,2,mx_pred_mean
Albania,ALB,Female,5,1.8264312310069134e-4,2,mx_pred_mean
Albania,ALB,Female,10,1.380750778059881e-4,2,mx_pred_mean
Albania,ALB,Female,15,4.179649609405878e-4,2,mx_pred_mean
Albania,ALB,Female,20,1.3252949425487722e-4,2,mx_pred_mean
Albania,ALB,Female,25,2.247724803743392e-4,2,mx_pred_mean
Albania,ALB,Female,30,1.098427277112811e-4,2,mx_pred_mean
Albania,ALB,Female,35,2.504572383121394e-4,2,mx_pred_mean
Albania,ALB,Female,40,4.488820233709299e-4,2,mx_pred_mean
Albania,ALB,Female,45,8.197723202345937e-4,2,mx_pred_mean
Albania,ALB,Female,50,0.0014791250908433881,2,mx_pred_mean
Albania,ALB,Female,55,0.002402559183372257,2,mx_pred_mean
Albania,ALB,Female,60,0.0025996260003797057,2,mx_pred_mean
Albania,ALB,Female,65,0.004724785700472928,2,mx_pred_mean
Albania,ALB,Female,70,0.01568191966076866,2,mx_pred_mean
Albania,ALB,Female,75,0.03599834422301039,2,mx_pred_mean
Albania,ALB,Female,80,0.10525464077797952,2,mx_pred_mean
Albania,ALB,Female,85,0.4603355047292902,2,mx_pred_mean
Albania,ALB,Female,0,0.0015712523606506604,2,mx_pred_median
Albania,ALB,Female,5,1.8240538281781384e-4,2,mx_pred_median
Albania,ALB,Female,10,1.3789535021757057e-4,2,mx_pred_median
Albania,ALB,Female,15,4.1742091030041024e-4,2,mx_pred_median
Albania,ALB,Female,20,1.3235698516217848e-4,2,mx_pred_median
Albania,ALB,Female,25,2.244799017534742e-4,2,mx_pred_median
Albania,ALB,Female,30,1.0969974920371517e-4,2,mx_pred_median
Albania,ALB,Female,35,2.5013122672367007e-4,2,mx_pred_median
Albania,ALB,Female,40,4.482977290520244e-4,2,mx_pred_median
Albania,ALB,Female,45,8.187052507495827e-4,2,mx_pred_median
Albania,ALB,Female,50,0.0014771997644936266,2,mx_pred_median
Albania,ALB,Female,55,0.0023994318545673817,2,mx_pred_median
Albania,ALB,Female,60,0.002596242156464785,2,mx_pred_median
Albania,ALB,Female,65,0.0047186356091368994,2,mx_pred_median
Albania,ALB,Female,70,0.01566150704433437,2,mx_pred_median
Albania,ALB,Female,75,0.03595148641422234,2,mx_pred_median
Albania,ALB,Female,80,0.10511763442565748,2,mx_pred_median
Albania,ALB,Female,85,0.4597363018069189,2,mx_pred_median
Albania,ALB,Female,0,0.0012545260354127465,2,mx_pred_qm
Albania,ALB,Female,5,1.4828083706528705e-4,2,mx_pred_qm
Albania,ALB,Female,10,1.1429284391286862e-4,2,mx_pred_qm
Albania,ALB,Female,15,3.5309609447168634e-4,2,mx_pred_qm
Albania,ALB,Female,20,1.1433020846196386e-4,2,mx_pred_qm
Albania,ALB,Female,25,1.9803957756003493e-4,2,mx_pred_qm
Albania,ALB,Female,30,9.881534828903977e-5,2,mx_pred_qm
Albania,ALB,Female,35,2.2989717503686625e-4,2,mx_pred_qm
Albania,ALB,Female,40,4.1995308977765556e-4,2,mx_pred_qm
Albania,ALB,Female,45,7.804961591881036e-4,2,mx_pred_qm
Albania,ALB,Female,50,0.001430377504073311,2,mx_pred_qm
Albania,ALB,Female,55,0.0023543241939771526,2,mx_pred_qm
Albania,ALB,Female,60,0.0025742247776873502,2,mx_pred_qm
Albania,ALB,Female,65,0.0047127783490318225,2,mx_pred_qm
Albania,ALB,Female,70,0.015699585023532605,2,mx_pred_qm
