Country,iso3,cluster,sex,age,source,lmx
Honduras,HND,3,Male,45,lmx_scaled,-5.063059048232655
Honduras,HND,3,Male,50,lmx_scaled,-4.580976068760199
Honduras,HND,3,Male,55,lmx_scaled,-4.099976171528348
Honduras,HND,3,Male,60,lmx_scaled,-3.6375624109015607
Honduras,HND,3,Male,65,lmx_scaled,-3.205765875616036
Honduras,HND,3,Male,70,lmx_scaled,-2.7735496860036277
Honduras,HND,3,Male,75,lmx_scaled,-2.3612993712256145
Honduras,HND,3,Male,80,lmx_scaled,-1.9676170873493966
Honduras,HND,3,Male,85,lmx_scaled,-1.4322005323005045
Croatia,HRV,4,Female,0,lmx_scaled,-7.186677336880367
Croatia,HRV,4,Female,5,lmx_scaled,-9.391706577119992
Croatia,HRV,4,Female,10,lmx_scaled,-9.373806204351432
Croatia,HRV,4,Female,15,lmx_scaled,-9.10815194795848
Croatia,HRV,4,Female,20,lmx_scaled,-8.613041684091053
Croatia,HRV,4,Female,25,lmx_scaled,-8.345776858025037
Croatia,HRV,4,Female,30,lmx_scaled,-8.094651565001174
Croatia,HRV,4,Female,35,lmx_scaled,-7.513526986409909
Croatia,HRV,4,Female,40,lmx_scaled,-7.033721168153486
Croatia,HRV,4,Female,45,lmx_scaled,-6.423270522374817
Croatia,HRV,4,Female,50,lmx_scaled,-5.88718539930136
Croatia,HRV,4,Female,55,lmx_scaled,-5.414146657683388
Croatia,HRV,4,Female,60,lmx_scaled,-4.870956486682359
Croatia,HRV,4,Female,65,lmx_scaled,-4.476813247479503
Croatia,HRV,4,Female,70,lmx_scaled,-3.931839575779268
Croatia,HRV,4,Female,75,lmx_scaled,-3.172956518242487
Croatia,HRV,4,Female,80,lmx_scaled,-2.5902054250626443
Croatia,HRV,4,Female,85,lmx_scaled,-1.8511745260898091
Croatia,HRV,4,Male,0,lmx_scaled,-6.993354383042631
Croatia,HRV,4,Male,5,lmx_scaled,-9.1515091614537
Croatia,HRV,4,Male,10,lmx_scaled,-8.962412957733655
Croatia,HRV,4,Male,15,lmx_scaled,-7.903149309232837
Croatia,HRV,4,Male,20,lmx_scaled,-7.431343007012943
Croatia,HRV,4,Male,25,lmx_scaled,-7.432229753769355
Croatia,HRV,4,Male,30,lmx_scaled,-7.168125503231826
Croatia,HRV,4,Male,35,lmx_scaled,-6.7654102910392755
Croatia,HRV,4,Male,40,lmx_scaled,-6.3458207096847445
Croatia,HRV,4,Male,45,lmx_scaled,-5.670371497560437
Croatia,HRV,4,Male,50,lmx_scaled,-5.098943502822643
Croatia,HRV,4,Male,55,lmx_scaled,-4.492241788729468
Croatia,HRV,4,Male,60,lmx_scaled,-4.009800172356794
Croatia,HRV,4,Male,65,lmx_scaled,-3.609542931991758
Croatia,HRV,4,Male,70,lmx_scaled,-3.2428247669605312
Croatia,HRV,4,Male,75,lmx_scaled,-2.7619818734552823
Croatia,HRV,4,Male,80,lmx_scaled,-2.146531546005582
Croatia,HRV,4,Male,85,lmx_scaled,-1.543849201774078
Haiti,HTI,3,Female,0,lmx_scaled,-4.8558728166022895
Haiti,HTI,3,Female,5,lmx_scaled,-7.048668895113379
Haiti,HTI,3,Female,10,lmx_scaled,-7.26515426206533
Haiti,HTI,3,Female,15,lmx_scaled,-6.805011760043627
Haiti,HTI,3,Female,20,lmx_scaled,-6.3598281947811826
Haiti,HTI,3,Female,25,lmx_scaled,-6.040407675911986
Haiti,HTI,3,Female,30,lmx_scaled,-5.73355267633982
Haiti,HTI,3,Female,35,lmx_scaled,-5.416855013349482
Haiti,HTI,3,Female,40,lmx_scaled,-5.090851052718722
Haiti,HTI,3,Female,45,lmx_scaled,-4.796897616777249
Haiti,HTI,3,Female,50,lmx_scaled,-4.4539903205528555
Haiti,HTI,3,Female,55,lmx_scaled,-4.105519824033108
Haiti,HTI,3,Female,60,lmx_scaled,-3.710187379464967
Haiti,HTI,3,Female,65,lmx_scaled,-3.3555816066972852
Haiti,HTI,3,Female,70,lmx_scaled,-2.9333864272520316
Haiti,HTI,3,Female,75,lmx_scaled,-2.561583377540435
Haiti,HTI,3,Female,80,lmx_scaled,-2.147918752598149
Haiti,HTI,3,Female,85,lmx_scaled,-1.6983728393041255
Haiti,HTI,3,Male,0,lmx_scaled,-4.6765460076986445
Haiti,HTI,3,Male,5,lmx_scaled,-6.9790586439879245
Haiti,HTI,3,Male,10,lmx_scaled,-7.177216126543848
Haiti,HTI,3,Male,15,lmx_scaled,-6.682095561682131
Haiti,HTI,3,Male,20,lmx_scaled,-6.309747996032351
Haiti,HTI,3,Male,25,lmx_scaled,-6.0946951315180975
Haiti,HTI,3,Male,30,lmx_scaled,-5.821960665811597
Haiti,HTI,3,Male,35,lmx_scaled,-5.485253002680369
Haiti,HTI,3,Male,40,lmx_scaled,-5.074477654953091
Haiti,HTI,3,Male,45,lmx_scaled,-4.7423172233661806
Haiti,HTI,3,Male,50,lmx_scaled,-4.378929813137255
Haiti,HTI,3,Male,55,lmx_scaled,-4.048029788578784
Haiti,HTI,3,Male,60,lmx_scaled,-3.6271830526684057
Haiti,HTI,3,Male,65,lmx_scaled,-3.261300469313101
Haiti,HTI,3,Male,70,lmx_scaled,-2.862626212175943
Haiti,HTI,3,Male,75,lmx_scaled,-2.51467596625353
Haiti,HTI,3,Male,80,lmx_scaled,-2.107904317597972
Haiti,HTI,3,Male,85,lmx_scaled,-1.61296986936495
Hungary,HUN,4,Female,0,lmx_scaled,-7.400508911364765
Hungary,HUN,4,Female,5,lmx_scaled,-9.591683317789952
Hungary,HUN,4,Female,10,lmx_scaled,-9.397306389511641
Hungary,HUN,4,Female,15,lmx_scaled,-8.599888890812347
Hungary,HUN,4,Female,20,lmx_scaled,-8.449466568950383
Hungary,HUN,4,Female,25,lmx_scaled,-8.238647795071856
Hungary,HUN,4,Female,30,lmx_scaled,-7.604860095496162
Hungary,HUN,4,Female,35,lmx_scaled,-7.189229200754759
Hungary,HUN,4,Female,40,lmx_scaled,-6.683924869698205
Hungary,HUN,4,Female,45,lmx_scaled,-6.129961307484486
Hungary,HUN,4,Female,50,lmx_scaled,-5.508421052472888
Hungary,HUN,4,Female,55,lmx_scaled,-4.898084226352958
Hungary,HUN,4,Female,60,lmx_scaled,-4.444381211547408
Hungary,HUN,4,Female,65,lmx_scaled,-4.073669193181912
Hungary,HUN,4,Female,70,lmx_scaled,-3.674035418506827
Hungary,HUN,4,Female,75,lmx_scaled,-3.1295936608344253
Hungary,HUN,4,Female,80,lmx_scaled,-2.484365374196253
Hungary,HUN,4,Female,85,lmx_scaled,-1.6709021616077977
Hungary,HUN,4,Male,0,lmx_scaled,-7.257829589370686
Hungary,HUN,4,Male,5,lmx_scaled,-9.376604582217267
Hungary,HUN,4,Male,10,lmx_scaled,-8.948376355690229
Hungary,HUN,4,Male,15,lmx_scaled,-8.036727855816734
Hungary,HUN,4,Male,20,lmx_scaled,-7.466385998882839
Hungary,HUN,4,Male,25,lmx_scaled,-7.2273513906668
Hungary,HUN,4,Male,30,lmx_scaled,-7.036740196015131
Hungary,HUN,4,Male,35,lmx_scaled,-6.5419724684126805
Hungary,HUN,4,Male,40,lmx_scaled,-6.0441675305699105
Hungary,HUN,4,Male,45,lmx_scaled,-5.392779720890392
Hungary,HUN,4,Male,50,lmx_scaled,-4.708846858063409
Hungary,HUN,4,Male,55,lmx_scaled,-4.0919601020945136
Hungary,HUN,4,Male,60,lmx_scaled,-3.627968770854401
Hungary,HUN,4,Male,65,lmx_scaled,-3.2898856049754537
Hungary,HUN,4,Male,70,lmx_scaled,-3.0122023672581166
Hungary,HUN,4,Male,75,lmx_scaled,-2.601202967469278
Hungary,HUN,4,Male,80,lmx_scaled,-2.163239947949668
Hungary,HUN,4,Male,85,lmx_scaled,-1.5349657586598435
Indonesia,IDN,3,Female,0,lmx_scaled,-5.751712530234799
Indonesia,IDN,3,Female,5,lmx_scaled,-7.626844851689289
Indonesia,IDN,3,Female,10,lmx_scaled,-8.1135668409465
Indonesia,IDN,3,Female,15,lmx_scaled,-7.543798704820189
Indonesia,IDN,3,Female,20,lmx_scaled,-7.2647093385633434
Indonesia,IDN,3,Female,25,lmx_scaled,-7.027506390623208
Indonesia,IDN,3,Female,30,lmx_scaled,-6.7212582441111
Indonesia,IDN,3,Female,35,lmx_scaled,-6.309957533718394
Indonesia,IDN,3,Female,40,lmx_scaled,-5.8584414005285925
Indonesia,IDN,3,Female,45,lmx_scaled,-5.394350368800859
Indonesia,IDN,3,Female,50,lmx_scaled,-4.950751001165776
Indonesia,IDN,3,Female,55,lmx_scaled,-4.519980357447838
Indonesia,IDN,3,Female,60,lmx_scaled,-4.056457556737918
Indonesia,IDN,3,Female,65,lmx_scaled,-3.5812610104402762
Indonesia,IDN,3,Female,70,lmx_scaled,-3.0778978365683227
Indonesia,IDN,3,Female,75,lmx_scaled,-2.594796833971056
Indonesia,IDN,3,Female,80,lmx_scaled,-2.12328600762834
Indonesia,IDN,3,Female,85,lmx_scaled,-1.5147367853240665
Indonesia,IDN,3,Male,0,lmx_scaled,-5.491720532509557
Indonesia,IDN,3,Male,5,lmx_scaled,-7.437569461316818
Indonesia,IDN,3,Male,10,lmx_scaled,-7.70490924220426
Indonesia,IDN,3,Male,15,lmx_scaled,-6.853623879586914
Indonesia,IDN,3,Male,20,lmx_scaled,-6.531572914852133
Indonesia,IDN,3,Male,25,lmx_scaled,-6.5297417088610805
Indonesia,IDN,3,Male,30,lmx_scaled,-6.362749691434449
Indonesia,IDN,3,Male,35,lmx_scaled,-6.028179893788741
Indonesia,IDN,3,Male,40,lmx_scaled,-5.593131377311943
Indonesia,IDN,3,Male,45,lmx_scaled,-5.113968554630883
Indonesia,IDN,3,Male,50,lmx_scaled,-4.596576903722387
Indonesia,IDN,3,Male,55,lmx_scaled,-4.100888958384877
Indonesia,IDN,3,Male,60,lmx_scaled,-3.592214697742118
Indonesia,IDN,3,Male,65,lmx_scaled,-3.1285334564661835
Indonesia,IDN,3,Male,70,lmx_scaled,-2.693148460150525
Indonesia,IDN,3,Male,75,lmx_scaled,-2.286563918216052
Indonesia,IDN,3,Male,80,lmx_scaled,-1.8773349223007145
Indonesia,IDN,3,Male,85,lmx_scaled,-1.3276460197153226
India,IND,6,Female,0,lmx_scaled,-5.150031090720163
India,IND,6,Female,5,lmx_scaled,-7.528131725246532
India,IND,6,Female,10,lmx_scaled,-7.592057738744769
India,IND,6,Female,15,lmx_scaled,-7.0506152524497665
India,IND,6,Female,20,lmx_scaled,-6.6834593713155686
India,IND,6,Female,25,lmx_scaled,-6.594050301905989
India,IND,6,Female,30,lmx_scaled,-6.440873363423275
India,IND,6,Female,35,lmx_scaled,-6.189462446399498
India,IND,6,Female,40,lmx_scaled,-5.834464020098986
India,IND,6,Female,45,lmx_scaled,-5.52971147336323
India,IND,6,Female,50,lmx_scaled,-4.875191747110058
India,IND,6,Female,55,lmx_scaled,-4.569393663044521
India,IND,6,Female,60,lmx_scaled,-4.095025594729305
India,IND,6,Female,65,lmx_scaled,-3.668276363707871
India,IND,6,Female,70,lmx_scaled,-3.190653827676667
India,IND,6,Female,75,lmx_scaled,-2.7505695432521255
India,IND,6,Female,80,lmx_scaled,-2.148024018914085
India,IND,6,Female,85,lmx_scaled,-1.6137448258941778
India,IND,6,Male,0,lmx_scaled,-5.245298541653862
India,IND,6,Male,5,lmx_scaled,-7.808823616531481
India,IND,6,Male,10,lmx_scaled,-7.676831277897497
India,IND,6,Male,15,lmx_scaled,-7.233444966577218
India,IND,6,Male,20,lmx_scaled,-6.638990105485716
India,IND,6,Male,25,lmx_scaled,-6.388691614755392
India,IND,6,Male,30,lmx_scaled,-6.034958682900351
India,IND,6,Male,35,lmx_scaled,-5.678118976220123
India,IND,6,Male,40,lmx_scaled,-5.40705835005534
India,IND,6,Male,45,lmx_scaled,-4.994912225465426
India,IND,6,Male,50,lmx_scaled,-4.600909356115936
India,IND,6,Male,55,lmx_scaled,-4.1060962183479734
India,IND,6,Male,60,lmx_scaled,-3.7581184388876587
India,IND,6,Male,65,lmx_scaled,-3.3501726761444144
India,IND,6,Male,70,lmx_scaled,-2.9341867214234854
India,IND,6,Male,75,lmx_scaled,-2.5113478019250026
India,IND,6,Male,80,lmx_scaled,-1.9990513181274392
India,IND,6,Male,85,lmx_scaled,-1.4810502363516607
Ireland,IRL,7,Female,0,lmx_scaled,-7.740628426687522
Ireland,IRL,7,Female,5,lmx_scaled,-10.12597670586483
Ireland,IRL,7,Female,10,lmx_scaled,-10.05687839309085
Ireland,IRL,7,Female,15,lmx_scaled,-9.779935286324399
Ireland,IRL,7,Female,20,lmx_scaled,-8.583419936677734
Ireland,IRL,7,Female,25,lmx_scaled,-8.468975419123257
Ireland,IRL,7,Female,30,lmx_scaled,-7.9994363752027136
Ireland,IRL,7,Female,35,lmx_scaled,-7.86772999056717
Ireland,IRL,7,Female,40,lmx_scaled,-7.394171251592904
Ireland,IRL,7,Female,45,lmx_scaled,-6.6926936923593034
Ireland,IRL,7,Female,50,lmx_scaled,-6.247000105220655
Ireland,IRL,7,Female,55,lmx_scaled,-5.688376556960389
Ireland,IRL,7,Female,60,lmx_scaled,-5.356520310674148
Ireland,IRL,7,Female,65,lmx_scaled,-4.776688672765229
Ireland,IRL,7,Female,70,lmx_scaled,-4.261458061411048
Ireland,IRL,7,Female,75,lmx_scaled,-3.6973970877115097
Ireland,IRL,7,Female,80,lmx_scaled,-2.9696034808293303
Ireland,IRL,7,Female,85,lmx_scaled,-1.8198258523394861
Ireland,IRL,7,Male,0,lmx_scaled,-7.6449755687727015
Ireland,IRL,7,Male,5,lmx_scaled,-9.956685705264702
Ireland,IRL,7,Male,10,lmx_scaled,-9.796004536662753
Ireland,IRL,7,Male,15,lmx_scaled,-8.818463084059529
Ireland,IRL,7,Male,20,lmx_scaled,-7.654210998984791
Ireland,IRL,7,Male,25,lmx_scaled,-7.4455473679090245
Ireland,IRL,7,Male,30,lmx_scaled,-7.417472254979116
Ireland,IRL,7,Male,35,lmx_scaled,-7.243166212854719
Ireland,IRL,7,Male,40,lmx_scaled,-6.861178209552177
Ireland,IRL,7,Male,45,lmx_scaled,-6.39154489179517
Ireland,IRL,7,Male,50,lmx_scaled,-5.857620575931084
Ireland,IRL,7,Male,55,lmx_scaled,-5.417314869355825
Ireland,IRL,7,Male,60,lmx_scaled,-4.962833058071223
Ireland,IRL,7,Male,65,lmx_scaled,-4.412963147366217
Ireland,IRL,7,Male,70,lmx_scaled,-3.79680013367892
Ireland,IRL,7,Male,75,lmx_scaled,-3.240256903096159
Ireland,IRL,7,Male,80,lmx_scaled,-2.5993940929920605
Ireland,IRL,7,Male,85,lmx_scaled,-1.6337121927787734
Iran (Islamic Republic of),IRN,3,Female,0,lmx_scaled,-6.026067723734934
Iran (Islamic Republic of),IRN,3,Female,5,lmx_scaled,-7.961215949082534
Iran (Islamic Republic of),IRN,3,Female,10,lmx_scaled,-7.986447354746253
Iran (Islamic Republic of),IRN,3,Female,15,lmx_scaled,-7.501796947679342
Iran (Islamic Republic of),IRN,3,Female,20,lmx_scaled,-7.368103492516127
Iran (Islamic Republic of),IRN,3,Female,25,lmx_scaled,-7.214694819957262
Iran (Islamic Republic of),IRN,3,Female,30,lmx_scaled,-7.084725607644315
Iran (Islamic Republic of),IRN,3,Female,35,lmx_scaled,-6.8734345989377665
Iran (Islamic Republic of),IRN,3,Female,40,lmx_scaled,-6.548592902550688
Iran (Islamic Republic of),IRN,3,Female,45,lmx_scaled,-6.129576785676725
Iran (Islamic Republic of),IRN,3,Female,50,lmx_scaled,-5.6386061247844
Iran (Islamic Republic of),IRN,3,Female,55,lmx_scaled,-5.103552722554443
Iran (Islamic Republic of),IRN,3,Female,60,lmx_scaled,-4.505985485296303
Iran (Islamic Republic of),IRN,3,Female,65,lmx_scaled,-3.9834864330695203
Iran (Islamic Republic of),IRN,3,Female,70,lmx_scaled,-3.430376521842027
Iran (Islamic Republic of),IRN,3,Female,75,lmx_scaled,-2.77397990912317
Iran (Islamic Republic of),IRN,3,Female,80,lmx_scaled,-2.2470158244458944
Iran (Islamic Republic of),IRN,3,Female,85,lmx_scaled,-1.4955401093687004
Iran (Islamic Republic of),IRN,3,Male,0,lmx_scaled,-5.8999099052367185
Iran (Islamic Republic of),IRN,3,Male,5,lmx_scaled,-7.962703423519619
Iran (Islamic Republic of),IRN,3,Male,10,lmx_scaled,-7.698477473020111
Iran (Islamic Republic of),IRN,3,Male,15,lmx_scaled,-6.658160429117345
Iran (Islamic Republic of),IRN,3,Male,20,lmx_scaled,-6.332062845811884
Iran (Islamic Republic of),IRN,3,Male,25,lmx_scaled,-6.353301525915981
Iran (Islamic Republic of),IRN,3,Male,30,lmx_scaled,-6.26162281111483
Iran (Islamic Republic of),IRN,3,Male,35,lmx_scaled,-6.0792565911663825
Iran (Islamic Republic of),IRN,3,Male,40,lmx_scaled,-5.795742881245815
Iran (Islamic Republic of),IRN,3,Male,45,lmx_scaled,-5.439793211478244
Iran (Islamic Republic of),IRN,3,Male,50,lmx_scaled,-4.9437014480678485
Iran (Islamic Republic of),IRN,3,Male,55,lmx_scaled,-4.453316485184257
Iran (Islamic Republic of),IRN,3,Male,60,lmx_scaled,-4.003808916707159
Iran (Islamic Republic of),IRN,3,Male,65,lmx_scaled,-3.5814076338556147
Iran (Islamic Republic of),IRN,3,Male,70,lmx_scaled,-3.1378991494346757
Iran (Islamic Republic of),IRN,3,Male,75,lmx_scaled,-2.5813341177022635
Iran (Islamic Republic of),IRN,3,Male,80,lmx_scaled,-2.1454151901744254
Iran (Islamic Republic of),IRN,3,Male,85,lmx_scaled,-1.448658177194743
Iraq,IRQ,3,Female,0,lmx_scaled,-5.716517574277254
Iraq,IRQ,3,Female,5,lmx_scaled,-8.166920224748115
Iraq,IRQ,3,Female,10,lmx_scaled,-8.229637905845033
Iraq,IRQ,3,Female,15,lmx_scaled,-7.723059560620972
Iraq,IRQ,3,Female,20,lmx_scaled,-7.352197501712598
Iraq,IRQ,3,Female,25,lmx_scaled,-7.205592530209511
Iraq,IRQ,3,Female,30,lmx_scaled,-6.921534412315285
Iraq,IRQ,3,Female,35,lmx_scaled,-6.571203587833727
Iraq,IRQ,3,Female,40,lmx_scaled,-6.169894834638477
Iraq,IRQ,3,Female,45,lmx_scaled,-5.612955572388223
Iraq,IRQ,3,Female,50,lmx_scaled,-5.16971758484577
Iraq,IRQ,3,Female,55,lmx_scaled,-4.721179950194883
Iraq,IRQ,3,Female,60,lmx_scaled,-4.254353482039223
Iraq,IRQ,3,Female,65,lmx_scaled,-3.81593560841542
Iraq,IRQ,3,Female,70,lmx_scaled,-3.353774057432717
Iraq,IRQ,3,Female,75,lmx_scaled,-2.90866670111355
Iraq,IRQ,3,Female,80,lmx_scaled,-2.446962948205614
Iraq,IRQ,3,Female,85,lmx_scaled,-1.7795199827023105
Iraq,IRQ,3,Male,0,lmx_scaled,-5.5569603314336575
Iraq,IRQ,3,Male,5,lmx_scaled,-8.044984343215987
Iraq,IRQ,3,Male,10,lmx_scaled,-7.95666086563901
Iraq,IRQ,3,Male,15,lmx_scaled,-7.079862630058954
Iraq,IRQ,3,Male,20,lmx_scaled,-6.557210742815413
Iraq,IRQ,3,Male,25,lmx_scaled,-6.51838846277643
Iraq,IRQ,3,Male,30,lmx_scaled,-6.366439606516529
Iraq,IRQ,3,Male,35,lmx_scaled,-6.131202413528271
Iraq,IRQ,3,Male,40,lmx_scaled,-5.762695567817544
Iraq,IRQ,3,Male,45,lmx_scaled,-5.237366929381532
Iraq,IRQ,3,Male,50,lmx_scaled,-4.780044709252968
Iraq,IRQ,3,Male,55,lmx_scaled,-4.316917935569786
Iraq,IRQ,3,Male,60,lmx_scaled,-3.8300499998164184
Iraq,IRQ,3,Male,65,lmx_scaled,-3.392534139500713
Iraq,IRQ,3,Male,70,lmx_scaled,-2.959978369218586
Iraq,IRQ,3,Male,75,lmx_scaled,-2.5641787806366523
Iraq,IRQ,3,Male,80,lmx_scaled,-2.1719383704889044
Iraq,IRQ,3,Male,85,lmx_scaled,-1.6362610063280825
Iceland,ISL,1,Female,0,lmx_scaled,-7.9410002338606915
Iceland,ISL,1,Female,5,lmx_scaled,-9.38262417531551
Iceland,ISL,1,Female,10,lmx_scaled,-13.82696193681289
Iceland,ISL,1,Female,15,lmx_scaled,-9.240957715443349
Iceland,ISL,1,Female,20,lmx_scaled,-8.582368040987008
Iceland,ISL,1,Female,25,lmx_scaled,-8.677254997922683
Iceland,ISL,1,Female,30,lmx_scaled,-7.902645524917441
Iceland,ISL,1,Female,35,lmx_scaled,-7.358267936133924
Iceland,ISL,1,Female,40,lmx_scaled,-7.459387892743183
Iceland,ISL,1,Female,45,lmx_scaled,-6.837885937731353
Iceland,ISL,1,Female,50,lmx_scaled,-6.317521315753675
Iceland,ISL,1,Female,55,lmx_scaled,-5.804086708623805
Iceland,ISL,1,Female,60,lmx_scaled,-5.411513303512928
Iceland,ISL,1,Female,65,lmx_scaled,-5.002962740085531
Iceland,ISL,1,Female,70,lmx_scaled,-4.316690547986201
Iceland,ISL,1,Female,75,lmx_scaled,-3.6230191146508526
Iceland,ISL,1,Female,80,lmx_scaled,-2.958324943697255
Iceland,ISL,1,Female,85,lmx_scaled,-1.9722561786364432
Iceland,ISL,1,Male,0,lmx_scaled,-7.7563935725608
Iceland,ISL,1,Male,5,lmx_scaled,-13.869692531832785
Iceland,ISL,1,Male,10,lmx_scaled,-9.391438549770873
Iceland,ISL,1,Male,15,lmx_scaled,-7.6588894092929145
Iceland,ISL,1,Male,20,lmx_scaled,-7.716166471500048
Iceland,ISL,1,Male,25,lmx_scaled,-7.126866133980313
Iceland,ISL,1,Male,30,lmx_scaled,-6.683797912350017
Iceland,ISL,1,Male,35,lmx_scaled,-6.704132570776645
Iceland,ISL,1,Male,40,lmx_scaled,-6.553976704183804
Iceland,ISL,1,Male,45,lmx_scaled,-6.4830405953627785
Iceland,ISL,1,Male,50,lmx_scaled,-5.940874741435353
Iceland,ISL,1,Male,55,lmx_scaled,-5.299085044131963
Iceland,ISL,1,Male,60,lmx_scaled,-5.008904652810574
Iceland,ISL,1,Male,65,lmx_scaled,-4.479554214753356
Iceland,ISL,1,Male,70,lmx_scaled,-3.9575326264402655
Iceland,ISL,1,Male,75,lmx_scaled,-3.4406775602158075
Iceland,ISL,1,Male,80,lmx_scaled,-2.717114144348371
Iceland,ISL,1,Male,85,lmx_scaled,-1.8488198461478123
Israel,ISR,6,Female,0,lmx_scaled,-7.665218233647457
Israel,ISR,6,Female,5,lmx_scaled,-10.154655818384597
Israel,ISR,6,Female,10,lmx_scaled,-9.457300572101952
Israel,ISR,6,Female,15,lmx_scaled,-9.012456439421854
Israel,ISR,6,Female,20,lmx_scaled,-8.686615363968045
Israel,ISR,6,Female,25,lmx_scaled,-8.451626246457865
Israel,ISR,6,Female,30,lmx_scaled,-8.193653948146363
Israel,ISR,6,Female,35,lmx_scaled,-7.619946582075683
Israel,ISR,6,Female,40,lmx_scaled,-7.266211993984822
Israel,ISR,6,Female,45,lmx_scaled,-6.895296492667626
Israel,ISR,6,Female,50,lmx_scaled,-6.292628466624054
Israel,ISR,6,Female,55,lmx_scaled,-5.862953774432907
Israel,ISR,6,Female,60,lmx_scaled,-5.359078558776191
Israel,ISR,6,Female,65,lmx_scaled,-4.862379487550056
Israel,ISR,6,Female,70,lmx_scaled,-4.377120745378092
Israel,ISR,6,Female,75,lmx_scaled,-3.7189796530250008
Israel,ISR,6,Female,80,lmx_scaled,-3.06166991142133
Israel,ISR,6,Female,85,lmx_scaled,-1.934421406321693
Israel,ISR,6,Male,0,lmx_scaled,-7.406813595079892
Israel,ISR,6,Male,5,lmx_scaled,-9.76821422770408
Israel,ISR,6,Male,10,lmx_scaled,-9.626836288906334
Israel,ISR,6,Male,15,lmx_scaled,-8.091848315895238
Israel,ISR,6,Male,20,lmx_scaled,-7.840419468148807
Israel,ISR,6,Male,25,lmx_scaled,-7.579537104987993
Israel,ISR,6,Male,30,lmx_scaled,-7.363543496544681
Israel,ISR,6,Male,35,lmx_scaled,-7.053598812288512
Israel,ISR,6,Male,40,lmx_scaled,-6.81894764082861
Israel,ISR,6,Male,45,lmx_scaled,-6.211814198552616
Israel,ISR,6,Male,50,lmx_scaled,-5.725203091560086
Israel,ISR,6,Male,55,lmx_scaled,-5.113681812448564
Israel,ISR,6,Male,60,lmx_scaled,-4.6695295697945784
Israel,ISR,6,Male,65,lmx_scaled,-4.2846348684281645
Israel,ISR,6,Male,70,lmx_scaled,-3.8057032664073556
Israel,ISR,6,Male,75,lmx_scaled,-3.215081315584263
Israel,ISR,6,Male,80,lmx_scaled,-2.6929144503178795
Israel,ISR,6,Male,85,lmx_scaled,-1.7861009890888406
Italy,ITA,2,Female,0,lmx_scaled,-7.614258332028435
Italy,ITA,2,Female,5,lmx_scaled,-9.619456685113311
Italy,ITA,2,Female,10,lmx_scaled,-9.456662008882605
Italy,ITA,2,Female,15,lmx_scaled,-9.126555094833716
Italy,ITA,2,Female,20,lmx_scaled,-8.640941617905094
Italy,ITA,2,Female,25,lmx_scaled,-8.482670186365015
Italy,ITA,2,Female,30,lmx_scaled,-8.266490944012451
Italy,ITA,2,Female,35,lmx_scaled,-7.64635273911925
Italy,ITA,2,Female,40,lmx_scaled,-7.2263170067601
Italy,ITA,2,Female,45,lmx_scaled,-6.7148759890442715
Italy,ITA,2,Female,50,lmx_scaled,-6.230280656062604
Italy,ITA,2,Female,55,lmx_scaled,-5.769902702975993
Italy,ITA,2,Female,60,lmx_scaled,-5.308365683869736
Italy,ITA,2,Female,65,lmx_scaled,-4.808969179853803
Italy,ITA,2,Female,70,lmx_scaled,-4.289209348551012
Italy,ITA,2,Female,75,lmx_scaled,-3.77111463884972
Italy,ITA,2,Female,80,lmx_scaled,-3.036832489655369
Italy,ITA,2,Female,85,lmx_scaled,-1.9208248998571382
Italy,ITA,2,Male,0,lmx_scaled,-7.456764747374208
Italy,ITA,2,Male,5,lmx_scaled,-9.466886160014143
Italy,ITA,2,Male,10,lmx_scaled,-9.027500492536646
Italy,ITA,2,Male,15,lmx_scaled,-8.202900444027518
Italy,ITA,2,Male,20,lmx_scaled,-7.7941869007215026
Italy,ITA,2,Male,25,lmx_scaled,-7.723419872513131
Italy,ITA,2,Male,30,lmx_scaled,-7.53593043311886
Italy,ITA,2,Male,35,lmx_scaled,-7.198323651425485
Italy,ITA,2,Male,40,lmx_scaled,-6.701954162711914
Italy,ITA,2,Male,45,lmx_scaled,-6.216647605239411
Italy,ITA,2,Male,50,lmx_scaled,-5.702340790379133
Italy,ITA,2,Male,55,lmx_scaled,-5.216442252691393
Italy,ITA,2,Male,60,lmx_scaled,-4.715491718975995
Italy,ITA,2,Male,65,lmx_scaled,-4.208918551514356
Italy,ITA,2,Male,70,lmx_scaled,-3.687965958862225
Italy,ITA,2,Male,75,lmx_scaled,-3.2122437105271175
Italy,ITA,2,Male,80,lmx_scaled,-2.580202655233777
Italy,ITA,2,Male,85,lmx_scaled,-1.6767988803461475
Jamaica,JAM,6,Female,0,lmx_scaled,-6.390716355879891
Jamaica,JAM,6,Female,5,lmx_scaled,-8.728343408401772
Jamaica,JAM,6,Female,10,lmx_scaled,-8.469395051966696
Jamaica,JAM,6,Female,15,lmx_scaled,-8.245790210358527
Jamaica,JAM,6,Female,20,lmx_scaled,-7.649847874493347
Jamaica,JAM,6,Female,25,lmx_scaled,-7.159116160242258
Jamaica,JAM,6,Female,30,lmx_scaled,-6.714441725229964
Jamaica,JAM,6,Female,35,lmx_scaled,-6.424338349206047
Jamaica,JAM,6,Female,40,lmx_scaled,-6.042682032763264
Jamaica,JAM,6,Female,45,lmx_scaled,-5.636417861590038
Jamaica,JAM,6,Female,50,lmx_scaled,-5.344983795171447
