Country,Code,Year,Sex,Age,Population
Kazakhstan,KAZ,2016,t,17,210971
Kazakhstan,KAZ,2016,t,18,217464
Kazakhstan,KAZ,2016,t,19,230924
Kazakhstan,KAZ,2016,t,20,248875
Kazakhstan,KAZ,2016,t,21,266917
Kazakhstan,KAZ,2016,t,22,285322
Kazakhstan,KAZ,2016,t,23,301881
Kazakhstan,KAZ,2016,t,24,314846
Kazakhstan,KAZ,2016,t,25,324540
Kazakhstan,KAZ,2016,t,26,334116
Kazakhstan,KAZ,2016,t,27,344244
Kazakhstan,KAZ,2016,t,28,346049
Kazakhstan,KAZ,2016,t,29,335841
Kazakhstan,KAZ,2016,t,30,317888
Kazakhstan,KAZ,2016,t,31,299989
Kazakhstan,KAZ,2016,t,32,280397
Kazakhstan,KAZ,2016,t,33,264820
Kazakhstan,KAZ,2016,t,34,256832
Kazakhstan,KAZ,2016,t,35,253788
Kazakhstan,KAZ,2016,t,36,249285
Kazakhstan,KAZ,2016,t,37,244380
Kazakhstan,KAZ,2016,t,38,240296
Kazakhstan,KAZ,2016,t,39,236927
Kazakhstan,KAZ,2016,t,40,234035
Kazakhstan,KAZ,2016,t,41,231904
Kazakhstan,KAZ,2016,t,42,230984
Kazakhstan,KAZ,2016,t,43,228081
Kazakhstan,KAZ,2016,t,44,221797
Kazakhstan,KAZ,2016,t,45,213765
Kazakhstan,KAZ,2016,t,46,206124
Kazakhstan,KAZ,2016,t,47,197367
Kazakhstan,KAZ,2016,t,48,193908
Kazakhstan,KAZ,2016,t,49,198807
Kazakhstan,KAZ,2016,t,50,208525
Kazakhstan,KAZ,2016,t,51,217122
Kazakhstan,KAZ,2016,t,52,226574
Kazakhstan,KAZ,2016,t,53,229530
Kazakhstan,KAZ,2016,t,54,221978
Kazakhstan,KAZ,2016,t,55,207688
Kazakhstan,KAZ,2016,t,56,194087
Kazakhstan,KAZ,2016,t,57,179277
Kazakhstan,KAZ,2016,t,58,167367
Kazakhstan,KAZ,2016,t,59,161018
Kazakhstan,KAZ,2016,t,60,157881
Kazakhstan,KAZ,2016,t,61,153567
Kazakhstan,KAZ,2016,t,62,149697
Kazakhstan,KAZ,2016,t,63,142108
Kazakhstan,KAZ,2016,t,64,128527.99999999999
Kazakhstan,KAZ,2016,t,65,111502
Kazakhstan,KAZ,2016,t,66,95622
Kazakhstan,KAZ,2016,t,67,79693
Kazakhstan,KAZ,2016,t,68,67612
Kazakhstan,KAZ,2016,t,69,61698
Kazakhstan,KAZ,2016,t,70,60022
Kazakhstan,KAZ,2016,t,71,57850
Kazakhstan,KAZ,2016,t,72,55539
Kazakhstan,KAZ,2016,t,73,55017
Kazakhstan,KAZ,2016,t,74,56582
Kazakhstan,KAZ,2016,t,75,59216
Kazakhstan,KAZ,2016,t,76,62171
Kazakhstan,KAZ,2016,t,77,66274
Kazakhstan,KAZ,2016,t,78,66018
Kazakhstan,KAZ,2016,t,79,58798
Kazakhstan,KAZ,2016,t,80,47291
Kazakhstan,KAZ,2016,t,81,36563
Kazakhstan,KAZ,2016,t,82,25348
Kazakhstan,KAZ,2016,t,83,17025
Kazakhstan,KAZ,2016,t,84,13702
Kazakhstan,KAZ,2016,t,85,13623
Kazakhstan,KAZ,2016,t,86,13072
Kazakhstan,KAZ,2016,t,87,12576
Kazakhstan,KAZ,2016,t,88,11598
Kazakhstan,KAZ,2016,t,89,9527
Kazakhstan,KAZ,2016,t,90,6831
Kazakhstan,KAZ,2016,t,91,4272
Kazakhstan,KAZ,2016,t,92,2657
Kazakhstan,KAZ,2016,t,93,2121
Kazakhstan,KAZ,2016,t,94,1507
Kazakhstan,KAZ,2016,t,95,816
Kazakhstan,KAZ,2016,t,96,450
Kazakhstan,KAZ,2016,t,97,342
Kazakhstan,KAZ,2016,t,98,240
Kazakhstan,KAZ,2016,t,99,145
Kazakhstan,KAZ,2016,t,100,290
Kazakhstan,KAZ,2017,f,0,185405
Kazakhstan,KAZ,2017,f,1,192493
Kazakhstan,KAZ,2017,f,2,192799
Kazakhstan,KAZ,2017,f,3,193755
Kazakhstan,KAZ,2017,f,4,192086
Kazakhstan,KAZ,2017,f,5,188145
Kazakhstan,KAZ,2017,f,6,182283
Kazakhstan,KAZ,2017,f,7,174965
Kazakhstan,KAZ,2017,f,8,166656
Kazakhstan,KAZ,2017,f,9,157145
Kazakhstan,KAZ,2017,f,10,146557
Kazakhstan,KAZ,2017,f,11,135584
Kazakhstan,KAZ,2017,f,12,124750
Kazakhstan,KAZ,2017,f,13,113905
Kazakhstan,KAZ,2017,f,14,105917
Kazakhstan,KAZ,2017,f,15,102256
Kazakhstan,KAZ,2017,f,16,101879
Kazakhstan,KAZ,2017,f,17,101804
Kazakhstan,KAZ,2017,f,18,102069
Kazakhstan,KAZ,2017,f,19,105275
Kazakhstan,KAZ,2017,f,20,112237
Kazakhstan,KAZ,2017,f,21,121637
Kazakhstan,KAZ,2017,f,22,131026.99999999999
Kazakhstan,KAZ,2017,f,23,140524
Kazakhstan,KAZ,2017,f,24,149320
Kazakhstan,KAZ,2017,f,25,156640
Kazakhstan,KAZ,2017,f,26,162481
Kazakhstan,KAZ,2017,f,27,168237
Kazakhstan,KAZ,2017,f,28,174376
Kazakhstan,KAZ,2017,f,29,175767
Kazakhstan,KAZ,2017,f,30,170232
Kazakhstan,KAZ,2017,f,31,160260
Kazakhstan,KAZ,2017,f,32,150401
Kazakhstan,KAZ,2017,f,33,139606
Kazakhstan,KAZ,2017,f,34,131253
Kazakhstan,KAZ,2017,f,35,127440
Kazakhstan,KAZ,2017,f,36,126576
Kazakhstan,KAZ,2017,f,37,124891
Kazakhstan,KAZ,2017,f,38,123044
Kazakhstan,KAZ,2017,f,39,121477
Kazakhstan,KAZ,2017,f,40,120000
Kazakhstan,KAZ,2017,f,41,118607
Kazakhstan,KAZ,2017,f,42,117680
Kazakhstan,KAZ,2017,f,43,117384
Kazakhstan,KAZ,2017,f,44,116199
Kazakhstan,KAZ,2017,f,45,113485
Kazakhstan,KAZ,2017,f,46,110003
Kazakhstan,KAZ,2017,f,47,106698
Kazakhstan,KAZ,2017,f,48,102830
Kazakhstan,KAZ,2017,f,49,101624
Kazakhstan,KAZ,2017,f,50,104604
Kazakhstan,KAZ,2017,f,51,109988
Kazakhstan,KAZ,2017,f,52,114821
Kazakhstan,KAZ,2017,f,53,120117
Kazakhstan,KAZ,2017,f,54,122019
Kazakhstan,KAZ,2017,f,55,118444
Kazakhstan,KAZ,2017,f,56,111367
Kazakhstan,KAZ,2017,f,57,104606
Kazakhstan,KAZ,2017,f,58,97111
Kazakhstan,KAZ,2017,f,59,91376
Kazakhstan,KAZ,2017,f,60,88934
Kazakhstan,KAZ,2017,f,61,88366
Kazakhstan,KAZ,2017,f,62,87118
Kazakhstan,KAZ,2017,f,63,86182
Kazakhstan,KAZ,2017,f,64,82707
Kazakhstan,KAZ,2017,f,65,75172
Kazakhstan,KAZ,2017,f,66,65260.99999999999
Kazakhstan,KAZ,2017,f,67,56020
Kazakhstan,KAZ,2017,f,68,46655
Kazakhstan,KAZ,2017,f,69,39711
Kazakhstan,KAZ,2017,f,70,36704
Kazakhstan,KAZ,2017,f,71,36365
Kazakhstan,KAZ,2017,f,72,35622
Kazakhstan,KAZ,2017,f,73,34746
Kazakhstan,KAZ,2017,f,74,34792
Kazakhstan,KAZ,2017,f,75,35866
Kazakhstan,KAZ,2017,f,76,37420
Kazakhstan,KAZ,2017,f,77,39158
Kazakhstan,KAZ,2017,f,78,41566
Kazakhstan,KAZ,2017,f,79,41277
Kazakhstan,KAZ,2017,f,80,36719
Kazakhstan,KAZ,2017,f,81,29535
Kazakhstan,KAZ,2017,f,82,22798
Kazakhstan,KAZ,2017,f,83,15729
Kazakhstan,KAZ,2017,f,84,10512
Kazakhstan,KAZ,2017,f,85,8492
Kazakhstan,KAZ,2017,f,86,8543
Kazakhstan,KAZ,2017,f,87,8411
Kazakhstan,KAZ,2017,f,88,8143.000000000001
Kazakhstan,KAZ,2017,f,89,7512
Kazakhstan,KAZ,2017,f,90,6190
Kazakhstan,KAZ,2017,f,91,4433
Kazakhstan,KAZ,2017,f,92,2896
Kazakhstan,KAZ,2017,f,93,1950
Kazakhstan,KAZ,2017,f,94,1562
Kazakhstan,KAZ,2017,f,95,1111
Kazakhstan,KAZ,2017,f,96,600
Kazakhstan,KAZ,2017,f,97,353
Kazakhstan,KAZ,2017,f,98,245
Kazakhstan,KAZ,2017,f,99,139
Kazakhstan,KAZ,2017,f,100,249
Kazakhstan,KAZ,2017,m,0,196872
Kazakhstan,KAZ,2017,m,1,204339
Kazakhstan,KAZ,2017,m,2,203532
Kazakhstan,KAZ,2017,m,3,204849
Kazakhstan,KAZ,2017,m,4,203316
Kazakhstan,KAZ,2017,m,5,199308
Kazakhstan,KAZ,2017,m,6,193203
Kazakhstan,KAZ,2017,m,7,185512
Kazakhstan,KAZ,2017,m,8,176747
Kazakhstan,KAZ,2017,m,9,166604
Kazakhstan,KAZ,2017,m,10,155188
Kazakhstan,KAZ,2017,m,11,143283
Kazakhstan,KAZ,2017,m,12,131468
Kazakhstan,KAZ,2017,m,13,119506
Kazakhstan,KAZ,2017,m,14,110836
Kazakhstan,KAZ,2017,m,15,107195
Kazakhstan,KAZ,2017,m,16,107257
Kazakhstan,KAZ,2017,m,17,107504
Kazakhstan,KAZ,2017,m,18,108092
Kazakhstan,KAZ,2017,m,19,111313
Kazakhstan,KAZ,2017,m,20,117779
Kazakhstan,KAZ,2017,m,21,126321
Kazakhstan,KAZ,2017,m,22,134964
Kazakhstan,KAZ,2017,m,23,143868
Kazakhstan,KAZ,2017,m,24,151630
Kazakhstan,KAZ,2017,m,25,157272
Kazakhstan,KAZ,2017,m,26,161120
Kazakhstan,KAZ,2017,m,27,164939
Kazakhstan,KAZ,2017,m,28,168931
Kazakhstan,KAZ,2017,m,29,169349
Kazakhstan,KAZ,2017,m,30,164682
Kazakhstan,KAZ,2017,m,31,156707
Kazakhstan,KAZ,2017,m,32,148674
Kazakhstan,KAZ,2017,m,33,139881
Kazakhstan,KAZ,2017,m,34,132658
Kazakhstan,KAZ,2017,m,35,128473.99999999999
Kazakhstan,KAZ,2017,m,36,126279
Kazakhstan,KAZ,2017,m,37,123444
Kazakhstan,KAZ,2017,m,38,120367
Kazakhstan,KAZ,2017,m,39,117829
Kazakhstan,KAZ,2017,m,40,115914
Kazakhstan,KAZ,2017,m,41,114390
Kazakhstan,KAZ,2017,m,42,113155
Kazakhstan,KAZ,2017,m,43,112489
Kazakhstan,KAZ,2017,m,44,110741
Kazakhstan,KAZ,2017,m,45,107160
Kazakhstan,KAZ,2017,m,46,102606
Kazakhstan,KAZ,2017,m,47,98259
Kazakhstan,KAZ,2017,m,48,93363
Kazakhstan,KAZ,2017,m,49,91053
Kazakhstan,KAZ,2017,m,50,92840
Kazakhstan,KAZ,2017,m,51,96996
Kazakhstan,KAZ,2017,m,52,100586
Kazakhstan,KAZ,2017,m,53,104557
Kazakhstan,KAZ,2017,m,54,105462
Kazakhstan,KAZ,2017,m,55,101403
Kazakhstan,KAZ,2017,m,56,94147
Kazakhstan,KAZ,2017,m,57,87264
Kazakhstan,KAZ,2017,m,58,79925
Kazakhstan,KAZ,2017,m,59,73684
Kazakhstan,KAZ,2017,m,60,69638
Kazakhstan,KAZ,2017,m,61,66896
Kazakhstan,KAZ,2017,m,62,63673
Kazakhstan,KAZ,2017,m,63,60565
Kazakhstan,KAZ,2017,m,64,56394
Kazakhstan,KAZ,2017,m,65,50471
Kazakhstan,KAZ,2017,m,66,43590
Kazakhstan,KAZ,2017,m,67,37153
Kazakhstan,KAZ,2017,m,68,30789
Kazakhstan,KAZ,2017,m,69,25786
Kazakhstan,KAZ,2017,m,70,22899
Kazakhstan,KAZ,2017,m,71,21498
Kazakhstan,KAZ,2017,m,72,20030
Kazakhstan,KAZ,2017,m,73,18608
Kazakhstan,KAZ,2017,m,74,17878
Kazakhstan,KAZ,2017,m,75,17941
Kazakhstan,KAZ,2017,m,76,18453
Kazakhstan,KAZ,2017,m,77,19136
Kazakhstan,KAZ,2017,m,78,20244
Kazakhstan,KAZ,2017,m,79,20039
Kazakhstan,KAZ,2017,m,80,17690
Kazakhstan,KAZ,2017,m,81,14028
Kazakhstan,KAZ,2017,m,82,10659
Kazakhstan,KAZ,2017,m,83,7192
Kazakhstan,KAZ,2017,m,84,4584
Kazakhstan,KAZ,2017,m,85,3451
Kazakhstan,KAZ,2017,m,86,3285
Kazakhstan,KAZ,2017,m,87,3008
Kazakhstan,KAZ,2017,m,88,2751
Kazakhstan,KAZ,2017,m,89,2412
Kazakhstan,KAZ,2017,m,90,1860
Kazakhstan,KAZ,2017,m,91,1189
Kazakhstan,KAZ,2017,m,92,557
Kazakhstan,KAZ,2017,m,93,248
Kazakhstan,KAZ,2017,m,94,187
Kazakhstan,KAZ,2017,m,95,126
Kazakhstan,KAZ,2017,m,96,62
Kazakhstan,KAZ,2017,m,97,33
Kazakhstan,KAZ,2017,m,98,22
Kazakhstan,KAZ,2017,m,99,12
Kazakhstan,KAZ,2017,m,100,19
Kazakhstan,KAZ,2017,t,0,382277
Kazakhstan,KAZ,2017,t,1,396832
Kazakhstan,KAZ,2017,t,2,396331
Kazakhstan,KAZ,2017,t,3,398604
Kazakhstan,KAZ,2017,t,4,395402
Kazakhstan,KAZ,2017,t,5,387453
Kazakhstan,KAZ,2017,t,6,375486
Kazakhstan,KAZ,2017,t,7,360477
Kazakhstan,KAZ,2017,t,8,343403
Kazakhstan,KAZ,2017,t,9,323749
Kazakhstan,KAZ,2017,t,10,301745
Kazakhstan,KAZ,2017,t,11,278867
Kazakhstan,KAZ,2017,t,12,256218.00000000003
Kazakhstan,KAZ,2017,t,13,233411
Kazakhstan,KAZ,2017,t,14,216753
Kazakhstan,KAZ,2017,t,15,209451
Kazakhstan,KAZ,2017,t,16,209136
Kazakhstan,KAZ,2017,t,17,209308
Kazakhstan,KAZ,2017,t,18,210161
Kazakhstan,KAZ,2017,t,19,216588
Kazakhstan,KAZ,2017,t,20,230016
Kazakhstan,KAZ,2017,t,21,247958
Kazakhstan,KAZ,2017,t,22,265991
Kazakhstan,KAZ,2017,t,23,284392
Kazakhstan,KAZ,2017,t,24,300950
Kazakhstan,KAZ,2017,t,25,313912
Kazakhstan,KAZ,2017,t,26,323601
Kazakhstan,KAZ,2017,t,27,333176
Kazakhstan,KAZ,2017,t,28,343307
Kazakhstan,KAZ,2017,t,29,345116
Kazakhstan,KAZ,2017,t,30,334914
Kazakhstan,KAZ,2017,t,31,316967
Kazakhstan,KAZ,2017,t,32,299075
Kazakhstan,KAZ,2017,t,33,279487
Kazakhstan,KAZ,2017,t,34,263911
Kazakhstan,KAZ,2017,t,35,255914
Kazakhstan,KAZ,2017,t,36,252855
Kazakhstan,KAZ,2017,t,37,248335
Kazakhstan,KAZ,2017,t,38,243411
Kazakhstan,KAZ,2017,t,39,239306
Kazakhstan,KAZ,2017,t,40,235914
Kazakhstan,KAZ,2017,t,41,232997
Kazakhstan,KAZ,2017,t,42,230835
Kazakhstan,KAZ,2017,t,43,229873
Kazakhstan,KAZ,2017,t,44,226940
Kazakhstan,KAZ,2017,t,45,220645
Kazakhstan,KAZ,2017,t,46,212609
Kazakhstan,KAZ,2017,t,47,204957
Kazakhstan,KAZ,2017,t,48,196193
Kazakhstan,KAZ,2017,t,49,192677
Kazakhstan,KAZ,2017,t,50,197444
Kazakhstan,KAZ,2017,t,51,206984
Kazakhstan,KAZ,2017,t,52,215407
Kazakhstan,KAZ,2017,t,53,224674
Kazakhstan,KAZ,2017,t,54,227481
Kazakhstan,KAZ,2017,t,55,219847
Kazakhstan,KAZ,2017,t,56,205514
Kazakhstan,KAZ,2017,t,57,191870
Kazakhstan,KAZ,2017,t,58,177036
Kazakhstan,KAZ,2017,t,59,165060
Kazakhstan,KAZ,2017,t,60,158572
Kazakhstan,KAZ,2017,t,61,155262
Kazakhstan,KAZ,2017,t,62,150791
Kazakhstan,KAZ,2017,t,63,146747
Kazakhstan,KAZ,2017,t,64,139101
Kazakhstan,KAZ,2017,t,65,125643
Kazakhstan,KAZ,2017,t,66,108851
Kazakhstan,KAZ,2017,t,67,93173
Kazakhstan,KAZ,2017,t,68,77444
Kazakhstan,KAZ,2017,t,69,65497
Kazakhstan,KAZ,2017,t,70,59603
Kazakhstan,KAZ,2017,t,71,57863
Kazakhstan,KAZ,2017,t,72,55652
Kazakhstan,KAZ,2017,t,73,53354
Kazakhstan,KAZ,2017,t,74,52670
Kazakhstan,KAZ,2017,t,75,53807
Kazakhstan,KAZ,2017,t,76,55873
Kazakhstan,KAZ,2017,t,77,58294
Kazakhstan,KAZ,2017,t,78,61810
Kazakhstan,KAZ,2017,t,79,61316
Kazakhstan,KAZ,2017,t,80,54409
Kazakhstan,KAZ,2017,t,81,43563
Kazakhstan,KAZ,2017,t,82,33457
Kazakhstan,KAZ,2017,t,83,22921
Kazakhstan,KAZ,2017,t,84,15096
Kazakhstan,KAZ,2017,t,85,11943
Kazakhstan,KAZ,2017,t,86,11828
Kazakhstan,KAZ,2017,t,87,11419
Kazakhstan,KAZ,2017,t,88,10894
Kazakhstan,KAZ,2017,t,89,9924
Kazakhstan,KAZ,2017,t,90,8050.000000000001
Kazakhstan,KAZ,2017,t,91,5622
Kazakhstan,KAZ,2017,t,92,3453
Kazakhstan,KAZ,2017,t,93,2198
Kazakhstan,KAZ,2017,t,94,1749
Kazakhstan,KAZ,2017,t,95,1237
Kazakhstan,KAZ,2017,t,96,662
Kazakhstan,KAZ,2017,t,97,386
Kazakhstan,KAZ,2017,t,98,267
Kazakhstan,KAZ,2017,t,99,151
Kazakhstan,KAZ,2017,t,100,268
Kazakhstan,KAZ,2018,f,0,180999
Kazakhstan,KAZ,2018,f,1,189467
Kazakhstan,KAZ,2018,f,2,194533
Kazakhstan,KAZ,2018,f,3,193726
Kazakhstan,KAZ,2018,f,4,193845
Kazakhstan,KAZ,2018,f,5,191661
Kazakhstan,KAZ,2018,f,6,187470
Kazakhstan,KAZ,2018,f,7,181570
Kazakhstan,KAZ,2018,f,8,174428
Kazakhstan,KAZ,2018,f,9,166508
Kazakhstan,KAZ,2018,f,10,157264
Kazakhstan,KAZ,2018,f,11,146654
Kazakhstan,KAZ,2018,f,12,135482
Kazakhstan,KAZ,2018,f,13,124558
Kazakhstan,KAZ,2018,f,14,113675
Kazakhstan,KAZ,2018,f,15,105647
Kazakhstan,KAZ,2018,f,16,101947
Kazakhstan,KAZ,2018,f,17,101531
Kazakhstan,KAZ,2018,f,18,101417
Kazakhstan,KAZ,2018,f,19,101642
Kazakhstan,KAZ,2018,f,20,104820
Kazakhstan,KAZ,2018,f,21,111771
Kazakhstan,KAZ,2018,f,22,121172
Kazakhstan,KAZ,2018,f,23,130565
Kazakhstan,KAZ,2018,f,24,140067
Kazakhstan,KAZ,2018,f,25,148868
Kazakhstan,KAZ,2018,f,26,156193
Kazakhstan,KAZ,2018,f,27,162039
Kazakhstan,KAZ,2018,f,28,167802
Kazakhstan,KAZ,2018,f,29,173950
Kazakhstan,KAZ,2018,f,30,175350
Kazakhstan,KAZ,2018,f,31,169827
Kazakhstan,KAZ,2018,f,32,159868
Kazakhstan,KAZ,2018,f,33,150021
Kazakhstan,KAZ,2018,f,34,139238
Kazakhstan,KAZ,2018,f,35,130894
Kazakhstan,KAZ,2018,f,36,127085
Kazakhstan,KAZ,2018,f,37,126221
Kazakhstan,KAZ,2018,f,38,124536
Kazakhstan,KAZ,2018,f,39,122688
Kazakhstan,KAZ,2018,f,40,121118
Kazakhstan,KAZ,2018,f,41,119637
Kazakhstan,KAZ,2018,f,42,118239
Kazakhstan,KAZ,2018,f,43,117305
Kazakhstan,KAZ,2018,f,44,116997
Kazakhstan,KAZ,2018,f,45,115804
Kazakhstan,KAZ,2018,f,46,113087
Kazakhstan,KAZ,2018,f,47,109605
Kazakhstan,KAZ,2018,f,48,106297
Kazakhstan,KAZ,2018,f,49,102425
Kazakhstan,KAZ,2018,f,50,101201
Kazakhstan,KAZ,2018,f,51,104137
Kazakhstan,KAZ,2018,f,52,109463
Kazakhstan,KAZ,2018,f,53,114238
Kazakhstan,KAZ,2018,f,54,119470
Kazakhstan,KAZ,2018,f,55,121322
Kazakhstan,KAZ,2018,f,56,117718
Kazakhstan,KAZ,2018,f,57,110625
Kazakhstan,KAZ,2018,f,58,103847
Kazakhstan,KAZ,2018,f,59,96342
Kazakhstan,KAZ,2018,f,60,90575
Kazakhstan,KAZ,2018,f,61,88065
Kazakhstan,KAZ,2018,f,62,87409
Kazakhstan,KAZ,2018,f,63,86077
Kazakhstan,KAZ,2018,f,64,85048
Kazakhstan,KAZ,2018,f,65,81529
Kazakhstan,KAZ,2018,f,66,74031
Kazakhstan,KAZ,2018,f,67,64203
Kazakhstan,KAZ,2018,f,68,55030
Kazakhstan,KAZ,2018,f,69,45727
Kazakhstan,KAZ,2018,f,70,38811
Kazakhstan,KAZ,2018,f,71,35779
Kazakhstan,KAZ,2018,f,72,35372
Kazakhstan,KAZ,2018,f,73,34574
Kazakhstan,KAZ,2018,f,74,33673
Kazakhstan,KAZ,2018,f,75,33592
Kazakhstan,KAZ,2018,f,76,34388
Kazakhstan,KAZ,2018,f,77,35585
Kazakhstan,KAZ,2018,f,78,36986
Kazakhstan,KAZ,2018,f,79,39029
Kazakhstan,KAZ,2018,f,80,38576
Kazakhstan,KAZ,2018,f,81,34171
Kazakhstan,KAZ,2018,f,82,27341
Kazakhstan,KAZ,2018,f,83,20938
Kazakhstan,KAZ,2018,f,84,14240
Kazakhstan,KAZ,2018,f,85,9286
Kazakhstan,KAZ,2018,f,86,7333
Kazakhstan,KAZ,2018,f,87,7331
Kazakhstan,KAZ,2018,f,88,7282
Kazakhstan,KAZ,2018,f,89,6955
Kazakhstan,KAZ,2018,f,90,6298
Kazakhstan,KAZ,2018,f,91,5093
Kazakhstan,KAZ,2018,f,92,3510
Kazakhstan,KAZ,2018,f,93,2226
Kazakhstan,KAZ,2018,f,94,1546
Kazakhstan,KAZ,2018,f,95,1231
Kazakhstan,KAZ,2018,f,96,869
Kazakhstan,KAZ,2018,f,97,461
Kazakhstan,KAZ,2018,f,98,284
Kazakhstan,KAZ,2018,f,99,150
Kazakhstan,KAZ,2018,f,100,226
Kazakhstan,KAZ,2018,m,0,193243
Kazakhstan,KAZ,2018,m,1,201715
Kazakhstan,KAZ,2018,m,2,206678
Kazakhstan,KAZ,2018,m,3,204670
Kazakhstan,KAZ,2018,m,4,204959
Kazakhstan,KAZ,2018,m,5,202792
Kazakhstan,KAZ,2018,m,6,198477
Kazakhstan,KAZ,2018,m,7,192324
Kazakhstan,KAZ,2018,m,8,184845
Kazakhstan,KAZ,2018,m,9,176554
Kazakhstan,KAZ,2018,m,10,166741
Kazakhstan,KAZ,2018,m,11,155308
Kazakhstan,KAZ,2018,m,12,143174
Kazakhstan,KAZ,2018,m,13,131261
Kazakhstan,KAZ,2018,m,14,119266
Kazakhstan,KAZ,2018,m,15,110557
Kazakhstan,KAZ,2018,m,16,106873
Kazakhstan,KAZ,2018,m,17,106890
Kazakhstan,KAZ,2018,m,18,107091
Kazakhstan,KAZ,2018,m,19,107631
Kazakhstan,KAZ,2018,m,20,110813
Kazakhstan,KAZ,2018,m,21,117252
Kazakhstan,KAZ,2018,m,22,125777
Kazakhstan,KAZ,2018,m,23,134403
Kazakhstan,KAZ,2018,m,24,143292
Kazakhstan,KAZ,2018,m,25,151040
Kazakhstan,KAZ,2018,m,26,156668
Kazakhstan,KAZ,2018,m,27,160504
Kazakhstan,KAZ,2018,m,28,164312
Kazakhstan,KAZ,2018,m,29,168294
Kazakhstan,KAZ,2018,m,30,168706
Kazakhstan,KAZ,2018,m,31,164036
Kazakhstan,KAZ,2018,m,32,156062
Kazakhstan,KAZ,2018,m,33,148029
Kazakhstan,KAZ,2018,m,34,139238
Kazakhstan,KAZ,2018,m,35,132010
Kazakhstan,KAZ,2018,m,36,127817
Kazakhstan,KAZ,2018,m,37,125607
Kazakhstan,KAZ,2018,m,38,122757
Kazakhstan,KAZ,2018,m,39,119665
Kazakhstan,KAZ,2018,m,40,117111
Kazakhstan,KAZ,2018,m,41,115178
Kazakhstan,KAZ,2018,m,42,113635
Kazakhstan,KAZ,2018,m,43,112377
Kazakhstan,KAZ,2018,m,44,111681
Kazakhstan,KAZ,2018,m,45,109911
Kazakhstan,KAZ,2018,m,46,106324
Kazakhstan,KAZ,2018,m,47,101770
Kazakhstan,KAZ,2018,m,48,97418
Kazakhstan,KAZ,2018,m,49,92522
Kazakhstan,KAZ,2018,m,50,90176
Kazakhstan,KAZ,2018,m,51,91872
Kazakhstan,KAZ,2018,m,52,95905
Kazakhstan,KAZ,2018,m,53,99375
Kazakhstan,KAZ,2018,m,54,103221
Kazakhstan,KAZ,2018,m,55,104028
Kazakhstan,KAZ,2018,m,56,99917
Kazakhstan,KAZ,2018,m,57,92640
Kazakhstan,KAZ,2018,m,58,85735
Kazakhstan,KAZ,2018,m,59,78387
Kazakhstan,KAZ,2018,m,60,72116
Kazakhstan,KAZ,2018,m,61,68003
Kazakhstan,KAZ,2018,m,62,65178
Kazakhstan,KAZ,2018,m,63,61882
Kazakhstan,KAZ,2018,m,64,58697
Kazakhstan,KAZ,2018,m,65,54515
Kazakhstan,KAZ,2018,m,66,48683
Kazakhstan,KAZ,2018,m,67,41955
Kazakhstan,KAZ,2018,m,68,35661
Kazakhstan,KAZ,2018,m,69,29440
Kazakhstan,KAZ,2018,m,70,24546
Kazakhstan,KAZ,2018,m,71,21708
Kazakhstan,KAZ,2018,m,72,20310
Kazakhstan,KAZ,2018,m,73,18860
Kazakhstan,KAZ,2018,m,74,17479
Kazakhstan,KAZ,2018,m,75,16713
Kazakhstan,KAZ,2018,m,76,16625
Kazakhstan,KAZ,2018,m,77,16925
Kazakhstan,KAZ,2018,m,78,17408
Kazakhstan,KAZ,2018,m,79,18295
Kazakhstan,KAZ,2018,m,80,18016
Kazakhstan,KAZ,2018,m,81,15830
Kazakhstan,KAZ,2018,m,82,12479
Kazakhstan,KAZ,2018,m,83,9402
Kazakhstan,KAZ,2018,m,84,6247
Kazakhstan,KAZ,2018,m,85,3877
Kazakhstan,KAZ,2018,m,86,2846
Kazakhstan,KAZ,2018,m,87,2697
Kazakhstan,KAZ,2018,m,88,2479
Kazakhstan,KAZ,2018,m,89,2253
Kazakhstan,KAZ,2018,m,90,1948
Kazakhstan,KAZ,2018,m,91,1477
Kazakhstan,KAZ,2018,m,92,903
Kazakhstan,KAZ,2018,m,93,406
Kazakhstan,KAZ,2018,m,94,193
Kazakhstan,KAZ,2018,m,95,145
Kazakhstan,KAZ,2018,m,96,97
Kazakhstan,KAZ,2018,m,97,47
Kazakhstan,KAZ,2018,m,98,25
Kazakhstan,KAZ,2018,m,99,12
Kazakhstan,KAZ,2018,m,100,18
Kazakhstan,KAZ,2018,t,0,374242
Kazakhstan,KAZ,2018,t,1,391182
Kazakhstan,KAZ,2018,t,2,401211
Kazakhstan,KAZ,2018,t,3,398396
Kazakhstan,KAZ,2018,t,4,398804
Kazakhstan,KAZ,2018,t,5,394453
Kazakhstan,KAZ,2018,t,6,385947
Kazakhstan,KAZ,2018,t,7,373894
Kazakhstan,KAZ,2018,t,8,359273
Kazakhstan,KAZ,2018,t,9,343062
Kazakhstan,KAZ,2018,t,10,324005
Kazakhstan,KAZ,2018,t,11,301962
Kazakhstan,KAZ,2018,t,12,278656
Kazakhstan,KAZ,2018,t,13,255819
Kazakhstan,KAZ,2018,t,14,232941
Kazakhstan,KAZ,2018,t,15,216204
Kazakhstan,KAZ,2018,t,16,208820
Kazakhstan,KAZ,2018,t,17,208421
Kazakhstan,KAZ,2018,t,18,208508
